t (s),x (m),y (m),ψ (rad),ψ (deg),p (rad/s),ϕ (deg),δ_A_roll (deg)
0.0,0.0,2.5,-0.5824953833978498,-33.37452705455156,0.0,-3.109580457508859e-40,0.0
0.04899084750364537,0.17258626401402263,2.386310384199221,-0.5824953833978498,-33.37452705455156,-1.8538862361417954e-25,-1.7042281384304706e-33,-2.353646874159769e-08
0.09798169500729074,0.3451725280280452,2.2726207683984407,-0.5824953833978498,-33.37452705455156,-9.056617722904067e-09,4.925721685621824e-22,-3.537075797554134e-08
0.1469725425109361,0.5177587920420679,2.1589311525976616,-0.5824953833978497,-33.37452705455155,-8.989233274530135e-09,-2.542164335276259e-08,-3.5023874780294774e-08
0.1959633900145815,0.6903450560560904,2.045241536796882,-0.5824953834483982,-33.374527057447764,-8.890138497498464e-09,-5.065414066160378e-08,-3.4507894913380277e-08
0.24495423751822687,0.8629313200643662,1.931551920987378,-0.5824953835491191,-33.37452706321865,-8.742156963774413e-09,-7.560848202347024e-08,-3.370950004657494e-08
0.2939450850218722,1.0355175840611912,1.8178623051604914,-0.5824953836994594,-33.37452707183251,-8.51044903591456e-09,-1.0014744383778714e-07,-3.23699623947412e-08
0.34293593252551763,1.208103848040924,1.704172689307658,-0.582495383898593,-33.37452708324203,-8.113235445122279e-09,-1.2403600872881355e-07,-2.974180643070676e-08
0.391926780029163,1.3806901119980173,1.590483073420457,-0.5824953841452267,-33.3745270973731,-7.304622063497112e-09,-1.4680960746513552e-07,-2.2301567068167833e-08
0.44091762753280833,1.553276375927071,1.4767934574906902,-0.5824953844371435,-33.374527114098704,-4.85427847843017e-09,-1.6731345367119837e-07,1.9497537912909788
0.48990847503645374,1.7258626398229366,1.3631038415105428,-0.5824953847698302,-33.37452713316024,0.7502474136425195,-1.8093926189447994e-07,4.893077378402382
0.5388993225400991,1.8984489036809793,1.249414225472978,-0.5824953851296106,-33.374527153774146,1.500000010289458,2.105920898981103,5.8872769597176156
0.5878901700437444,2.0710351674981187,1.1357246093733202,-0.578306076748911,-33.13449746448127,1.5000000127510904,6.316374122955148,5.887276965113485
0.6368810175473898,2.2440961963150943,1.022759005882449,-0.5656954447792922,-32.41196147562936,1.5000000135713316,10.526827353838918,5.8872769672664305
0.6858718650510353,2.418567994429889,0.9119847357208399,-0.5445251126856346,-31.198990795772428,1.5000000139812397,14.737280587025081,5.887276968448739
0.7348627125546806,2.595345649277633,0.8049286382122038,-0.5145576370584923,-29.481980919676015,1.5000000142270271,18.94773382136184,5.88727696920018
0.783853560058326,2.7752516533420235,0.7032173951324423,-0.47544558093089373,-27.241025175485824,1.5000000143907617,23.15818705638852,5.887276969720969
0.8328444075619713,2.9589971907434944,0.6086186385217364,-0.4267147203047844,-24.44895252956952,1.5000000145076124,27.368640291874797,5.887276970103439
0.8818352550656167,3.147132655877436,0.5230827160909686,-0.3677395764706727,-21.06992569169794,1.5000000145951604,31.579093527689068,5.887276970396274
0.9308261025692621,3.3399826115515703,0.4487843859365749,-0.2977084102017189,-17.057435430107954,1.5000000146631698,35.78954676374908,1.9890553012078929
0.9798169500729075,3.5375588039459624,0.38816264506598486,-0.2155731427332745,-12.35143125498792,-2.008874664160104e-24,40.0,2.1635732737948608e-16
