primitive_variant_id,primitive_id,environment_mode,compatible_row_count,positive_continuation_count,episode_terminal_useful_count,hard_failure_count,minimum_wall_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s
primvar_energy_retaining_bank_inflight_only_69d714e386c8,energy_retaining_bank,w3_randomised_four,50,44,0,6,0.2962170512512587,-0.00019452396849646585,0.09200000000000001
primvar_energy_retaining_bank_inflight_only_69d714e386c8,energy_retaining_bank,w3_randomised_single,50,40,0,10,0.2934328983143679,-0.01787966402304742,0.04800000000000001
primvar_energy_retaining_bank_inflight_only_6b5cf7321404,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2948383260572402,0.0034035450251849995,0.1
primvar_energy_retaining_bank_inflight_only_6b5cf7321404,energy_retaining_bank,w3_randomised_single,50,38,0,12,0.2923975517664079,-0.018812557684986367,0.046000000000000006
primvar_energy_retaining_bank_inflight_only_707a66ab85c6,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2966278131012334,0.0037334818124251717,0.09600000000000002
primvar_energy_retaining_bank_inflight_only_707a66ab85c6,energy_retaining_bank,w3_randomised_single,50,39,0,11,0.2931859585507501,-0.019899185212271374,0.044000000000000004
primvar_energy_retaining_bank_inflight_only_87c95c06fe83,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2955899626978837,0.0036473591504266644,0.09600000000000002
primvar_energy_retaining_bank_inflight_only_87c95c06fe83,energy_retaining_bank,w3_randomised_single,50,39,0,11,0.2939179447970677,-0.020839682682952484,0.036000000000000004
primvar_energy_retaining_bank_inflight_only_8ab3d2dc425e,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2958532143411787,0.004296506214124296,0.09600000000000002
primvar_energy_retaining_bank_inflight_only_8ab3d2dc425e,energy_retaining_bank,w3_randomised_single,50,39,0,11,0.2937622347245021,-0.01696878473097416,0.038000000000000006
primvar_energy_retaining_bank_inflight_only_91e2abf4a922,energy_retaining_bank,w3_randomised_four,50,46,0,4,0.2950565576197288,0.0048274022465022316,0.098
primvar_energy_retaining_bank_inflight_only_91e2abf4a922,energy_retaining_bank,w3_randomised_single,50,41,0,9,0.2928416687609445,-0.018083727718134754,0.044000000000000004
primvar_energy_retaining_bank_inflight_only_95a7eb02bb8d,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2958041254499557,0.003609062304730435,0.098
primvar_energy_retaining_bank_inflight_only_95a7eb02bb8d,energy_retaining_bank,w3_randomised_single,50,38,0,12,0.2938353254988799,-0.018394367467276088,0.042
primvar_energy_retaining_bank_inflight_only_9ea2ec285e42,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.295965063033857,0.003404499787718404,0.1
primvar_energy_retaining_bank_inflight_only_9ea2ec285e42,energy_retaining_bank,w3_randomised_single,50,40,0,10,0.2933046405228721,-0.017024693541943466,0.046000000000000006
primvar_energy_retaining_bank_inflight_only_a65ec3ccdd7e,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2958748145404826,0.002104567467788268,0.094
primvar_energy_retaining_bank_inflight_only_a65ec3ccdd7e,energy_retaining_bank,w3_randomised_single,50,40,0,10,0.2927520585846865,-0.01955516167508879,0.046000000000000006
primvar_energy_retaining_bank_inflight_only_a9d369164679,energy_retaining_bank,w3_randomised_four,50,44,0,6,0.2961576182616072,0.002665122037806224,0.1
primvar_energy_retaining_bank_inflight_only_a9d369164679,energy_retaining_bank,w3_randomised_single,50,39,0,11,0.2937164509897805,-0.017688543945878762,0.044000000000000004
primvar_energy_retaining_bank_inflight_only_b706b03a42ef,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2956129758542722,0.0017564109496169913,0.09600000000000002
primvar_energy_retaining_bank_inflight_only_b706b03a42ef,energy_retaining_bank,w3_randomised_single,50,40,0,10,0.2921507035029815,-0.017305111054965773,0.038000000000000006
primvar_energy_retaining_bank_inflight_only_b990004772e0,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2959073828624339,0.0018015466999160565,0.09600000000000002
primvar_energy_retaining_bank_inflight_only_b990004772e0,energy_retaining_bank,w3_randomised_single,50,40,0,10,0.2936391902450319,-0.018445229833480032,0.046000000000000006
primvar_energy_retaining_bank_inflight_only_c34e50818f9d,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2957359170558584,0.0034285151061179504,0.1
primvar_energy_retaining_bank_inflight_only_c34e50818f9d,energy_retaining_bank,w3_randomised_single,50,38,0,12,0.2938147939518609,-0.01922880716274261,0.032
primvar_energy_retaining_bank_inflight_only_d52e44fbfc4e,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2956287760426415,0.0028400852209491158,0.098
primvar_energy_retaining_bank_inflight_only_d52e44fbfc4e,energy_retaining_bank,w3_randomised_single,50,40,0,10,0.2937533643086816,-0.018072787192876492,0.046000000000000006
primvar_energy_retaining_bank_inflight_only_dd6d41942761,energy_retaining_bank,w3_randomised_four,50,43,0,7,0.2962127491596344,0.0009022603608841194,0.094
primvar_energy_retaining_bank_inflight_only_dd6d41942761,energy_retaining_bank,w3_randomised_single,50,38,0,12,0.2945965579228087,-0.018283601997683183,0.046000000000000006
primvar_energy_retaining_bank_inflight_only_f33baa0e25a4,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2962813081274156,0.003196896728386764,0.09600000000000002
primvar_energy_retaining_bank_inflight_only_f33baa0e25a4,energy_retaining_bank,w3_randomised_single,50,41,0,9,0.2927719871784511,-0.017411794232608756,0.044000000000000004
primvar_energy_retaining_bank_inflight_only_f41bc95c5496,energy_retaining_bank,w3_randomised_four,50,47,0,3,0.2967967800931586,0.0015026786788488952,0.098
primvar_energy_retaining_bank_inflight_only_f41bc95c5496,energy_retaining_bank,w3_randomised_single,50,40,0,10,0.2938512366357093,-0.017492082274390794,0.044000000000000004
primvar_energy_retaining_bank_inflight_only_f5d4950548df,energy_retaining_bank,w3_randomised_four,50,46,0,4,0.2961950504450188,0.0029507568189038867,0.09600000000000002
primvar_energy_retaining_bank_inflight_only_f5d4950548df,energy_retaining_bank,w3_randomised_single,50,39,0,11,0.2936513075075977,-0.01980520148642751,0.04
primvar_energy_retaining_bank_inflight_only_f6d4d53afac2,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2958228329810213,0.00189238634842221,0.09600000000000002
primvar_energy_retaining_bank_inflight_only_f6d4d53afac2,energy_retaining_bank,w3_randomised_single,50,39,0,11,0.2937838206748555,-0.01635383881430526,0.052000000000000005
primvar_energy_retaining_bank_inflight_only_f789a8215ded,energy_retaining_bank,w3_randomised_four,50,44,0,6,0.2961864120144213,0.0030751506525847393,0.1
primvar_energy_retaining_bank_inflight_only_f789a8215ded,energy_retaining_bank,w3_randomised_single,50,38,0,12,0.2940833908035278,-0.018742072113627935,0.046000000000000006
primvar_energy_retaining_bank_inflight_only_f91aa03e1430,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2945574909740109,0.00396502630350557,0.098
primvar_energy_retaining_bank_inflight_only_f91aa03e1430,energy_retaining_bank,w3_randomised_single,50,39,0,11,0.2930281522833269,-0.01957529772050167,0.038000000000000006
primvar_energy_retaining_bank_inflight_only_f9aa70721ce7,energy_retaining_bank,w3_randomised_four,50,45,0,5,0.2957583384923765,0.004268934668562563,0.098
primvar_energy_retaining_bank_inflight_only_f9aa70721ce7,energy_retaining_bank,w3_randomised_single,50,38,0,12,0.292758417015488,-0.018703006657573417,0.04
primvar_glide_inflight_only_11c66f2319db,glide,w3_randomised_four,50,45,0,5,0.2958122235768794,0.00255012923488389,0.094
primvar_glide_inflight_only_11c66f2319db,glide,w3_randomised_single,50,40,0,10,0.2928135616292513,-0.01865491394305463,0.046000000000000006
primvar_glide_inflight_only_126b47074599,glide,w3_randomised_four,50,44,0,6,0.2959336994660351,0.003947437262325355,0.1
primvar_glide_inflight_only_126b47074599,glide,w3_randomised_single,50,40,0,10,0.2939849990913519,-0.021416401435543023,0.036000000000000004
primvar_glide_inflight_only_17896d12fa60,glide,w3_randomised_four,50,45,0,5,0.2955443860740683,0.002806063955852307,0.098
primvar_glide_inflight_only_17896d12fa60,glide,w3_randomised_single,50,41,0,9,0.2934176498554848,-0.01807735819470624,0.04
primvar_glide_inflight_only_1983cab0f7e6,glide,w3_randomised_four,50,44,0,6,0.2957244811303816,0.003346992801205928,0.098
primvar_glide_inflight_only_1983cab0f7e6,glide,w3_randomised_single,50,39,0,11,0.2933106294449352,-0.018221897470850523,0.046000000000000006
primvar_glide_inflight_only_24e665618761,glide,w3_randomised_four,50,45,0,5,0.2957469270105397,0.002256266714066652,0.098
primvar_glide_inflight_only_24e665618761,glide,w3_randomised_single,50,39,0,11,0.2925526208489293,-0.018187796444901462,0.04800000000000001
primvar_glide_inflight_only_25cc2c908a7d,glide,w3_randomised_four,50,45,0,5,0.2960837099818647,0.0015644574683812316,0.098
primvar_glide_inflight_only_25cc2c908a7d,glide,w3_randomised_single,50,39,0,11,0.2939300742937831,-0.01908521537531005,0.046000000000000006
primvar_glide_inflight_only_2cab795ffb6a,glide,w3_randomised_four,50,45,0,5,0.2965609196977468,0.004664196019075654,0.1
primvar_glide_inflight_only_2cab795ffb6a,glide,w3_randomised_single,50,39,0,11,0.292737667808014,-0.018269114165046865,0.046000000000000006
primvar_glide_inflight_only_2fe6d9964061,glide,w3_randomised_four,50,45,0,5,0.2954395675714227,0.005066795140679937,0.098
primvar_glide_inflight_only_2fe6d9964061,glide,w3_randomised_single,50,39,0,11,0.2926890010350451,-0.022442188887264906,0.04
primvar_glide_inflight_only_37626a7a2556,glide,w3_randomised_four,50,45,0,5,0.296657206066711,0.005532401700447308,0.098
primvar_glide_inflight_only_37626a7a2556,glide,w3_randomised_single,50,38,0,12,0.2928410727492609,-0.019174312788086737,0.042
primvar_glide_inflight_only_377ffa3b39b9,glide,w3_randomised_four,50,46,0,4,0.2946020718294813,0.0026660558043755515,0.1
primvar_glide_inflight_only_377ffa3b39b9,glide,w3_randomised_single,50,40,0,10,0.2939734430892802,-0.019241975799803485,0.04
primvar_glide_inflight_only_3b8b7f863485,glide,w3_randomised_four,50,45,0,5,0.2958327032572514,0.00296312295466759,0.1
primvar_glide_inflight_only_3b8b7f863485,glide,w3_randomised_single,50,39,0,11,0.2937609206755027,-0.017987100380076483,0.046000000000000006
primvar_glide_inflight_only_462d0aafe0d7,glide,w3_randomised_four,50,44,0,6,0.2952907019969011,0.0001135950729586148,0.094
primvar_glide_inflight_only_462d0aafe0d7,glide,w3_randomised_single,50,39,0,11,0.2941455864153077,-0.016657177733955683,0.044000000000000004
primvar_glide_inflight_only_467f4fe3befd,glide,w3_randomised_four,50,44,0,6,0.2952047317415163,0.0026082201267263578,0.1
primvar_glide_inflight_only_467f4fe3befd,glide,w3_randomised_single,50,38,0,12,0.2931539035114268,-0.018788778401866473,0.05
primvar_glide_inflight_only_56e2b8f06b33,glide,w3_randomised_four,50,45,0,5,0.2957824538998421,0.003304512492090774,0.09600000000000002
primvar_glide_inflight_only_56e2b8f06b33,glide,w3_randomised_single,50,40,0,10,0.2933327278035111,-0.01580856933093614,0.044000000000000004
primvar_glide_inflight_only_6e5db12749da,glide,w3_randomised_four,50,44,0,6,0.295485522914074,0.0009340705892620523,0.094
primvar_glide_inflight_only_6e5db12749da,glide,w3_randomised_single,50,38,0,12,0.2932432072344308,-0.021710015310415037,0.044000000000000004
primvar_glide_inflight_only_7bf26b5e630a,glide,w3_randomised_four,50,46,0,4,0.2962333191366344,0.004072053280181391,0.1
primvar_glide_inflight_only_7bf26b5e630a,glide,w3_randomised_single,50,39,0,11,0.2939394034857745,-0.021166968245371585,0.042
primvar_glide_inflight_only_8e4761b111da,glide,w3_randomised_four,50,46,0,4,0.2962818572281653,0.002083038046714562,0.094
primvar_glide_inflight_only_8e4761b111da,glide,w3_randomised_single,50,40,0,10,0.2926275759355841,-0.02036586717968089,0.04
primvar_glide_inflight_only_9807040a9087,glide,w3_randomised_four,50,46,0,4,0.2957526883834358,0.0025005173187233327,0.098
primvar_glide_inflight_only_9807040a9087,glide,w3_randomised_single,50,38,0,12,0.2936550803129014,-0.018535011197287322,0.046000000000000006
primvar_glide_inflight_only_98a21aab2434,glide,w3_randomised_four,50,46,0,4,0.2940344887737653,0.0019311806896040147,0.094
primvar_glide_inflight_only_98a21aab2434,glide,w3_randomised_single,50,38,0,12,0.2939108574212552,-0.01750553247911604,0.044000000000000004
primvar_glide_inflight_only_9d1f141056b5,glide,w3_randomised_four,50,45,0,5,0.2962713412251148,0.0021602932793426586,0.09600000000000002
primvar_glide_inflight_only_9d1f141056b5,glide,w3_randomised_single,50,40,0,10,0.2937469410106166,-0.01881003346013406,0.04
primvar_glide_inflight_only_a01e608aa658,glide,w3_randomised_four,50,46,0,4,0.2962404482952436,0.005686728984934532,0.098
primvar_glide_inflight_only_a01e608aa658,glide,w3_randomised_single,50,38,0,12,0.2922380007150318,-0.020303384508481834,0.044000000000000004
primvar_glide_inflight_only_a133053f9e0c,glide,w3_randomised_four,50,45,0,5,0.2959422100217423,0.004261261547784873,0.098
primvar_glide_inflight_only_a133053f9e0c,glide,w3_randomised_single,50,38,0,12,0.2939145663167144,-0.01775963831426,0.038000000000000006
primvar_glide_inflight_only_b0b55461bad8,glide,w3_randomised_four,50,44,0,6,0.2963137274454199,0.0033165923144512477,0.098
primvar_glide_inflight_only_b0b55461bad8,glide,w3_randomised_single,50,40,0,10,0.292382566266042,-0.01936609883325267,0.042
primvar_glide_inflight_only_b4ea1b6ba09a,glide,w3_randomised_four,50,45,0,5,0.2960864446884539,0.0026104123082095797,0.098
primvar_glide_inflight_only_b4ea1b6ba09a,glide,w3_randomised_single,50,38,0,12,0.2929934718962705,-0.019163872729543924,0.054000000000000006
primvar_glide_inflight_only_c287c5d1712f,glide,w3_randomised_four,50,44,0,6,0.2955285700535457,0.002809077209524262,0.098
primvar_glide_inflight_only_c287c5d1712f,glide,w3_randomised_single,50,39,0,11,0.2938302273194297,-0.020658332316141143,0.042
primvar_glide_inflight_only_d259714ea187,glide,w3_randomised_four,50,45,0,5,0.2957531216159914,0.0024984858100036787,0.09600000000000002
primvar_glide_inflight_only_d259714ea187,glide,w3_randomised_single,50,38,0,12,0.2938654975906223,-0.018328947649498422,0.042
primvar_glide_inflight_only_d3d1c4822d87,glide,w3_randomised_four,50,46,0,4,0.2959506687664976,0.0048528274132452285,0.1
primvar_glide_inflight_only_d3d1c4822d87,glide,w3_randomised_single,50,40,0,10,0.2933577019955038,-0.02025901391174824,0.046000000000000006
primvar_glide_inflight_only_d63007a96786,glide,w3_randomised_four,50,45,0,5,0.2956985599700532,0.0003572369568914521,0.098
primvar_glide_inflight_only_d63007a96786,glide,w3_randomised_single,50,40,0,10,0.2934302858414392,-0.01876104235505175,0.044000000000000004
primvar_glide_inflight_only_ed714121af2e,glide,w3_randomised_four,50,45,0,5,0.2948936547319016,0.0038529961247291316,0.098
primvar_glide_inflight_only_ed714121af2e,glide,w3_randomised_single,50,40,0,10,0.2936124599041827,-0.016623113787206018,0.04800000000000001
primvar_glide_inflight_only_ed80404c47ef,glide,w3_randomised_four,50,47,0,3,0.2960942066501513,0.004073399351960124,0.098
primvar_glide_inflight_only_ed80404c47ef,glide,w3_randomised_single,50,39,0,11,0.2927820550368221,-0.01899062700439782,0.038000000000000006
primvar_glide_inflight_only_f15908038191,glide,w3_randomised_four,50,45,0,5,0.2962566835082754,0.002513713225835078,0.09600000000000002
primvar_glide_inflight_only_f15908038191,glide,w3_randomised_single,50,38,0,12,0.2939595217943855,-0.02137963463078342,0.04
primvar_glide_inflight_only_f252094e5f11,glide,w3_randomised_four,50,46,0,4,0.2955599282432448,0.0025757575845732007,0.09600000000000002
primvar_glide_inflight_only_f252094e5f11,glide,w3_randomised_single,50,40,0,10,0.293609885508876,-0.01683061970444254,0.04800000000000001
primvar_launch_capture_energy_build_launch_capable_08230ff4d1a2,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.1009114351651352,0.0724
primvar_launch_capture_energy_build_launch_capable_08230ff4d1a2,launch_capture_energy_build,w3_randomised_single,50,20,0,30,0.0042965023720533,-0.10478572599050166,0.0
primvar_launch_capture_energy_build_launch_capable_0c915855c8cf,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.1004182820227833,0.08040000000000001
primvar_launch_capture_energy_build_launch_capable_0c915855c8cf,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10477655303754377,0.0
primvar_launch_capture_energy_build_launch_capable_106c93d123c1,launch_capture_energy_build,w3_randomised_four,50,21,0,29,0.0042965023720533,-0.10004039288182401,0.08440000000000002
primvar_launch_capture_energy_build_launch_capable_106c93d123c1,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10485064996387525,0.0
primvar_launch_capture_energy_build_launch_capable_2adeda93111c,launch_capture_energy_build,w3_randomised_four,50,21,0,29,0.0042965023720533,-0.1003040114922145,0.07840000000000001
primvar_launch_capture_energy_build_launch_capable_2adeda93111c,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10492782729230785,0.0
primvar_launch_capture_energy_build_launch_capable_3175a2386e30,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.09983219322593678,0.07600000000000001
primvar_launch_capture_energy_build_launch_capable_3175a2386e30,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10479306739401782,0.0
primvar_launch_capture_energy_build_launch_capable_3559c5c5c345,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10040007789705495,0.07600000000000001
primvar_launch_capture_energy_build_launch_capable_3559c5c5c345,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10483955861645704,0.0
primvar_launch_capture_energy_build_launch_capable_3719c088987d,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10068316170073068,0.07400000000000001
primvar_launch_capture_energy_build_launch_capable_3719c088987d,launch_capture_energy_build,w3_randomised_single,50,20,0,30,0.0042965023720533,-0.10476434181779093,0.0
primvar_launch_capture_energy_build_launch_capable_3f638f4826e5,launch_capture_energy_build,w3_randomised_four,50,21,0,29,0.0042965023720533,-0.10090567948771616,0.07200000000000001
primvar_launch_capture_energy_build_launch_capable_3f638f4826e5,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10489969174294864,0.0
primvar_launch_capture_energy_build_launch_capable_40ced81ad122,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10061962677253057,0.07200000000000001
primvar_launch_capture_energy_build_launch_capable_40ced81ad122,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10477628025218998,0.0
primvar_launch_capture_energy_build_launch_capable_4aacab4ec914,launch_capture_energy_build,w3_randomised_four,50,21,0,29,0.0042965023720533,-0.10027057289698106,0.07440000000000001
primvar_launch_capture_energy_build_launch_capable_4aacab4ec914,launch_capture_energy_build,w3_randomised_single,50,20,0,30,0.0042965023720533,-0.1048460350344662,0.0
primvar_launch_capture_energy_build_launch_capable_5217687c8fd3,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10029657618437544,0.0704
primvar_launch_capture_energy_build_launch_capable_5217687c8fd3,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10483169358815497,0.0
primvar_launch_capture_energy_build_launch_capable_581dde1f14b5,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.09977643052124108,0.08440000000000002
primvar_launch_capture_energy_build_launch_capable_581dde1f14b5,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.1048477621123528,0.0
primvar_launch_capture_energy_build_launch_capable_665a5c7b8f55,launch_capture_energy_build,w3_randomised_four,50,21,0,29,0.0042965023720533,-0.1003327068947506,0.07840000000000001
primvar_launch_capture_energy_build_launch_capable_665a5c7b8f55,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10489649818372872,0.0
primvar_launch_capture_energy_build_launch_capable_720cf34ecca5,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10075714147947153,0.07840000000000001
primvar_launch_capture_energy_build_launch_capable_720cf34ecca5,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10479434805918458,0.0
primvar_launch_capture_energy_build_launch_capable_730a5fa839e2,launch_capture_energy_build,w3_randomised_four,50,21,0,29,0.0042965023720533,-0.09977661599643789,0.07640000000000001
primvar_launch_capture_energy_build_launch_capable_730a5fa839e2,launch_capture_energy_build,w3_randomised_single,50,20,0,30,0.0042965023720533,-0.10491785884628944,0.0
primvar_launch_capture_energy_build_launch_capable_770a30568701,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.1008872899935478,0.0724
primvar_launch_capture_energy_build_launch_capable_770a30568701,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10485758774173863,0.0
primvar_launch_capture_energy_build_launch_capable_85d71e299808,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.1007882858676063,0.07
primvar_launch_capture_energy_build_launch_capable_85d71e299808,launch_capture_energy_build,w3_randomised_single,50,20,0,30,0.0042965023720533,-0.10485618631087129,0.0
primvar_launch_capture_energy_build_launch_capable_863a0bbd7738,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10089061782644192,0.0824
primvar_launch_capture_energy_build_launch_capable_863a0bbd7738,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10490492373803834,0.0
primvar_launch_capture_energy_build_launch_capable_8808d9fa0fa9,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10016961989600802,0.07640000000000001
primvar_launch_capture_energy_build_launch_capable_8808d9fa0fa9,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10487984263260997,0.0
primvar_launch_capture_energy_build_launch_capable_8caad0227878,launch_capture_energy_build,w3_randomised_four,50,21,0,29,0.0042965023720533,-0.10116130080008,0.07200000000000001
primvar_launch_capture_energy_build_launch_capable_8caad0227878,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10477639939004135,0.0
primvar_launch_capture_energy_build_launch_capable_a7b282aa9850,launch_capture_energy_build,w3_randomised_four,50,21,0,29,0.0042965023720533,-0.10036731123760546,0.0724
primvar_launch_capture_energy_build_launch_capable_a7b282aa9850,launch_capture_energy_build,w3_randomised_single,50,20,0,30,0.0042965023720533,-0.10488307028076241,0.0
primvar_launch_capture_energy_build_launch_capable_a96251382a81,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.09937982058483762,0.0724
primvar_launch_capture_energy_build_launch_capable_a96251382a81,launch_capture_energy_build,w3_randomised_single,50,20,0,30,0.0042965023720533,-0.10485602610806709,0.0
primvar_launch_capture_energy_build_launch_capable_ae46cb163b07,launch_capture_energy_build,w3_randomised_four,50,21,0,29,0.0042965023720533,-0.10020397174045594,0.084
primvar_launch_capture_energy_build_launch_capable_ae46cb163b07,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10490473360473793,0.0
primvar_launch_capture_energy_build_launch_capable_b17f175836fd,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10011497853410284,0.07800000000000001
primvar_launch_capture_energy_build_launch_capable_b17f175836fd,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10491920474711904,0.0
primvar_launch_capture_energy_build_launch_capable_b2960be86d14,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10020937694954524,0.07840000000000001
primvar_launch_capture_energy_build_launch_capable_b2960be86d14,launch_capture_energy_build,w3_randomised_single,50,21,0,29,0.0042965023720533,-0.10491483568385761,0.0
primvar_launch_capture_energy_build_launch_capable_bba034ddeda5,launch_capture_energy_build,w3_randomised_four,50,20,0,30,0.0042965023720533,-0.10039345515149753,0.07440000000000001
primvar_launch_capture_energy_build_launch_capable_bba034ddeda5,launch_capture_energy_build,w3_randomised_single,50,20,0,30,0.0042965023720533,-0.10480486030679703,0.0
