split,stage_fit_group,count,alpha_min_deg,alpha_max_deg,cm_residual_mean,cm_residual_mae,cm_fit_residual_mae,cd_residual_mean,cl_residual_mean,cy_residual_mean,cl_roll_residual_mean,cn_yaw_residual_mean,q_hat_mean
train,attached,2311,-85.03312318,11.99760118,-0.04112135024,0.06000211126,0.04715377071,-0.03381159175,-0.07068110486,-0.08179109374,0.009051209043,-0.004402981281,0.001660388914
train,transition_before_post_stall,6520,12.00137605,19.99641663,-0.04391828638,0.04980316674,0.03456796715,0.022049641,0.02089153886,-0.15306388,-0.009163913837,-0.001318504833,-0.01114108964
train,transition_after_post_stall,838,12.01065747,19.9992754,-0.01455453459,0.03487493797,0.0369699141,0.01240871946,-0.1150556014,-0.2122848387,-0.004940156966,-0.0002510852213,-0.02557805965
train,post_stall,891,20.00142096,32.00205034,0.0008143442298,0.04002168603,0.0415224343,0.05428864079,-0.04398069549,-0.4973886776,-0.02328646715,0.005850337252,-0.02098775665
heldout,attached,405,2.813051016,11.99568616,-0.04139311642,0.06655347083,0.05359828507,-0.02935062487,-0.05967504466,-0.1227104896,0.01050575067,-0.00241749367,0.004521835135
heldout,transition_before_post_stall,1077,12.00355162,19.97585043,-0.04314000851,0.04917889151,0.03553617591,0.02144640623,-0.01626100967,-0.1708767476,-0.01268698515,-0.001229089198,-0.01176801405
heldout,transition_after_post_stall,183,12.01132314,19.99679576,-0.00141412307,0.05192621354,0.05213818903,0.01559098619,-0.1043397822,-0.5434504214,0.001580126218,0.01871439068,-0.02721315098
heldout,post_stall,251,20.04902547,23.47817696,-0.02104553722,0.0375167366,0.03472816398,0.07114594236,0.03044559308,-0.5003789171,-0.03518813267,-0.005331136147,-0.03148404543
