split,regime,count,alpha_min_deg,alpha_max_deg,cm_residual_mean,cm_residual_mae,cm_fit_residual_mae,cd_residual_mean,cl_residual_mean,cy_residual_mean,cl_roll_residual_mean,cn_yaw_residual_mean,q_hat_mean
train,attached,2311,-85.03312318,11.99760118,-0.04112135024,0.06000211126,0.04715377071,-0.03381159175,-0.07068110486,-0.08179109374,0.009051209043,-0.004402981281,0.001660388914
train,transition,7358,12.00137605,19.9992754,-0.04057405914,0.04810299608,0.03484152403,0.02095163988,0.00540856747,-0.1598085339,-0.008682871671,-0.001196936793,-0.01278531101
train,post_stall,891,20.00142096,32.00205034,0.0008143442298,0.04002168603,0.0415224343,0.05428864079,-0.04398069549,-0.4973886776,-0.02328646715,0.005850337252,-0.02098775665
heldout,attached,405,2.813051016,11.99568616,-0.04139311642,0.06655347083,0.05359828507,-0.02935062487,-0.05967504466,-0.1227104896,0.01050575067,-0.00241749367,0.004521835135
heldout,transition,1260,12.00355162,19.99679576,-0.03707982039,0.04957790733,0.03794742067,0.02059597618,-0.02905340282,-0.2249886383,-0.01061485707,0.001667463833,-0.01401123632
heldout,post_stall,251,20.04902547,23.47817696,-0.02104553722,0.0375167366,0.03472816398,0.07114594236,0.03044559308,-0.5003789171,-0.03518813267,-0.005331136147,-0.03148404543
