surface_index,surface_name,neutral_deg,min_deflection_deg,max_deflection_deg,positive_range_deg,negative_range_deg,positive_full_commanded,negative_full_commanded,positive_full_valid,negative_full_valid,positive_full_deflection_deg,negative_full_deflection_deg,deadband_positive_norm,deadband_negative_norm,gain_positive_deg_per_norm,gain_negative_deg_per_norm,hysteresis_deg,return_hysteresis_deg,repeatability_std_deg,lookup_rmse_deg,linear_fit_rmse_deg,fit_rmse_deg,command_levels_norm,settled_deflection_deg
1,Aileron_L,-1.05262913156908,-17.1895716897672,24.1548333282854,24.1548333282854,17.1895716897672,1,1,1,0,23.9033849824911,NaN,0.15,0.3,32.8909843761563,38.8393386500989,0.667459624503689,1.42954530183988,1.0060165543422,1.05079673425325,4.37790711869308,1.05079673425325,[0 0.15 0.3 0.5 0.75 1 0.75 0.5 0.3 0.15 0 0 -0.15 -0.3 -0.5 -0.75 -1 -0.75 -0.5 -0.3 -0.15 0 0 -0.15 -0.3 -0.5 -0.75 -1 -0.75 -0.5 -0.3 -0.15 0 0 0.15 0.3 0.5 0.75 1 0.75 0.5 0.3 0.15 0],[0.493765221530063 5.51597175516983 12.041705951543 15.4247339969278 20.9011370095422 24.1548333282854 19.0447190375438 11.6859515621435 9.8930188906832 4.63826112128602 -1.07885395152178 -1.85264360018188 -3.68428080128959 -9.61979406820786 -12.6564519379452 -16.7285585403583 -27.6546047576622 -18.6192493645566 -14.1908772168765 -8.29512874345945 -1.4084508718016 0.701199771590052 -0.141560204023555 0.1861276059976 -10.484425234078 -14.1300164244883 -17.1895716897672 -25.6190086896622 -21.3109752105417 -15.0227782127646 -8.24038518490207 -1.91617290728352 0.285457817367162 0.141560204023555 3.89279379072969 9.27570637074918 14.26619154865 21.2242717718692 23.6519366366969 19.9219781664507 11.3160804643604 10.3476197981887 4.79199447894527 -1.78606858885206]
2,Aileron_R,5.51476092294673,-15.9629976712234,36.7491749535131,36.7491749535131,15.9629976712234,1,1,1,0,36.6158322317586,NaN,0.15,0.3,45.7935403506193,-3.6468114734219,1.00769537323191,3.31574514650173,2.37590583834667,2.26483099045554,5.53951162514654,2.26483099045554,[0 0.15 0.3 0.5 0.75 1 0.75 0.5 0.3 0.15 0 0 -0.15 -0.3 -0.5 -0.75 -1 -0.75 -0.5 -0.3 -0.15 0 0 -0.15 -0.3 -0.5 -0.75 -1 -0.75 -0.5 -0.3 -0.15 0 0 0.15 0.3 0.5 0.75 1 0.75 0.5 0.3 0.15 0],[-5.57770761003687 5.1990060439974 14.3192716996312 18.8435876442896 27.8621735510581 36.7491749535131 27.6317285682095 15.005176466957 7.20261098838887 6.80211276391481 -1.62609219685326 -4.15740943916632 -2.94439684793659 -15.9629976712234 -9.37270521662843 -11.1567727291724 -23.4158912069414 -26.7547336016591 -9.21014992350203 -10.8030995429034 -5.73747596360745 0.0550847090588729 0.239783060287506 -0.328515042574683 -9.4353445775416 -10.8710456476333 -11.618178694813 -23.183415718824 -24.7121596151158 -9.12771626447084 -11.9500495279914 -6.32047044214138 0.0374475940342753 0 9.049787776632 13.4456451191208 19.8146509228112 27.5543357772156 36.4824895100042 26.6534388335346 15.0820767345943 6.46442237968899 6.55233191729728 -1.15130724698762]
3,Rudder,2.63065788957884,-28.8137041429192,41.051389931635,41.051389931635,28.8137041429192,1,1,1,1,40.9742899868761,-28.7368699268969,0.15,0.3,57.4468209672237,43.4634747041621,1.00879241015901,4.29338884285125,2.59075108791632,3.199355058079,6.89888380878768,3.199355058079,[0 0.15 0.3 0.5 0.75 1 0.75 0.5 0.3 0.15 0 0 -0.15 -0.3 -0.5 -0.75 -1 -0.75 -0.5 -0.3 -0.15 0 0 -0.15 -0.3 -0.5 -0.75 -1 -0.75 -0.5 -0.3 -0.15 0 0 0.15 0.3 0.5 0.75 1 0.75 0.5 0.3 0.15 0],[-2.08196346696838 9.5178479753064 13.8657778237427 25.0502488113334 28.173722029421 41.051389931635 39.9836329828356 26.3642883534155 17.9985194293863 13.2921323408414 5.63950210662505 6.75704323283314 -5.06654283359621 -11.6847170491715 -17.2068439534658 -20.3977569633405 -28.8137041429192 -27.6009161451945 -10.5192680222434 -14.8072541954275 -7.326344917419 0.260934467112925 -0.824536109639746 -2.36154710409141 -9.62766618117203 -16.9409474702836 -19.4354909351745 -28.6600357108747 -26.5469080703468 -11.6303014637444 -14.0817022612309 -8.36178933520946 -0.310917962175338 -0.260934467112925 9.74558477175752 13.6124387130078 24.8641719028881 29.0017546327466 40.8971900421173 40.3709568481559 25.846819983625 18.4266997460812 12.9187747240722 5.64614832525135]
4,Elevator,7.4678993134881,-42.469560083713,20.3797478918619,20.3797478918619,42.469560083713,1,1,1,0,18.9622458085616,NaN,0.75,0.15,1.83101828395743,71.9338801787647,1.77376611081005,5.97995189106945,2.58192089527429,3.37324442480876,9.33849495311275,3.37324442480876,[0 0.15 0.3 0.5 0.75 1 0.75 0.5 0.3 0.15 0 0 -0.15 -0.3 -0.5 -0.75 -1 -0.75 -0.5 -0.3 -0.15 0 0 -0.15 -0.3 -0.5 -0.75 -1 -0.75 -0.5 -0.3 -0.15 0 0 0.15 0.3 0.5 0.75 1 0.75 0.5 0.3 0.15 0],[-7.81539872638882 -7.70698711089563 2.69475880518897 2.65603222121327 8.96794208670789 17.5447437252613 18.5028090098671 8.84781396754684 1.35782858775919 1.07930961897191 0.225352025309214 0.267979137683225 -10.9904876973278 -13.6900914898089 -17.2653820514853 -33.4835981964876 -39.4242340045711 -40.3986695697725 -31.4101851984189 -20.7370356770008 -13.2007350045623 -5.4241789074904 -5.76812203580533 -4.60009139253049 -9.85590412210764 -20.2045383658947 -34.4897170541309 -41.1809538608171 -42.469560083713 -32.9392615382242 -22.0663111633373 -13.5097465509976 -7.05316747655015 -4.28963501691195 -3.45510920100668 2.0368875265732 0.257735795458693 9.17510350293077 20.3797478918619 19.5943682585521 8.81868991415108 4.82584916630115 1.11234685239699 0]
