event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
65,2,Aileron_R,0.45,139.2045538,141.2045538,positive_first,positive,outbound,5,15
66,2,Aileron_R,0.6,141.2045538,143.2045538,positive_first,positive,outbound,6,15
67,2,Aileron_R,0.8,143.2045538,145.2045538,positive_first,positive,outbound,7,15
68,2,Aileron_R,1,145.2045538,147.2045538,positive_first,positive,outbound,8,15
69,2,Aileron_R,0.8,147.2045538,149.2045538,positive_first,positive,return,9,15
70,2,Aileron_R,0.6,149.2045538,151.2045538,positive_first,positive,return,10,15
71,2,Aileron_R,0.45,151.2045538,153.2045538,positive_first,positive,return,11,15
72,2,Aileron_R,0.3,153.2045538,155.2045538,positive_first,positive,return,12,15
73,2,Aileron_R,0.2,155.2045538,157.2045538,positive_first,positive,return,13,15
74,2,Aileron_R,0.1,157.2045538,159.2045538,positive_first,positive,return,14,15
75,2,Aileron_R,0,159.2045538,161.2045538,positive_first,positive,return,15,15
76,2,Aileron_R,-0,161.2045538,163.2045538,positive_first,negative,outbound,1,15
77,2,Aileron_R,-0.1,163.2045538,165.2045538,positive_first,negative,outbound,2,15
78,2,Aileron_R,-0.2,165.2045538,167.2045538,positive_first,negative,outbound,3,15
79,2,Aileron_R,-0.3,167.2045538,169.2045538,positive_first,negative,outbound,4,15
80,2,Aileron_R,-0.45,169.2045538,171.2045538,positive_first,negative,outbound,5,15
81,2,Aileron_R,-0.6,171.2045538,173.2045538,positive_first,negative,outbound,6,15
82,2,Aileron_R,-0.8,173.2045538,175.2045538,positive_first,negative,outbound,7,15
83,2,Aileron_R,-1,175.2045538,177.2045538,positive_first,negative,outbound,8,15
84,2,Aileron_R,-0.8,177.2045538,179.2045538,positive_first,negative,return,9,15
85,2,Aileron_R,-0.6,179.2045538,181.2045538,positive_first,negative,return,10,15
86,2,Aileron_R,-0.45,181.2045538,183.2045538,positive_first,negative,return,11,15
87,2,Aileron_R,-0.3,183.2045538,185.2045538,positive_first,negative,return,12,15
88,2,Aileron_R,-0.2,185.2045538,187.2045538,positive_first,negative,return,13,15
89,2,Aileron_R,-0.1,187.2045538,189.2045538,positive_first,negative,return,14,15
90,2,Aileron_R,-0,189.2045538,191.2045538,positive_first,negative,return,15,15
91,2,Aileron_R,-0,191.2045538,193.2045538,negative_first,negative,outbound,1,15
92,2,Aileron_R,-0.1,193.2045538,195.2045538,negative_first,negative,outbound,2,15
93,2,Aileron_R,-0.2,195.2045538,197.2045538,negative_first,negative,outbound,3,15
94,2,Aileron_R,-0.3,197.2045538,199.2045538,negative_first,negative,outbound,4,15
95,2,Aileron_R,-0.45,199.2045538,201.2045538,negative_first,negative,outbound,5,15
96,2,Aileron_R,-0.6,201.2045538,203.2045538,negative_first,negative,outbound,6,15
97,2,Aileron_R,-0.8,203.2045538,205.2045538,negative_first,negative,outbound,7,15
98,2,Aileron_R,-1,205.2045538,207.2045538,negative_first,negative,outbound,8,15
99,2,Aileron_R,-0.8,207.2045538,209.2045538,negative_first,negative,return,9,15
100,2,Aileron_R,-0.6,209.2045538,211.2045538,negative_first,negative,return,10,15
101,2,Aileron_R,-0.45,211.2045538,213.2045538,negative_first,negative,return,11,15
102,2,Aileron_R,-0.3,213.2045538,215.2045538,negative_first,negative,return,12,15
103,2,Aileron_R,-0.2,215.2045538,217.2045538,negative_first,negative,return,13,15
104,2,Aileron_R,-0.1,217.2045538,219.2045538,negative_first,negative,return,14,15
105,2,Aileron_R,-0,219.2045538,221.2045538,negative_first,negative,return,15,15
106,2,Aileron_R,0,221.2045538,223.2045538,negative_first,positive,outbound,1,15
107,2,Aileron_R,0.1,223.2045538,225.2045538,negative_first,positive,outbound,2,15
108,2,Aileron_R,0.2,225.2045538,227.2045538,negative_first,positive,outbound,3,15
109,2,Aileron_R,0.3,227.2045538,229.2045538,negative_first,positive,outbound,4,15
110,2,Aileron_R,0.45,229.2045538,231.2045538,negative_first,positive,outbound,5,15
111,2,Aileron_R,0.6,231.2045538,233.2045538,negative_first,positive,outbound,6,15
112,2,Aileron_R,0.8,233.2045538,235.2045538,negative_first,positive,outbound,7,15
113,2,Aileron_R,1,235.2045538,237.2045538,negative_first,positive,outbound,8,15
114,2,Aileron_R,0.8,237.2045538,239.2045538,negative_first,positive,return,9,15
115,2,Aileron_R,0.6,239.2045538,241.2045538,negative_first,positive,return,10,15
116,2,Aileron_R,0.45,241.2045538,243.2045538,negative_first,positive,return,11,15
117,2,Aileron_R,0.3,243.2045538,245.2045538,negative_first,positive,return,12,15
118,2,Aileron_R,0.2,245.2045538,247.2045538,negative_first,positive,return,13,15
119,2,Aileron_R,0.1,247.2045538,249.2045538,negative_first,positive,return,14,15
120,2,Aileron_R,0,249.2045538,251.2045538,negative_first,positive,return,15,15
121,3,Rudder,0,251.2045538,253.2045538,positive_first,positive,outbound,1,15
122,3,Rudder,0.1,253.2045538,255.2045538,positive_first,positive,outbound,2,15
123,3,Rudder,0.2,255.2045538,257.2045538,positive_first,positive,outbound,3,15
124,3,Rudder,0.3,257.2045538,259.2045538,positive_first,positive,outbound,4,15
125,3,Rudder,0.45,259.2045538,261.2045538,positive_first,positive,outbound,5,15
126,3,Rudder,0.6,261.2045538,263.2045538,positive_first,positive,outbound,6,15
127,3,Rudder,0.8,263.2045538,265.2045538,positive_first,positive,outbound,7,15
128,3,Rudder,1,265.2045538,267.2045538,positive_first,positive,outbound,8,15
129,3,Rudder,0.8,267.2045538,269.2045538,positive_first,positive,return,9,15
130,3,Rudder,0.6,269.2045538,271.2045538,positive_first,positive,return,10,15
131,3,Rudder,0.45,271.2045538,273.2045538,positive_first,positive,return,11,15
132,3,Rudder,0.3,273.2045538,275.2045538,positive_first,positive,return,12,15
133,3,Rudder,0.2,275.2045538,277.2045538,positive_first,positive,return,13,15
134,3,Rudder,0.1,277.2045538,279.2045538,positive_first,positive,return,14,15
135,3,Rudder,0,279.2045538,281.2045538,positive_first,positive,return,15,15
136,3,Rudder,-0,281.2045538,283.2045538,positive_first,negative,outbound,1,15
137,3,Rudder,-0.1,283.2045538,285.2045538,positive_first,negative,outbound,2,15
138,3,Rudder,-0.2,285.2045538,287.2045538,positive_first,negative,outbound,3,15
139,3,Rudder,-0.3,287.2045538,289.2045538,positive_first,negative,outbound,4,15
140,3,Rudder,-0.45,289.2045538,291.2045538,positive_first,negative,outbound,5,15
141,3,Rudder,-0.6,291.2045538,293.2045538,positive_first,negative,outbound,6,15
142,3,Rudder,-0.8,293.2045538,295.2045538,positive_first,negative,outbound,7,15
143,3,Rudder,-1,295.2045538,297.2045538,positive_first,negative,outbound,8,15
144,3,Rudder,-0.8,297.2045538,299.2045538,positive_first,negative,return,9,15
145,3,Rudder,-0.6,299.2045538,301.2045538,positive_first,negative,return,10,15
146,3,Rudder,-0.45,301.2045538,303.2045538,positive_first,negative,return,11,15
147,3,Rudder,-0.3,303.2045538,305.2045538,positive_first,negative,return,12,15
148,3,Rudder,-0.2,305.2045538,307.2045538,positive_first,negative,return,13,15
149,3,Rudder,-0.1,307.2045538,309.2045538,positive_first,negative,return,14,15
150,3,Rudder,-0,309.2045538,311.2045538,positive_first,negative,return,15,15
151,3,Rudder,-0,311.2045538,313.2045538,negative_first,negative,outbound,1,15
152,3,Rudder,-0.1,313.2045538,315.2045538,negative_first,negative,outbound,2,15
153,3,Rudder,-0.2,315.2045538,317.2045538,negative_first,negative,outbound,3,15
154,3,Rudder,-0.3,317.2045538,319.2045538,negative_first,negative,outbound,4,15
155,3,Rudder,-0.45,319.2045538,321.2045538,negative_first,negative,outbound,5,15
156,3,Rudder,-0.6,321.2045538,323.2045538,negative_first,negative,outbound,6,15
157,3,Rudder,-0.8,323.2045538,325.2045538,negative_first,negative,outbound,7,15
158,3,Rudder,-1,325.2045538,327.2045538,negative_first,negative,outbound,8,15
159,3,Rudder,-0.8,327.2045538,329.2045538,negative_first,negative,return,9,15
160,3,Rudder,-0.6,329.2045538,331.2045538,negative_first,negative,return,10,15
161,3,Rudder,-0.45,331.2045538,333.2045538,negative_first,negative,return,11,15
162,3,Rudder,-0.3,333.2045538,335.2045538,negative_first,negative,return,12,15
163,3,Rudder,-0.2,335.2045538,337.2045538,negative_first,negative,return,13,15
164,3,Rudder,-0.1,337.2045538,339.2045538,negative_first,negative,return,14,15
165,3,Rudder,-0,339.2045538,341.2045538,negative_first,negative,return,15,15
166,3,Rudder,0,341.2045538,343.2045538,negative_first,positive,outbound,1,15
167,3,Rudder,0.1,343.2045538,345.2045538,negative_first,positive,outbound,2,15
168,3,Rudder,0.2,345.2045538,347.2045538,negative_first,positive,outbound,3,15
169,3,Rudder,0.3,347.2045538,349.2045538,negative_first,positive,outbound,4,15
170,3,Rudder,0.45,349.2045538,351.2045538,negative_first,positive,outbound,5,15
171,3,Rudder,0.6,351.2045538,353.2045538,negative_first,positive,outbound,6,15
172,3,Rudder,0.8,353.2045538,355.2045538,negative_first,positive,outbound,7,15
173,3,Rudder,1,355.2045538,357.2045538,negative_first,positive,outbound,8,15
174,3,Rudder,0.8,357.2045538,359.2045538,negative_first,positive,return,9,15
175,3,Rudder,0.6,359.2045538,361.2045538,negative_first,positive,return,10,15
176,3,Rudder,0.45,361.2045538,363.2045538,negative_first,positive,return,11,15
177,3,Rudder,0.3,363.2045538,365.2045538,negative_first,positive,return,12,15
178,3,Rudder,0.2,365.2045538,367.2045538,negative_first,positive,return,13,15
179,3,Rudder,0.1,367.2045538,369.2045538,negative_first,positive,return,14,15
180,3,Rudder,0,369.2045538,371.2045538,negative_first,positive,return,15,15
181,4,Elevator,0,371.2045538,373.2045538,positive_first,positive,outbound,1,15
182,4,Elevator,0.1,373.2045538,375.2045538,positive_first,positive,outbound,2,15
183,4,Elevator,0.2,375.2045538,377.2045538,positive_first,positive,outbound,3,15
184,4,Elevator,0.3,377.2045538,379.2045538,positive_first,positive,outbound,4,15
185,4,Elevator,0.45,379.2045538,381.2045538,positive_first,positive,outbound,5,15
186,4,Elevator,0.6,381.2045538,383.2045538,positive_first,positive,outbound,6,15
187,4,Elevator,0.8,383.2045538,385.2045538,positive_first,positive,outbound,7,15
188,4,Elevator,1,385.2045538,387.2045538,positive_first,positive,outbound,8,15
189,4,Elevator,0.8,387.2045538,389.2045538,positive_first,positive,return,9,15
190,4,Elevator,0.6,389.2045538,391.2045538,positive_first,positive,return,10,15
191,4,Elevator,0.45,391.2045538,393.2045538,positive_first,positive,return,11,15
192,4,Elevator,0.3,393.2045538,395.2045538,positive_first,positive,return,12,15
193,4,Elevator,0.2,395.2045538,397.2045538,positive_first,positive,return,13,15
194,4,Elevator,0.1,397.2045538,399.2045538,positive_first,positive,return,14,15
195,4,Elevator,0,399.2045538,401.2045538,positive_first,positive,return,15,15
196,4,Elevator,-0,401.2045538,403.2045538,positive_first,negative,outbound,1,15
197,4,Elevator,-0.1,403.2045538,405.2045538,positive_first,negative,outbound,2,15
198,4,Elevator,-0.2,405.2045538,407.2045538,positive_first,negative,outbound,3,15
199,4,Elevator,-0.3,407.2045538,409.2045538,positive_first,negative,outbound,4,15
200,4,Elevator,-0.45,409.2045538,411.2045538,positive_first,negative,outbound,5,15
201,4,Elevator,-0.6,411.2045538,413.2045538,positive_first,negative,outbound,6,15
202,4,Elevator,-0.8,413.2045538,415.2045538,positive_first,negative,outbound,7,15
203,4,Elevator,-1,415.2045538,417.2045538,positive_first,negative,outbound,8,15
204,4,Elevator,-0.8,417.2045538,419.2045538,positive_first,negative,return,9,15
205,4,Elevator,-0.6,419.2045538,421.2045538,positive_first,negative,return,10,15
206,4,Elevator,-0.45,421.2045538,423.2045538,positive_first,negative,return,11,15
207,4,Elevator,-0.3,423.2045538,425.2045538,positive_first,negative,return,12,15
208,4,Elevator,-0.2,425.2045538,427.2045538,positive_first,negative,return,13,15
209,4,Elevator,-0.1,427.2045538,429.2045538,positive_first,negative,return,14,15
210,4,Elevator,-0,429.2045538,431.2045538,positive_first,negative,return,15,15
211,4,Elevator,-0,431.2045538,433.2045538,negative_first,negative,outbound,1,15
212,4,Elevator,-0.1,433.2045538,435.2045538,negative_first,negative,outbound,2,15
213,4,Elevator,-0.2,435.2045538,437.2045538,negative_first,negative,outbound,3,15
214,4,Elevator,-0.3,437.2045538,439.2045538,negative_first,negative,outbound,4,15
215,4,Elevator,-0.45,439.2045538,441.2045538,negative_first,negative,outbound,5,15
216,4,Elevator,-0.6,441.2045538,443.2045538,negative_first,negative,outbound,6,15
217,4,Elevator,-0.8,443.2045538,445.2045538,negative_first,negative,outbound,7,15
218,4,Elevator,-1,445.2045538,447.2045538,negative_first,negative,outbound,8,15
219,4,Elevator,-0.8,447.2045538,449.2045538,negative_first,negative,return,9,15
220,4,Elevator,-0.6,449.2045538,451.2045538,negative_first,negative,return,10,15
221,4,Elevator,-0.45,451.2045538,453.2045538,negative_first,negative,return,11,15
222,4,Elevator,-0.3,453.2045538,455.2045538,negative_first,negative,return,12,15
223,4,Elevator,-0.2,455.2045538,457.2045538,negative_first,negative,return,13,15
224,4,Elevator,-0.1,457.2045538,459.2045538,negative_first,negative,return,14,15
225,4,Elevator,-0,459.2045538,461.2045538,negative_first,negative,return,15,15
226,4,Elevator,0,461.2045538,463.2045538,negative_first,positive,outbound,1,15
227,4,Elevator,0.1,463.2045538,465.2045538,negative_first,positive,outbound,2,15
228,4,Elevator,0.2,465.2045538,467.2045538,negative_first,positive,outbound,3,15
229,4,Elevator,0.3,467.2045538,469.2045538,negative_first,positive,outbound,4,15
230,4,Elevator,0.45,469.2045538,471.2045538,negative_first,positive,outbound,5,15
231,4,Elevator,0.6,471.2045538,473.2045538,negative_first,positive,outbound,6,15
232,4,Elevator,0.8,473.2045538,475.2045538,negative_first,positive,outbound,7,15
233,4,Elevator,1,475.2045538,477.2045538,negative_first,positive,outbound,8,15
234,4,Elevator,0.8,477.2045538,479.2045538,negative_first,positive,return,9,15
235,4,Elevator,0.6,479.2045538,481.2045538,negative_first,positive,return,10,15
236,4,Elevator,0.45,481.2045538,483.2045538,negative_first,positive,return,11,15
237,4,Elevator,0.3,483.2045538,485.2045538,negative_first,positive,return,12,15
238,4,Elevator,0.2,485.2045538,487.2045538,negative_first,positive,return,13,15
239,4,Elevator,0.1,487.2045538,489.2045538,negative_first,positive,return,14,15
240,4,Elevator,0,489.2045538,491.2045538,negative_first,positive,return,15,15
