episode_id,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,primitive_step_index,policy_id,memory_lambda,governor_mode,selected_score,compact_library_id,primitive_variant_id,source_representative_controller_id,source_representative_K_gain_checksum,source_representative_augmented_gain_checksum,rollout_id,environment_id,W_layer,initial_state_vector,context_feature_vector,primitive_id,primitive_family,primitive_parameters,controller_mode,feedback_mode,controller_family,controller_id,lqr_reference_id,linearisation_id,linearisation_source,reduced_order_lqr,lqr_state_mask_json,zero_position_gain_expansion_status,lqr_Q_weights_json,lqr_R_weights_json,lqr_gain_checksum,lqr_synthesis_status,lqr_blocked_reason,lqr_closed_loop_eigenvalue_summary,care_residual_norm,sampled_data_check_status,sampled_data_spectral_radius,command_clip_check_status,saturation_summary,latency_actuator_survival_status,controller_design_role,timing_augmentation_type,timing_design_version,sample_time_s,state_feedback_delay_s,command_delay_s,command_delay_steps,actuator_tau_s,actuator_state_count,command_delay_state_count,predictor_horizon_steps,augmented_state_size,augmented_input_size,augmented_A_checksum,augmented_B_checksum,augmented_Q_json,augmented_R_json,augmented_gain_checksum,augmented_closed_loop_spectral_radius,timing_lqr_blocked_reason,timing_aware_synthesis_level,timing_effects_in_synthesis,timing_effects_in_rollout,sampled_data_timing_audit_status,delayed_state_lqr_augmentation_status,tuning_stage,controller_claim_status,controller_selection_status,controller_executable,controller_evidence_status,candidate_index,candidate_weight_label,latency_case,state_feedback_delay_applied,command_delay_applied,actuator_lag_applied,latency_execution_status,latency_pass_label,timing_model_version,timing_state_source,rollout_backend,evidence_role,surrogate_binding_status,trajectory_integrity_status,entry_check_status,entry_rejection_class,exit_check_status,continuation_valid,episode_terminal_useful,continuation_status,episode_terminal_status,episode_utility_label,terminal_use_trainable,boundary_use_class,accepted,outcome_class,energy_residual_m,lift_dwell_time_s,minimum_wall_margin_m,floor_margin_m,ceiling_margin_m,minimum_speed_m_s,saturation_count,saturation_fraction,max_abs_command_norm,max_abs_surface_rad,exit_state_vector,termination_cause,failure_label,archive_evidence_status,evidence_eligibility_reason,claim_status,initial_x_w,initial_y_w,initial_z_w,initial_phi,initial_theta,initial_psi,initial_u,initial_v,initial_w,initial_p,initial_q,initial_r,initial_delta_a,initial_delta_e,initial_delta_r
v49_r005_no_memory_baseline_p00001_rep00,1,0,v410_run005_seed00915_r00_e00001,915048,1830058,0,no_memory_baseline,0.0,continuation_mode,-0.28549873344471016,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,lqrta_glide_3b5087a1988e,931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,v49_r005_no_memory_baseline_p00001_rep00_p00,W3_w3_randomised_four_s1830058,W3,"[1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0]","[0.06584150374167189,0.06666977443059392,0.0631829739758699,0.136719273527474,0.317609180444948,0.0,0.0,1.0,0.12375093699136963,1.3385328272101535,1.7614671727898465,3.79066781773205,0.024063929722996424]",glide,glide,"{""target_pitch_rad"":{""description"":""small nose-down glide bias"",""unit"":""rad"",""value"":-0.04}}",lqr_local_feedback,predictor_compensated_augmented_discrete_lqr,lqr,lqrta_glide_3b5087a1988e,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,solved,,"{""count"":24,""max_abs_imag"":0.3041365751400857,""max_real"":0.9695659556760795,""min_real"":-0.0002268126037797453}",2.1553774979933614e-12,sampled_stable,0.969568133357993,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",timing_augmented_discrete_lqr_solved,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,0.969568133357993,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,W01,simulation_only,selected_by_v49_paired_full_loop_governor,True,executable_lqr,16,glide_w01_q1_r2_016,nominal,True,True,True,full_state_command_actuator_latency,nominal_fail,measured_vicon_one_pole_command_response_v1,history_backed_fifo,model_backed_lqr,lqr_rollout_candidate,ready,finite_model_backed,passed,not_rejected,hard_failure,False,False,continuation_failed,not_terminal,not_useful,False,hard_failure,False,failed,-1.407540134013997,0.27999999999999997,0.12375093699136963,-0.06900730680384365,1.7614671727898465,6.79066781773205,0,0.0,1.0,0.4537856055185257,"[2.8969960993567163,1.7782394336197909,0.3309926931961564,0.31213208047282737,-0.25727143113898404,0.217711439129878,8.039435671199705,-0.45926494584048094,1.8211268715242113,2.203856153015949,5.030090982614212,1.7891344512832572,-0.24287273671674908,0.3592198311758859,-0.052619506369340124]",floor_margin_stop,floor_violation,smoke_incomplete,debug_registry_status_not_assessed,simulation_only,1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0
v49_r005_static_map_baseline_p00001_rep00,1,0,v410_run005_seed00915_r00_e00001,915048,1830058,0,static_map_baseline,0.8,continuation_mode,-0.2800719532197107,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,lqrta_glide_3b5087a1988e,931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,v49_r005_static_map_baseline_p00001_rep00_p00,W3_w3_randomised_four_s1830058,W3,"[1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0]","[0.06584150374167189,0.06666977443059392,0.0631829739758699,0.136719273527474,0.317609180444948,0.0,0.0,1.0,0.12375093699136963,1.3385328272101535,1.7614671727898465,3.79066781773205,0.024063929722996424]",glide,glide,"{""target_pitch_rad"":{""description"":""small nose-down glide bias"",""unit"":""rad"",""value"":-0.04}}",lqr_local_feedback,predictor_compensated_augmented_discrete_lqr,lqr,lqrta_glide_3b5087a1988e,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,solved,,"{""count"":24,""max_abs_imag"":0.3041365751400857,""max_real"":0.9695659556760795,""min_real"":-0.0002268126037797453}",2.1553774979933614e-12,sampled_stable,0.969568133357993,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",timing_augmented_discrete_lqr_solved,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,0.969568133357993,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,W01,simulation_only,selected_by_v49_paired_full_loop_governor,True,executable_lqr,16,glide_w01_q1_r2_016,nominal,True,True,True,full_state_command_actuator_latency,nominal_fail,measured_vicon_one_pole_command_response_v1,history_backed_fifo,model_backed_lqr,lqr_rollout_candidate,ready,finite_model_backed,passed,not_rejected,hard_failure,False,False,continuation_failed,not_terminal,not_useful,False,hard_failure,False,failed,-1.407540134013997,0.27999999999999997,0.12375093699136963,-0.06900730680384365,1.7614671727898465,6.79066781773205,0,0.0,1.0,0.4537856055185257,"[2.8969960993567163,1.7782394336197909,0.3309926931961564,0.31213208047282737,-0.25727143113898404,0.217711439129878,8.039435671199705,-0.45926494584048094,1.8211268715242113,2.203856153015949,5.030090982614212,1.7891344512832572,-0.24287273671674908,0.3592198311758859,-0.052619506369340124]",floor_margin_stop,floor_violation,smoke_incomplete,debug_registry_status_not_assessed,simulation_only,1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0
v49_r005_context_only_without_memory_p00001_rep00,1,0,v410_run005_seed00915_r00_e00001,915048,1830058,0,context_only_without_memory,0.0,continuation_mode,-0.28549873344471016,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,lqrta_glide_3b5087a1988e,931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,v49_r005_context_only_without_memory_p00001_rep00_p00,W3_w3_randomised_four_s1830058,W3,"[1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0]","[0.06584150374167189,0.06666977443059392,0.0631829739758699,0.136719273527474,0.317609180444948,0.0,0.0,1.0,0.12375093699136963,1.3385328272101535,1.7614671727898465,3.79066781773205,0.024063929722996424]",glide,glide,"{""target_pitch_rad"":{""description"":""small nose-down glide bias"",""unit"":""rad"",""value"":-0.04}}",lqr_local_feedback,predictor_compensated_augmented_discrete_lqr,lqr,lqrta_glide_3b5087a1988e,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,solved,,"{""count"":24,""max_abs_imag"":0.3041365751400857,""max_real"":0.9695659556760795,""min_real"":-0.0002268126037797453}",2.1553774979933614e-12,sampled_stable,0.969568133357993,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",timing_augmented_discrete_lqr_solved,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,0.969568133357993,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,W01,simulation_only,selected_by_v49_paired_full_loop_governor,True,executable_lqr,16,glide_w01_q1_r2_016,nominal,True,True,True,full_state_command_actuator_latency,nominal_fail,measured_vicon_one_pole_command_response_v1,history_backed_fifo,model_backed_lqr,lqr_rollout_candidate,ready,finite_model_backed,passed,not_rejected,hard_failure,False,False,continuation_failed,not_terminal,not_useful,False,hard_failure,False,failed,-1.407540134013997,0.27999999999999997,0.12375093699136963,-0.06900730680384365,1.7614671727898465,6.79066781773205,0,0.0,1.0,0.4537856055185257,"[2.8969960993567163,1.7782394336197909,0.3309926931961564,0.31213208047282737,-0.25727143113898404,0.217711439129878,8.039435671199705,-0.45926494584048094,1.8211268715242113,2.203856153015949,5.030090982614212,1.7891344512832572,-0.24287273671674908,0.3592198311758859,-0.052619506369340124]",floor_margin_stop,floor_violation,smoke_incomplete,debug_registry_status_not_assessed,simulation_only,1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0
v49_r005_context_plus_memory_lambda_0_5_p00001_rep00,1,0,v410_run005_seed00915_r00_e00001,915048,1830058,0,context_plus_memory_lambda_0_5,0.5,continuation_mode,-0.2854940686101853,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,lqrta_glide_3b5087a1988e,931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,v49_r005_context_plus_memory_lambda_0_5_p00001_rep00_p00,W3_w3_randomised_four_s1830058,W3,"[1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0]","[0.06584150374167189,0.06666977443059392,0.0631829739758699,0.136719273527474,0.317609180444948,0.0,0.0,1.0,0.12375093699136963,1.3385328272101535,1.7614671727898465,3.79066781773205,0.024063929722996424]",glide,glide,"{""target_pitch_rad"":{""description"":""small nose-down glide bias"",""unit"":""rad"",""value"":-0.04}}",lqr_local_feedback,predictor_compensated_augmented_discrete_lqr,lqr,lqrta_glide_3b5087a1988e,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,solved,,"{""count"":24,""max_abs_imag"":0.3041365751400857,""max_real"":0.9695659556760795,""min_real"":-0.0002268126037797453}",2.1553774979933614e-12,sampled_stable,0.969568133357993,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",timing_augmented_discrete_lqr_solved,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,0.969568133357993,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,W01,simulation_only,selected_by_v49_paired_full_loop_governor,True,executable_lqr,16,glide_w01_q1_r2_016,nominal,True,True,True,full_state_command_actuator_latency,nominal_fail,measured_vicon_one_pole_command_response_v1,history_backed_fifo,model_backed_lqr,lqr_rollout_candidate,ready,finite_model_backed,passed,not_rejected,hard_failure,False,False,continuation_failed,not_terminal,not_useful,False,hard_failure,False,failed,-1.407540134013997,0.27999999999999997,0.12375093699136963,-0.06900730680384365,1.7614671727898465,6.79066781773205,0,0.0,1.0,0.4537856055185257,"[2.8969960993567163,1.7782394336197909,0.3309926931961564,0.31213208047282737,-0.25727143113898404,0.217711439129878,8.039435671199705,-0.45926494584048094,1.8211268715242113,2.203856153015949,5.030090982614212,1.7891344512832572,-0.24287273671674908,0.3592198311758859,-0.052619506369340124]",floor_margin_stop,floor_violation,smoke_incomplete,debug_registry_status_not_assessed,simulation_only,1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0
v49_r005_context_plus_memory_lambda_0_8_p00001_rep00,1,0,v410_run005_seed00915_r00_e00001,915048,1830058,0,context_plus_memory_lambda_0_8,0.8,continuation_mode,-0.2854968675109002,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,lqrta_glide_3b5087a1988e,931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,v49_r005_context_plus_memory_lambda_0_8_p00001_rep00_p00,W3_w3_randomised_four_s1830058,W3,"[1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0]","[0.06584150374167189,0.06666977443059392,0.0631829739758699,0.136719273527474,0.317609180444948,0.0,0.0,1.0,0.12375093699136963,1.3385328272101535,1.7614671727898465,3.79066781773205,0.024063929722996424]",glide,glide,"{""target_pitch_rad"":{""description"":""small nose-down glide bias"",""unit"":""rad"",""value"":-0.04}}",lqr_local_feedback,predictor_compensated_augmented_discrete_lqr,lqr,lqrta_glide_3b5087a1988e,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",931a5767e6aa7850932f4fee79f800e951b094a921ea4e7e78f8821ae39206e8,solved,,"{""count"":24,""max_abs_imag"":0.3041365751400857,""max_real"":0.9695659556760795,""min_real"":-0.0002268126037797453}",2.1553774979933614e-12,sampled_stable,0.969568133357993,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",timing_augmented_discrete_lqr_solved,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",90a0478086930b0a204a2a43c7182caaa2a247080ed5da54109e0fe991296227,0.969568133357993,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,W01,simulation_only,selected_by_v49_paired_full_loop_governor,True,executable_lqr,16,glide_w01_q1_r2_016,nominal,True,True,True,full_state_command_actuator_latency,nominal_fail,measured_vicon_one_pole_command_response_v1,history_backed_fifo,model_backed_lqr,lqr_rollout_candidate,ready,finite_model_backed,passed,not_rejected,hard_failure,False,False,continuation_failed,not_terminal,not_useful,False,hard_failure,False,failed,-1.407540134013997,0.27999999999999997,0.12375093699136963,-0.06900730680384365,1.7614671727898465,6.79066781773205,0,0.0,1.0,0.4537856055185257,"[2.8969960993567163,1.7782394336197909,0.3309926931961564,0.31213208047282737,-0.25727143113898404,0.217711439129878,8.039435671199705,-0.45926494584048094,1.8211268715242113,2.203856153015949,5.030090982614212,1.7891344512832572,-0.24287273671674908,0.3592198311758859,-0.052619506369340124]",floor_margin_stop,floor_violation,smoke_incomplete,debug_registry_status_not_assessed,simulation_only,1.3237509369913696,1.9526963674356808,1.7385328272101535,0.6480657314192764,-0.7613342336744519,-0.2611939507346762,6.7839357203163235,0.13956091431939519,-0.26815723856039775,0.0,0.0,0.0,0.0,0.0,0.0
