label,primitive_id,candidate_index,candidate_weight_label,time_s,x_w_m,y_w_m,z_w_m,u_m_s,v_m_s,w_m_s,phi_rad,theta_rad,psi_rad,wall_margin_m,floor_margin_m,ceiling_margin_m
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.5,3.452286464925036,1.982519436140539,2.242258295218707,4.292571475012504,-0.19050459600206826,0.7905011824764487,-0.20258452129514135,-0.13677670370650163,-0.04362680706900919,1.982519436140539,1.842258295218707,1.257741704781293
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.52,3.5352726262035343,1.9779336305458393,2.2145393662177297,4.32128984677413,-0.20724793111895468,0.7621316284941585,-0.22116084493991547,-0.13892177828012328,-0.05219092840333509,1.9779336305458393,1.8145393662177298,1.2854606337822703
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.54,3.6188419044142863,1.9723285815201401,2.187189535101686,4.352177489980068,-0.23026007971766724,0.7253795038904712,-0.24027127737747636,-0.13830641638298155,-0.061655790788271096,1.9723285815201401,1.7871895351016862,1.3128104648983139
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.56,3.7030699414103587,1.965485305245796,2.160551364816547,4.380687541708268,-0.2536316326461651,0.6880312377418394,-0.26107752966414355,-0.1341844122488465,-0.07247534686930329,1.965485305245796,1.7605513648165472,1.339448635183453
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.58,3.787916577869696,1.9573008060743782,2.134891874597249,4.402766222016945,-0.27565218063523433,0.6517988373010947,-0.2858421860738288,-0.12679123891441718,-0.08547878080753761,1.9573008060743782,1.734891874597249,1.365108125402751
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.6,3.8732573633464873,1.9476036035587108,2.110420846574007,4.419727684428787,-0.2990961870823341,0.6044033130468746,-0.3154366133815962,-0.12043621097627266,-0.09964226492196804,1.9476036035587108,1.710420846574007,1.3895791534259931
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.62,3.9589507216429505,1.9362876054831721,2.087013398064263,4.44053053621592,-0.3235751107517872,0.5513152809127593,-0.3478991249851841,-0.11934435512045623,-0.11362035542912766,1.9362876054831721,1.6870133980642632,1.4129866019357369
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.64,4.044999138632356,1.9233065753449778,2.0641469953530724,4.4717967792051345,-0.35145187108099163,0.497885979335065,-0.38269786527846206,-0.12281358019514786,-0.12707735190817354,1.9233065753449778,1.6641469953530725,1.4358530046469276
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.66,4.13145983375732,1.908584783522356,2.041493467575049,4.509448851485474,-0.3745954246019135,0.4342831287027349,-0.42036674243937694,-0.1299598328360075,-0.1406451850408761,1.908584783522356,1.641493467575049,1.458506532424951
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.68,4.218324903609582,1.892078734532778,2.018955816805295,4.549067250046519,-0.3899254624453166,0.345824208759884,-0.4620280819402549,-0.1428862546933699,-0.15375167306492843,1.892078734532778,1.618955816805295,1.481044183194705
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.7000000000000001,4.305473327942511,1.8737150253954937,1.9963129942759776,4.586737550649689,-0.40229267101169086,0.2400012516802001,-0.5056647582021075,-0.16275333722457783,-0.16473249728430409,1.8737150253954937,1.5963129942759777,1.5036870057240224
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.72,4.392776234568912,1.8535509354333954,1.9730376403777043,4.6290411014157025,-0.4157009718566162,0.13140328527708192,-0.546884907280622,-0.18818422652481612,-0.17260558589739186,1.8535509354333954,1.5730376403777044,1.5269623596222957
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.74,4.480268532368678,1.8316618220680732,1.9485560163460667,4.675736359490752,-0.43365972417185816,0.03853831096561393,-0.582975248959834,-0.2164054094678617,-0.17738976440161963,1.8316618220680732,1.5485560163460668,1.5514439836539333
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.76,4.567882607602494,1.8083976221248805,1.9221543573482924,4.725730102274927,-0.4532606747614057,-0.020679432151422227,-0.6093483666164051,-0.24241249168425452,-0.18180586264858536,1.8083976221248805,1.5221543573482923,1.5778456426517076
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.78,4.655688163015687,1.7838089421441283,1.8937682630859374,4.778517552998105,-0.47289962405740715,-0.07618924939872798,-0.6260146152715285,-0.2674965669410065,-0.18595362135583218,1.7838089421441283,1.4937682630859372,1.6062317369140626
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.8,4.743598547144028,1.7579656012708536,1.863230327802542,4.828208027030755,-0.4992003183231406,-0.14214850030716925,-0.6328921872633635,-0.2971279751692823,-0.18554518872532907,1.7579656012708536,1.4632303278025418,1.636769672197458
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.8200000000000001,4.831474953483573,1.7311630120307766,1.8300801521307541,4.8793595278227535,-0.5345488128839807,-0.19652683396293086,-0.6303073800914571,-0.33169429251734,-0.17974633172894483,1.7311630120307766,1.430080152130754,1.6699198478692459
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.84,4.919185218322659,1.703996799554675,1.7934796085475184,4.936038896022343,-0.5785863382137766,-0.183980991208285,-0.6188623374729147,-0.36341197228623556,-0.17435166756601955,1.6808147816773404,1.3934796085475183,1.7065203914524816
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.86,5.006602746456814,1.6769228641193885,1.7528557394159165,5.001891814148308,-0.6245108832183279,-0.10785780040053278,-0.599415817955784,-0.38762489619583296,-0.17315601723234356,1.593397253543186,1.3528557394159164,1.7471442605840835
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.88,5.093799888465261,1.6499537927078962,1.7082475676227469,5.074829855403547,-0.6653172344921726,-0.024539256090235967,-0.577485387405776,-0.40635650590557276,-0.1756533733524533,1.5062001115347385,1.3082475676227467,1.7917524323772531
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.9,5.180907716101734,1.6226486167140681,1.6602306929217383,5.148363289308024,-0.7062505420396978,0.004472562781916503,-0.5529422006188911,-0.42797721342428346,-0.17546424681259212,1.4190922838982658,1.2602306929217382,1.8397693070782617
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.92,5.2679618050342425,1.5947840184788877,1.6090793236909502,5.225932618867913,-0.7508239894573767,0.012194985237315402,-0.5255897080727312,-0.454471331881789,-0.17093526526443847,1.3320381949657571,1.20907932369095,1.8909206763090498
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.9400000000000001,5.354868376768549,1.5665800560368301,1.5544162815305476,5.308450347727794,-0.7984373328766093,0.06776882301594875,-0.49525191664010865,-0.47652856424810136,-0.16798605451749377,1.2451316232314502,1.1544162815305476,1.9455837184694524
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.96,5.441598956654939,1.5381469933587373,1.49610408383247,5.395880228245095,-0.8413705277521438,0.18065303312046294,-0.4619173706711685,-0.4879304259906081,-0.17031930693757064,1.1584010433450604,1.0961040838324698,2.0038959161675303
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,0.98,5.5284343954919075,1.509291627023851,1.4345778423839983,5.485655051505415,-0.8722512838252704,0.2950152410644557,-0.42968352226454,-0.48991049584058105,-0.17791046015599252,1.0715656045080921,1.0345778423839982,2.065422157616002
energy_bank c08 LHS/ref,energy_retaining_bank,8,energy_retaining_bank_robust_lhs_logqr_refbias_008,1.0,5.615856222316235,1.4794125341746607,1.3709163502036572,5.5746062691887115,-0.8971562303748363,0.3364282741726721,-0.39684474973204836,-0.494058550527619,-0.18412156685390899,0.9841437776837649,0.9709163502036572,2.1290836497963426
