chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,2018071,aef75b9e5294f88903df9842ccb0c789a6058267a1214080f4118fa36d56cb17,56.59253191947937
1,complete,800,1600,800,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,2013902,2d9d438c60b089a6df329195772020a2e726055dd8486680aa7e9e3c2068f3c2,69.51427507400513
2,complete,1600,2400,800,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,2018328,e553428c61f9b113021b19434ba8d8973e538e0af244a034eda209fcf4350a93,85.39382696151733
3,complete,2400,3200,800,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,2019004,6e9c9a16f08d5d25c2d8779a1944b9b9571f7b29a940c3c5aed932e811291c53,90.0940523147583
4,complete,3200,4000,800,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,2014453,b6290d477ae3394654e0ab4a00945a090b2c4e03898299fc207e63229a1943a6,58.427358865737915
5,complete,4000,4800,800,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,2016149,da40ccaff36eb11e82bc5f1ada3a6595f1b0c6de91f888ea96c3a5b90589e375,72.56460857391357
6,complete,4800,5600,800,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,2024428,c7b9899b2cce92b4148e7dca7de18b3846cdafa45475156b296d63a00df23f87,86.00093793869019
7,complete,5600,6400,800,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,2019528,74811b1e8b7d8d55d8c5d7ac38fcec9f1466b1c32f4071cde1d549541e051b0b,83.85838890075684
8,complete,6400,7200,800,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,2019903,f7d06dcfbc8da35c8261cea586f3f7dfa5107a991ff4cae69eeb4eb6a328b102,57.08760666847229
9,complete,7200,8000,800,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,2023717,0e183408eadc3d521b284c06b214be31e8d6237d5403fe0cdc368f86fe2406db,68.19765663146973
10,complete,8000,8800,800,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,2026007,d4ff11e4049e46cf405ae809a468e4cbdde80fb74a436d12d87e1976cbd6adad,80.0501275062561
11,complete,8800,9600,800,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,2023515,a74ce4d5d01100e08f68040a3271d8b1d0601ae3c914238b799ed94c7cbb7ade,70.08106637001038
12,complete,9600,10400,800,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,2022137,01515088c9c23756fa439b157f5652faa08610d19a52fa76938415db025ae059,55.40188980102539
13,complete,10400,11200,800,w01_primitive_rows/c00013.csv.gz,chunk_manifests/w01_primitive_rows/c00013.json,2030042,08955a982d78145a085b96b6de7fd41c0a31fe28aa09bfd5ba8720d9e0bc3ab2,69.2126235961914
14,complete,11200,12000,800,w01_primitive_rows/c00014.csv.gz,chunk_manifests/w01_primitive_rows/c00014.json,2027787,c808deb94a3ceab876c98ceeeb68550fff4b65a24948c0eac283614722db77c4,82.2237958908081
15,complete,12000,12800,800,w01_primitive_rows/c00015.csv.gz,chunk_manifests/w01_primitive_rows/c00015.json,2024675,522783ae4f8d1b46065eebc50713b106c383edad7b8a32d092b23162c9386fb8,61.39497089385986
16,complete,12800,13600,800,w01_primitive_rows/c00016.csv.gz,chunk_manifests/w01_primitive_rows/c00016.json,2027346,b684c76a5992b4cdabf0ab79a049d700758f5ef89304d4fb710c575487cc415b,57.97813081741333
17,complete,13600,14400,800,w01_primitive_rows/c00017.csv.gz,chunk_manifests/w01_primitive_rows/c00017.json,2030121,70e21f950c87bda983a488e1667dd30071aebf965c9147e0933d9450f4bcd6e3,68.24822688102722
18,complete,14400,15200,800,w01_primitive_rows/c00018.csv.gz,chunk_manifests/w01_primitive_rows/c00018.json,2020283,50e6bef91178c33f874e9c7400f9e4c5c8ee9c8d84c095a7ba57fc782318c4c1,80.13443064689636
19,complete,15200,16000,800,w01_primitive_rows/c00019.csv.gz,chunk_manifests/w01_primitive_rows/c00019.json,2025141,607c9bd0b2b01df697c1426e2b2ea2b516a529997021e2cce547da7bca45ffe9,55.86651086807251
20,complete,16000,16800,800,w01_primitive_rows/c00020.csv.gz,chunk_manifests/w01_primitive_rows/c00020.json,2018904,9cb7827457da89d9949f619a467c886d1a8608bf37ecfe7451c9c1275500e642,57.33230543136597
21,complete,16800,17600,800,w01_primitive_rows/c00021.csv.gz,chunk_manifests/w01_primitive_rows/c00021.json,2018707,9f871981fe220eccef20be3a4662027ea378a387a816e2e3b032541ce1638df4,68.87516236305237
22,complete,17600,18400,800,w01_primitive_rows/c00022.csv.gz,chunk_manifests/w01_primitive_rows/c00022.json,2025352,1216d19a35281d8dcf51b48d70ea58d359984c66eed1c422d0a1fd2a8260a8f8,80.69365501403809
23,complete,18400,19200,800,w01_primitive_rows/c00023.csv.gz,chunk_manifests/w01_primitive_rows/c00023.json,2022041,cee21efe6e65b5a92fdbf72ff06c82cf495587908caac5c8312d1ab0b4770440,49.122478008270264
24,complete,19200,20000,800,w01_primitive_rows/c00024.csv.gz,chunk_manifests/w01_primitive_rows/c00024.json,2019758,4b47562ee3d17fc34c4a6a71865aa6c2178f9174242722d68ba8ae07b2eeb118,58.53964877128601
25,complete,20000,20800,800,w01_primitive_rows/c00025.csv.gz,chunk_manifests/w01_primitive_rows/c00025.json,2021716,30bbf750cd77bbc82f9b4ed137187c03310359d02396717f7fe93c61a2c31ede,70.78336334228516
26,complete,20800,21600,800,w01_primitive_rows/c00026.csv.gz,chunk_manifests/w01_primitive_rows/c00026.json,2017952,abb722f1ea996cd1727f3dd33ba0268906657c412125f1de38d51f51018360f7,77.97112250328064
27,complete,21600,22400,800,w01_primitive_rows/c00027.csv.gz,chunk_manifests/w01_primitive_rows/c00027.json,2013053,2d3d0cdec0d8b54371b16f5fbb07959c8ecc7d7c73f2b6b131e60853b21c471c,48.34024429321289
28,complete,22400,23200,800,w01_primitive_rows/c00028.csv.gz,chunk_manifests/w01_primitive_rows/c00028.json,2021663,cdd5dc0ba37c8f63587af36b1927cd404cad68df46a8041cd08cce45ccd14898,59.73079514503479
