stage_id,start_state_family,transition_entry_class,transition_exit_class,primitive_id,primitive_family,entry_role,regime_label,accepted_count,weak_count,failed_count,rejected_count,blocked_count,continuation_valid_count,terminal_useful_count,hard_failure_count,entry_role_rejection_count,total_rows,rejection_rate,active_primitive_family,launch_gate_rows_exist,non_rejected_launch_gate_rows,expected_launch_gate_rows_per_active_primitive,expected_full_dense_launch_gate_rows_present,credible_launch_gate_outcome,r5_launch_entry_gate_passed,entry_role_compatible,launch_gate_candidate_rows
W01,launch_gate,launch_gate,inflight_stable,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,967,1208,0,0,0,2175,0,0,0,2175,0.0,True,True,2175,3840,True,True,True,True,2175
W01,launch_gate,launch_gate,inflight_stable,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,968,1206,0,0,0,2174,0,0,0,2174,0.0,True,True,2174,3840,True,True,True,True,2174
W01,launch_gate,launch_gate,inflight_stable,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,966,1208,0,0,0,2174,0,0,0,2174,0.0,True,True,2174,3840,True,True,True,True,2174
W01,launch_gate,launch_gate,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,966,1209,0,0,0,2175,0,0,0,2175,0.0,True,True,2175,3840,True,True,True,True,2175
W01,launch_gate,launch_gate,post_launch_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,0,2,0,0,0,2,0,0,0,2,0.0,True,True,2,3840,True,True,True,True,2
W01,launch_gate,launch_gate,post_launch_degraded,glide,glide,transition_object,launch_entry_evidence_for_8_families,1,0,0,0,0,1,0,0,0,1,0.0,True,True,1,3840,True,True,True,True,1
W01,launch_gate,launch_gate,post_launch_degraded,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,1,0,0,0,0,1,0,0,0,1,0.0,True,True,1,3840,True,True,True,True,1
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,0,1,0,0,0,1,0,0,0,1,0.0,True,True,1,3840,True,True,True,True,1
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,0,1,0,0,0,1,0,0,0,1,0.0,True,True,1,3840,True,True,True,True,1
W01,launch_gate,launch_gate,post_launch_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,1,0,0,0,0,1,0,0,0,1,0.0,True,True,1,3840,True,True,True,True,1
