event_id,surface_index,surface_name,t0_write_start_host_s,response_window_end_s,command_step_norm,command_before_norm,command_after_norm,delta_base_deg,sigma_base_deg,delta_final_deg,response_amplitude_deg,level_10_deg,level_50_deg,level_90_deg,t10_capture_s,t50_capture_s,t90_capture_s,t10_latency_s,t50_latency_s,t90_latency_s,valid,t90_valid,rejection_reason
1,2,Aileron_R,8.216401,8.8146751,0.7,0,0.7,0.316697427951353,0.556111000781306,28.3412666447918,28.0245692168404,3.1191543496354,14.3289820363716,25.5388097231078,8.30160438466227,8.33700160008054,8.36529435057172,0.0852033846622717,0.120600600080543,0.148893350571726,1,1,
2,2,Aileron_R,8.8150839,9.4146751,-0.7,0.7,0,28.3556796987065,0.731139186957839,-1.09888177935898,-29.4545614780654,25.4102235508999,13.6283989596737,1.84657436844756,8.91155450235261,8.93256304887781,8.95165712412296,0.0964706023526123,0.117479148877813,0.136573224122962,1,1,
3,2,Aileron_R,9.4164915,10.0146751,-0.7,0,-0.7,-1.23431890447933,1.14460391097759,-15.0391707066123,-13.804851802133,-2.61480408469263,-8.13674480554581,-13.658685526399,9.50671557254236,9.53602626138814,9.54600281793092,0.0902240725423606,0.119534761388143,0.129511317930922,1,1,
4,2,Aileron_R,10.0208994,10.6146751,0.7,-0.7,0,-15.0251016465427,6.14134663433228,5.93540170090822,20.9605033474509,-12.9290513117976,-4.54484997281725,3.83935136616313,10.0259261125029,10.1536958922409,10.1723577420532,0.00502671250291797,0.132796492240901,0.151458342053244,1,1,
5,4,Elevator,10.6493557,11.2146751,0.7,0,0.7,-2.09713685702259,2.02792086390421,13.294023946772,15.3911608037946,-0.558020776643131,5.5984435448747,11.7549078663925,10.6828859874816,10.7584335033908,10.8081270027516,0.033530287481593,0.109077803390791,0.158771302751594,1,1,
6,4,Elevator,11.2303717,11.8146751,-0.7,0.7,0,13.0721621859145,0.378470195587087,-0.983109302540461,-14.055271488455,11.666635037069,6.04452644168704,0.42241784630504,11.3101750963852,11.3381905322371,11.349402871749,0.0798033963852145,0.107818832237097,0.119031171749022,1,1,
7,4,Elevator,11.8162514,12.4146751,-0.7,0,-0.7,-0.368963506891398,1.71951081005137,-21.7700738273213,-21.4011103204299,-2.50907453893439,-11.0695186671063,-19.6299627952783,11.8946185807901,11.9299698540546,11.9569662590507,0.0783671807901261,0.113718454054597,0.140714859050748,1,1,
8,4,Elevator,12.4190931,13.0146751,0.7,-0.7,0,-21.8044706229667,1.06534024875706,-7.60955969887048,14.1949109240963,-20.3849795305571,-14.7070151609186,-9.0290507912801,12.4794314134034,12.5335712682333,12.5443514097449,0.0603383134033901,0.114478168233251,0.125258309744881,1,1,
9,1,Aileron_L,13.029706,13.6146751,0.7,0,0.7,0.727857732491697,0.701426477561461,24.0603301577377,23.332472425246,3.06110497501629,12.3940939451147,21.7270829152131,13.0946066445785,13.1242047986441,13.1528981330887,0.0649006445784917,0.0944987986440857,0.1231921330887,1,1,
10,1,Aileron_L,13.6270722,14.2146751,-0.7,0.7,0,24.0603301577377,0.682506548179563,1.63405759517049,-22.4262725625672,21.817702901481,12.8471938764541,3.87668485142721,13.6395807510167,13.7304762049184,13.7495027041568,0.0125085510167136,0.10340400491839,0.12243050415684,1,1,
11,1,Aileron_L,14.2217967,14.8146751,-0.7,0,-0.7,1.2586635938072,1.16824137071772,-11.2247559873828,-12.48341958119,0.0103216356881988,-4.98304619678779,-9.97641402926378,14.2936741412794,14.3242204579817,14.3570836775497,0.0718774412793888,0.102423757981686,0.135286977549686,1,1,
12,1,Aileron_L,14.8181642,15.4146751,0.7,-0.7,0,-10.7384872754847,2.56035808923201,5.66486196383271,16.4033492393174,-9.09815235155296,-2.536812655826,4.02452703990097,14.9304473524015,14.9416421223539,14.957223440456,0.112283152401503,0.123477922353894,0.139059240455994,1,1,
13,3,Rudder,15.4173984,16.0146751,0.7,0,0.7,0.250513346093307,5.54941181255786,20.1517874317841,19.9012740856908,2.24064075466239,10.2011503889387,18.161660023215,15.4181889550147,15.4468648166078,15.5153760557719,0.000790555014651417,0.0294664166078,0.0979776557719365,1,1,
14,3,Rudder,16.0207248,16.6146751,-0.7,0.7,0,21.1945528860579,2.13568256160025,3.88620568726728,-17.3083471987907,19.4637181661789,12.5403792866626,5.61704040714634,16.0296709799867,16.1602089280742,16.1708864857004,0.00894617998671876,0.13948412807424,0.150161685700358,1,1,
15,3,Rudder,16.6190221,17.2146751,-0.7,0,-0.7,5.26097477442686,6.70699863823013,-16.9766693123708,-22.2376440867977,3.03721036574709,-5.85784726897197,-14.752904903691,16.6321420949975,16.7215212706234,16.7505914006073,0.0131199949974565,0.102499170623389,0.131569300607328,1,1,
16,3,Rudder,17.2184867,17.8146751,0.7,-0.7,0,-19.7969538504507,5.43694301362029,4.48044322109936,24.2773970715501,-17.3692141432957,-7.65825531467567,2.05270351394435,17.2307648600059,17.3311919436887,17.3599758757584,0.0122781600059483,0.112705243688684,0.141489175758402,1,1,
17,3,Rudder,17.8300223,18.4146751,-0.7,0,-0.7,5.54403939102004,6.07832157326161,-19.0574260652746,-24.6014654562947,3.08389284539057,-6.75669333712729,-16.5972795196452,17.887965936323,17.9256778820153,17.9629885924984,0.0579436363229888,0.0956555820152722,0.132966292498367,1,1,
18,3,Rudder,18.4176895,19.0146751,0.7,-0.7,0,-16.5593646422323,6.38308388933184,5.80012169957191,22.3594863418042,-14.3234160080519,-5.37962147133019,3.56417306539149,18.433304546736,18.5288103873155,18.5465859030881,0.0156150467360483,0.111120887315547,0.128896403088095,1,1,
19,3,Rudder,19.026984,19.6146751,0.7,0,0.7,4.37427067229895,6.86220533144919,20.3726025130691,15.9983318407702,5.97410385637597,12.373436592684,18.7727693289921,19.0851414941057,19.0924780920079,19.0998146899102,0.0581574941056786,0.0654940920079277,0.0728306899101803,1,1,
20,3,Rudder,19.631387,20.2146751,-0.7,0.7,0,21.7434080816125,4.73838403663922,-0.240985530343231,-21.9843936119557,19.5449687204169,10.7512112756346,1.95745383085234,19.7271840263733,19.7544707992322,19.7634956608191,0.095797026373301,0.123083799232209,0.132108660819121,1,1,
21,2,Aileron_R,20.2248917,20.8146751,-0.7,0,-0.7,4.64836360514163,0.854434304125398,-25.6669089048485,-30.3152725099901,1.61683635414261,-10.5092726498534,-22.6353816538495,20.3155494040727,20.3330098329433,20.3612065623834,0.0906577040727115,0.108118132943261,0.136314862383369,1,1,
22,2,Aileron_R,20.8245066,21.4146751,0.7,-0.7,0,-25.0875057780415,4.94352344632486,5.27532766193816,30.3628334399797,-22.0512224340436,-9.90608905805169,2.23904431794019,20.8854028017018,20.8945096462617,20.9699888295368,0.0608962017017944,0.070003046261693,0.145482229536839,1,1,
23,2,Aileron_R,21.4155419,22.0146751,0.7,0,0.7,5.03214896663213,0.829869844699241,27.1148715826209,22.0827226159888,7.24042122823101,16.0735102746265,24.906599321022,21.4957611927222,21.5336846500765,21.5627013349589,0.0802192927221803,0.118142750076487,0.147159434958855,1,1,
24,2,Aileron_R,22.0186523,22.6146751,-0.7,0.7,0,27.0781839426065,0.74868736950493,-1.52423257583047,-28.602416518437,24.2179422907628,12.776975683388,1.33600907601323,22.1080203377225,22.1331216726747,22.156706961306,0.0893680377224904,0.114469372674744,0.138054661305961,1,1,
25,1,Aileron_L,22.6158288,23.2146751,-0.7,0,-0.7,7.76415060136948,1.32519360132289,-12.2856434005065,-20.049794001876,5.75917120118188,-2.26074639956853,-10.2806640003189,22.6418072778218,22.7249122024381,22.7520554497022,0.0259784778218304,0.109083402438138,0.136226649702181,1,1,
26,1,Aileron_L,23.2186053,23.8146751,0.7,-0.7,0,-12.3402041615781,2.22231140246202,5.86115279789353,18.2013569594716,-10.5200684656309,-3.23952568184228,4.04101710194637,23.2582527077768,23.3425760518328,23.3926387850225,0.0396474077767834,0.123970751832832,0.174033485022473,1,1,
27,1,Aileron_L,23.8173399,24.4146751,0.7,0,0.7,5.7536548293417,1.49197905281856,24.2616115980049,18.5079567686632,7.60445050620802,15.0076332136733,22.4108159211386,23.9130438034088,23.9324169027383,23.953340025588,0.0957039034088041,0.11507700273831,0.136000125587998,1,1,
28,1,Aileron_L,24.418994,25.0146751,-0.7,0.7,0,24.2816322515755,1.01161921064353,1.32964956848617,-22.9519826830893,21.9864339832665,12.8056409100308,3.62484783679509,24.4609945356328,24.531000498888,24.5604749970164,0.0420005356328446,0.112006498887993,0.141480997016423,1,1,
29,4,Elevator,25.0170501,25.6146751,-0.7,0,-0.7,-5.07959776561244,2.60552941232603,-15.5901100154017,-10.5105122497892,-6.13064899059136,-10.3348538905071,-14.5390587904227,25.1237047001644,25.1282154746535,25.1327262491425,0.106654600164436,0.111165374653474,0.115676149142512,1,1,
30,4,Elevator,25.6376887,26.2146751,0.7,-0.7,0,-15.5963343583271,1.4397339001528,-6.84418799989325,8.75214635843383,-14.7211197224837,-11.2202611791102,-7.71940263573663,25.6995334647438,25.7583897533773,25.7648405362473,0.061844764743757,0.120701053377331,0.127151836247322,1,1,
31,4,Elevator,26.2264584,26.8146751,0.7,0,0.7,-6.84418799989325,2.75608375690241,12.6791387478571,19.5233267477504,-4.89185532511821,2.91747537398193,10.7268060730821,26.2958574795717,26.3142163554472,26.3366254301136,0.0693990795716708,0.0877579554471879,0.110167030113573,1,1,
32,4,Elevator,26.8178719,27.4146751,-0.7,0.7,0,12.6375672655434,0.343417001166216,0.377951291794828,-12.2596159737485,11.4116056681685,6.5077592786691,1.60391288916968,26.9088400267452,26.9381413425203,26.9467281876339,0.0909681267451745,0.120269442520346,0.128856287633869,1,1,
33,2,Aileron_R,27.4230633,28.0146751,0.7,0,0.7,1.87553044745342,0.814858081514455,27.9028177894658,26.0272873420124,4.47825918165466,14.8891741184596,25.3000890552646,27.5125752232967,27.537846156984,27.5622612330033,0.0895119232967048,0.114782856983989,0.139197933003295,1,1,
