relative_path,byte_count,size_mb,above_75mb,above_100mb,push_allowed
manifests/balanced_cluster_primitive_library.json,1095367,1.0446233749389648,False,False,True
manifests/heavy_cluster_primitive_library.json,393038,0.3748302459716797,False,False,True
manifests/light_cluster_primitive_library.json,2034109,1.9398775100708008,False,False,True
manifests/no_cluster_no_merge_primitive_library.json,15926828,15.189006805419922,False,False,True
manifests/post_w3_library_size_study_manifest.json,4846,0.0046215057373046875,False,False,True
manifests/super_light_cluster_primitive_library.json,3769673,3.5950403213500977,False,False,True
metrics/balanced_cluster_representative_library.csv,755939,0.7209196090698242,False,False,True
metrics/coverage_medoid_selection_audit.csv,2892771,2.758761405944824,False,False,True
metrics/heavy_cluster_representative_library.csv,270755,0.2582120895385742,False,False,True
metrics/launch_gate_candidate_availability.csv,506,0.0004825592041015625,False,False,True
metrics/launch_gate_entry_role_audit.csv,9656,0.00920867919921875,False,False,True
metrics/library_size_case_summary.csv,1331,0.0012693405151367188,False,False,True
metrics/light_cluster_representative_library.csv,1405151,1.3400564193725586,False,False,True
metrics/no_cluster_no_merge_representative_library.csv,11018158,10.507734298706055,False,False,True
metrics/post_w3_representative_library_all_cases.csv,16051745,15.308136940002441,False,False,True
metrics/post_w3_robustness_profile.csv,7156362,6.824838638305664,False,False,True
metrics/speed_bin_coverage_audit.csv,80716,0.07697677612304688,False,False,True
metrics/super_light_cluster_representative_library.csv,2609882,2.4889774322509766,False,False,True
