compact_library_id,library_size_case_id,library_size_human_label,selection_policy,default_max_representatives_per_group,effective_max_representatives_for_entry_class,launch_gate_representative_override,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,Q_weight_json,R_weight_json,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,source_w01_root,source_w2_root,source_w3_root,cluster_id,representative_rank,representative_score,representative_score_energy_term_source,selection_algorithm,medoid_selection_reason,coverage_marginal_gain,coverage_worst_case,coverage_breadth,medoid_quality_score,medoid_design_centrality,medoid_distance_to_group_center,medoid_redundancy_penalty,selection_rank_order,robustness_profile_version,robustness_coverage_labels_json,robustness_coverage_rates_json,robustness_terminal_rates_json,robustness_hard_failure_rates_json,robustness_environment_modes_seen,robustness_start_families_seen,robustness_active_fan_counts_seen,robustness_evidence_blocks_seen,robustness_uncertainty_tiers_seen,robustness_active_fan_policies_seen,robustness_fan_position_policies_seen,robustness_speed_bins_seen,continuation_valid_count,continuation_valid_rate,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,episode_terminal_useful_count,episode_terminal_useful_rate,hard_failure_count,hard_failure_rate,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_positive_specific_energy_gain_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,w3_environment_modes_seen,w3_variant_status,claim_status,mutation_status
v53lib_heavy_cluster_333c01234457,heavy_cluster,heavy clustering and merging,coverage_medoid_best_worst_case_per_primitive_transition_entry_launch_gate_top_2,1,1,2,primvar_energy_retaining_bank_transition_object_6037c9381454,primvar_energy_retaining_bank_transition_object_6037c9381454__entry_boundary_near,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_dbdee1b566a8,speed_bin_6p5_m_s,6.5,"[0.0,0.0,0.0,0.12333333333333332,-0.2394150220180856,0.0,6.483137424384985,0.0,0.46789863917179536,0.0,0.0,0.0,0.0,0.03110811276649714,0.0]","[0.0,0.03110811276649714,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.878460337137421,""q_rates"":1.2560950527477595,""q_surfaces"":0.03310101103626885,""q_velocity"":0.9928902599659089,""reference_bank_bias_rad"":-0.036666666666666674,""reference_pitch_bias_rad"":-0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.19109529749704404,""r_elevator"":0.47096920321334523,""r_rudder"":0.7251556682857594}",b80cbdc0970510f6921609ccd25bb34f2d5012cb128ff1d568a28b0faa645262,1ba4d3248defcc610c88ec354a2598859fd873a796ff67d617c804bcd8998e9e,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,bc83e7b5cf3fc5176dc0ba4cda44487584112d8581b7579d301020ce430583bf,03_Control/05_Results/R5_dense/E02,,03_Control/05_Results/R7_survival/E02,heavy_cluster_energy_retaining_bank_boundary_near_r000,0,1.2632912500000002,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0.4161057109410929,0.0,0.4161057109410929,0.31647313092573925,0.12484866967589468,4.504945229964588,0.0,0,coverage_behavior_qr_medoid_profile_v1,"[""r7_block:r7_anchor_dry_air"",""r7_block:r7_anchor_four_fan_fixed"",""r7_block:r7_anchor_single_fan_fixed"",""r7_block:r7_random_active_fan_count"",""r7_block:r7_random_arena_wide"",""r7_block:r7_random_four_fan_parameter"",""r7_block:r7_random_local_fan_position"",""r7_block:r7_random_single_fan_local"",""tier:active_fan_count_uncertainty"",""tier:anchor_dry_air"",""tier:anchor_fixed_four_fan"",""tier:anchor_fixed_single_fan"",""tier:arena_wide_full_randomisation"",""tier:four_fan_parameter_uncertainty"",""tier:local_fan_position_uncertainty"",""tier:single_fan_local_uncertainty"",""fan_policy:balanced_0_1_2_3_4_for_active_fan_number_variation"",""fan_policy:balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation"",""fan_policy:fixed_four_active_fans"",""fan_policy:fixed_one_active_fan"",""fan_policy:fixed_zero_active_fans"",""fan_position_policy:common_shift"",""fan_position_policy:fixed_base_positions"",""fan_position_policy:independent_uniform_xy_bounds"",""fan_position_policy:no_fan_positions"",""env:dry_air"",""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:0"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4"",""speed_bin:speed_bin_2p5_m_s"",""speed_bin:speed_bin_3p0_m_s"",""speed_bin:speed_bin_3p5_m_s"",""speed_bin:speed_bin_4p0_m_s"",""speed_bin:speed_bin_4p5_m_s"",""speed_bin:speed_bin_5p0_m_s"",""speed_bin:speed_bin_5p5_m_s"",""speed_bin:speed_bin_6p0_m_s"",""speed_bin:speed_bin_6p5_m_s"",""speed_bin:speed_bin_7p0_m_s"",""speed_bin:speed_bin_7p5_m_s"",""speed_bin:speed_bin_8p0_m_s"",""transition:boundary_near->boundary_near"",""transition:boundary_near->inflight_stable"",""transition:boundary_near->recoverable_degraded"",""transition:boundary_near->safe_terminal"",""transition:inflight_stable->boundary_near"",""transition:inflight_stable->inflight_stable"",""transition:inflight_stable->recoverable_degraded"",""transition:launch_gate->inflight_stable"",""transition:launch_gate->post_launch_degraded"",""transition:recoverable_degraded->boundary_near"",""transition:recoverable_degraded->inflight_stable"",""transition:recoverable_degraded->recoverable_degraded"",""exit:boundary_near"",""exit:inflight_stable"",""exit:post_launch_degraded"",""exit:recoverable_degraded"",""exit:safe_terminal""]","[0.7,0.65,0.7,0.7,0.7,0.6,0.65,0.7,0.7,0.7,0.65,0.7,0.7,0.6,0.65,0.7,0.7,0.7,0.6333333333333333,0.7,0.7,0.675,0.6625,0.7,0.7,0.7,0.66,0.7,0.675,0.0,0.0,0.0,0.0,0.6428571428571429,0.7083333333333334,0.75,0.75,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]","[0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.5357142857142857,0.5416666666666666,0.5,0.75,0.5441176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",dry_air;w3_randomised_four;w3_randomised_single,inflight_boundary_near,0;1;2;3;4,r7_anchor_dry_air;r7_anchor_four_fan_fixed;r7_anchor_single_fan_fixed;r7_random_active_fan_count;r7_random_arena_wide;r7_random_four_fan_parameter;r7_random_local_fan_position;r7_random_single_fan_local,active_fan_count_uncertainty;anchor_dry_air;anchor_fixed_four_fan;anchor_fixed_single_fan;arena_wide_full_randomisation;four_fan_parameter_uncertainty;local_fan_position_uncertainty;single_fan_local_uncertainty,balanced_0_1_2_3_4_for_active_fan_number_variation;balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation;fixed_four_active_fans;fixed_one_active_fan;fixed_zero_active_fans,common_shift;fixed_base_positions;independent_uniform_xy_bounds;no_fan_positions,speed_bin_6p5_m_s,72,0.45,108,0.675,0.675,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,88,0.55,0,0.0,-0.0316640349265725,0.0,0.004887397088235769,0.026375,-0.0705793607766631,0.5087529589151112,0.7971669948028199,0.8099999999999999,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,route_usable,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_transition_object_no_Q_R_K_reference_horizon_ID_mutation
v53lib_heavy_cluster_d72c497f8ee2,heavy_cluster,heavy clustering and merging,coverage_medoid_best_worst_case_per_primitive_transition_entry_launch_gate_top_2,1,1,2,primvar_energy_retaining_bank_transition_object_b9bf63384496,primvar_energy_retaining_bank_transition_object_b9bf63384496__entry_inflight_stable,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_be1cc97ccb7c,speed_bin_5p5_m_s,5.5,"[0.0,0.0,0.0,0.10333333333333333,-0.17380065833946606,0.0,5.4690990415611775,0.0,0.5821989982768845,0.0,0.0,0.0,0.0,0.0426457822942231,0.0]","[0.0,0.0426457822942231,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":2.5118357504711746,""q_rates"":0.3972121324352262,""q_surfaces"":0.382244512196902,""q_velocity"":0.15289780487876078,""reference_bank_bias_rad"":-0.05666666666666667,""reference_pitch_bias_rad"":-0.0049999999999999975,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.930572040929699,""r_elevator"":2.293467073181412,""r_rudder"":0.30579560975752157}",597f6cf331168658a9158983203412229ba6eb770b7dddd3f475b7b6d6d65000,6b3263f8427fd3f818e8964ac24bd5285dc4d3df1af8c06e2e3c8ccabd14ec0f,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,1dfd422a10a18b5962927fd643d272b88ae507ade9ac3faf926d6cfb6e53ebc3,03_Control/05_Results/R5_dense/E02,,03_Control/05_Results/R7_survival/E02,heavy_cluster_energy_retaining_bank_inflight_stable_r000,0,1.48006,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0.5144713930348258,0.0,0.5144713930348258,0.3383403996675032,0.11716759964775263,5.653175986567747,0.0,0,coverage_behavior_qr_medoid_profile_v1,"[""r7_block:r7_anchor_dry_air"",""r7_block:r7_anchor_four_fan_fixed"",""r7_block:r7_anchor_single_fan_fixed"",""r7_block:r7_random_active_fan_count"",""r7_block:r7_random_arena_wide"",""r7_block:r7_random_four_fan_parameter"",""r7_block:r7_random_local_fan_position"",""r7_block:r7_random_single_fan_local"",""tier:active_fan_count_uncertainty"",""tier:anchor_dry_air"",""tier:anchor_fixed_four_fan"",""tier:anchor_fixed_single_fan"",""tier:arena_wide_full_randomisation"",""tier:four_fan_parameter_uncertainty"",""tier:local_fan_position_uncertainty"",""tier:single_fan_local_uncertainty"",""fan_policy:balanced_0_1_2_3_4_for_active_fan_number_variation"",""fan_policy:balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation"",""fan_policy:fixed_four_active_fans"",""fan_policy:fixed_one_active_fan"",""fan_policy:fixed_zero_active_fans"",""fan_position_policy:common_shift"",""fan_position_policy:fixed_base_positions"",""fan_position_policy:independent_uniform_xy_bounds"",""fan_position_policy:no_fan_positions"",""env:dry_air"",""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:0"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4"",""speed_bin:speed_bin_2p5_m_s"",""speed_bin:speed_bin_3p0_m_s"",""speed_bin:speed_bin_3p5_m_s"",""speed_bin:speed_bin_4p0_m_s"",""speed_bin:speed_bin_4p5_m_s"",""speed_bin:speed_bin_5p0_m_s"",""speed_bin:speed_bin_5p5_m_s"",""speed_bin:speed_bin_6p0_m_s"",""speed_bin:speed_bin_6p5_m_s"",""speed_bin:speed_bin_7p0_m_s"",""speed_bin:speed_bin_7p5_m_s"",""speed_bin:speed_bin_8p0_m_s"",""transition:boundary_near->boundary_near"",""transition:boundary_near->inflight_stable"",""transition:boundary_near->recoverable_degraded"",""transition:boundary_near->safe_terminal"",""transition:inflight_stable->boundary_near"",""transition:inflight_stable->inflight_stable"",""transition:inflight_stable->recoverable_degraded"",""transition:launch_gate->inflight_stable"",""transition:launch_gate->post_launch_degraded"",""transition:recoverable_degraded->boundary_near"",""transition:recoverable_degraded->inflight_stable"",""transition:recoverable_degraded->recoverable_degraded"",""exit:boundary_near"",""exit:inflight_stable"",""exit:post_launch_degraded"",""exit:recoverable_degraded"",""exit:safe_terminal""]","[1.0,0.65,0.7,0.95,1.0,0.8,0.75,0.7,0.95,1.0,0.65,0.7,1.0,0.8,0.75,0.7,0.95,1.0,0.7333333333333333,0.7,1.0,0.725,0.775,1.0,1.0,1.0,0.83,0.7,0.0,0.8125,0.825,0.0,0.0,1.0,0.75,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.81875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",dry_air;w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,0;1;2;3;4,r7_anchor_dry_air;r7_anchor_four_fan_fixed;r7_anchor_single_fan_fixed;r7_random_active_fan_count;r7_random_arena_wide;r7_random_four_fan_parameter;r7_random_local_fan_position;r7_random_single_fan_local,active_fan_count_uncertainty;anchor_dry_air;anchor_fixed_four_fan;anchor_fixed_single_fan;arena_wide_full_randomisation;four_fan_parameter_uncertainty;local_fan_position_uncertainty;single_fan_local_uncertainty,balanced_0_1_2_3_4_for_active_fan_number_variation;balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation;fixed_four_active_fans;fixed_one_active_fan;fixed_zero_active_fans,common_shift;fixed_base_positions;independent_uniform_xy_bounds;no_fan_positions,speed_bin_5p5_m_s,160,1.0,131,0.81875,0.81875,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0,0.0,0,0.0,-0.0032277843805149,0.0,0.023443505908880283,0.0645,0.2083228300815873,0.6119075062555205,0.8739117782637926,0.38875,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_transition_object_no_Q_R_K_reference_horizon_ID_mutation
v53lib_heavy_cluster_921b4d20a36a,heavy_cluster,heavy clustering and merging,coverage_medoid_best_worst_case_per_primitive_transition_entry_launch_gate_top_2,1,2,2,primvar_energy_retaining_bank_transition_object_c4084b2534a1,primvar_energy_retaining_bank_transition_object_c4084b2534a1__entry_launch_gate,energy_retaining_bank,transition_object,launch_gate,lqrta_energy_retaining_bank_90a5efd6932b,speed_bin_7p0_m_s,7.000000000000001,"[0.0,0.0,0.0,0.11,-0.2563959566963708,0.0,6.987292351785225,0.0,0.4215988504297711,0.0,0.0,0.0,0.0,0.025545087971321306,0.0]","[0.0,0.025545087971321306,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}",e613cd1815e73eabd7a3c335dd3a183668a007fff73b525268e8506c99888fc3,1585594a789576b286ebfa6be7a4ed4646e4ce27cb8c5f2b8c2f8e915480c2df,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,a136d1dfaee8680f195c38ee49608855d7ccbb023416d2957c8df31b2c1a599c,03_Control/05_Results/R5_dense/E02,,03_Control/05_Results/R7_survival/E02,heavy_cluster_energy_retaining_bank_launch_gate_r000,0,1.75018375,updraft_gain_proxy_mean_m_not_net_energy_residual,coverage_aware_behavior_qr_medoid_greedy_marginal,best_worst_case_coverage_medoid,0.582089552238806,0.0,0.582089552238806,0.32076576711064303,0.07294661102221636,9.728611099380148,0.0,0,coverage_behavior_qr_medoid_profile_v1,"[""r7_block:r7_anchor_dry_air"",""r7_block:r7_anchor_four_fan_fixed"",""r7_block:r7_anchor_single_fan_fixed"",""r7_block:r7_random_active_fan_count"",""r7_block:r7_random_arena_wide"",""r7_block:r7_random_four_fan_parameter"",""r7_block:r7_random_local_fan_position"",""r7_block:r7_random_single_fan_local"",""tier:active_fan_count_uncertainty"",""tier:anchor_dry_air"",""tier:anchor_fixed_four_fan"",""tier:anchor_fixed_single_fan"",""tier:arena_wide_full_randomisation"",""tier:four_fan_parameter_uncertainty"",""tier:local_fan_position_uncertainty"",""tier:single_fan_local_uncertainty"",""fan_policy:balanced_0_1_2_3_4_for_active_fan_number_variation"",""fan_policy:balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation"",""fan_policy:fixed_four_active_fans"",""fan_policy:fixed_one_active_fan"",""fan_policy:fixed_zero_active_fans"",""fan_position_policy:common_shift"",""fan_position_policy:fixed_base_positions"",""fan_position_policy:independent_uniform_xy_bounds"",""fan_position_policy:no_fan_positions"",""env:dry_air"",""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:0"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4"",""speed_bin:speed_bin_2p5_m_s"",""speed_bin:speed_bin_3p0_m_s"",""speed_bin:speed_bin_3p5_m_s"",""speed_bin:speed_bin_4p0_m_s"",""speed_bin:speed_bin_4p5_m_s"",""speed_bin:speed_bin_5p0_m_s"",""speed_bin:speed_bin_5p5_m_s"",""speed_bin:speed_bin_6p0_m_s"",""speed_bin:speed_bin_6p5_m_s"",""speed_bin:speed_bin_7p0_m_s"",""speed_bin:speed_bin_7p5_m_s"",""speed_bin:speed_bin_8p0_m_s"",""transition:boundary_near->boundary_near"",""transition:boundary_near->inflight_stable"",""transition:boundary_near->recoverable_degraded"",""transition:boundary_near->safe_terminal"",""transition:inflight_stable->boundary_near"",""transition:inflight_stable->inflight_stable"",""transition:inflight_stable->recoverable_degraded"",""transition:launch_gate->inflight_stable"",""transition:launch_gate->post_launch_degraded"",""transition:recoverable_degraded->boundary_near"",""transition:recoverable_degraded->inflight_stable"",""transition:recoverable_degraded->recoverable_degraded"",""exit:boundary_near"",""exit:inflight_stable"",""exit:post_launch_degraded"",""exit:recoverable_degraded"",""exit:safe_terminal""]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",dry_air;w3_randomised_four;w3_randomised_single,launch_gate,0;1;2;3;4,r7_anchor_dry_air;r7_anchor_four_fan_fixed;r7_anchor_single_fan_fixed;r7_random_active_fan_count;r7_random_arena_wide;r7_random_four_fan_parameter;r7_random_local_fan_position;r7_random_single_fan_local,active_fan_count_uncertainty;anchor_dry_air;anchor_fixed_four_fan;anchor_fixed_single_fan;arena_wide_full_randomisation;four_fan_parameter_uncertainty;local_fan_position_uncertainty;single_fan_local_uncertainty,balanced_0_1_2_3_4_for_active_fan_number_variation;balanced_0_1_2_3_4_with_arena_wide_fan_position_generalisation;fixed_four_active_fans;fixed_one_active_fan;fixed_zero_active_fans,common_shift;fixed_base_positions;independent_uniform_xy_bounds;no_fan_positions,speed_bin_7p0_m_s,160,1.0,160,1.0,1.0,inflight_stable;post_launch_degraded,launch_gate->inflight_stable;launch_gate->post_launch_degraded,0,0.0,0,0.0,-0.002211513598836,0.0,0.029828772019474998,0.006125,0.0042965023720533,0.8825817840487608,1.6649889354545326,0.41875,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,route_usable,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_transition_object_no_Q_R_K_reference_horizon_ID_mutation
