primitive_id,primitive_family,entry_role,primitive_variant_id,controller_id,candidate_index,candidate_weight_label,reference_pitch_bias_rad,reference_bank_bias_rad,reference_roll_rate_bias_rad_s,reference_speed_bias_m_s,transition_entry_class,row_count,expected_row_count,rows_complete_for_entry_class,per_environment_row_count_json,transition_success_count,transition_success_rate,transition_success_lcb,hard_failure_count,hard_failure_rate,hard_failure_ucb,worst_environment_success_rate,worst_environment_success_lcb,useful_environment_count,updraft_gain_proxy_mean_m,clipped_updraft_gain,lift_dwell_mean_s,clipped_lift_dwell,rollout_duration_mean_s,clipped_rollout_duration,saturation_mean,turn_primitive,turn_intent_success_count,turn_intent_success_rate,turn_intent_success_lcb,turn_intent_score_mean,signed_turn_bank_delta_mean_rad,signed_turn_heading_delta_mean_rad,signed_turn_lateral_displacement_mean_m,signed_turn_exit_roll_rate_mean_rad_s,turn_intent_roll_rate_score_mean,transition_exit_class_distribution_json,timing_compliant,success_lcb_threshold,hard_failure_ucb_threshold,useful_environment_count_threshold,r5_transition_training_score,r5_training_eligible,r5_training_blockers,pareto_front,selected_for_r7,selected_rank,r5_training_status,r5_transition_training_version,r5_transition_training_score_formula,candidate_level_selection_id,candidate_level_row_count,selected_speed_bin_variant_count,local_lqr_reference_speed_m_s,local_lqr_speed_bin_id,local_lqr_scheduling_policy,local_lqr_speed_grid_m_s
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_12e52a3d4207,lqrta_energy_retaining_bank_f2af2fd6252c,2,energy_retaining_bank_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",12,0.3,0.21662781944499648,0,0.0,0.03934829388256993,0.2,0.11032861674498275,2,0.03309972386225797,0.03309972386225797,0.037000000000000005,0.37000000000000005,0.1,1.0,0.95,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""inflight_stable"":5,""recoverable_degraded"":23}",True,0.2,0.55,2,0.10424909357107093,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c002_recoverable_degraded,40,7,3.0,speed_bin_3p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_2e05f9666258,lqrta_energy_retaining_bank_534538e583a8,2,energy_retaining_bank_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",12,0.3,0.21662781944499648,0,0.0,0.03934829388256993,0.2,0.11032861674498275,2,0.03309972386225797,0.03309972386225797,0.037000000000000005,0.37000000000000005,0.1,1.0,0.95,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""inflight_stable"":5,""recoverable_degraded"":23}",True,0.2,0.55,2,0.10424909357107093,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c002_recoverable_degraded,40,7,4.5,speed_bin_4p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_3b5a82475be1,lqrta_energy_retaining_bank_79175029110f,2,energy_retaining_bank_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",12,0.3,0.21662781944499648,0,0.0,0.03934829388256993,0.2,0.11032861674498275,2,0.03309972386225797,0.03309972386225797,0.037000000000000005,0.37000000000000005,0.1,1.0,0.95,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""inflight_stable"":5,""recoverable_degraded"":23}",True,0.2,0.55,2,0.10424909357107093,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c002_recoverable_degraded,40,7,5.0,speed_bin_5p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_60d63d21848a,lqrta_energy_retaining_bank_aaeb149b8e4f,2,energy_retaining_bank_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",12,0.3,0.21662781944499648,0,0.0,0.03934829388256993,0.2,0.11032861674498275,2,0.03309972386225797,0.03309972386225797,0.037000000000000005,0.37000000000000005,0.1,1.0,0.95,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""inflight_stable"":5,""recoverable_degraded"":23}",True,0.2,0.55,2,0.10424909357107093,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c002_recoverable_degraded,40,7,2.5,speed_bin_2p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_6d01b345b95e,lqrta_energy_retaining_bank_f6dfcbbb4bc3,2,energy_retaining_bank_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",12,0.3,0.21662781944499648,0,0.0,0.03934829388256993,0.2,0.11032861674498275,2,0.03309972386225797,0.03309972386225797,0.037000000000000005,0.37000000000000005,0.1,1.0,0.95,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""inflight_stable"":5,""recoverable_degraded"":23}",True,0.2,0.55,2,0.10424909357107093,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c002_recoverable_degraded,40,7,4.0,speed_bin_4p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_8f74a8eb1959,lqrta_energy_retaining_bank_a3b70cb69050,2,energy_retaining_bank_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",12,0.3,0.21662781944499648,0,0.0,0.03934829388256993,0.2,0.11032861674498275,2,0.03309972386225797,0.03309972386225797,0.037000000000000005,0.37000000000000005,0.1,1.0,0.95,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""inflight_stable"":5,""recoverable_degraded"":23}",True,0.2,0.55,2,0.10424909357107093,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c002_recoverable_degraded,40,7,3.5,speed_bin_3p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_ebc04f421d29,lqrta_energy_retaining_bank_53ad5de4a13a,2,energy_retaining_bank_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,-0.02,0.0,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",12,0.3,0.21662781944499648,0,0.0,0.03934829388256993,0.2,0.11032861674498275,2,0.03309972386225797,0.03309972386225797,0.037000000000000005,0.37000000000000005,0.1,1.0,0.95,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""inflight_stable"":5,""recoverable_degraded"":23}",True,0.2,0.55,2,0.10424909357107093,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c002_recoverable_degraded,40,7,5.5,speed_bin_5p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_04aa014f7d13,lqrta_energy_retaining_bank_1507141649d4,4,energy_retaining_bank_robust_anchor_surface_conservative_ref_conservative_level_004,0.0,0.0,0.0,0.0,launch_gate,160,160,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":120}",160,1.0,0.9898637947418435,0,0.0,0.010136205258156478,1.0,0.96065170611743,2,0.004334237973252224,0.004334237973252224,0.024375,0.24375,0.1399999999999999,1.0,0.5375,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""inflight_stable"":69,""post_launch_degraded"":91}",True,0.35,0.45,2,0.7418786802884706,True,,False,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c004_launch_gate,160,9,5.0,speed_bin_5p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_28bdc60260af,lqrta_energy_retaining_bank_20b4a76ee4f7,4,energy_retaining_bank_robust_anchor_surface_conservative_ref_conservative_level_004,0.0,0.0,0.0,0.0,launch_gate,160,160,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":120}",160,1.0,0.9898637947418435,0,0.0,0.010136205258156478,1.0,0.96065170611743,2,0.004334237973252224,0.004334237973252224,0.024375,0.24375,0.1399999999999999,1.0,0.5375,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""inflight_stable"":69,""post_launch_degraded"":91}",True,0.35,0.45,2,0.7418786802884706,True,,False,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c004_launch_gate,160,9,4.0,speed_bin_4p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_369961cbee49,lqrta_energy_retaining_bank_3b213cbc10a6,4,energy_retaining_bank_robust_anchor_surface_conservative_ref_conservative_level_004,0.0,0.0,0.0,0.0,launch_gate,160,160,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":120}",160,1.0,0.9898637947418435,0,0.0,0.010136205258156478,1.0,0.96065170611743,2,0.004334237973252224,0.004334237973252224,0.024375,0.24375,0.1399999999999999,1.0,0.5375,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""inflight_stable"":69,""post_launch_degraded"":91}",True,0.35,0.45,2,0.7418786802884706,True,,False,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c004_launch_gate,160,9,5.5,speed_bin_5p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_779bc1e13e2d,lqrta_energy_retaining_bank_6bb76569027f,4,energy_retaining_bank_robust_anchor_surface_conservative_ref_conservative_level_004,0.0,0.0,0.0,0.0,launch_gate,160,160,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":120}",160,1.0,0.9898637947418435,0,0.0,0.010136205258156478,1.0,0.96065170611743,2,0.004334237973252224,0.004334237973252224,0.024375,0.24375,0.1399999999999999,1.0,0.5375,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""inflight_stable"":69,""post_launch_degraded"":91}",True,0.35,0.45,2,0.7418786802884706,True,,False,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c004_launch_gate,160,9,7.5,speed_bin_7p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
