environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,launch_count,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,14.0,1.0,14.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,0.5,2.0,0.14285714285714285,0.0,0.0,6.54308520799183,6.106340861654188,6.947160686683218,124.2737999941327,120.13346912707732,0.9299999999999999,0.18714285714285714,3.2810291987113636,2.881029198711364,20.0,0.011547804372653249,0.1669042854209207,-0.5484938869001482,0.5600416912728015
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,12.0,1.0,12.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,11.0,0.9166666666666666,1.0,0.08333333333333333,0.0,0.0,7.46890974012759,7.013578014947912,7.907311911278154,125.61766660909241,124.5210862821259,0.7949999999999999,0.3316666666666667,3.968841116919872,3.5688411169198715,20.0,0.041403097702510626,0.19796666378795427,-0.4934502997786894,0.5348533974812001
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,9.0,0.8181818181818182,1.0,0.09090909090909091,4.0,0.36363636363636365,2.0,0.18181818181818182,0.0,0.0,3.548800506099386,3.004820898252463,3.994861598062479,3.0728958006181313,0.0,1.0363636363636362,0.24545454545454548,1.2128473219169111,0.8128473219169113,1.3893421744530152,0.025447980221864393,0.37715664402152876,-1.062290940740642,1.0877389209625064
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,3.0,0.5,3.0,0.5,0.0,0.0,3.0,0.5,0.0,0.0,2.0,0.3333333333333333,4.0,0.6666666666666666,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,2.0,0.3333333333333333,3.0,0.5,5.0,0.8333333333333334,0.0,0.0,0.0,0.0,4.480614965380852,4.062270882158154,4.974404679318456,54.84872098335273,53.22077853296272,1.1933333333333334,0.4466666666666667,1.886031548253631,1.4860315482536308,7.402120546149933,0.00669525370569575,0.27514020314956344,-0.7574503537873457,0.7641456074930416
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,6.0,0.8571428571428571,6.0,0.8571428571428571,0.0,0.0,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8571428571428571,4.0,0.5714285714285714,0.0,0.0,0.0,0.0,5.333457613646035,5.02929389802401,5.961663813537895,99.3751853627364,120.0,1.1428571428571428,0.3428571428571429,2.331534876565637,1.931534876565637,16.7523514778728,0.0,0.12623492163116753,-0.7109306782043243,0.7109306782043243
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,14.0,1.0,14.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,0.5,2.0,0.14285714285714285,0.0,0.0,6.54308520799183,6.106340861654188,6.947160686683218,124.2737999941327,120.13346912707732,0.9299999999999999,0.18714285714285714,3.2810291987113636,2.881029198711364,20.0,0.011547804372653249,0.1669042854209207,-0.5484938869001482,0.5600416912728015
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,12.0,1.0,12.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,11.0,0.9166666666666666,1.0,0.08333333333333333,0.0,0.0,7.46890974012759,7.013578014947912,7.907311911278154,125.61766660909241,124.5210862821259,0.7949999999999999,0.33166666666666667,3.968841116919872,3.5688411169198715,20.0,0.041403097702510626,0.19796666378795427,-0.4934502997786894,0.5348533974812001
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,9.0,0.8181818181818182,1.0,0.09090909090909091,4.0,0.36363636363636365,1.0,0.09090909090909091,0.0,0.0,3.548800506099386,3.004820898252463,3.994861598062479,3.0728958006181313,0.0,1.0363636363636362,0.24545454545454548,1.2116248766903233,0.8116248766903232,1.3893421744530152,0.025447980221864393,0.37715664402152876,-1.06351338596723,1.0889613661890944
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,3.0,0.5,3.0,0.5,0.0,0.0,3.0,0.5,0.0,0.0,2.0,0.3333333333333333,4.0,0.6666666666666666,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,2.0,0.3333333333333333,3.0,0.5,5.0,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,4.480614965380852,4.062270882158154,4.974404679318456,54.84872098335273,53.22077853296272,1.2,0.45333333333333337,1.8851288453505406,1.4851288453505405,7.402120546149933,0.00669525370569575,0.2878306044928295,-0.7583530566904364,0.7650483103961321
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,6.0,0.8571428571428571,6.0,0.8571428571428571,0.0,0.0,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8571428571428571,4.0,0.5714285714285714,2.0,0.2857142857142857,0.0,0.0,5.333457613646035,5.02929389802401,5.961663813537895,99.3066211009575,120.0,1.1428571428571428,0.33999999999999997,2.329535619739123,1.9295356197391231,16.7523514778728,0.0,0.12352099425650793,-0.7129299350308383,0.7129299350308383
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,14.0,1.0,14.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,0.5,3.0,0.21428571428571427,0.0,0.0,6.54308520799183,6.106340861654188,6.947160686683218,124.27364249904942,120.1323666614943,0.9285714285714285,0.18714285714285714,3.2858452968407144,2.885845296840714,20.0,0.011547804372653249,0.16689641066675628,-0.5436777887707981,0.5552255931434514
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,12.0,1.0,12.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,11.0,0.9166666666666666,2.0,0.16666666666666666,0.0,0.0,7.46890974012759,7.013578014947912,7.907311911278154,125.62999464774782,124.5210862821259,0.7949999999999999,0.3333333333333333,3.9718652748302694,3.5718652748302695,20.0,0.043045994050759866,0.19816639905405822,-0.49042614186829137,0.5334721359190513
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,9.0,0.8181818181818182,1.0,0.09090909090909091,4.0,0.36363636363636365,3.0,0.2727272727272727,0.0,0.0,3.548800506099386,3.004820898252463,3.994861598062479,3.0728958006181313,0.0,1.038181818181818,0.24545454545454548,1.209094568243284,0.809094568243284,1.3893421744530152,0.025447980221864393,0.37715664402152876,-1.066043694414269,1.0914916746361334
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,3.0,0.5,3.0,0.5,0.0,0.0,3.0,0.5,1.0,0.16666666666666666,2.0,0.3333333333333333,4.0,0.6666666666666666,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,3.0,0.5,2.0,0.3333333333333333,3.0,0.5,5.0,0.8333333333333334,0.0,0.0,0.0,0.0,4.480614965380852,4.062270882158154,4.974404679318456,42.369522525202406,52.905607749721874,1.2,0.4566666666666667,1.878689773107884,1.4786897731078839,7.078011813909839,0.006206381740403733,0.3134641820444476,-0.7647921289330929,0.7709985106734966
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,6.0,0.8571428571428571,6.0,0.8571428571428571,0.0,0.0,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,6.0,0.8571428571428571,4.0,0.5714285714285714,0.0,0.0,0.0,0.0,5.333457613646035,5.02929389802401,5.961663813537895,90.9826736107744,120.0,1.137142857142857,0.32285714285714284,2.320331988603339,1.9203319886033392,16.609203633775405,0.0,0.1456584114086066,-0.722133566166622,0.722133566166622
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,14.0,1.0,14.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,0.5,0.0,0.0,0.0,0.0,6.54308520799183,6.106340861654188,6.947160686683218,124.32363185015915,120.13090197589352,0.9228571428571427,0.19,3.3174369015066385,2.917436901506639,20.0,0.009961203421984564,0.16868159250795722,-0.5120861841048735,0.5220473875268581
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,11.0,0.9166666666666666,11.0,0.9166666666666666,0.0,0.0,11.0,0.9166666666666666,1.0,0.08333333333333333,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,11.0,0.9166666666666666,11.0,0.9166666666666666,0.0,0.0,0.0,0.0,7.46890974012759,7.013578014947912,7.907311911278154,106.19887151870091,123.76530107179833,0.7933333333333333,0.3283333333333333,3.9414162111695923,3.541416211169592,18.333333333333332,0.04659071867433468,0.1952279213559788,-0.5208752055289688,0.5674659242033036
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,9.0,0.8181818181818182,1.0,0.09090909090909091,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,3.548800506099386,3.004820898252463,3.994861598062479,3.350075572746019,0.0,1.029090909090909,0.24181818181818182,1.2382722239794524,0.8382722239794524,1.5809002685560882,0.024693002246958414,0.38219746883241323,-1.0368660386781008,1.0615590409250593
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,3.0,0.5,3.0,0.5,0.0,0.0,3.0,0.5,1.0,0.16666666666666666,2.0,0.3333333333333333,4.0,0.6666666666666666,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,3.0,0.5,2.0,0.3333333333333333,3.0,0.5,5.0,0.8333333333333334,3.0,0.5,0.0,0.0,4.480614965380852,4.062270882158154,4.974404679318456,42.3789155405122,52.87297019841968,1.2,0.4566666666666667,1.8760562323596863,1.4760562323596866,7.0872670262195205,0.006206381740403733,0.3139328035992321,-0.7674256696812903,0.7736320514216941
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,6.0,0.8571428571428571,6.0,0.8571428571428571,0.0,0.0,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,6.0,0.8571428571428571,4.0,0.5714285714285714,4.0,0.5714285714285714,0.0,0.0,5.333457613646035,5.02929389802401,5.961663813537895,91.2662830453118,120.0,1.157142857142857,0.3428571428571429,2.303767189348968,1.9037671893489685,16.489237029943293,0.0,0.16047933963375716,-0.7386983654209928,0.7386983654209928
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,13.0,0.9285714285714286,14.0,1.0,0.0,0.0,13.0,0.9285714285714286,1.0,0.07142857142857142,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,0.5,6.0,0.42857142857142855,0.0,0.0,6.54308520799183,6.106340861654188,6.947160686683218,111.21231829360009,120.04885334796543,0.9242857142857142,0.19,3.3077104947659555,2.9077104947659556,18.571428571428573,0.009961203421984564,0.16868588954317273,-0.5218125908455565,0.5317737942675411
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,11.0,0.9166666666666666,11.0,0.9166666666666666,0.0,0.0,11.0,0.9166666666666666,1.0,0.08333333333333333,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,11.0,0.9166666666666666,11.0,0.9166666666666666,3.0,0.25,0.0,0.0,7.46890974012759,7.013578014947912,7.907311911278154,106.17004659219249,123.76530107179833,0.7933333333333333,0.3233333333333333,3.9357146358391044,3.5357146358391045,18.333333333333332,0.04659071867433468,0.19503667503055833,-0.5265767808594565,0.5731674995337911
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,9.0,0.8181818181818182,1.0,0.09090909090909091,4.0,0.36363636363636365,6.0,0.5454545454545454,0.0,0.0,3.548800506099386,3.004820898252463,3.994861598062479,3.350075572746019,0.0,1.029090909090909,0.24181818181818182,1.236079201163515,0.8360792011635152,1.5809002685560882,0.024693002246958414,0.37972536669385737,-1.039059061494038,1.0637520637409965
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,3.0,0.5,3.0,0.5,0.0,0.0,3.0,0.5,1.0,0.16666666666666666,2.0,0.3333333333333333,4.0,0.6666666666666666,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,3.0,0.5,2.0,0.3333333333333333,3.0,0.5,5.0,0.8333333333333334,2.0,0.3333333333333333,0.0,0.0,4.480614965380852,4.062270882158154,4.974404679318456,42.358643341435005,52.87297019841968,1.2,0.4566666666666667,1.8740427830808948,1.4740427830808949,7.067132533431603,0.006206381740403733,0.313925918284768,-0.7694391189600821,0.7756455007004859
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,6.0,0.8571428571428571,6.0,0.8571428571428571,0.0,0.0,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,6.0,0.8571428571428571,4.0,0.5714285714285714,2.0,0.2857142857142857,0.0,0.0,5.333457613646035,5.02929389802401,5.961663813537895,91.27068087846958,120.0,1.157142857142857,0.3428571428571429,2.307688501843271,1.9076885018432714,16.489237029943293,0.0,0.16069923129164623,-0.7347770529266899,0.7347770529266899
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,13.0,0.9285714285714286,14.0,1.0,0.0,0.0,13.0,0.9285714285714286,1.0,0.07142857142857142,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,0.5,6.0,0.42857142857142855,0.0,0.0,6.54308520799183,6.106340861654188,6.947160686683218,111.22494936686442,120.04885334796543,0.9242857142857143,0.19142857142857145,3.3062218755599178,2.906221875559918,18.571428571428573,0.009961203421984564,0.16896030034924708,-0.5233012100515944,0.533262413473579
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,11.0,0.9166666666666666,11.0,0.9166666666666666,0.0,0.0,11.0,0.9166666666666666,1.0,0.08333333333333333,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,11.0,0.9166666666666666,11.0,0.9166666666666666,4.0,0.3333333333333333,0.0,0.0,7.46890974012759,7.013578014947912,7.907311911278154,106.1703625562814,123.76719685633176,0.7933333333333333,0.3233333333333333,3.9383862547531696,3.5383862547531693,18.333333333333332,0.04659071867433468,0.1950524732350036,-0.5239051619453913,0.5704958806197261
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,9.0,0.8181818181818182,1.0,0.09090909090909091,4.0,0.36363636363636365,4.0,0.36363636363636365,0.0,0.0,3.548800506099386,3.004820898252463,3.994861598062479,3.350075572746019,0.0,1.029090909090909,0.24181818181818182,1.2359152128109174,0.8359152128109174,1.5809002685560882,0.024693002246958414,0.3821719901952357,-1.0392230498466357,1.0639160520935942
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,2.0,0.3333333333333333,2.0,0.3333333333333333,0.0,0.0,2.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,4.0,0.6666666666666666,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,4.0,0.6666666666666666,2.0,0.3333333333333333,2.0,0.3333333333333333,5.0,0.8333333333333334,3.0,0.5,0.0,0.0,4.480614965380852,4.062270882158154,4.974404679318456,4.180417024394662,0.0,1.2066666666666668,0.4566666666666667,1.8554265309846498,1.45542653098465,4.116188898652397,0.006206381740403733,0.31252688819058455,-0.788055371056327,0.7942617527967307
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,6.0,0.8571428571428571,6.0,0.8571428571428571,0.0,0.0,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,6.0,0.8571428571428571,4.0,0.5714285714285714,4.0,0.5714285714285714,0.0,0.0,5.333457613646035,5.02929389802401,5.961663813537895,91.0337575415444,120.0,1.137142857142857,0.32571428571428573,2.3121018792025265,1.9121018792025264,16.6519822024863,0.0,0.14648297635603114,-0.7303636755674349,0.7303636755674349
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,14,13.0,0.9285714285714286,14.0,1.0,0.0,0.0,13.0,0.9285714285714286,1.0,0.07142857142857142,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.0,0.5,9.0,0.6428571428571429,0.0,0.0,6.54308520799183,6.106340861654188,6.947160686683218,111.16343564234649,120.04893872209995,0.9257142857142856,0.18857142857142858,3.3066067601506117,2.9066067601506123,18.571428571428573,0.009961203421984564,0.16659889983763596,-0.5229163254609,0.5328775288828846
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,12,12.0,1.0,12.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,11.0,0.9166666666666666,4.0,0.3333333333333333,0.0,0.0,7.46890974012759,7.013578014947912,7.907311911278154,125.55816677185614,124.52820793491905,0.7933333333333333,0.3216666666666667,3.9492435444576794,3.549243544457679,20.0,0.03922790916889154,0.19749167192614034,-0.5130478722408818,0.5522757814097733
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_lt_4_0_m_s,,4.0,initial_launch_speed_m_s < 4.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,9.0,0.8181818181818182,1.0,0.09090909090909091,4.0,0.36363636363636365,6.0,0.5454545454545454,0.0,0.0,3.548800506099386,3.004820898252463,3.994861598062479,3.350075572746019,0.0,1.029090909090909,0.24181818181818182,1.2356812406707602,0.8356812406707601,1.5809002685560882,0.024693002246958414,0.38175266826473647,-1.0394570219867931,1.0641500242337514
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,6,3.0,0.5,3.0,0.5,0.0,0.0,3.0,0.5,0.0,0.0,3.0,0.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,3.0,0.5,3.0,0.5,5.0,0.8333333333333334,0.0,0.0,0.0,0.0,4.480614965380852,4.062270882158154,4.974404679318456,61.60336871231945,53.22551477728481,1.1866666666666665,0.45,1.8889888075288994,1.4889888075288997,7.440478153445153,0.007211693603314783,0.2892646372307936,-0.7544930945120774,0.7617047881153921
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,7,6.0,0.8571428571428571,6.0,0.8571428571428571,0.0,0.0,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,6.0,0.8571428571428571,4.0,0.5714285714285714,0.0,0.0,0.0,0.0,5.333457613646035,5.02929389802401,5.961663813537895,91.00484142499485,120.0,1.1342857142857141,0.32571428571428573,2.3114141496422485,1.911414149642248,16.621863059191714,0.0,0.1455464740660421,-0.7310514051277134,0.7310514051277134
