environment_block_id,library_size_case_id,policy_id,history_length,start_energy_group_id,start_energy_group_label,start_energy_group_basis,start_energy_feasibility_threshold_m_s,launch_count,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,31.0,0.9393939393939394,32.0,0.9696969696969697,0.0,0.0,31.0,0.9393939393939394,1.0,0.030303030303030304,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.030303030303030304,1.0,0.030303030303030304,1.0,0.030303030303030304,1.0,0.030303030303030304,32.0,0.9696969696969697,22.0,0.6666666666666666,0.0,0.0,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,112.5116949994125,121.25900922724773,0.9406060606060606,0.2733333333333333,3.3069406193165976,2.906940619316597,18.63214016124602,0.019650978152836802,0.17976325316070116,-0.5857284437844216,0.6053794219372585
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,4.0,0.23529411764705882,0.0,0.0,3.0,0.17647058823529413,1.0,0.058823529411764705,9.0,0.5294117647058824,8.0,0.47058823529411764,3.0,0.17647058823529413,1.0,0.058823529411764705,0.0,0.0,10.0,0.5882352941176471,9.0,0.5294117647058824,4.0,0.23529411764705882,9.0,0.5294117647058824,1.0,0.058823529411764705,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,6.88734688944107,0.0,1.0776470588235294,0.30823529411764705,1.4347421734505978,1.034742173450598,2.999852279836716,0.019343632406157007,0.35067962766467603,-0.970399726636399,0.989743359042556
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,31.0,0.9393939393939394,32.0,0.9696969696969697,0.0,0.0,31.0,0.9393939393939394,1.0,0.030303030303030304,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.030303030303030304,1.0,0.030303030303030304,1.0,0.030303030303030304,1.0,0.030303030303030304,32.0,0.9696969696969697,22.0,0.6666666666666666,1.0,0.030303030303030304,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,112.5117012468398,121.25900922724773,0.9406060606060606,0.2733333333333333,3.306945218996881,2.906945218996881,18.63214016124602,0.019650978152836802,0.17976356553206693,-0.5857238441041379,0.6053748222569748
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,4.0,0.23529411764705882,0.0,0.0,3.0,0.17647058823529413,1.0,0.058823529411764705,9.0,0.5294117647058824,8.0,0.47058823529411764,3.0,0.17647058823529413,1.0,0.058823529411764705,0.0,0.0,10.0,0.5882352941176471,9.0,0.5294117647058824,4.0,0.23529411764705882,9.0,0.5294117647058824,0.0,0.0,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,6.88734688944107,0.0,1.0776470588235294,0.30823529411764705,1.4347421734505978,1.034742173450598,2.999852279836716,0.019343632406157007,0.35067962766467603,-0.970399726636399,0.989743359042556
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,31.0,0.9393939393939394,32.0,0.9696969696969697,0.0,0.0,31.0,0.9393939393939394,1.0,0.030303030303030304,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.030303030303030304,1.0,0.030303030303030304,1.0,0.030303030303030304,1.0,0.030303030303030304,32.0,0.9696969696969697,22.0,0.6666666666666666,1.0,0.030303030303030304,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,112.50544414534697,121.25900922724773,0.9412121212121212,0.2733333333333333,3.3063144451533506,2.9063144451533502,18.625878419613553,0.019650978152836802,0.1797637975390488,-0.5863546179476685,0.6060055961005053
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,3.0,0.17647058823529413,4.0,0.23529411764705882,0.0,0.0,3.0,0.17647058823529413,1.0,0.058823529411764705,9.0,0.5294117647058824,8.0,0.47058823529411764,3.0,0.17647058823529413,1.0,0.058823529411764705,0.0,0.0,10.0,0.5882352941176471,9.0,0.5294117647058824,4.0,0.23529411764705882,9.0,0.5294117647058824,1.0,0.058823529411764705,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,6.88734688944107,0.0,1.0776470588235294,0.30823529411764705,1.4347421734505978,1.034742173450598,2.999852279836716,0.019343632406157007,0.35067962766467603,-0.970399726636399,0.989743359042556
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,no_memory_baseline,0,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,32.0,0.9696969696969697,32.0,0.9696969696969697,0.0,0.0,32.0,0.9696969696969697,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.9696969696969697,22.0,0.6666666666666666,0.0,0.0,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,119.47925761255918,121.59567969286849,0.926060606060606,0.2727272727272727,3.329764069496664,2.929764069496664,19.311104858942716,0.019954740413553728,0.1694880192479721,-0.562904993604355,0.5828597340179087
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,no_memory_baseline,0,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,4.0,0.23529411764705882,4.0,0.23529411764705882,0.0,0.0,4.0,0.23529411764705882,0.0,0.0,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,12.0,0.7058823529411765,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,0.0,0.0,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,21.346716453347987,0.0,1.091764705882353,0.3164705882352941,1.449234020231862,1.0492340202318622,3.5114992468166335,0.018829370863216635,0.34115721150282374,-0.9559078798551349,0.9747372507183514
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,32.0,0.9696969696969697,32.0,0.9696969696969697,0.0,0.0,32.0,0.9696969696969697,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.9696969696969697,22.0,0.6666666666666666,4.0,0.12121212121212122,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,119.48095444745823,121.60157596848826,0.926060606060606,0.2727272727272727,3.3297187451289614,2.929718745128961,19.311104858942716,0.019954740413553728,0.16957286099292468,-0.562950317972058,0.5829050583856117
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,4.0,0.23529411764705882,4.0,0.23529411764705882,0.0,0.0,4.0,0.23529411764705882,0.0,0.0,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,12.0,0.7058823529411765,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,2.0,0.11764705882352941,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,21.346716453347987,0.0,1.091764705882353,0.3164705882352941,1.450441754741636,1.0504417547416358,3.5114992468166335,0.018829370863216635,0.3411508413608351,-0.9547001453453609,0.9735295162085776
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,32.0,0.9696969696969697,32.0,0.9696969696969697,0.0,0.0,32.0,0.9696969696969697,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.9696969696969697,22.0,0.6666666666666666,3.0,0.09090909090909091,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,119.48095444745823,121.60157596848826,0.926060606060606,0.2727272727272727,3.329734736998697,2.9297347369986975,19.311104858942716,0.019954740413553728,0.16957286099292468,-0.5629343261023217,0.5828890665158755
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,4.0,0.23529411764705882,4.0,0.23529411764705882,0.0,0.0,4.0,0.23529411764705882,0.0,0.0,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,12.0,0.7058823529411765,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,1.0,0.058823529411764705,0.0,0.0,3.877676197610492,3.004820898252463,4.974404679318456,21.346716453347987,0.0,1.091764705882353,0.3164705882352941,1.4496507607714906,1.0496507607714907,3.5114992468166335,0.018829370863216635,0.3411508413608351,-0.9554911393155062,0.9743205101787228
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,32.0,0.9696969696969697,32.0,0.9696969696969697,0.0,0.0,32.0,0.9696969696969697,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.9696969696969697,22.0,0.6666666666666666,7.0,0.21212121212121213,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,119.47082662019298,121.60157596848826,0.9254545454545454,0.2727272727272727,3.3324535391486996,2.9324535391487,19.311104858942716,0.020552157267462543,0.16906646962966188,-0.5602155239523193,0.5807676812197818
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,4.0,0.23529411764705882,4.0,0.23529411764705882,0.0,0.0,4.0,0.23529411764705882,0.0,0.0,11.0,0.6470588235294118,6.0,0.35294117647058826,1.0,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,12.0,0.7058823529411765,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,4.0,0.23529411764705882,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,21.346716453347987,0.0,1.095294117647059,0.31882352941176473,1.447694901339963,1.0476949013399628,3.5114992468166335,0.018829370863216635,0.3456298065408113,-0.957446998747034,0.9762763696102508
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,31.0,0.9393939393939394,31.0,0.9393939393939394,0.0,0.0,31.0,0.9393939393939394,1.0,0.030303030303030304,0.0,0.0,33.0,1.0,0.0,0.0,2.0,0.06060606060606061,1.0,0.030303030303030304,2.0,0.06060606060606061,1.0,0.030303030303030304,31.0,0.9393939393939394,22.0,0.6666666666666666,0.0,0.0,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,110.66048543642606,121.26409859602325,0.9212121212121211,0.2684848484848485,3.33283136591974,2.93283136591974,18.67467955867963,0.021168044606054547,0.17345109791646646,-0.5598376971812791,0.5810057417873337
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,4.0,0.23529411764705882,4.0,0.23529411764705882,0.0,0.0,4.0,0.23529411764705882,1.0,0.058823529411764705,11.0,0.6470588235294118,6.0,0.35294117647058826,0.0,0.0,2.0,0.11764705882352941,0.0,0.0,13.0,0.7647058823529411,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,0.0,0.0,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,17.121645085377686,0.0,1.0894117647058823,0.31764705882352945,1.4643019472012517,1.0643019472012518,3.5210572845632946,0.018168312656409696,0.35793866173077826,-0.940839952885745,0.9590082655421547
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,30.0,0.9090909090909091,31.0,0.9393939393939394,0.0,0.0,30.0,0.9090909090909091,2.0,0.06060606060606061,0.0,0.0,33.0,1.0,0.0,0.0,2.0,0.06060606060606061,1.0,0.030303030303030304,2.0,0.06060606060606061,1.0,0.030303030303030304,31.0,0.9393939393939394,22.0,0.6666666666666666,13.0,0.3939393939393939,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,105.14778777375436,121.19945007237637,0.926060606060606,0.2709090909090909,3.3231179661283456,2.9231179661283457,18.043171491200095,0.021168044606054547,0.17652721004264904,-0.5695510969726733,0.5907191415787278
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,4.0,0.23529411764705882,4.0,0.23529411764705882,0.0,0.0,4.0,0.23529411764705882,1.0,0.058823529411764705,11.0,0.6470588235294118,6.0,0.35294117647058826,0.0,0.0,2.0,0.11764705882352941,0.0,0.0,13.0,0.7647058823529411,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,9.0,0.5294117647058824,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,17.124960267251733,0.0,1.0894117647058823,0.31764705882352945,1.461953447468046,1.0619534474680463,3.5243238300843585,0.018168312656409696,0.3565044620722249,-0.9431884526189507,0.9613567652753604
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,30.0,0.9090909090909091,31.0,0.9393939393939394,0.0,0.0,30.0,0.9090909090909091,2.0,0.06060606060606061,0.0,0.0,33.0,1.0,0.0,0.0,2.0,0.06060606060606061,1.0,0.030303030303030304,2.0,0.06060606060606061,1.0,0.030303030303030304,31.0,0.9393939393939394,22.0,0.6666666666666666,12.0,0.36363636363636365,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,105.15419418062926,121.19945007237637,0.926060606060606,0.27151515151515154,3.324289722053933,2.924289722053933,18.043171491200095,0.021168044606054547,0.17669601523487957,-0.5683793410470862,0.5895473856531408
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,17,4.0,0.23529411764705882,4.0,0.23529411764705882,0.0,0.0,4.0,0.23529411764705882,1.0,0.058823529411764705,11.0,0.6470588235294118,6.0,0.35294117647058826,0.0,0.0,2.0,0.11764705882352941,0.0,0.0,13.0,0.7647058823529411,11.0,0.6470588235294118,4.0,0.23529411764705882,9.0,0.5294117647058824,6.0,0.35294117647058826,0.0,0.0,3.877676197610491,3.004820898252463,4.974404679318456,17.11780537345978,0.0,1.0894117647058823,0.31764705882352945,1.4611367082003213,1.0611367082003211,3.5172175385121522,0.018168312656409696,0.3580851412856589,-0.9440051918866755,0.9621735045430853
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,33,31.0,0.9393939393939394,32.0,0.9696969696969697,0.0,0.0,31.0,0.9393939393939394,1.0,0.030303030303030304,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.030303030303030304,1.0,0.030303030303030304,1.0,0.030303030303030304,1.0,0.030303030303030304,32.0,0.9696969696969697,22.0,0.6666666666666666,17.0,0.5151515151515151,0.0,0.0,6.62316100269512,5.02929389802401,7.907311911278154,112.12795160745259,121.26409859602325,0.9224242424242424,0.2660606060606061,3.3293372827278302,2.9293372827278303,18.6837538005274,0.018490659331347952,0.17356562107069107,-0.5633317803731887,0.5818224397045366
