primitive_variant_id,primitive_id,entry_role,transition_entry_class,controller_id,candidate_index,candidate_weight_label,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,transition_object_id,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,all_r7_modes_positive,both_w3_modes_positive,status_reason
primvar_lift_dwell_arc_transition_object_551a9ab3750e,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_110cec311a26,6,lift_dwell_arc_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_4p0_m_s,4.0,6a03f48c41239346579ba448299f81abe630716729533da9754403f750c437f1,cb247557c47ae1d0a828f2b054cfec83f7048071e7845d3cbdee23e91efa250a,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,7e2007740b34c0dd3cbaa0efb8097cc7dba872c4191bfdb926856443def2ee10,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.0,""q_rates"":2.94,""q_surfaces"":0.216,""q_velocity"":0.65,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.26,""r_elevator"":1.4,""r_rudder"":1.54}","[0.0,0.0,0.0,0.165,-0.13573599376796103,0.0,3.9570102618465377,0.0,0.584867324819225,0.0,0.0,0.0,0.0,-0.42198654762216226,0.0]","[0.0,-0.42198654762216226,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_551a9ab3750e__entry_boundary_near,route_usable,True,160,0,72,88,0,0,98,98,0.6125,0.6125,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0705039233641073,0.5088916763740282,0.7971669948028199,-0.030935699151033773,0.029000000000000005,0.85125,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_5a0eb2405130,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_9b1dfd3e24ea,6,lift_dwell_arc_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_7p5_m_s,7.5,371b2371e9fc74a20046fa4ea066cc0b3f5be98d692faa29ac744535f5a4c925,289de171bab83aa419b95a04320c657ef62f79bd65f7d8d024ecbc20ab55bdf9,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,5c59a348a1130e1784453e65730bb4eb3df6a7ffc9df9a41b26fce8acf5a1f20,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.0,""q_rates"":2.94,""q_surfaces"":0.216,""q_velocity"":0.65,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.26,""r_elevator"":1.4,""r_rudder"":1.54}","[0.0,0.0,0.0,0.165,-0.24103796427872415,0.0,7.490361374163016,0.0,0.3801137782910955,0.0,0.0,0.0,0.0,0.020771290413585372,0.0]","[0.0,0.020771290413585372,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_5a0eb2405130__entry_boundary_near,route_usable,True,160,0,72,88,0,0,104,104,0.65,0.65,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0707077651874934,0.5090190719234357,0.7971669948028199,-0.03085276243042624,0.029249999999999998,0.43,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_c531b550b595,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_02a248461035,6,lift_dwell_arc_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_6p5_m_s,6.5,432ac7f37e3be910909df3f1da2312f19f41e46c9cf4259dd4099a75a3a1d916,1ba4d3248defcc610c88ec354a2598859fd873a796ff67d617c804bcd8998e9e,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,faffdd711da03d02d216f754132859f34be60a27f3e3df5708414a5725d3c1d9,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.0,""q_rates"":2.94,""q_surfaces"":0.216,""q_velocity"":0.65,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.26,""r_elevator"":1.4,""r_rudder"":1.54}","[0.0,0.0,0.0,0.165,-0.18441502201808563,0.0,6.483137424384985,0.0,0.46789863917179536,0.0,0.0,0.0,0.0,0.03110811276649714,0.0]","[0.0,0.03110811276649714,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_c531b550b595__entry_boundary_near,route_usable,True,160,0,72,88,0,0,106,106,0.6625,0.6625,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0706301169449075,0.5092752854572178,0.7971669948028199,-0.03041820383984637,0.030125000000000002,0.48375,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_c7ce43458b46,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_36b6105c516f,6,lift_dwell_arc_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_4p5_m_s,4.5,36a9ea53fb94a2c3a5ba2112d5387ef1bbad1a5e0f22b6f96322c7a73724a1e5,3abff364dc97d73610e48bb2865c5f1ca4ead3cf1c26555d8fa4f2696d385582,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,da0079e9cf30dd384fa2fa3fd01e286d50c454ef32230e2e4c9980c194cea030,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.0,""q_rates"":2.94,""q_surfaces"":0.216,""q_velocity"":0.65,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.26,""r_elevator"":1.4,""r_rudder"":1.54}","[0.0,0.0,0.0,0.165,-0.13573599376796103,0.0,4.4516365445773545,0.0,0.6579757404216281,0.0,0.0,0.0,0.0,-0.42198654762216226,0.0]","[0.0,-0.42198654762216226,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_c7ce43458b46__entry_boundary_near,route_usable,True,160,0,72,88,0,0,99,99,0.61875,0.61875,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0704243835727806,0.5087143376156933,0.7971669948028199,-0.031133905972599206,0.027875,0.8574999999999999,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_e2d36906ed2e,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_c99699dada41,6,lift_dwell_arc_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_7p0_m_s,7.000000000000001,0bc4e40bb23f87e853fedadebad4bcb3e24e8831822f5c5771aa99a524274f80,1585594a789576b286ebfa6be7a4ed4646e4ce27cb8c5f2b8c2f8e915480c2df,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,6f731e1aa4be24814126c0257dbf4273e863c148d0ac0efd92d48af691f24976,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.0,""q_rates"":2.94,""q_surfaces"":0.216,""q_velocity"":0.65,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.26,""r_elevator"":1.4,""r_rudder"":1.54}","[0.0,0.0,0.0,0.165,-0.21139595669637073,0.0,6.987292351785225,0.0,0.4215988504297711,0.0,0.0,0.0,0.0,0.025545087971321306,0.0]","[0.0,0.025545087971321306,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_e2d36906ed2e__entry_boundary_near,route_usable,True,160,0,72,88,0,0,105,105,0.65625,0.65625,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.070605617207085,0.5077043263834385,0.7971669948028199,-0.030102756574519995,0.031,0.47624999999999995,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_fae26225655c,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_465f7866b6d5,6,lift_dwell_arc_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_3p0_m_s,3.0000000000000004,899b7705ac772295c88eff1efbb345665a97b1711d3cebed0821eb9a4a65e3b9,9380ef721b209b60df02b2621d7b3da10c06b3f3210a92cd482320f3e5a1bfb5,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,f19b925532a3fbad11c828249280c5f6fada40a115c4e44a7f402058be3df585,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":7.0,""q_rates"":2.94,""q_surfaces"":0.216,""q_velocity"":0.65,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.26,""r_elevator"":1.4,""r_rudder"":1.54}","[0.0,0.0,0.0,0.165,-0.13573599376796103,0.0,2.9677576963849033,0.0,0.43865049361441877,0.0,0.0,0.0,0.0,-0.42198654762216226,0.0]","[0.0,-0.42198654762216226,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_fae26225655c__entry_boundary_near,route_usable,True,160,0,72,88,0,0,101,101,0.63125,0.63125,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0705143920099518,0.5089793287719777,0.7971669948028199,-0.030941074306308568,0.028500000000000004,0.8725000000000002,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_1bd0d25c0926,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_5c09838e2716,13,lift_dwell_arc_robust_lhs_logqr_refbias_013,speed_bin_3p0_m_s,3.0000000000000004,24144787689c1393bc805ab8b82d5a48d36ab054aeaaba1e53af88ca0ab78867,9380ef721b209b60df02b2621d7b3da10c06b3f3210a92cd482320f3e5a1bfb5,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,4be9274b642dbf39b84a9c00a8223c5c88926c4194d5c59921abf41e92db556e,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.4713635881046407,""q_rates"":1.0989281408311389,""q_surfaces"":0.12560950527477593,""q_velocity"":0.14713635881046408,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":-0.0049999999999999975,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.7198576774733965,""r_elevator"":1.4330125702369627,""r_rudder"":3.7380291618368156}","[0.0,0.0,0.0,0.2633333333333333,-0.14073599376796103,0.0,2.9677576963849033,0.0,0.43865049361441877,0.0,0.0,0.0,0.0,-0.42198654762216226,0.0]","[0.0,-0.42198654762216226,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_1bd0d25c0926__entry_boundary_near,route_usable,True,160,0,72,88,0,0,99,99,0.61875,0.61875,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0705219534786723,0.5089356051019019,0.7971669948028199,-0.031040613190550913,0.028000000000000004,0.74125,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_32cb29007622,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_90f18dfbeb7d,13,lift_dwell_arc_robust_lhs_logqr_refbias_013,speed_bin_4p0_m_s,4.0,68c7c5d3bd6179d1779bf9d76b945383e8f4fe1f302bc365ef0058e1088a0701,cb247557c47ae1d0a828f2b054cfec83f7048071e7845d3cbdee23e91efa250a,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,1358a3082fa8bfbad435975ff122b93d05c44ee35d26594e33df0b5c4b3ae251,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.4713635881046407,""q_rates"":1.0989281408311389,""q_surfaces"":0.12560950527477593,""q_velocity"":0.14713635881046408,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":-0.0049999999999999975,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.7198576774733965,""r_elevator"":1.4330125702369627,""r_rudder"":3.7380291618368156}","[0.0,0.0,0.0,0.2633333333333333,-0.14073599376796103,0.0,3.9570102618465377,0.0,0.584867324819225,0.0,0.0,0.0,0.0,-0.42198654762216226,0.0]","[0.0,-0.42198654762216226,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_32cb29007622__entry_boundary_near,route_usable,True,160,0,72,88,0,0,100,100,0.625,0.625,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0705269972509867,0.5080108520999654,0.7971669948028199,-0.031035961443367344,0.027375,0.6612499999999999,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_381a6d4d7d30,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_1debda9de71e,13,lift_dwell_arc_robust_lhs_logqr_refbias_013,speed_bin_5p0_m_s,4.999999999999999,c18fcab6089075aec8632fe4a739f3af350d06b718dab364fd5187dfd958dc3f,de0508baf79c25f3f018b61fd24060a790d13f9d6747ebccd0136335025f261e,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,49415afb1b2068caea22ff349da25bd947403042b12acd0e81f6857abd3cf71c,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.4713635881046407,""q_rates"":1.0989281408311389,""q_surfaces"":0.12560950527477593,""q_velocity"":0.14713635881046408,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":-0.0049999999999999975,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.7198576774733965,""r_elevator"":1.4330125702369627,""r_rudder"":3.7380291618368156}","[0.0,0.0,0.0,0.2633333333333333,-0.12655129595332623,0.0,4.956163197121787,0.0,0.6606408733158553,0.0,0.0,0.0,0.0,0.03058241587923303,0.0]","[0.0,0.03058241587923303,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_381a6d4d7d30__entry_boundary_near,route_usable,True,160,0,72,88,0,0,105,105,0.65625,0.65625,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.070642269233156,0.508763841709794,0.7971669948028199,-0.03087150255618627,0.029500000000000005,0.385,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_564550b86dc4,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_5c206686de4e,13,lift_dwell_arc_robust_lhs_logqr_refbias_013,speed_bin_4p5_m_s,4.5,ff6f83b7a41606e8c68f87e5213c042a5e9940b7a9fa184b886dbeca6f2586ee,3abff364dc97d73610e48bb2865c5f1ca4ead3cf1c26555d8fa4f2696d385582,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,a279820e6cfc98301afda94656f8866619291ba08fa01847107e25eddb20ebdd,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.4713635881046407,""q_rates"":1.0989281408311389,""q_surfaces"":0.12560950527477593,""q_velocity"":0.14713635881046408,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":-0.0049999999999999975,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.7198576774733965,""r_elevator"":1.4330125702369627,""r_rudder"":3.7380291618368156}","[0.0,0.0,0.0,0.2633333333333333,-0.14073599376796103,0.0,4.4516365445773545,0.0,0.6579757404216281,0.0,0.0,0.0,0.0,-0.42198654762216226,0.0]","[0.0,-0.42198654762216226,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_564550b86dc4__entry_boundary_near,route_usable,True,160,0,72,88,0,0,97,97,0.60625,0.60625,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0705331900658441,0.5084293634155365,0.7971669948028199,-0.030892987373894655,0.028250000000000004,0.6599999999999999,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_6335a4756d5e,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_a8c64a9c9c3a,13,lift_dwell_arc_robust_lhs_logqr_refbias_013,speed_bin_8p0_m_s,8.0,d6c4a926db490e6f70148c79504c98a509359590854d47def8baf91b088670a4,f6b632a2597b8c5e7de6a3815e2bf21e0b5762aaf6d6ec3ab2aba38759ebcd8a,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,ed4454fb6eb22300875b5acb1b982aaa12b208c94c0b1758cd6ed254f33a1612,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.4713635881046407,""q_rates"":1.0989281408311389,""q_surfaces"":0.12560950527477593,""q_velocity"":0.14713635881046408,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":-0.0049999999999999975,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.7198576774733965,""r_elevator"":1.4330125702369627,""r_rudder"":3.7380291618368156}","[0.0,0.0,0.0,0.2633333333333333,-0.2783408980997844,0.0,7.992668879610463,0.0,0.3424093761952643,0.0,0.0,0.0,0.0,0.01671380297415109,0.0]","[0.0,0.01671380297415109,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_6335a4756d5e__entry_boundary_near,route_usable,True,160,0,72,88,0,0,106,106,0.6625,0.6625,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0705590559679416,0.5086439608834282,0.7971669948028199,-0.030668788857491476,0.029125,0.11875,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_70085ab5ee2a,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_79622194fca2,13,lift_dwell_arc_robust_lhs_logqr_refbias_013,speed_bin_5p5_m_s,5.5,cfa6dcb4154cbbb1b46c84f7734569ddacd5018e4b7fcf2a007b2008cb25860d,6b3263f8427fd3f818e8964ac24bd5285dc4d3df1af8c06e2e3c8ccabd14ec0f,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,bbf8230d123ce223024373c9978daaefacc731644060957598e3afd15ae902bc,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.4713635881046407,""q_rates"":1.0989281408311389,""q_surfaces"":0.12560950527477593,""q_velocity"":0.14713635881046408,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":-0.0049999999999999975,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.7198576774733965,""r_elevator"":1.4330125702369627,""r_rudder"":3.7380291618368156}","[0.0,0.0,0.0,0.2633333333333333,-0.14380065833946604,0.0,5.4690990415611775,0.0,0.5821989982768845,0.0,0.0,0.0,0.0,0.0426457822942231,0.0]","[0.0,0.0426457822942231,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_70085ab5ee2a__entry_boundary_near,route_usable,True,160,0,72,88,0,0,103,103,0.64375,0.64375,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0706561075016889,0.5086528971929956,0.7971669948028199,-0.03114697563470594,0.0295,0.21125,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
