chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w3_survival_rows/c00000.csv.gz,chunk_manifests/w3_survival_rows/c00000.json,1696802,77f38a330169f657dd7b3936b6855c4203bef0a2d15c6b0a1e7d517aabab21a3,18.52918791770935
1,complete,800,1600,800,w3_survival_rows/c00001.csv.gz,chunk_manifests/w3_survival_rows/c00001.json,1750137,021ec21ab8a5215a9f5cd530f658e9d7ff62bf7af5e6e3044a1034523cff2114,18.879331350326538
2,complete,1600,2400,800,w3_survival_rows/c00002.csv.gz,chunk_manifests/w3_survival_rows/c00002.json,1810867,7687a475c6e7fbaf9e586c2b160f624b774b72417bc1dcb5da91218e650fdb5c,48.12995982170105
3,complete,2400,3200,800,w3_survival_rows/c00003.csv.gz,chunk_manifests/w3_survival_rows/c00003.json,1867310,eabd841d1c37b6efd61c75cf7256227e9716f80051c4a69ca0c8f9ca84bfd533,50.37675356864929
4,complete,3200,4000,800,w3_survival_rows/c00004.csv.gz,chunk_manifests/w3_survival_rows/c00004.json,1828558,feedad81feaf4ec8b98ffd57e4025a837035bb8b858875118ebca08b82e0d3c4,113.38240623474121
5,complete,4000,4800,800,w3_survival_rows/c00005.csv.gz,chunk_manifests/w3_survival_rows/c00005.json,1879871,619c4fe613debfc2e62fa1499971422ba8642445ec136d4540b64f8b83caae4d,118.96302199363708
6,complete,4800,5600,800,w3_survival_rows/c00006.csv.gz,chunk_manifests/w3_survival_rows/c00006.json,1942667,553a5b91f589cd7a88fca58ee4e6aa637ef2f1192f43a809e553031eaeaced30,62.7922260761261
7,complete,5600,6400,800,w3_survival_rows/c00007.csv.gz,chunk_manifests/w3_survival_rows/c00007.json,2002453,bd58e4be73060ec3f9c83df0fc0c88aef2ab2b6f2f6d8f3d5cb9747b1b458f0c,49.15157675743103
8,complete,6400,7200,800,w3_survival_rows/c00008.csv.gz,chunk_manifests/w3_survival_rows/c00008.json,1981076,415f17d19101953e2265117c4bac7d0b3c39b00d33c00d01484257b51b6a39b3,107.49827909469604
9,complete,7200,8000,800,w3_survival_rows/c00009.csv.gz,chunk_manifests/w3_survival_rows/c00009.json,2027421,65148c08f53056e15ec8000dec8a565541cd129b5ea2d63c92c3c83d465da352,119.32897520065308
10,complete,8000,8800,800,w3_survival_rows/c00010.csv.gz,chunk_manifests/w3_survival_rows/c00010.json,1921029,de510ef8deae2a1cb193d2c7e8c0a8606ba19c7464ff8bd43e5fb4934b4d1454,47.13500356674194
11,complete,8800,9600,800,w3_survival_rows/c00011.csv.gz,chunk_manifests/w3_survival_rows/c00011.json,1960893,ae940566046317abfb6c61780a5575348fbaf6cfc7476c3db19892f1fd7d3ac2,27.78525471687317
12,complete,9600,10400,800,w3_survival_rows/c00012.csv.gz,chunk_manifests/w3_survival_rows/c00012.json,2022347,419e71c63c3260706cec95284aa60045cf4cd74cefb825739432878059729dc5,94.80530738830566
13,complete,10400,11200,800,w3_survival_rows/c00013.csv.gz,chunk_manifests/w3_survival_rows/c00013.json,2130590,8e141b3635039364774ac0b88f01b244f47a2ee4b4165d4d999d1fc52ae43589,114.02323532104492
14,complete,11200,12000,800,w3_survival_rows/c00014.csv.gz,chunk_manifests/w3_survival_rows/c00014.json,2027202,4fe2fed68595cf1fc79d3c456f6e7a360d8f2171e574f20d6621b2e34fe51015,44.44007992744446
15,complete,12000,12800,800,w3_survival_rows/c00015.csv.gz,chunk_manifests/w3_survival_rows/c00015.json,2068890,6be460dca092f7a2ad88f694852c97a84b8f94290d7e0305a853c7390466d4be,22.96044421195984
16,complete,12800,13600,800,w3_survival_rows/c00016.csv.gz,chunk_manifests/w3_survival_rows/c00016.json,1784920,4843afc7f00a84a66362d8708a756e37024cad704197c782dfd0216eac9bd3b3,23.89640736579895
17,complete,13600,14400,800,w3_survival_rows/c00017.csv.gz,chunk_manifests/w3_survival_rows/c00017.json,1747134,1d4d65f19c8d8431f37287c5760b39fbff34310473d51b591d3dd7c09e6619e4,24.056170225143433
18,complete,14400,15200,800,w3_survival_rows/c00018.csv.gz,chunk_manifests/w3_survival_rows/c00018.json,1795126,5a25c72ac0e99e22cce3c9dbd7dc1c7e508d1e304941986c6d77c0137a5d4456,48.638182640075684
19,complete,15200,16000,800,w3_survival_rows/c00019.csv.gz,chunk_manifests/w3_survival_rows/c00019.json,1872178,250ffdc7c0479876514b97d8c41c2cd7b980b61f816cbf32721cb70e7adce528,59.5385377407074
20,complete,16000,16800,800,w3_survival_rows/c00020.csv.gz,chunk_manifests/w3_survival_rows/c00020.json,1838098,da213800646379aa02d7dbc4bf794030da9f7b826413fbffa66b0a195c4220ea,117.05384087562561
21,complete,16800,17600,800,w3_survival_rows/c00021.csv.gz,chunk_manifests/w3_survival_rows/c00021.json,1873978,0aab04ccecc4c541692a5aea9ade8f519647173e673e4a2835bf25c72da1516d,146.9062418937683
22,complete,17600,18400,800,w3_survival_rows/c00022.csv.gz,chunk_manifests/w3_survival_rows/c00022.json,1929526,ea5be45ffca3ed40bd278baf79ec594fdc060a66a4325def8b8c7c5411f86a8a,92.7565586566925
23,complete,18400,19200,800,w3_survival_rows/c00023.csv.gz,chunk_manifests/w3_survival_rows/c00023.json,2014356,c81e324d512b758a1fa0c4baa63df691a44f679836a647f923ff316de718e667,60.010966539382935
24,complete,19200,20000,800,w3_survival_rows/c00024.csv.gz,chunk_manifests/w3_survival_rows/c00024.json,1991297,44e186ce7a8a76c002aa3c7c55d2764a0c51f29b50496176bfb8fde72afdd1f7,111.97248125076294
25,complete,20000,20800,800,w3_survival_rows/c00025.csv.gz,chunk_manifests/w3_survival_rows/c00025.json,2030410,0b345c464abece1d3285a1a46afb340d1b51e00a5d92308513864ef337c78726,147.92295598983765
26,complete,20800,21600,800,w3_survival_rows/c00026.csv.gz,chunk_manifests/w3_survival_rows/c00026.json,2004569,24a3d11d505b72fa93cc342b7528f8c47d410b48473c1112a4ededffa51a3442,97.0590033531189
27,complete,21600,22400,800,w3_survival_rows/c00027.csv.gz,chunk_manifests/w3_survival_rows/c00027.json,2049342,d6e5bac5498017a0bff30f58d095077d18cf26c16e83620d5a367b24b288e458,58.76680660247803
28,complete,22400,23200,800,w3_survival_rows/c00028.csv.gz,chunk_manifests/w3_survival_rows/c00028.json,2041331,57ec1b3326e291caceca17825b67b34ddeb7d07d7996eb11b77f6bf362544a29,106.00232791900635
29,complete,23200,24000,800,w3_survival_rows/c00029.csv.gz,chunk_manifests/w3_survival_rows/c00029.json,2155858,a26492900c48df6bd1bb20d2c91043d9d26b1d69db9717472e1426ef054368f4,147.64537739753723
30,complete,24000,24800,800,w3_survival_rows/c00030.csv.gz,chunk_manifests/w3_survival_rows/c00030.json,2095638,a8b6216a6ab9c15033fda378a2fbf72c2fe8d836feb2aa68a50b42363546499e,103.2742874622345
31,complete,24800,25600,800,w3_survival_rows/c00031.csv.gz,chunk_manifests/w3_survival_rows/c00031.json,2212757,69493281d20120b4114b9f663e4eb500b05316a939723aa636969fb65031f23c,59.30103802680969
32,complete,25600,26400,800,w3_survival_rows/c00032.csv.gz,chunk_manifests/w3_survival_rows/c00032.json,1930359,5fca41b8bf4b6873cabee857b3cea634f13105a83f7a894846344f72562e081c,40.75121998786926
33,complete,26400,27200,800,w3_survival_rows/c00033.csv.gz,chunk_manifests/w3_survival_rows/c00033.json,1731533,fdea8bf7df8d814fff8278157403d987f3a8671399f8133abb1c57833d23f99c,20.28477430343628
34,complete,27200,28000,800,w3_survival_rows/c00034.csv.gz,chunk_manifests/w3_survival_rows/c00034.json,1748889,74d87c224a00fa9a404a1bbd80b8541205023d9cd0b960d58f7584ead2897910,32.241594552993774
35,complete,28000,28800,800,w3_survival_rows/c00035.csv.gz,chunk_manifests/w3_survival_rows/c00035.json,1850755,565771cb8cc375dadea2dc24c078b90660c2201d197a8e97089a22187ad89565,48.92505645751953
36,complete,28800,29600,800,w3_survival_rows/c00036.csv.gz,chunk_manifests/w3_survival_rows/c00036.json,1827786,74ab1e583299c4b8449f4a092dde932fb61e731bc677251785784c6867658627,73.85109066963196
37,complete,29600,30400,800,w3_survival_rows/c00037.csv.gz,chunk_manifests/w3_survival_rows/c00037.json,1853740,92effb50f0a8b5b7621236fdc66a498dc8ba1a00f3b4cd771c8c5f576059edb4,120.30438542366028
38,complete,30400,31200,800,w3_survival_rows/c00038.csv.gz,chunk_manifests/w3_survival_rows/c00038.json,1879831,261eb972d701c4aaa231f194b44a3cf344e17f244edfb2a50f7992043a1e141e,97.63920068740845
39,complete,31200,32000,800,w3_survival_rows/c00039.csv.gz,chunk_manifests/w3_survival_rows/c00039.json,1980637,ed119992bcb3b0ca294462404d0dd17176cc8133e1a4ab53dc9d38e10ed9e219,48.26675009727478
40,complete,32000,32800,800,w3_survival_rows/c00040.csv.gz,chunk_manifests/w3_survival_rows/c00040.json,1982388,82fbd88b6fe3ba2d4e9c8d86ae6a2fc4368fc059769e7424cc0ab88e5324039f,69.0703501701355
41,complete,32800,33600,800,w3_survival_rows/c00041.csv.gz,chunk_manifests/w3_survival_rows/c00041.json,2003230,bbc56924ea5fac9deef0b95c3b2f053d68cacfd544937b691aeaba3ccddb660b,121.59032917022705
42,complete,33600,34400,800,w3_survival_rows/c00042.csv.gz,chunk_manifests/w3_survival_rows/c00042.json,1999608,57d1337fdf506112b2faa0cd022c4bc978598330d5b1afd482e78d6d4ea55959,110.07828831672668
43,complete,34400,35200,800,w3_survival_rows/c00043.csv.gz,chunk_manifests/w3_survival_rows/c00043.json,2014245,a65030db345964df4b6503b26e3c4c72b9250591c9f33c5147f191c31c3fc557,74.57828879356384
44,complete,35200,36000,800,w3_survival_rows/c00044.csv.gz,chunk_manifests/w3_survival_rows/c00044.json,2027230,5cd1bc082e990a63bcce8656ed9009173cca07ba6b701af54498d5d00232aadf,86.4393310546875
45,complete,36000,36800,800,w3_survival_rows/c00045.csv.gz,chunk_manifests/w3_survival_rows/c00045.json,2065509,d155f8ef1aac9d37d1f1a30e1e3cfb16db74ad68e3e33ebf0c93f7c643e9c5f4,121.48230504989624
46,complete,36800,37600,800,w3_survival_rows/c00046.csv.gz,chunk_manifests/w3_survival_rows/c00046.json,2109400,a8b544e07f08d57f7c1e4ff8e3ecc196a25251135b91a4402270d9f87f27ca1b,110.71543145179749
47,complete,37600,38400,800,w3_survival_rows/c00047.csv.gz,chunk_manifests/w3_survival_rows/c00047.json,2137503,8c76255966a9af65cd7ef9f914a3db21b2032f6ef1a12b5aec56520b5d957fd5,73.80352282524109
48,complete,38400,39200,800,w3_survival_rows/c00048.csv.gz,chunk_manifests/w3_survival_rows/c00048.json,2085546,6bb8b3a033a7388d2cdb3c65ae18e476beb0716a432dd5cce2e283976b5a1978,65.26070976257324
49,complete,39200,40000,800,w3_survival_rows/c00049.csv.gz,chunk_manifests/w3_survival_rows/c00049.json,1715258,6d013af22dab3a101aa64de2c82fe0b9545d6fac6ed2ad79efc037a160200a8d,23.477883338928223
50,complete,40000,40800,800,w3_survival_rows/c00050.csv.gz,chunk_manifests/w3_survival_rows/c00050.json,1752132,8e3f1fc166a08b002641f039b86be79e2efd7b68f7b16c930a955396696da022,30.161062479019165
51,complete,40800,41600,800,w3_survival_rows/c00051.csv.gz,chunk_manifests/w3_survival_rows/c00051.json,1841578,a54b8c67e9ea64604377a3ef9c6f9dfea69e4a9c13b5f8b9e8198c10a92c11a9,59.161608934402466
52,complete,41600,42400,800,w3_survival_rows/c00052.csv.gz,chunk_manifests/w3_survival_rows/c00052.json,1867668,30c262a91c268b8bfe59b857fde56199b2057b75a37958675ae40487475de6e3,70.46635866165161
53,complete,42400,43200,800,w3_survival_rows/c00053.csv.gz,chunk_manifests/w3_survival_rows/c00053.json,1840939,81dbf0035e0bad14e7b7c064330852e35ac9a7aa6d0cc2f40948b6657d4d2035,148.85586786270142
54,complete,43200,44000,800,w3_survival_rows/c00054.csv.gz,chunk_manifests/w3_survival_rows/c00054.json,1878628,f3c16cae5734c4e4fab9680b645e9efd902b602b49bea070cc9a3d57802fb2b1,140.23016142845154
55,complete,44000,44800,800,w3_survival_rows/c00055.csv.gz,chunk_manifests/w3_survival_rows/c00055.json,1966706,534f75641fb4ee68eb07c1d10a613251ecf96f3c1b622b35baf078dd7c2df44d,59.86438775062561
56,complete,44800,45600,800,w3_survival_rows/c00056.csv.gz,chunk_manifests/w3_survival_rows/c00056.json,2001426,eb8f6d09e71d5f7164179d9fa4607fdf07fe5124a16dbbfc052b4da0b9c94e99,64.88101601600647
57,complete,45600,46400,800,w3_survival_rows/c00057.csv.gz,chunk_manifests/w3_survival_rows/c00057.json,1983565,a10129163995d809ee79073d7567c6cedb8dd929d4cafafa015f815befd7c9f9,147.44317770004272
58,complete,46400,47200,800,w3_survival_rows/c00058.csv.gz,chunk_manifests/w3_survival_rows/c00058.json,2032123,6e4b8d777fa45a208cdc3436566623383343d5fd897250f08710dc9912cef7a2,147.04709577560425
59,complete,47200,48000,800,w3_survival_rows/c00059.csv.gz,chunk_manifests/w3_survival_rows/c00059.json,1994965,e896bc913971087b5486c38ca011ae02db7ed220ef78167b373c1b46651926c8,118.73239159584045
60,complete,48000,48800,800,w3_survival_rows/c00060.csv.gz,chunk_manifests/w3_survival_rows/c00060.json,2052694,a74a5a223b3df8b500f08ecf9b5f28f09b8c3bff2cec062f8e49332ab8e1b7bb,119.75490665435791
61,complete,48800,49600,800,w3_survival_rows/c00061.csv.gz,chunk_manifests/w3_survival_rows/c00061.json,2046151,30ae97d7ab86feb14d5ee961d7010b631a8de4f8f01ff06a0e39e9ef0a72fea7,147.72670435905457
62,complete,49600,50400,800,w3_survival_rows/c00062.csv.gz,chunk_manifests/w3_survival_rows/c00062.json,2154789,47598cb85df7ef34968a8451cdbfb0f26129261d0a0575055b79b93fba79c3de,147.33211636543274
63,complete,50400,51200,800,w3_survival_rows/c00063.csv.gz,chunk_manifests/w3_survival_rows/c00063.json,2123420,aed687a9c6a6f4e111cc495a6b22aabfab77a495615c03a000ea71d135144423,119.5359857082367
64,complete,51200,52000,800,w3_survival_rows/c00064.csv.gz,chunk_manifests/w3_survival_rows/c00064.json,2233334,f11d3f153d29a981f7f9b81ae070357bfee97199c641ef0cd08aac050a60bea5,118.29657006263733
65,complete,52000,52800,800,w3_survival_rows/c00065.csv.gz,chunk_manifests/w3_survival_rows/c00065.json,1724529,44a6313e5e0abd849e456c432c647f6ecc68b8debbacb458114ad0b44b796d67,27.51307773590088
66,complete,52800,53600,800,w3_survival_rows/c00066.csv.gz,chunk_manifests/w3_survival_rows/c00066.json,1735807,c5ea9a6bf48e6d19bd9dc36f843d452a1e62cfe8108497035926b271bce6e217,20.538444995880127
67,complete,53600,54400,800,w3_survival_rows/c00067.csv.gz,chunk_manifests/w3_survival_rows/c00067.json,1805587,7c1310339734d02387e79b2c92e056529f4ce725fb686e1ee173bc436aff0655,44.76165509223938
68,complete,54400,55200,800,w3_survival_rows/c00068.csv.gz,chunk_manifests/w3_survival_rows/c00068.json,1866878,6017ac6b42468675f2dc9e2f5079f54d8d87be45c6019ebdac3b682e9b4db005,49.35288453102112
69,complete,55200,56000,800,w3_survival_rows/c00069.csv.gz,chunk_manifests/w3_survival_rows/c00069.json,1823740,cbc4a80fef7f97aa07534762354a42a165acec1babfb2dedab5bccb3663791b7,106.2571918964386
70,complete,56000,56800,800,w3_survival_rows/c00070.csv.gz,chunk_manifests/w3_survival_rows/c00070.json,1878019,3161e8d070bbc34628cf3b784cc4b7308da2c29bc9ce5f895bc7e03af88ca4a9,120.94541788101196
71,complete,56800,57600,800,w3_survival_rows/c00071.csv.gz,chunk_manifests/w3_survival_rows/c00071.json,1937948,60a1e1b68fd03655f01015706ddb4a549b1b2f4f31c7c2b8fa9dc4c1b95c1a15,64.2455415725708
72,complete,57600,58400,800,w3_survival_rows/c00072.csv.gz,chunk_manifests/w3_survival_rows/c00072.json,2004649,25604e62c03544e8f952eee73ce54b9290768ec47c6a9de8dd3f239e119738c8,50.686176776885986
73,complete,58400,59200,800,w3_survival_rows/c00073.csv.gz,chunk_manifests/w3_survival_rows/c00073.json,1978483,885957c14d66bf5ef171f4f83fcccc447b2fb5f215fc30dd852bed2c8ec21819,104.17417216300964
74,complete,59200,60000,800,w3_survival_rows/c00074.csv.gz,chunk_manifests/w3_survival_rows/c00074.json,2023937,e99d177e0d395a77ccc1382bee64330f68891700f53a20307e6ee15b880f675a,123.83940267562866
75,complete,60000,60800,800,w3_survival_rows/c00075.csv.gz,chunk_manifests/w3_survival_rows/c00075.json,1980919,ceac60af0c0f4a4d752296555f37832d41cf795a5af9352e17d167ccd1591eee,119.44885468482971
76,complete,60800,61600,800,w3_survival_rows/c00076.csv.gz,chunk_manifests/w3_survival_rows/c00076.json,2030444,c734c13e3817269bc2fcbcbfd8026d638b2d98e334c89ed35ccea348b55c3cfb,120.89865827560425
77,complete,61600,62400,800,w3_survival_rows/c00077.csv.gz,chunk_manifests/w3_survival_rows/c00077.json,2037513,dc4b1f89c06b16fe8667be069f491ace33a9fd0cc67534034b843d98b6929e49,119.99288725852966
78,complete,62400,63200,800,w3_survival_rows/c00078.csv.gz,chunk_manifests/w3_survival_rows/c00078.json,2137300,19f5d037f8cd018aae13b9484a5c761721121796f6c5a91e1cc46b380c14e30d,121.15537214279175
79,complete,63200,64000,800,w3_survival_rows/c00079.csv.gz,chunk_manifests/w3_survival_rows/c00079.json,2090127,d88449e63458d62a62fce1785a1c566283725314ffd44639e72622f61283f1b8,119.74408221244812
80,complete,64000,64800,800,w3_survival_rows/c00080.csv.gz,chunk_manifests/w3_survival_rows/c00080.json,2205573,3216c0221a9ea20792c9fc555ffcc7ac64e150219e444cdcfd7594eccf69f9f0,119.9627697467804
81,complete,64800,65600,800,w3_survival_rows/c00081.csv.gz,chunk_manifests/w3_survival_rows/c00081.json,1845101,8849103b5a4d702e4ba724a922517340de6324d65f9c4ce07fd9517143d32780,59.909504413604736
82,complete,65600,66400,800,w3_survival_rows/c00082.csv.gz,chunk_manifests/w3_survival_rows/c00082.json,1738863,9885fd8b779ef09a935a1ec1c0e613caf802e9de747b184baea798f38bcc195c,23.82218623161316
83,complete,66400,67200,800,w3_survival_rows/c00083.csv.gz,chunk_manifests/w3_survival_rows/c00083.json,1780099,862f283a0dea3f9b50227206db1accd3102312ebf5c5866e4a41ddef057f1085,45.952696084976196
84,complete,67200,68000,800,w3_survival_rows/c00084.csv.gz,chunk_manifests/w3_survival_rows/c00084.json,1859188,a8bdbe11247d3e41d60c855a873b0224492c607eafd09c3df013069e3faa5b40,58.52603340148926
85,complete,68000,68800,800,w3_survival_rows/c00085.csv.gz,chunk_manifests/w3_survival_rows/c00085.json,1834126,72aa9763c9e2140973b25a6d74dd869f3b5ac9b29bc9bc1ee3b1edf3659b67bd,110.43131232261658
86,complete,68800,69600,800,w3_survival_rows/c00086.csv.gz,chunk_manifests/w3_survival_rows/c00086.json,1869366,e7cfa222030cf72ddf0932cdc1245e546762d14d46256892cb110dc0136d60a4,146.91775608062744
87,complete,69600,70400,800,w3_survival_rows/c00087.csv.gz,chunk_manifests/w3_survival_rows/c00087.json,1914052,1c7981ce14efea933289266e1e9e0b610c72be424b25b2b76db6347b70d53965,98.16605257987976
88,complete,70400,71200,800,w3_survival_rows/c00088.csv.gz,chunk_manifests/w3_survival_rows/c00088.json,2006884,1b9e1e503bd8f5f6186e134db9c11314ccd3bd8598f48ab5f773e24bf0b74fab,59.00376319885254
89,complete,71200,72000,800,w3_survival_rows/c00089.csv.gz,chunk_manifests/w3_survival_rows/c00089.json,1973236,7f122887ecde0549db3266f1ab3b720283ef33b6b2637aee33d5f40ce6ed6321,104.33948230743408
90,complete,72000,72800,800,w3_survival_rows/c00090.csv.gz,chunk_manifests/w3_survival_rows/c00090.json,2017486,8cac522a651b5c79ad35cffaf03fa48a3f5fa1bbd4181e60934769a64cd888d3,148.18606972694397
91,complete,72800,73600,800,w3_survival_rows/c00091.csv.gz,chunk_manifests/w3_survival_rows/c00091.json,1946611,4c9e1a914de30879f9108b5401c4092cba25828fa3d6a6d2df98cde971e6a10b,88.83687829971313
