primitive_variant_id,primitive_id,environment_mode,compatible_row_count,positive_continuation_count,transition_chain_compatible_count,episode_terminal_useful_count,hard_failure_count,minimum_wall_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s
primvar_energy_retaining_bank_transition_object_09c6676be302,energy_retaining_bank,w3_randomised_single,40,40,40,0,0,0.0042965023720533,-0.0033721637200962674,0.0
primvar_energy_retaining_bank_transition_object_0aa12eb2dcbe,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0704803178471875,-0.034153553890826936,0.0
primvar_energy_retaining_bank_transition_object_0aa12eb2dcbe,energy_retaining_bank,w3_randomised_four,100,63,63,55,0,-0.0704548966224347,-0.028896180408789163,0.045200000000000004
primvar_energy_retaining_bank_transition_object_0aa12eb2dcbe,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.0706023798900554,-0.03389485611665591,0.006
primvar_energy_retaining_bank_transition_object_0b1b7caf0603,energy_retaining_bank,dry_air,40,27,27,11,0,-0.0704196964627046,-0.027862769250256568,0.0
primvar_energy_retaining_bank_transition_object_0b1b7caf0603,energy_retaining_bank,w3_randomised_four,200,132,132,55,0,-0.0703557716193632,-0.013526497378886126,0.0592
primvar_energy_retaining_bank_transition_object_0b1b7caf0603,energy_retaining_bank,w3_randomised_single,80,49,49,22,0,-0.0704313263421889,-0.017849967488784875,0.0365
primvar_energy_retaining_bank_transition_object_0c113c11334e,energy_retaining_bank,dry_air,20,20,20,0,0,0.2102063711067838,-0.021872599751893502,0.0
primvar_energy_retaining_bank_transition_object_0c113c11334e,energy_retaining_bank,w3_randomised_four,100,79,79,0,0,0.2089788589614931,0.0020510968539600174,0.077
primvar_energy_retaining_bank_transition_object_0c113c11334e,energy_retaining_bank,w3_randomised_single,40,26,26,0,0,0.2086802189697039,-0.0018684285511981324,0.0675
primvar_energy_retaining_bank_transition_object_0c82eeea3a43,energy_retaining_bank,dry_air,20,20,20,0,0,0.0042965023720533,-0.003666512230853295,0.0
primvar_energy_retaining_bank_transition_object_0c82eeea3a43,energy_retaining_bank,w3_randomised_four,100,100,100,0,0,0.0042965023720533,-0.0006397348379177926,0.013600000000000001
primvar_energy_retaining_bank_transition_object_0c82eeea3a43,energy_retaining_bank,w3_randomised_single,40,40,40,0,0,0.0042965023720533,-0.0037652981057881853,0.0
primvar_energy_retaining_bank_transition_object_0df9c18e83c3,energy_retaining_bank,dry_air,40,27,27,11,0,-0.0702577081326465,-0.0276702392801964,0.0
primvar_energy_retaining_bank_transition_object_0df9c18e83c3,energy_retaining_bank,w3_randomised_four,200,134,134,55,0,-0.0701865542832607,-0.014068305231438866,0.0583
primvar_energy_retaining_bank_transition_object_0df9c18e83c3,energy_retaining_bank,w3_randomised_single,80,53,53,22,0,-0.0702956569276906,-0.017953094097078605,0.03375
primvar_energy_retaining_bank_transition_object_105374c623ec,energy_retaining_bank,dry_air,40,40,40,0,0,0.0042965023720533,-0.012602295221569446,0.0
primvar_energy_retaining_bank_transition_object_105374c623ec,energy_retaining_bank,w3_randomised_four,200,179,179,0,0,0.0042965023720533,-0.0002585693012828046,0.0427
primvar_energy_retaining_bank_transition_object_105374c623ec,energy_retaining_bank,w3_randomised_single,80,70,70,0,0,0.0042965023720533,-0.0033365422534561533,0.0325
primvar_energy_retaining_bank_transition_object_1094bfd8e513,energy_retaining_bank,dry_air,20,20,20,0,0,0.0042965023720533,-0.003578681131364416,0.0
primvar_energy_retaining_bank_transition_object_1094bfd8e513,energy_retaining_bank,w3_randomised_four,100,100,100,0,0,0.0042965023720533,-0.0011847689451658767,0.0118
primvar_energy_retaining_bank_transition_object_1094bfd8e513,energy_retaining_bank,w3_randomised_single,40,40,40,0,0,0.0042965023720533,-0.0034840012566236143,0.0
primvar_energy_retaining_bank_transition_object_1209c91e9cbf,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0704292376663495,-0.03412143781937958,0.0
primvar_energy_retaining_bank_transition_object_1209c91e9cbf,energy_retaining_bank,w3_randomised_four,100,62,62,55,0,-0.0704020126140339,-0.02856538803764322,0.0454
primvar_energy_retaining_bank_transition_object_1209c91e9cbf,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.0705782473190943,-0.03397554197578011,0.007000000000000001
primvar_energy_retaining_bank_transition_object_143e7490f8e2,energy_retaining_bank,dry_air,40,34,34,11,0,-0.0706141394082493,-0.028041570337687383,0.0
primvar_energy_retaining_bank_transition_object_143e7490f8e2,energy_retaining_bank,w3_randomised_four,200,143,143,55,0,-0.0705678646311112,-0.014092653510250054,0.0597
primvar_energy_retaining_bank_transition_object_143e7490f8e2,energy_retaining_bank,w3_randomised_single,80,57,57,22,0,-0.0705825226248881,-0.01831650407466181,0.035250000000000004
primvar_energy_retaining_bank_transition_object_17b668f389ec,energy_retaining_bank,dry_air,40,22,22,11,0,-0.0703332892079906,-0.060671706902635306,0.0
primvar_energy_retaining_bank_transition_object_17b668f389ec,energy_retaining_bank,w3_randomised_four,200,86,86,55,0,-0.0703221840499619,-0.05026716317996668,0.062200000000000005
primvar_energy_retaining_bank_transition_object_17b668f389ec,energy_retaining_bank,w3_randomised_single,80,37,37,22,0,-0.0703622883716414,-0.058958848275908984,0.025750000000000002
primvar_energy_retaining_bank_transition_object_17dbcfdca955,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0704288361518665,-0.03415416217145903,0.0
primvar_energy_retaining_bank_transition_object_17dbcfdca955,energy_retaining_bank,w3_randomised_four,100,64,64,55,0,-0.0707186572761653,-0.029032714801560302,0.041400000000000006
primvar_energy_retaining_bank_transition_object_17dbcfdca955,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.0705697675351135,-0.03390787711323291,0.0075000000000000015
primvar_energy_retaining_bank_transition_object_17eb29cfe512,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0705865870128095,-0.0342414458649216,0.0
primvar_energy_retaining_bank_transition_object_17eb29cfe512,energy_retaining_bank,w3_randomised_four,100,66,66,55,0,-0.0704552676768015,-0.02977347417486295,0.04100000000000001
primvar_energy_retaining_bank_transition_object_17eb29cfe512,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.070671762776211,-0.03387530877968333,0.006500000000000001
primvar_energy_retaining_bank_transition_object_18411aec31b6,energy_retaining_bank,dry_air,20,14,14,11,0,-0.070505224208297,-0.0341290104200947,0.0
primvar_energy_retaining_bank_transition_object_18411aec31b6,energy_retaining_bank,w3_randomised_four,100,65,65,55,0,-0.0705055872444981,-0.02873246412225838,0.0466
primvar_energy_retaining_bank_transition_object_18411aec31b6,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.0706709032473389,-0.0339653870894013,0.006500000000000001
primvar_energy_retaining_bank_transition_object_199bd5d6edeb,energy_retaining_bank,dry_air,20,15,15,0,0,0.2091726446837878,-0.021853279473269534,0.0
primvar_energy_retaining_bank_transition_object_199bd5d6edeb,energy_retaining_bank,w3_randomised_four,100,70,70,0,0,0.2088427472874778,0.0014390292911743024,0.0766
primvar_energy_retaining_bank_transition_object_199bd5d6edeb,energy_retaining_bank,w3_randomised_single,40,27,27,0,0,0.2091960579060847,-0.003649340803906563,0.0615
primvar_energy_retaining_bank_transition_object_1a66a9909467,energy_retaining_bank,dry_air,40,34,34,0,0,0.0042965023720533,-0.012592626809837169,0.0
primvar_energy_retaining_bank_transition_object_1a66a9909467,energy_retaining_bank,w3_randomised_four,200,170,170,0,0,0.0042965023720533,-0.00036431033327473215,0.0416
primvar_energy_retaining_bank_transition_object_1a66a9909467,energy_retaining_bank,w3_randomised_single,80,72,72,0,0,0.0042965023720533,-0.0026155129552723894,0.032
primvar_energy_retaining_bank_transition_object_1eb4d82b6964,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0706637517796995,-0.03420221254904447,0.0
primvar_energy_retaining_bank_transition_object_1eb4d82b6964,energy_retaining_bank,w3_randomised_four,100,64,64,55,0,-0.0705124792224989,-0.02872840641323269,0.0432
primvar_energy_retaining_bank_transition_object_1eb4d82b6964,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.0705381928550341,-0.033853840095265444,0.008
primvar_energy_retaining_bank_transition_object_2111b6326f01,energy_retaining_bank,dry_air,20,20,20,0,0,0.0042965023720533,-0.0036498076903960855,0.0
primvar_energy_retaining_bank_transition_object_2111b6326f01,energy_retaining_bank,w3_randomised_four,100,100,100,0,0,0.0042965023720533,0.00041413549867949916,0.0132
primvar_energy_retaining_bank_transition_object_2111b6326f01,energy_retaining_bank,w3_randomised_single,40,40,40,0,0,0.0042965023720533,-0.0038253328291790226,0.0
primvar_energy_retaining_bank_transition_object_241973fefe8a,energy_retaining_bank,dry_air,20,12,12,11,0,-0.0704826054033347,-0.03382328516305984,0.0
primvar_energy_retaining_bank_transition_object_241973fefe8a,energy_retaining_bank,w3_randomised_four,100,63,63,55,0,-0.0705096355452132,-0.029329779667868924,0.0416
primvar_energy_retaining_bank_transition_object_241973fefe8a,energy_retaining_bank,w3_randomised_single,40,25,25,22,0,-0.0703981649589451,-0.033553212898887824,0.006500000000000001
primvar_energy_retaining_bank_transition_object_269704226ad6,energy_retaining_bank,dry_air,20,12,12,11,0,-0.0705389320977811,-0.034071756444485526,0.0
primvar_energy_retaining_bank_transition_object_269704226ad6,energy_retaining_bank,w3_randomised_four,100,59,59,55,0,-0.0705378503329203,-0.029492736278009576,0.0458
primvar_energy_retaining_bank_transition_object_269704226ad6,energy_retaining_bank,w3_randomised_single,40,26,26,22,0,-0.0704006289963015,-0.033615691162885916,0.007000000000000001
primvar_energy_retaining_bank_transition_object_272396d23558,energy_retaining_bank,dry_air,20,20,20,0,0,0.0042965023720533,-0.003567544140884561,0.0
primvar_energy_retaining_bank_transition_object_272396d23558,energy_retaining_bank,w3_randomised_four,100,100,100,0,0,0.0042965023720533,-0.0006726320183230549,0.012
primvar_energy_retaining_bank_transition_object_272396d23558,energy_retaining_bank,w3_randomised_single,40,40,40,0,0,0.0042965023720533,-0.0033881217575909687,0.0
primvar_energy_retaining_bank_transition_object_290e46cd7168,energy_retaining_bank,dry_air,20,8,8,0,0,0.4309957315156445,-0.08745580151834141,0.0
primvar_energy_retaining_bank_transition_object_290e46cd7168,energy_retaining_bank,w3_randomised_four,100,26,26,0,0,0.4305130152249267,-0.07187525849884702,0.079
primvar_energy_retaining_bank_transition_object_290e46cd7168,energy_retaining_bank,w3_randomised_single,40,12,12,0,0,0.4308690005306891,-0.08292127001560787,0.048
primvar_energy_retaining_bank_transition_object_30a91cf33e77,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0703641121367759,-0.034178560077745196,0.0
primvar_energy_retaining_bank_transition_object_30a91cf33e77,energy_retaining_bank,w3_randomised_four,100,61,61,55,0,-0.0705090890413773,-0.027669945645292734,0.049
primvar_energy_retaining_bank_transition_object_30a91cf33e77,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.070647162031455,-0.033866735599082765,0.0085
primvar_energy_retaining_bank_transition_object_31ead7763c96,energy_retaining_bank,dry_air,20,6,6,0,0,0.4308697333192221,-0.08738564502298203,0.0
primvar_energy_retaining_bank_transition_object_31ead7763c96,energy_retaining_bank,w3_randomised_four,100,27,27,0,0,0.4306609893482049,-0.0730792396227066,0.0738
primvar_energy_retaining_bank_transition_object_31ead7763c96,energy_retaining_bank,w3_randomised_single,40,15,15,0,0,0.4308134940916055,-0.08419752351955721,0.047
primvar_energy_retaining_bank_transition_object_32ed1de3243e,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0706099395168609,-0.034160948878431664,0.0
primvar_energy_retaining_bank_transition_object_32ed1de3243e,energy_retaining_bank,w3_randomised_four,100,65,65,55,0,-0.0705719218029212,-0.029570934485087418,0.0426
primvar_energy_retaining_bank_transition_object_32ed1de3243e,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.0706825054053785,-0.033950751825166894,0.008
primvar_energy_retaining_bank_transition_object_33477a0af4f4,energy_retaining_bank,dry_air,40,34,34,11,0,-0.0706037927693685,-0.028091113532200496,0.0
primvar_energy_retaining_bank_transition_object_33477a0af4f4,energy_retaining_bank,w3_randomised_four,200,141,141,55,0,-0.0704062395145612,-0.014200000365520564,0.0603
primvar_energy_retaining_bank_transition_object_33477a0af4f4,energy_retaining_bank,w3_randomised_single,80,56,56,22,0,-0.070414134001612,-0.01739798550077588,0.03725
primvar_energy_retaining_bank_transition_object_38cae76f5e5b,energy_retaining_bank,dry_air,40,34,34,11,0,-0.0704615987103247,-0.027974394828369598,0.0
primvar_energy_retaining_bank_transition_object_38cae76f5e5b,energy_retaining_bank,w3_randomised_four,200,145,145,55,0,-0.0704291549423752,-0.014454627650421438,0.0596
primvar_energy_retaining_bank_transition_object_38cae76f5e5b,energy_retaining_bank,w3_randomised_single,80,59,59,22,0,-0.0705723021378252,-0.01808819191922021,0.03775
primvar_energy_retaining_bank_transition_object_3950ff7c4668,energy_retaining_bank,dry_air,40,34,34,0,0,0.0042965023720533,-0.012510552725513768,0.0
primvar_energy_retaining_bank_transition_object_3950ff7c4668,energy_retaining_bank,w3_randomised_four,200,165,165,0,0,0.0042965023720533,0.000580891780554368,0.042800000000000005
primvar_energy_retaining_bank_transition_object_3950ff7c4668,energy_retaining_bank,w3_randomised_single,80,68,68,0,0,0.0042965023720533,-0.002924261075778734,0.0315
primvar_energy_retaining_bank_transition_object_3a2dbe75fad3,energy_retaining_bank,dry_air,20,17,17,0,0,0.2104553085458187,-0.02166923871400097,0.0
primvar_energy_retaining_bank_transition_object_3a2dbe75fad3,energy_retaining_bank,w3_randomised_four,100,70,70,0,0,0.2100505123828284,0.00042206176793816266,0.075
primvar_energy_retaining_bank_transition_object_3a2dbe75fad3,energy_retaining_bank,w3_randomised_single,40,26,26,0,0,0.2089007006399894,-0.0014591107527902798,0.0655
primvar_energy_retaining_bank_transition_object_3ac339795c03,energy_retaining_bank,dry_air,40,34,34,11,0,-0.0707841315853423,-0.028130917372946467,0.0
primvar_energy_retaining_bank_transition_object_3ac339795c03,energy_retaining_bank,w3_randomised_four,200,146,146,55,0,-0.0703678190889931,-0.013946329699691052,0.0594
primvar_energy_retaining_bank_transition_object_3ac339795c03,energy_retaining_bank,w3_randomised_single,80,57,57,22,0,-0.0704945102412901,-0.018759771427982998,0.035750000000000004
primvar_energy_retaining_bank_transition_object_3c4f68463f5d,energy_retaining_bank,dry_air,20,12,12,11,0,-0.0704379839536084,-0.033950931086315236,0.0
primvar_energy_retaining_bank_transition_object_3c4f68463f5d,energy_retaining_bank,w3_randomised_four,100,62,62,55,0,-0.0703396089969636,-0.02924599987736097,0.0426
primvar_energy_retaining_bank_transition_object_3c4f68463f5d,energy_retaining_bank,w3_randomised_single,40,25,25,22,0,-0.0704000257653234,-0.033696956999069876,0.006
primvar_energy_retaining_bank_transition_object_3c84e37a8319,energy_retaining_bank,dry_air,20,20,20,0,0,0.2097257005696162,-0.021572467052227855,0.0
primvar_energy_retaining_bank_transition_object_3c84e37a8319,energy_retaining_bank,w3_randomised_four,100,78,78,0,0,0.2090835697066717,0.0008930885337424557,0.0758
primvar_energy_retaining_bank_transition_object_3c84e37a8319,energy_retaining_bank,w3_randomised_single,40,25,25,0,0,0.2093794613440138,-0.0022914681541332874,0.065
primvar_energy_retaining_bank_transition_object_3cb4c1dad073,energy_retaining_bank,dry_air,20,20,20,0,0,0.2097773609038871,-0.0218629487213237,0.0
primvar_energy_retaining_bank_transition_object_3cb4c1dad073,energy_retaining_bank,w3_randomised_four,100,79,79,0,0,0.2091768022973461,0.0012041253445088153,0.07800000000000001
primvar_energy_retaining_bank_transition_object_3cb4c1dad073,energy_retaining_bank,w3_randomised_single,40,28,28,0,0,0.2083476116324671,-0.0026172245126307708,0.063
primvar_energy_retaining_bank_transition_object_3f06194dceb1,energy_retaining_bank,dry_air,20,20,20,0,0,0.0042965023720533,-0.003605557835561894,0.0
primvar_energy_retaining_bank_transition_object_3f06194dceb1,energy_retaining_bank,w3_randomised_four,100,100,100,0,0,0.0042965023720533,-0.0007203470308271104,0.011000000000000001
primvar_energy_retaining_bank_transition_object_3f06194dceb1,energy_retaining_bank,w3_randomised_single,40,40,40,0,0,0.0042965023720533,-0.0033703112764787296,0.0
primvar_energy_retaining_bank_transition_object_3f82783ce0b0,energy_retaining_bank,dry_air,20,14,14,0,0,0.2118046154134303,-0.021693972946915583,0.0
primvar_energy_retaining_bank_transition_object_3f82783ce0b0,energy_retaining_bank,w3_randomised_four,100,72,72,0,0,0.2093959039802477,0.0018853086425806682,0.07640000000000001
primvar_energy_retaining_bank_transition_object_3f82783ce0b0,energy_retaining_bank,w3_randomised_single,40,26,26,0,0,0.209177407026508,-0.0019985707020010934,0.0655
primvar_energy_retaining_bank_transition_object_40cb709ac54e,energy_retaining_bank,dry_air,40,21,21,11,0,-0.0707447335164603,-0.06101748274907063,0.0
primvar_energy_retaining_bank_transition_object_40cb709ac54e,energy_retaining_bank,w3_randomised_four,200,88,88,55,0,-0.0706109371014633,-0.05004533661850195,0.0626
primvar_energy_retaining_bank_transition_object_40cb709ac54e,energy_retaining_bank,w3_randomised_single,80,40,40,22,0,-0.0706788170733414,-0.05887351894255636,0.027000000000000003
primvar_energy_retaining_bank_transition_object_419476bbb46d,energy_retaining_bank,dry_air,40,40,40,0,0,0.0042965023720533,-0.012560548812478775,0.0
primvar_energy_retaining_bank_transition_object_419476bbb46d,energy_retaining_bank,w3_randomised_four,200,179,179,0,0,0.0042965023720533,0.0011085440888112163,0.0441
primvar_energy_retaining_bank_transition_object_419476bbb46d,energy_retaining_bank,w3_randomised_single,80,66,66,0,0,0.0042965023720533,-0.002690968626510522,0.033
primvar_energy_retaining_bank_transition_object_42f0b1f86563,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0703356219139434,-0.034193552248167405,0.0
primvar_energy_retaining_bank_transition_object_42f0b1f86563,energy_retaining_bank,w3_randomised_four,100,65,65,55,0,-0.0705700220673808,-0.028485625162752742,0.0456
primvar_energy_retaining_bank_transition_object_42f0b1f86563,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.0706147322859793,-0.03393642297408463,0.006
primvar_energy_retaining_bank_transition_object_440f19255724,energy_retaining_bank,dry_air,40,34,34,0,0,0.0042965023720533,-0.012912417990647743,0.0
primvar_energy_retaining_bank_transition_object_440f19255724,energy_retaining_bank,w3_randomised_four,200,170,170,0,0,0.0042965023720533,-0.0002899682574202397,0.04390000000000001
primvar_energy_retaining_bank_transition_object_440f19255724,energy_retaining_bank,w3_randomised_single,80,70,70,0,0,0.0042965023720533,-0.0023927569459142248,0.03175
primvar_energy_retaining_bank_transition_object_47b22c7360c5,energy_retaining_bank,dry_air,20,20,20,0,0,0.0042965023720533,-0.0035250533491773795,0.0
primvar_energy_retaining_bank_transition_object_47b22c7360c5,energy_retaining_bank,w3_randomised_four,100,100,100,0,0,0.0042965023720533,-0.000575393424184876,0.009000000000000001
primvar_energy_retaining_bank_transition_object_47b22c7360c5,energy_retaining_bank,w3_randomised_single,40,40,40,0,0,0.0042965023720533,-0.0035260166900367507,0.0
primvar_energy_retaining_bank_transition_object_4968bc3b1e60,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0706361174650798,-0.034156182822508784,0.0
primvar_energy_retaining_bank_transition_object_4968bc3b1e60,energy_retaining_bank,w3_randomised_four,100,63,63,55,0,-0.0705314428837917,-0.028895494860578724,0.046000000000000006
primvar_energy_retaining_bank_transition_object_4968bc3b1e60,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.070521684476998,-0.03385277774678287,0.007000000000000001
primvar_energy_retaining_bank_transition_object_4b607e778308,energy_retaining_bank,dry_air,40,37,37,0,0,0.0042965023720533,-0.012364046528322806,0.0
primvar_energy_retaining_bank_transition_object_4b607e778308,energy_retaining_bank,w3_randomised_four,200,167,167,0,0,0.0042965023720533,-0.00041460339683356843,0.043
primvar_energy_retaining_bank_transition_object_4b607e778308,energy_retaining_bank,w3_randomised_single,80,70,70,0,0,0.0042965023720533,-0.002506542825827885,0.03325
primvar_energy_retaining_bank_transition_object_51cd9ca73853,energy_retaining_bank,dry_air,20,17,17,0,0,0.2096294137047945,-0.0216539044132961,0.0
primvar_energy_retaining_bank_transition_object_51cd9ca73853,energy_retaining_bank,w3_randomised_four,100,69,69,0,0,0.2086817535748855,0.0018986924161070926,0.07640000000000001
primvar_energy_retaining_bank_transition_object_51cd9ca73853,energy_retaining_bank,w3_randomised_single,40,27,27,0,0,0.2075513368808348,-0.0028240317077488377,0.064
primvar_energy_retaining_bank_transition_object_5575ec842e94,energy_retaining_bank,dry_air,40,40,40,0,0,0.0042965023720533,-0.01273626462122627,0.0
primvar_energy_retaining_bank_transition_object_5575ec842e94,energy_retaining_bank,w3_randomised_four,200,179,179,0,0,0.0042965023720533,-0.0013627210245768676,0.042
primvar_energy_retaining_bank_transition_object_5575ec842e94,energy_retaining_bank,w3_randomised_single,80,65,65,0,0,0.0042965023720533,-0.002520059035307239,0.033
primvar_energy_retaining_bank_transition_object_57bc3583322c,energy_retaining_bank,dry_air,40,40,40,0,0,0.0042965023720533,-0.012751937707744576,0.0
primvar_energy_retaining_bank_transition_object_57bc3583322c,energy_retaining_bank,w3_randomised_four,200,178,178,0,0,0.0042965023720533,-0.00019728421036638327,0.0436
primvar_energy_retaining_bank_transition_object_57bc3583322c,energy_retaining_bank,w3_randomised_single,80,63,63,0,0,0.0042965023720533,-0.002895021276379449,0.034
primvar_energy_retaining_bank_transition_object_5a5c51cf7615,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0704152897398309,-0.03417977492806211,0.0
primvar_energy_retaining_bank_transition_object_5a5c51cf7615,energy_retaining_bank,w3_randomised_four,100,66,66,55,0,-0.0705144609699388,-0.02947510593215054,0.0426
primvar_energy_retaining_bank_transition_object_5a5c51cf7615,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.0704784102225328,-0.03392554477287377,0.0075000000000000015
primvar_energy_retaining_bank_transition_object_5c210f335b1a,energy_retaining_bank,dry_air,40,40,40,0,0,0.0042965023720533,-0.012856396377036821,0.0
primvar_energy_retaining_bank_transition_object_5c210f335b1a,energy_retaining_bank,w3_randomised_four,200,179,179,0,0,0.0042965023720533,-0.0011851512826888202,0.04100000000000001
primvar_energy_retaining_bank_transition_object_5c210f335b1a,energy_retaining_bank,w3_randomised_single,80,65,65,0,0,0.0042965023720533,-0.002771758829959662,0.032
primvar_energy_retaining_bank_transition_object_5e9fa3d8b97d,energy_retaining_bank,dry_air,20,16,16,0,0,0.2099905384174434,-0.02170291439022884,0.0
primvar_energy_retaining_bank_transition_object_5e9fa3d8b97d,energy_retaining_bank,w3_randomised_four,100,70,70,0,0,0.2099664128393312,-0.0004406167933552474,0.0734
primvar_energy_retaining_bank_transition_object_5e9fa3d8b97d,energy_retaining_bank,w3_randomised_single,40,29,29,0,0,0.2087387133055998,-0.0023747502414375983,0.063
primvar_energy_retaining_bank_transition_object_5f4f435b3ec2,energy_retaining_bank,dry_air,20,12,12,11,0,-0.0704702015894254,-0.03372033735207434,0.0
primvar_energy_retaining_bank_transition_object_5f4f435b3ec2,energy_retaining_bank,w3_randomised_four,100,61,61,55,0,-0.0703920571070666,-0.02955469664062952,0.0438
primvar_energy_retaining_bank_transition_object_5f4f435b3ec2,energy_retaining_bank,w3_randomised_single,40,24,24,22,0,-0.0705441792822387,-0.033788511070182166,0.006500000000000001
primvar_energy_retaining_bank_transition_object_6037c9381454,energy_retaining_bank,dry_air,20,14,14,11,0,-0.0705560104658866,-0.03434743267526232,0.0
primvar_energy_retaining_bank_transition_object_6037c9381454,energy_retaining_bank,w3_randomised_four,100,66,66,55,0,-0.0705194972270977,-0.030178603504753983,0.0398
primvar_energy_retaining_bank_transition_object_6037c9381454,energy_retaining_bank,w3_randomised_single,40,28,28,22,0,-0.0705793607766631,-0.03403591460677395,0.006
primvar_energy_retaining_bank_transition_object_6319e235e68a,energy_retaining_bank,dry_air,40,40,40,0,0,0.0042965023720533,-0.01259658676701228,0.0
primvar_energy_retaining_bank_transition_object_6319e235e68a,energy_retaining_bank,w3_randomised_four,200,173,173,0,0,0.0042965023720533,-0.00042654105186634364,0.04190000000000001
primvar_energy_retaining_bank_transition_object_6319e235e68a,energy_retaining_bank,w3_randomised_single,80,67,67,0,0,0.0042965023720533,-0.0026875767394384078,0.0335
primvar_energy_retaining_bank_transition_object_63efae328b57,energy_retaining_bank,dry_air,20,20,20,0,0,0.0042965023720533,-0.0034528103000478023,0.0
primvar_energy_retaining_bank_transition_object_63efae328b57,energy_retaining_bank,w3_randomised_four,100,100,100,0,0,0.0042965023720533,-0.001828267009343344,0.0096
primvar_energy_retaining_bank_transition_object_63efae328b57,energy_retaining_bank,w3_randomised_single,40,40,40,0,0,0.0042965023720533,-0.003556708088940272,0.0
primvar_energy_retaining_bank_transition_object_65563643768c,energy_retaining_bank,dry_air,40,40,40,0,0,0.0042965023720533,-0.01277398908210085,0.0
primvar_energy_retaining_bank_transition_object_65563643768c,energy_retaining_bank,w3_randomised_four,200,179,179,0,0,0.0042965023720533,-0.00035241783363089445,0.044300000000000006
primvar_energy_retaining_bank_transition_object_65563643768c,energy_retaining_bank,w3_randomised_single,80,68,68,0,0,0.0042965023720533,-0.0024996016960518977,0.0325
