candidate_id,split,dataset_root,session_label,trial_id,throw_id,case_id,surface_axis,command_axis,command_value,command_abs,launch_confidence_score,launch_confidence_label,launch_confidence_weight,launch_lateral_contamination_score,launch_confidence_reasons,replay_status,replay_policy,replay_dt_s,replay_command_source,replay_command_onset_delay_s,duration_s,response_window_start_s,response_window_end_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg,actual_peak_p_rad_s,sim_peak_p_rad_s,peak_p_rad_s_residual_actual_minus_sim,actual_p_impulse_rad,sim_p_impulse_rad,p_impulse_rad_residual_actual_minus_sim,actual_phi_change_deg,sim_phi_change_deg,phi_change_deg_residual_actual_minus_sim,actual_peak_q_rad_s,sim_peak_q_rad_s,peak_q_rad_s_residual_actual_minus_sim,actual_q_impulse_rad,sim_q_impulse_rad,q_impulse_rad_residual_actual_minus_sim,actual_theta_change_deg,sim_theta_change_deg,theta_change_deg_residual_actual_minus_sim,actual_peak_r_rad_s,sim_peak_r_rad_s,peak_r_rad_s_residual_actual_minus_sim,actual_r_impulse_rad,sim_r_impulse_rad,r_impulse_rad_residual_actual_minus_sim,actual_psi_change_deg,sim_psi_change_deg,psi_change_deg_residual_actual_minus_sim,actual_roll_coupling_phi_change_deg,sim_roll_coupling_phi_change_deg,roll_coupling_phi_change_deg_residual_actual_minus_sim,actual_yaw_coupling_psi_change_deg,sim_yaw_coupling_psi_change_deg,yaw_coupling_psi_change_deg_residual_actual_minus_sim,actual_response_dy_m,sim_response_dy_m,response_dy_m_residual_actual_minus_sim,actual_response_dx_m,sim_response_dx_m,response_dx_m_residual_actual_minus_sim,actual_response_altitude_loss_m,sim_response_altitude_loss_m,response_altitude_loss_m_residual_actual_minus_sim,actual_max_abs_alpha_deg,sim_max_abs_alpha_deg,max_abs_alpha_deg_residual_actual_minus_sim,actual_alpha_gt_20_s,sim_alpha_gt_20_s,alpha_gt_20_s_residual_actual_minus_sim,actual_alpha_gt_30_s,sim_alpha_gt_30_s,alpha_gt_30_s_residual_actual_minus_sim,actual_speed_mean_m_s,sim_speed_mean_m_s,speed_mean_m_s_residual_actual_minus_sim,actual_response_delay_p_s,sim_response_delay_p_s,response_delay_p_s_residual_actual_minus_sim,actual_response_delay_q_s,sim_response_delay_q_s,response_delay_q_s_residual_actual_minus_sim,actual_response_delay_r_s,sim_response_delay_r_s,response_delay_r_s_residual_actual_minus_sim
P1_pairwise_aileron_gain,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n02/v001,v001,C1_aileron_neg0p2,aileron,delta_a,-0.2,0.2,0.6638325957,medium,0.6638325957,0.5226377179,yaw_angle;lateral_velocity;yaw_rate,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1805865,0.15,0.8,5.119483619,5.377159331,-0.257675712,0.04148237801,-0.9067870257,0.9482694037,1.055881517,1.098525128,-0.04264361146,14.34414252,15.33324451,-0.9891019895,-18.14097583,0.01224006646,-18.1532159,6.857352348,-11.59344916,18.45080151,0.8712495178,0.7965399765,0.07470954133,0.1662802605,0.3801032538,-0.2138229933,-1.327373814,6.978518212,-8.305892026,-1.932298993,0.8557361318,-2.788035125,-0.6585049223,0.07121327334,-0.7297181956,-8.197605435,-0.5337687773,-7.663836658,0.8261284969,0.4673978579,0.358730639,0.3857017767,0.2496351247,0.136066652,14.34335089,2.905222561,11.43812833,-1.327373814,6.978518212,-8.305892026,14.34335089,2.905222561,11.43812833,0.05053462449,-0.5935746972,0.6441093217,2.825976755,2.999982275,-0.1740055194,0.2650810367,0.5427785219,-0.2776974851,14.85130368,12.96505087,1.886252813,0,0,0,0,0,0,4.499475867,4.784411218,-0.2849353516,0.3357865,0.11,0.2257865,0.1728003,0.51,-0.3371997,0.03098600001,0.025,0.005986000007
P1_pairwise_aileron_gain,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n02/v002,v002,C1_aileron_neg0p2,aileron,delta_a,-0.2,0.2,0.7690980719,high,0.7690980719,0.4183593239,lateral_velocity,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1324288,0.15,0.8,4.228170939,4.348184421,-0.1200134823,0.268271525,-0.2182252731,0.486496798,1.190540867,1.18297176,0.007569106783,4.302649615,10.80347578,-6.500826166,-32.98707998,-24.61307393,-8.374006053,-1.119298293,-8.346858292,7.227559999,-0.3077086157,0.5716322283,-0.879340844,-0.1012568934,0.261831963,-0.3630888564,-11.00227968,4.820536209,-15.82281589,-2.190275301,-1.782573936,-0.4077013651,-0.7902088624,-0.5537857032,-0.2364231592,-19.98583639,-13.82422403,-6.161612353,0.3167300439,0.1776285796,0.1391014643,0.1170410695,0.01195487052,0.105086199,4.807377,3.444976289,1.362400711,-11.00227968,4.820536209,-15.82281589,4.807377,3.444976289,1.362400711,0.1335708778,-0.1534914607,0.2870623385,2.461462044,2.465772056,-0.004310012102,0.3510882128,0.4932041529,-0.1421159402,21.35463821,24.75595244,-3.401314232,0.2867603,0.495,-0.2082397,0,0,0,3.769230707,3.908172324,-0.1389416167,0.0530663,0.11,-0.0569337,0.1368553,0.18,-0.0431447,0.0589733,0.025,0.0339733
P1_pairwise_aileron_gain,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n02/v003,v003,C1_aileron_neg0p2,aileron,delta_a,-0.2,0.2,0.7811144104,high,0.7811144104,0.4058190465,roll_angle;lateral_velocity,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1918325,0.15,0.8,5.259403741,6.074992404,-0.8155886631,0.0325674262,0.4185467075,-0.3859792813,1.03133535,1.505459261,-0.4741239106,-3.34648832,25.9420371,-29.28852542,-15.87836835,-16.93465205,1.056283697,2.418934426,8.784435765,-6.36550134,-0.4464088685,0.644155928,-1.090564797,0.0182650812,0.322822448,-0.3045573667,-5.373600522,10.91372574,-16.28732626,-1.713556095,-0.03782243217,-1.675733663,-0.6309144354,-0.02065378331,-0.6102606521,-4.677412585,-8.932756754,4.255344169,0.45533228,-0.1502848316,0.6056171116,0.1990113245,-0.03981910526,0.2388304298,4.814071709,7.884869686,-3.070797977,-5.373600522,10.91372574,-16.28732626,4.814071709,7.884869686,-3.070797977,0.02986723899,0.1102031257,-0.08033588669,2.902246541,3.294750765,-0.3925042246,0.2923496577,0.7050883725,-0.4127387148,16.16579694,5.961857885,10.20393906,0,0,0,0,0,0,4.568159077,5.195452855,-0.6272937779,0.0796827,0.09,-0.0103173,0.1365025,,,0.0615833,0.27,-0.2084167
P1_pairwise_aileron_gain,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n04/v001,v001,C1_aileron_neg0p4,aileron,delta_a,-0.4,0.4,0.7261873038,medium,0.7261873038,0.4618421832,lateral_velocity,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9968523,0.15,0.8,4.160578517,4.093086387,0.06749212996,-0.00244910173,-0.1595227729,0.1570736712,1.042408462,1.022631129,0.01977733344,8.751309995,18.47404351,-9.722733518,-16.02314772,-10.35883244,-5.664315287,3.163834787,-11.48986816,14.65370295,0.43886916,0.7665670791,-0.3276979191,0.007267436789,0.3550081927,-0.3477407559,-0.3140992383,10.98607791,-11.30017715,-1.642343484,-1.475035138,-0.1673083468,-0.7415128661,-0.5082932516,-0.2332196145,-18.20711217,-8.406266276,-9.800845895,0.4884659599,-0.4236426737,0.9121086335,0.23853649,-0.102463585,0.3410000749,8.501232254,0.3425800417,8.158652212,-0.3140992383,10.98607791,-11.30017715,8.501232254,0.3425800417,8.158652212,0.003301288397,-0.1285245189,0.1318258073,2.668915267,2.637319753,0.03159551425,0.570861636,0.5908700753,-0.02000843929,16.17449717,21.99059322,-5.816096055,0,0.345,-0.345,0,0,0,4.236678314,4.181423478,0.05525483668,0.3651173,0.07,0.2951173,0.0805549,0.18,-0.0994451,0.0333277,0.265,-0.2316723
P1_pairwise_aileron_gain,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n04/v002,v002,C1_aileron_neg0p4,aileron,delta_a,-0.4,0.4,0.6683979185,medium,0.6683979185,0.5182480721,roll_angle;lateral_velocity,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0873698,0.15,0.8,4.050271516,4.17112744,-0.1208559245,-0.1414855504,-0.01077066213,-0.1307148883,1.055084093,1.049565014,0.005519078805,-0.001674194625,24.92728225,-24.92895645,-28.30748111,-16.88350687,-11.42397424,1.526829348,-11.87238172,13.39921107,0.3326241654,0.7287786739,-0.3961545084,0.05490974305,0.3381878126,-0.2832780696,-11.76393976,9.573979663,-21.33791943,-2.129614498,-1.786096073,-0.3435184251,-0.7325220676,-0.5659062381,-0.1666158294,-21.45878547,-11.70464064,-9.754144839,0.4246081232,-0.2072100192,0.6318181423,0.1928671594,-0.01306325905,0.2059304184,7.388432007,2.387814715,5.000617291,-11.76393976,9.573979663,-21.33791943,7.388432007,2.387814715,5.000617291,-0.1069462226,-0.01315166705,-0.09379455553,2.37771907,2.478477554,-0.100758484,0.3594836405,0.4757811976,-0.1162975571,21.21750538,24.45368223,-3.236176849,0.2276341,0.495,-0.2673659,0,0,0,3.782846073,3.914252532,-0.1314064587,0.2381419,0.085,0.1531419,0.1683684,0.175,-0.006631600004,0.01884619999,0.35,-0.3311538
P1_pairwise_aileron_gain,heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n04/v003,v003,C1_aileron_neg0p4,aileron,delta_a,-0.4,0.4,0.8847052423,high,0.8847052423,0.285774677,lateral_velocity,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1391425,0.15,0.8,4.497289291,4.495939889,0.001349402016,0.1400564542,-0.2963185581,0.4363750123,1.001685963,1.016130895,-0.01444493235,5.914491386,10.2890143,-4.374522913,-27.44600016,-21.49219613,-5.953804022,-4.560875405,-17.2420648,12.6811894,1.142395569,0.7595001618,0.3828954071,0.4433114858,0.3568513217,0.08646016413,10.43695858,9.581785952,0.855172625,-2.252290895,-2.375005704,0.1227148083,-0.8401077057,-1.044191815,0.2040841088,-21.71688409,-19.5004628,-2.216421289,-0.3605608735,-0.4418284387,0.08126756518,-0.08451515158,-0.1530291597,0.06851400816,-3.041030272,-5.143996087,2.102965815,10.43695858,9.581785952,0.855172625,-3.041030272,-5.143996087,2.102965815,0.1248564687,-0.1334988073,0.258355276,2.543497833,2.547244798,-0.003746965232,0.2092048128,0.3365123731,-0.1273075603,17.83620197,22.76123412,-4.925032155,0,0.54,-0.54,0,0,0,4.005227201,3.994161903,0.01106529795,0.1631963,0.065,0.09819630001,0.1151875,0.055,0.0601875,0.1919769,0.2,-0.008023099997
P1_pairwise_aileron_gain,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n06/v001,v001,C1_aileron_neg0p6,aileron,delta_a,-0.6,0.6,0.6639862319,medium,0.6639862319,0.522490105,roll_angle;lateral_velocity;roll_rate,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.2865927,0.15,0.8,5.039359697,5.669747329,-0.6303876314,-1.500249787,0.2481417126,-1.748391499,1.112441542,0.9261706094,0.1862709329,37.6215253,47.72127618,-10.09975088,5.838311867,7.024190634,-1.185878767,49.8180304,6.600239484,43.21779092,-0.4036215891,1.406219214,-1.809840803,-0.09016316278,0.644794562,-0.7349577248,9.5740765,27.41994984,-17.84587334,-0.9848045076,0.224109712,-1.20891422,-0.4361899472,-0.03936266827,-0.3968272789,-5.126124543,-7.465119433,2.33899489,1.533207974,0.188011652,1.345196322,0.5208413001,0.03661312173,0.4842281784,15.16501823,5.987032006,9.177986223,9.5740765,27.41994984,-17.84587334,15.16501823,5.987032006,9.177986223,-0.475486165,0.00214304561,-0.4776292106,2.721355662,2.976926717,-0.255571055,0.1389811827,0.2611698789,-0.1221886962,37.6464996,10.79581521,26.85068439,0.2530147,0,0.2530147,0.0984759,0,0.0984759,4.414918265,4.617142954,-0.2022246889,0.06819280001,0.12,-0.05180719999,0.06819280001,0.575,-0.5068072,0.1089188,0.02,0.0889188
P1_pairwise_aileron_gain,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n06/v002,v002,C1_aileron_neg0p6,aileron,delta_a,-0.6,0.6,0.8209164879,high,0.8209164879,0.3627063961,roll_angle;lateral_velocity,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1010575,0.15,0.8,4.584125453,5.279873106,-0.6957476533,-0.5034914328,0.6374124161,-1.140903849,1.082590123,1.525346673,-0.4427565497,18.30259397,59.81901104,-41.51641707,-15.4404878,-20.22274808,4.782260283,18.33689124,10.68313089,7.65376035,-1.061314857,1.41389481,-2.475209666,-0.256692052,0.6646596621,-0.9213517142,2.497153175,32.94956025,-30.45240708,-1.63798018,-0.04987801658,-1.588102164,-0.6351338992,-0.01540633045,-0.6197275688,-9.262865488,-9.732758648,0.4698931602,1.084224893,-0.3365694589,1.420794352,0.3308547623,-0.1175346333,0.4483893956,6.438259697,5.538715437,0.8995442605,2.497153175,32.94956025,-30.45240708,6.438259697,5.538715437,0.8995442605,-0.2294083216,0.3048573302,-0.5342656518,2.704795786,3.105894424,-0.4010986386,0.3808124724,0.7880099484,-0.407197476,21.00595519,6.867811355,14.13814384,0.0777021,0,0.0777021,0,0,0,4.324225029,4.965972474,-0.6417474457,0.0574709,0.12,-0.0625291,0.1414209,,,0.1472629,0.165,-0.0177371
P1_pairwise_aileron_gain,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n06/v003,v003,C1_aileron_neg0p6,aileron,delta_a,-0.6,0.6,0.8252401568,high,0.8252401568,0.3578461829,lateral_velocity,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.2173598,0.15,0.8,4.552001397,4.465424369,0.08657702741,0.2053389009,-0.2681996951,0.473538596,1.141215729,1.189559479,-0.04834375066,-4.119511607,18.75559938,-22.87511099,-33.3258598,-27.07531225,-6.25054755,-4.74175526,-35.6817115,30.93995624,-0.6536854357,0.8404179927,-1.494103428,0.008911699055,0.367672576,-0.3587608769,5.416174596,13.00990044,-7.593725841,-2.149447567,-2.506723048,0.3572754819,-0.8425711209,-1.019695528,0.1771244071,-21.52418959,-16.11907241,-5.405117175,0.4412980763,-0.7886461558,1.229944232,0.09478497653,-0.2401997743,0.3349847508,-4.903591781,-7.85209159,2.948499809,5.416174596,13.00990044,-7.593725841,-4.903591781,-7.85209159,2.948499809,0.1596426744,-0.05209466898,0.2117373433,2.422642009,2.418977961,0.003664047248,0.172995305,0.3265328603,-0.1535375554,19.53873452,25.97784079,-6.439106274,0,0.56,-0.56,0,0,0,3.863106306,3.799358302,0.0637480036,0.4672918,0.09,0.3772918,0.1185842,0.07,0.04858419999,0.3661764,0.2,0.1661764
P1_pairwise_aileron_gain,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_n08/v001,v001,C1_aileron_neg0p8,aileron,delta_a,-0.8,0.8,0.7945694996,high,0.7945694996,0.3915395433,roll_angle;lateral_velocity,ok,P1_pairwise_aileron_gain_pairwise_response_gain_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9739627,0.15,0.8,3.910378445,3.940519189,-0.03014074383,-0.6306045267,-0.01765348928,-0.6129510374,0.9308053213,0.9912547609,-0.06044943963,25.16584145,20.58750927,4.578332189,-8.838839296,-1.003003832,-7.835835463,19.47724081,-22.36393003,41.84117083,-0.7220559025,0.8823201897,-1.604376092,-0.0008105507782,0.3134228115,-0.3142333623,4.531503098,10.60320243,-6.071699329,-1.40945254,-1.69172531,0.2822727705,-0.5772487087,-0.8450258849,0.2677771763,-10.43901821,-6.895554078,-3.543464133,0.8295332036,-0.9164448282,1.745978032,0.3883945099,-0.2169627349,0.6053572448,16.25151031,-10.00787138,26.2593817,4.531503098,10.60320243,-6.071699329,16.25151031,-10.00787138,26.2593817,-0.4085304426,0.01656296892,-0.4250934115,2.613536447,2.610112798,0.003423648974,0.5114827035,0.6060299685,-0.09454726494,28.42113659,21.18770887,7.233427726,0.2274237,0.37,-0.1425763,0,0,0,4.158805439,4.140311407,0.01849403209,0.0409232,0.125,-0.0840768,0.1131036,0.05,0.06310360001,0.0709044,0.27,-0.1990956
