split,surface_axis,command_abs,metric,positive_count,negative_count,actual_positive_mean,actual_negative_mean,actual_antisymmetric_response,actual_symmetric_response,sim_positive_mean,sim_negative_mean,sim_antisymmetric_response,sim_symmetric_response,antisymmetric_residual_actual_minus_sim,symmetric_residual_actual_minus_sim
train,elevator,0.4,theta_change_deg,5,4,-7.228227596,-23.40727359,,-15.3177506,3.282379596,-24.65043358,,-10.68402699,,-4.633723604
train,elevator,0.4,response_altitude_loss_m,5,4,0.4321872356,0.6609446654,,0.5465659505,0.5211141862,0.788600464,,0.6548573251,,-0.1082913746
train,elevator,0.4,max_abs_alpha_deg,5,4,24.06072632,17.06632734,,20.56352683,29.80923783,17.39225152,,23.60074468,,-3.037217846
train,elevator,0.6,peak_q_rad_s,4,5,-1.490631874,-2.459574032,,-1.975102953,-0.5119299284,-2.072158704,,-1.292044316,,-0.6830586366
train,elevator,0.6,q_impulse_rad,4,5,-0.4544138253,-1.011950819,,-0.7331823224,-0.2473014877,-0.7762520574,,-0.5117767726,,-0.2214055498
train,elevator,0.6,theta_change_deg,4,5,-0.2828058165,-28.69857508,,-14.49069045,11.49686385,-14.19672577,,-1.34993096,,-13.14075949
train,elevator,0.6,response_altitude_loss_m,4,5,0.3821714692,0.7282692263,,0.5552203478,0.4988354248,0.6382622089,,0.5685488169,,-0.01332846911
train,elevator,0.6,max_abs_alpha_deg,4,5,28.81376435,14.70162986,,21.75769711,36.18930732,19.03525081,,27.61227906,,-5.854581958
train,elevator,0.8,peak_q_rad_s,4,5,-1.491402818,-2.954886371,,-2.223144595,-0.08870898118,-1.846487312,,-0.9675981464,,-1.255546448
train,elevator,0.8,q_impulse_rad,4,5,-0.5303287592,-1.234327561,,-0.8823281603,0.03171099611,-0.7445211538,,-0.3564050788,,-0.5259230815
train,elevator,0.8,theta_change_deg,4,5,-0.4378000325,-41.88100949,,-21.15940476,14.80957077,-22.08214226,,-3.636285742,,-17.52311902
train,elevator,0.8,response_altitude_loss_m,4,5,0.4952216835,0.6210986448,,0.5581601642,0.628085678,0.5211241126,,0.5746048953,,-0.0164447311
train,elevator,0.8,max_abs_alpha_deg,4,5,38.95800557,15.24291644,,27.100461,41.61409312,17.9417351,,29.77791411,,-2.677453102
train,elevator,1,peak_q_rad_s,5,5,-1.367230002,-3.110863581,,-2.239046792,-0.113025023,-2.510345164,,-1.311685094,,-0.9273616979
train,elevator,1,q_impulse_rad,5,5,-0.4131719606,-1.158675464,,-0.7859237124,0.007283970354,-0.9471088958,,-0.4699124627,,-0.3160112497
train,elevator,1,theta_change_deg,5,5,2.450595503,-45.00787729,,-21.27864089,19.04479272,-37.63345151,,-9.294329394,,-11.9843115
train,elevator,1,response_altitude_loss_m,5,5,0.4680322771,0.920372572,,0.6942024245,0.5758454495,0.9110855085,,0.743465479,,-0.04926305449
train,elevator,1,max_abs_alpha_deg,5,5,40.49947262,15.85782883,,28.17865072,51.4129234,18.60974888,,35.01133614,,-6.832685413
train,rudder,0.2,peak_r_rad_s,5,4,0.1962184954,0.4536070937,,0.3249127946,0.3614810804,-0.1491603621,,0.1061603592,,0.2187524354
train,rudder,0.2,r_impulse_rad,5,4,0.1111260419,0.2000377634,,0.1555819027,0.1576469584,-0.03711381362,,0.06026657241,,0.09531533026
train,rudder,0.2,psi_change_deg,5,4,10.8299124,9.735420727,,10.28266656,13.25943539,0.5408315357,,6.900133463,,3.382533102
train,rudder,0.2,roll_coupling_phi_change_deg,5,4,-8.406246886,-21.42080449,,-14.91352569,0.5763609937,-1.793632171,,-0.6086355886,,-14.3048901
train,rudder,0.2,response_dy_m,5,4,-0.0874848412,-0.1655822009,,-0.126533521,0.03658708888,-0.001728071799,,0.01742950854,,-0.1439630296
train,rudder,0.4,peak_r_rad_s,4,5,0.6728528816,-0.02059251271,,0.3261301844,0.6637262695,-0.5707152718,,0.04650549882,,0.2796246856
train,rudder,0.4,r_impulse_rad,4,5,0.2629468774,0.0866394515,,0.1747931645,0.2695725556,-0.1730763104,,0.04824812261,,0.1265450419
train,rudder,0.4,psi_change_deg,4,5,13.24896728,1.598023899,,7.423495591,20.94612587,-5.575593267,,7.685266302,,-0.2617707108
train,rudder,0.4,roll_coupling_phi_change_deg,4,5,-11.76279318,-22.6890018,,-17.22589749,3.890296629,-4.16048311,,-0.1350932405,,-17.09080425
train,rudder,0.4,response_dy_m,4,5,-0.1489844341,-0.1163196365,,-0.1326520353,0.1649196734,0.02949077783,,0.09720522561,,-0.2298572609
train,rudder,0.6,peak_r_rad_s,5,5,0.7395267823,0.117667386,,0.4285970842,0.9247394,-1.094545261,,-0.08490293053,,0.5135000147
train,rudder,0.6,r_impulse_rad,5,5,0.2976065772,0.06207867249,,0.1798426248,0.3312271315,-0.3719767257,,-0.02037479708,,0.2002174219
train,rudder,0.6,psi_change_deg,5,5,12.96771367,-0.8521270588,,6.057793305,23.78324041,-13.69593257,,5.043653919,,1.014139386
train,rudder,0.6,roll_coupling_phi_change_deg,5,5,-12.73341184,-20.96662936,,-16.8500206,9.643171986,-4.095434067,,2.773868959,,-19.62388956
train,rudder,0.6,response_dy_m,5,5,-0.1573113634,-0.1662924008,,-0.1618018821,0.2128436399,0.04772100378,,0.1302823218,,-0.2920842039
train,rudder,0.8,peak_r_rad_s,5,5,0.8486512741,-0.4591264253,,0.1947624244,1.049334375,-1.230270168,,-0.09046789606,,0.2852303204
train,rudder,0.8,r_impulse_rad,5,5,0.3528324424,-0.03731679218,,0.1577578251,0.3677250359,-0.391412847,,-0.01184390557,,0.1696017307
train,rudder,0.8,psi_change_deg,5,5,18.97342769,-5.914275856,,6.529575917,24.03404522,-18.82404257,,2.605001327,,3.92457459
train,rudder,0.8,roll_coupling_phi_change_deg,5,5,-11.09213448,-17.13853248,,-14.11533348,4.391175651,-8.32195194,,-1.965388144,,-12.14994534
train,rudder,0.8,response_dy_m,5,5,-0.1842755543,-0.05928626097,,-0.1217809076,0.1406592324,-0.08851578232,,0.02607172506,,-0.1478526327
train,rudder,1,peak_r_rad_s,5,5,0.8856152733,-0.119645723,,0.3829847751,1.336082013,-1.594227782,,-0.1290728843,,0.5120576594
train,rudder,1,r_impulse_rad,5,5,0.3651506736,0.04834492784,,0.2067478007,0.4589488548,-0.4667331525,,-0.003892148881,,0.2106399496
train,rudder,1,psi_change_deg,5,5,15.8410111,-4.356655983,,5.742177558,27.75345523,-23.60012634,,2.076664444,,3.665513114
train,rudder,1,roll_coupling_phi_change_deg,5,5,-5.060677128,-23.21523685,,-14.13795699,7.26969799,-7.754019835,,-0.2421609227,,-13.89579607
train,rudder,1,response_dy_m,5,5,-0.06148560931,-0.1019978934,,-0.08174175134,0.1306352845,-0.126080885,,0.002277199778,,-0.08401895112
heldout,aileron,0.2,peak_p_rad_s,1,1,0.3201031002,0.5972607657,,0.458681933,0.6807839171,0.6691720883,,0.6749780027,,-0.2162960697
heldout,aileron,0.2,p_impulse_rad,1,1,-0.04516695971,0.1531603295,,0.05399668491,0.1310361671,0.3259481214,,0.2284921443,,-0.1744954594
heldout,aileron,0.2,phi_change_deg,1,1,-19.44884772,1.648400082,,-8.900223817,0.5181103945,12.78143151,,6.649770953,,-15.54999477
heldout,aileron,0.2,yaw_coupling_psi_change_deg,1,1,8.879346356,3.936387644,,6.407867,13.38540564,5.179363189,,9.282384414,,-2.874517414
heldout,aileron,0.2,response_dy_m,1,1,-0.08528288556,0.05077395287,,-0.01725446634,0.07533900521,0.009107863518,,0.04222343437,,-0.05947790071
heldout,aileron,0.4,peak_p_rad_s,1,1,-0.768337031,1.142395569,,0.1870292689,-0.7393393545,0.8195724366,,0.04011654105,,0.1469127279
heldout,aileron,0.4,p_impulse_rad,1,1,-0.2650373979,0.4433114858,,0.08913704399,-0.3314686964,0.3804467245,,0.02448901402,,0.06464802997
heldout,aileron,0.4,phi_change_deg,1,1,-15.38986271,10.43695858,,-2.476452067,-26.65930431,10.68817045,,-7.985566932,,5.509114865
heldout,aileron,0.4,yaw_coupling_psi_change_deg,1,1,12.3231291,-3.041030272,,4.641049414,8.698186737,-6.653614447,,1.022286145,,3.618763269
heldout,aileron,0.4,response_dy_m,1,1,0.1125537275,0.1248564687,,0.1187050981,-0.2223866529,-0.1392571479,,-0.1808219004,,0.2995269985
heldout,aileron,0.6,peak_p_rad_s,1,1,-1.47448281,0.8242861402,,-0.3250983347,-1.327229503,0.9343690741,,-0.1964302144,,-0.1286681204
heldout,aileron,0.6,p_impulse_rad,1,1,-0.5375037989,0.1757805639,,-0.1808616175,-0.639515949,0.3606202104,,-0.1394478693,,-0.04141374825
heldout,aileron,0.6,phi_change_deg,1,1,-31.21621182,7.106231839,,-12.05498999,-42.23714114,8.48546323,,-16.87583896,,4.820848967
heldout,aileron,0.6,yaw_coupling_psi_change_deg,1,1,10.5429283,19.11840808,,14.83066819,9.265590176,-4.713277231,,2.276156472,,12.55451172
heldout,aileron,0.6,response_dy_m,1,1,-0.09899873899,-0.3142839254,,-0.2066413322,0.07204809834,-0.2221822456,,-0.07506707363,,-0.1315742586
heldout,aileron,0.8,peak_p_rad_s,1,1,-1.261596786,-0.3506877991,,-0.8061422923,0.3646393975,1.098894103,,0.7317667501,,-1.537909042
heldout,aileron,0.8,p_impulse_rad,1,1,-0.4949193886,-0.07118896678,,-0.2830541777,0.03227749889,0.4705946971,,0.251436098,,-0.5344902757
heldout,aileron,0.8,phi_change_deg,1,1,-33.0434936,-4.304539435,,-18.67401652,-5.174197445,13.47201068,,4.148906617,,-22.82292313
heldout,aileron,0.8,yaw_coupling_psi_change_deg,1,1,9.95291179,4.217489604,,7.085200697,25.20625282,-14.99770334,,5.104274741,,1.980925956
heldout,aileron,0.8,response_dy_m,1,1,0.1277673893,-0.04374883397,,0.04200927764,-0.0480198934,-0.06022572383,,-0.05412280862,,0.09613208626
heldout,aileron,1,peak_p_rad_s,1,1,-1.431688354,0.4757241443,,-0.4779821049,-1.858914534,0.8872613255,,-0.4858266045,,0.007844499562
heldout,aileron,1,p_impulse_rad,1,1,-0.5741958367,0.08633299142,,-0.2439314226,-0.8193632229,0.3854713031,,-0.2169459599,,-0.02698546277
heldout,aileron,1,phi_change_deg,1,1,-35.67572128,14.90964929,,-10.38303599,-54.26451838,4.782373518,,-24.74107243,,14.35803643
heldout,aileron,1,yaw_coupling_psi_change_deg,1,1,1.808413735,7.13730692,,4.472860328,8.481339398,-22.11509831,,-6.816879457,,11.28973978
heldout,aileron,1,response_dy_m,1,1,0.2192356657,-0.3823853193,,-0.08157482682,-4.431715129e-05,-0.008553236736,,-0.004298776944,,-0.07727604987
heldout,elevator,0.2,peak_q_rad_s,1,1,-1.90815287,-2.032979229,,-1.97056605,-1.591895175,-2.282390594,,-1.937142884,,-0.03342316534
heldout,elevator,0.2,q_impulse_rad,1,1,-0.7976639195,-0.8477438704,,-0.8227038949,-0.6758224599,-1.094977941,,-0.8854002006,,0.0626963057
heldout,elevator,0.2,theta_change_deg,1,1,-27.10678827,-18.32634541,,-22.71656684,-19.43455017,-17.21294269,,-18.32374643,,-4.392820414
heldout,elevator,0.2,response_altitude_loss_m,1,1,0.5878808145,0.3899085043,,0.4888946594,0.6641239862,0.4738005635,,0.5689622748,,-0.08006761547
heldout,elevator,0.2,max_abs_alpha_deg,1,1,24.1932818,16.52731533,,20.36029856,27.80391474,20.40108083,,24.10249778,,-3.742199217
