candidate_id,split,surface_axis,replay_count,dx_mae_m,dy_mae_m,altitude_loss_mae_m,final_phi_mae_deg,final_theta_mae_deg,final_psi_mae_deg,primary_antisym_residual,claim_boundary
P1_pairwise_aileron_gain,all,elevator,57,0.148255413,0.436638593,0.1742193569,12.62161596,19.294813,7.662457165,0.2411931984,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P1_pairwise_aileron_gain,all,rudder,58,0.1869672648,0.4964171986,0.1490573344,13.32967191,6.706498711,15.44400867,0.5157880292,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P1_pairwise_aileron_gain,train,all,144,0.2350918486,0.505856812,0.2124094379,15.7877873,10.95055176,15.08899547,0.3772020722,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P1_pairwise_aileron_gain,train,aileron,49,0.3672480392,0.5739452202,0.3003820588,20.94991819,7.738636378,21.64457635,0.2395811051,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P1_pairwise_aileron_gain,train,elevator,47,0.1560044791,0.444473858,0.1877783042,12.71742689,19.14387814,8.132084064,0.3316924021,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P1_pairwise_aileron_gain,train,rudder,48,0.1776221199,0.4964540378,0.1467220392,13.52450657,6.206749953,15.20881574,0.5603327095,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P1_pairwise_aileron_gain,heldout,all,30,0.2431017885,0.4241228535,0.1834501121,14.93528044,13.21346294,17.90062526,0.4587696394,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P1_pairwise_aileron_gain,heldout,aileron,10,0.385646603,0.3763153423,0.2795912802,20.24007118,10.53088924,31.6737303,0.2082681431,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P1_pairwise_aileron_gain,heldout,elevator,10,0.1118348024,0.3998128477,0.1104923048,12.17130458,20.00420684,5.45521074,0.5431311701,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P1_pairwise_aileron_gain,heldout,rudder,10,0.2318239601,0.4962403706,0.1602667512,12.39446556,9.105292748,16.57293475,0.6249096051,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,all,all,174,0.2424721951,0.4924717287,0.2155704283,17.23491557,10.82802408,16.40453798,0.3062037478,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,all,aileron,59,0.3803685688,0.5396754846,0.3170084741,25.06196153,9.487756775,25.99287089,0.1669960806,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,all,elevator,57,0.1562160532,0.4395970119,0.1782531433,13.10699312,16.40915115,7.457153041,0.2358271337,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,all,rudder,58,0.1869672648,0.4964171986,0.1490573344,13.32967191,6.706498711,15.44400867,0.5157880292,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,train,all,144,0.2392256195,0.5064054998,0.2174332011,17.37246818,10.47844134,15.92091196,0.3246013512,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,train,aileron,49,0.3751877143,0.5731487717,0.3209544509,25.24278122,9.154322736,24.26619414,0.2183894361,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,train,elevator,47,0.1603921159,0.446985284,0.1817224465,13.09708133,16.22148387,7.947758616,0.1950819079,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,train,rudder,48,0.1776221199,0.4964540378,0.1467220392,13.52450657,6.206749953,15.20881574,0.5603327095,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,heldout,all,30,0.2580557582,0.4255896272,0.2066291192,16.57466305,12.50602123,18.72594286,0.5220047411,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,heldout,aileron,10,0.4057547558,0.3756563777,0.2976731877,24.17594503,11.12158357,34.453587,0.1693178319,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,heldout,elevator,10,0.1365885587,0.4048721333,0.1619474187,13.15357857,17.29118738,5.151306838,0.7717867863,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P2_pairwise_elevator_gain,heldout,rudder,10,0.2318239601,0.4962403706,0.1602667512,12.39446556,9.105292748,16.57293475,0.6249096051,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,all,all,174,0.2559029615,0.4824378161,0.2167228344,17.75189295,11.8525887,13.7104312,0.1824671598,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,all,aileron,59,0.3803685688,0.5396754846,0.3170084741,25.06196153,9.487756775,25.99287089,0.1669960806,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,all,elevator,57,0.148255413,0.436638593,0.1742193569,12.62161596,19.294813,7.662457165,0.2411931984,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,all,rudder,58,0.2350829517,0.4692228727,0.1564787908,15.35761266,6.944283513,7.159923935,0.1392122002,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,train,all,144,0.2543922795,0.495277162,0.2227420801,17.85668783,11.58452893,13.25509754,0.2551066606,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,train,aileron,49,0.3751877143,0.5731487717,0.3209544509,25.24278122,9.154322736,24.26619414,0.2183894361,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,train,elevator,47,0.1560044791,0.444473858,0.1877783042,12.71742689,19.14387814,8.132084064,0.3316924021,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,train,rudder,48,0.2274183276,0.4655281289,0.1567189822,15.34891049,6.663501662,7.030887123,0.2152381436,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,heldout,all,30,0.2631542352,0.4208089561,0.1878304549,17.24887756,13.1392756,15.89603279,0.3273073801,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,heldout,aileron,10,0.4057547558,0.3756563777,0.2976731877,24.17594503,11.12158357,34.453587,0.1693178319,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,heldout,elevator,10,0.1118348024,0.3998128477,0.1104923048,12.17130458,20.00420684,5.45521074,0.5431311701,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P3_pairwise_rudder_gain,heldout,rudder,10,0.2718731473,0.486957643,0.1553258723,15.39938305,8.292036395,7.779300634,0.2694731384,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,all,all,174,0.2551192309,0.4836691121,0.2112116823,16.47578647,10.47466744,12.74514285,0.1878220246,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,all,aileron,59,0.3703664398,0.5404486307,0.296858198,20.82960514,8.211899574,23.34443295,0.1884267399,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,all,elevator,57,0.1562160532,0.4395970119,0.1782531433,13.10699312,16.40915115,7.457153041,0.2358271337,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,all,rudder,58,0.2350829517,0.4692228727,0.1564787908,15.35761266,6.944283513,7.159923935,0.1392122002,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,train,all,144,0.2531226604,0.4963678772,0.2137651876,16.51983693,10.14896531,12.30285749,0.2166337189,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,train,aileron,49,0.3672480392,0.5739452202,0.3003820588,20.94991819,7.738636378,21.64457635,0.2395811051,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,train,elevator,47,0.1603921159,0.446985284,0.1817224465,13.09708133,16.22148387,7.947758616,0.1950819079,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,train,rudder,48,0.2274183276,0.4655281289,0.1567189822,15.34891049,6.663501662,7.030887123,0.2152381436,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,heldout,all,30,0.2647027697,0.4227150395,0.1989548571,16.26434427,12.03803767,14.86811259,0.4165093559,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,heldout,aileron,10,0.385646603,0.3763153423,0.2795912802,20.24007118,10.53088924,31.6737303,0.2082681431,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,heldout,elevator,10,0.1365885587,0.4048721333,0.1619474187,13.15357857,17.29118738,5.151306838,0.7717867863,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
P4_pairwise_all_surface_gains,heldout,rudder,10,0.2718731473,0.486957643,0.1553258723,15.39938305,8.292036395,7.779300634,0.2694731384,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,all,all,174,0.2528885437,0.4708637946,0.2173966598,16.99613014,11.75158393,12.70278016,0.2330212703,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,all,aileron,59,0.3764018823,0.534118681,0.3244945781,22.90205937,9.165670757,22.13198683,0.2926519585,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,all,elevator,57,0.1480390169,0.4368346325,0.1746551824,12.64672981,19.20732431,7.640232896,0.2360548394,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,all,rudder,58,0.2302874411,0.4399607592,0.150456781,15.26278522,7.054888681,8.086262939,0.1703570129,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,train,all,144,0.251260476,0.4859242329,0.223909158,17.1116696,11.35286455,12.43427046,0.2865995964,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,train,aileron,49,0.3732712273,0.5662705392,0.3294529469,22.94906069,8.5583011,20.5290195,0.3219031213,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,train,elevator,47,0.156175247,0.4446680015,0.1879038019,12.74553974,19.04437745,8.110350577,0.3220818943,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,train,rudder,48,0.2198121209,0.4443007718,0.1514217846,15.42783501,6.674375011,8.40471904,0.2158137736,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,heldout,all,30,0.2607032684,0.3985736908,0.1861366682,16.44154073,13.66543698,13.99162673,0.4007090149,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,heldout,aileron,10,0.3917420918,0.3765745758,0.3001985709,22.67175292,12.14178208,29.98652674,0.2755874163,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,heldout,elevator,10,0.1097987353,0.4000177978,0.1123866704,12.18232309,19.97317455,5.430679796,0.5547338147,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C1_primary_moment_derivatives,heldout,rudder,10,0.2805689782,0.4191286988,0.1458247634,14.47054618,8.881354299,6.557673658,0.3718058137,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,all,all,174,0.2270853746,0.5290464628,0.2366688486,15.74031522,13.58812751,9.786306629,0.1917371458,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,all,aileron,59,0.3003044005,0.7057082447,0.3813312029,19.19846961,14.58191794,13.53086149,0.1687995852,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,all,elevator,57,0.1480390169,0.4368346325,0.1746551824,12.64672981,19.20732431,7.640232896,0.2360548394,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,all,rudder,58,0.2302874411,0.4399607592,0.150456781,15.26278522,7.054888681,8.086262939,0.1703570129,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,train,all,144,0.2259659313,0.5308671494,0.2443773768,15.93673681,13.35862074,9.746744997,0.253368008,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,train,aileron,49,0.2989362388,0.6983476814,0.3896044472,19.49619699,14.45276829,12.63098548,0.222208356,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,train,elevator,47,0.156175247,0.4446680015,0.1879038019,12.74553974,19.04437745,8.110350577,0.3220818943,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,train,rudder,48,0.2198121209,0.4443007718,0.1514217846,15.42783501,6.674375011,8.40471904,0.2158137736,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,heldout,all,30,0.232458702,0.5203071672,0.1996679132,14.79749158,14.68976003,9.976202462,0.3739459923,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,heldout,aileron,10,0.3070083926,0.7417750048,0.3407923058,17.73960547,15.21475124,17.94025393,0.1952983484,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,heldout,elevator,10,0.1097987353,0.4000177978,0.1123866704,12.18232309,19.97317455,5.430679796,0.5547338147,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C2_c1_plus_aileron_adverse_yaw,heldout,rudder,10,0.2805689782,0.4191286988,0.1458247634,14.47054618,8.881354299,6.557673658,0.3718058137,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,all,all,174,0.252913243,0.470635959,0.2172020759,17.09366405,11.77075614,12.65838116,0.2363977064,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,all,aileron,59,0.3764018823,0.534118681,0.3244945781,22.90205937,9.165670757,22.13198683,0.2926519585,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,all,elevator,57,0.1480390169,0.4368346325,0.1746551824,12.64672981,19.20732431,7.640232896,0.2360548394,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,all,rudder,58,0.230361539,0.4392772524,0.1498730294,15.55538696,7.112405315,7.953065926,0.1804863212,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,train,all,144,0.2512868931,0.4858526293,0.2237271823,17.22719185,11.37439238,12.36644403,0.2905712395,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,train,aileron,49,0.3732712273,0.5662705392,0.3294529469,22.94906069,8.5583011,20.5290195,0.3219031213,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,train,elevator,47,0.156175247,0.4446680015,0.1879038019,12.74553974,19.04437745,8.110350577,0.3220818943,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,train,rudder,48,0.2198913721,0.4440859609,0.1508758576,15.77440176,6.738958529,8.201239735,0.227728703,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,heldout,all,30,0.2607197223,0.3975959416,0.1858815651,16.45273064,13.67330217,14.05967939,0.4015683551,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,heldout,aileron,10,0.3917420918,0.3765745758,0.3001985709,22.67175292,12.14178208,29.98652674,0.2755874163,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,heldout,elevator,10,0.1097987353,0.4000177978,0.1123866704,12.18232309,19.97317455,5.430679796,0.5547338147,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C3_c1_plus_rudder_roll,heldout,rudder,10,0.2806183399,0.4161954511,0.1450594541,14.50411589,8.904949887,6.76183164,0.3743838344,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,all,all,174,0.2549130215,0.4641062453,0.2075037926,17.05618308,11.50886714,13.35271107,0.2238615391,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,all,aileron,59,0.380215852,0.5411875246,0.2961513953,23.54671404,8.350793469,24.54156237,0.2825851663,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,all,elevator,57,0.1480390169,0.4368346325,0.1746551824,12.64672981,19.20732431,7.640232896,0.2360548394,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,all,rudder,58,0.2324811469,0.4124973912,0.1496100378,14.78717463,7.155665209,7.584935725,0.1529446115,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,train,all,144,0.2528127586,0.4833190696,0.2136367676,17.15276618,11.09707678,13.04316145,0.2768389954,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,train,aileron,49,0.3756708778,0.585803982,0.2992854618,23.61373015,7.699963684,22.85106753,0.3104699054,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,train,elevator,47,0.156175247,0.4446680015,0.1879038019,12.74553974,19.04437745,8.110350577,0.3220818943,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,train,rudder,48,0.2220193256,0.4165448923,0.1514005878,14.87260802,6.783231152,7.860967976,0.1979651865,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,heldout,all,30,0.2649942834,0.3718846889,0.1780655126,16.59258418,13.48546088,14.83854925,0.3894857987,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,heldout,aileron,10,0.4024862255,0.3225668833,0.2807944697,23.21833507,11.53985941,32.82498704,0.2602974695,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,heldout,elevator,10,0.1097987353,0.4000177978,0.1123866704,12.18232309,19.97317455,5.430679796,0.5547338147,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C4_c1_plus_surface_side_force,heldout,rudder,10,0.2826978893,0.3930693856,0.1410153978,14.37709437,8.943348685,6.259980916,0.3534261118,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,all,all,174,0.2369793393,0.4938251243,0.2262079933,16.03650694,13.33531723,9.142099025,0.1871450468,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,all,aileron,59,0.3273266875,0.6288330321,0.3513129364,20.53953356,13.7372734,12.12382514,0.1724356896,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,all,elevator,57,0.1480390169,0.4368346325,0.1746551824,12.64672981,19.20732431,7.640232896,0.2360548394,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,all,rudder,58,0.2324811469,0.4124973912,0.1496100378,14.78717463,7.155665209,7.584935725,0.1529446115,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,train,all,144,0.2361702461,0.4997700307,0.2334132928,16.2205293,13.09233997,9.042490974,0.2483935111,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,train,aileron,49,0.3267622694,0.6341496636,0.3574042297,20.87409525,13.56359429,11.09399511,0.2251334525,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,train,elevator,47,0.156175247,0.4446680015,0.1879038019,12.74553974,19.04437745,8.110350577,0.3220818943,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,train,rudder,48,0.2220193256,0.4165448923,0.1514005878,14.87260802,6.783231152,7.860967976,0.1979651865,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,heldout,all,30,0.240862987,0.4652895738,0.1916225557,15.15319959,14.50160809,9.620217673,0.3667358156,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,heldout,aileron,10,0.3300923365,0.6027815379,0.321465599,18.90018132,14.58830104,17.16999231,0.1920475203,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,heldout,elevator,10,0.1097987353,0.4000177978,0.1123866704,12.18232309,19.97317455,5.430679796,0.5547338147,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C5_c2_plus_surface_side_force,heldout,rudder,10,0.2826978893,0.3930693856,0.1410153978,14.37709437,8.943348685,6.259980916,0.3534261118,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,all,all,174,0.2692876843,0.459336475,0.224788998,18.31036142,8.60884556,11.45296197,0.2727228313,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,all,aileron,59,0.3741031628,0.5305723245,0.3269637313,26.05088034,9.10159495,19.38258619,0.3782699748,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,all,elevator,57,0.1801766641,0.4405750547,0.1919082131,12.35560258,9.67588013,7.232395886,0.2156544381,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,all,rudder,58,0.2502396658,0.4053103688,0.1531665062,16.28847585,7.058963069,7.534417803,0.2242440812,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,train,all,144,0.2650462151,0.476119028,0.2295217553,18.27441111,8.293825232,11.21616169,0.289478067,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,train,aileron,49,0.3724841283,0.5616714592,0.3318924019,25.66046134,8.525711813,18.27345642,0.4087896852,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,train,elevator,47,0.1784601038,0.4478417658,0.1976686979,12.5345695,9.59742437,7.605986732,0.2364913798,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,train,rudder,48,0.2401522459,0.4164724072,0.156207839,16.3547464,6.780666857,7.546802973,0.2231531358,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,heldout,all,30,0.2896467367,0.3787802205,0.2020717629,18.4829229,10.12094314,12.58960332,0.5197348066,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,heldout,aileron,10,0.3820364317,0.3781865643,0.3028132456,27.96393344,11.92342232,24.81732207,0.4036724652,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,heldout,elevator,10,0.1882444972,0.4064215129,0.1648339345,11.51445805,10.0446222,5.476518912,0.5698104714,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C6_alpha_regime_primary_derivatives,heldout,rudder,10,0.2986592813,0.3517325844,0.1385681086,15.9703772,8.394784886,7.474968989,0.5857214831,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,all,all,174,0.2656163844,0.4873455355,0.2353404856,15.83853111,9.587178386,8.115427588,0.2182761547,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,all,aileron,59,0.3632759392,0.6131753163,0.3580816778,18.76107572,11.98684769,9.539688175,0.2149299448,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,all,elevator,57,0.1801766641,0.4405750547,0.1919082131,12.35560258,9.67588013,7.232395886,0.2156544381,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,all,rudder,58,0.2502396658,0.4053103688,0.1531665062,16.28847585,7.058963069,7.534417803,0.2242440812,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,train,all,144,0.2617640266,0.4898742718,0.2411621171,15.98305061,9.371796056,8.334106807,0.2405873482,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
C7_c6_plus_alpha_regime_aileron_yaw,train,aileron,49,0.3628385133,0.6020950326,0.366100812,18.92666724,11.69362607,9.803744106,0.2621175288,diagnostic launch-confidence-weighted surface aero/coupling replay only; not promoted
