split,surface_axis,command_abs,metric,positive_count,negative_count,actual_positive_mean,actual_negative_mean,actual_antisymmetric_response,actual_symmetric_response,sim_positive_mean,sim_negative_mean,sim_antisymmetric_response,sim_symmetric_response,antisymmetric_residual_actual_minus_sim,symmetric_residual_actual_minus_sim
all,aileron,0.8,p_impulse_rad,6,5,-0.5853678247,0.1379210711,-0.3616444479,-0.2237233768,-0.3476138473,0.5491840708,-0.448398959,0.1007851118,0.08675451114,-0.3245084886
all,aileron,0.8,phi_change_deg,6,5,-31.9386878,10.98839427,-21.46354104,-10.47514676,-27.0554752,27.56648992,-27.31098256,0.2555073619,5.847441528,-10.73065412
all,aileron,0.8,yaw_coupling_psi_change_deg,6,5,18.22064447,11.87082994,3.174907267,15.04573721,20.28545229,-7.950208749,14.11783052,6.167621771,-10.94292325,8.878115437
all,aileron,0.8,response_dy_m,6,5,-0.06038045636,-0.37589776,0.1577586518,-0.2181391082,-0.04084780575,0.06299888118,-0.05192334347,0.01107553772,0.2096819953,-0.2292146459
all,aileron,1,peak_p_rad_s,6,6,-1.50546774,0.9347139306,-1.220090835,-0.2853769045,-0.9490930929,1.372278673,-1.160685883,0.2115927899,-0.05940495225,-0.4969696944
all,aileron,1,p_impulse_rad,6,6,-0.5357296364,0.3153702525,-0.4255499444,-0.110179692,-0.4506626836,0.5617766179,-0.5062196507,0.05555696715,0.08066970627,-0.1657366591
all,aileron,1,phi_change_deg,6,6,-33.21388573,14.65647799,-23.93518186,-9.27870387,-32.52833747,18.77479215,-25.65156481,-6.876772662,1.716382953,-2.401931208
all,aileron,1,yaw_coupling_psi_change_deg,6,6,9.67242609,6.716775458,1.477825316,8.194600774,21.3015515,-17.7970052,19.54927835,1.752273153,-18.07145303,6.442327621
all,aileron,1,response_dy_m,6,6,0.1257352775,-0.07430642728,0.1000208524,0.02571442512,0.007128948599,-0.1862643891,0.09669666886,-0.08956772027,0.003324183536,0.1152821454
all,elevator,0.2,peak_q_rad_s,6,6,-1.824749811,-1.764036528,-0.03035664165,-1.794393169,-0.6186691563,-1.51750267,0.4494167568,-1.068085913,-0.4797733984,-0.7263072563
all,elevator,0.2,q_impulse_rad,6,6,-0.6109646951,-0.7408746342,0.06495496952,-0.6759196646,-0.3323005186,-0.6974639374,0.1825817094,-0.514882228,-0.1176267398,-0.1610374366
all,elevator,0.2,theta_change_deg,6,6,-11.52280536,-17.65108042,3.064137532,-14.58694289,-4.878426813,-21.28010262,8.200837903,-13.07926472,-5.136700371,-1.507678172
all,elevator,0.2,response_altitude_loss_m,6,6,0.5079557168,0.4902301958,0.008862760512,0.4990929563,0.6739731958,0.710514988,-0.01827089609,0.6922440919,0.02713365661,-0.1931511356
all,elevator,0.2,max_abs_alpha_deg,6,6,21.67234684,15.55456907,3.058888886,18.61345796,22.13169634,16.21179619,2.959950076,19.17174627,0.09893881041,-0.5582883082
all,elevator,0.4,peak_q_rad_s,6,5,-1.67183957,-1.919457088,0.1238087593,-1.795648329,-0.513429067,-1.291412868,0.3889919005,-0.9024209676,-0.2651831413,-0.8932273612
all,elevator,0.4,q_impulse_rad,6,5,-0.5666194573,-0.7690554784,0.1012180106,-0.6678374679,-0.2677602579,-0.5733602012,0.1527999716,-0.4205602296,-0.05158196109,-0.2472772383
all,elevator,0.4,theta_change_deg,6,5,-7.151594036,-22.0857654,7.467085683,-14.61867972,4.288994701,-19.14849858,11.71874664,-7.429751937,-4.251660955,-7.188927782
all,elevator,0.4,response_altitude_loss_m,6,5,0.4186929512,0.6330030449,-0.1071550469,0.5258479981,0.5130555419,0.7590478667,-0.1229961624,0.6360517043,0.01584111556,-0.1102037063
all,elevator,0.4,max_abs_alpha_deg,6,5,23.89130974,16.46379583,3.713756955,20.17755279,29.64877595,17.01344053,6.317667711,23.33110824,-2.603910757,-3.153555454
all,elevator,0.6,peak_q_rad_s,5,6,-1.406210267,-2.443261351,0.5185255419,-1.924735809,-0.6252148585,-2.099101925,0.7369435334,-1.362158392,-0.2184179915,-0.5625774169
all,elevator,0.6,q_impulse_rad,5,6,-0.4263318459,-1.008522628,0.2910953912,-0.7174272371,-0.2852388656,-0.7957342744,0.2552477044,-0.54048657,0.03584768685,-0.1769406671
all,elevator,0.6,theta_change_deg,5,6,0.312244873,-29.17424565,14.74324526,-14.43100039,11.46467372,-15.20974747,13.33721059,-1.872536873,1.406034667,-12.55846352
all,elevator,0.6,response_altitude_loss_m,5,6,0.3863192666,0.7276457101,-0.1706632217,0.5569824884,0.5016120936,0.6648242193,-0.08160606286,0.5832181565,-0.08905715887,-0.02623566811
all,elevator,0.6,max_abs_alpha_deg,5,6,29.19048575,15.00159799,7.094443878,22.09604187,36.48381243,19.3049141,8.589449162,27.89436326,-1.495005283,-5.798321393
all,elevator,0.8,peak_q_rad_s,5,6,-1.421633568,-2.993028582,0.7856975071,-2.207331075,-0.191132582,-1.506720492,0.657793955,-0.8489265371,0.1279035521,-1.358404538
all,elevator,0.8,q_impulse_rad,5,6,-0.4890267662,-1.233466594,0.3722199138,-0.8612466801,-0.002201154281,-0.6121189976,0.3049589217,-0.3071600759,0.06726099218,-0.5540866041
all,elevator,0.8,theta_change_deg,5,6,1.995259226,-41.33725583,21.66625753,-19.6709983,17.18705796,-18.40856055,17.79780925,-0.6107512986,3.868448274,-19.060247
all,elevator,0.8,response_altitude_loss_m,5,6,0.4921894885,0.6492211764,-0.07851584396,0.5707053324,0.6237669026,0.5466801812,0.0385433607,0.5852235419,-0.1170592047,-0.01451820949
all,elevator,0.8,max_abs_alpha_deg,5,6,37.26913428,15.32153893,10.97379767,26.29533661,42.07554633,16.58083561,12.74735536,29.32819097,-1.773557685,-3.032854365
all,elevator,1,peak_q_rad_s,6,6,-1.331861344,-3.037272946,0.852705801,-2.184567145,-0.2046671663,-2.139454586,0.9673937099,-1.172060876,-0.1146879089,-1.012506269
all,elevator,1,q_impulse_rad,6,6,-0.3882009641,-1.1351103,0.3734546679,-0.7616556321,-0.02706970184,-0.7985596132,0.3857449557,-0.4128146575,-0.01229028777,-0.3488409745
all,elevator,1,theta_change_deg,6,6,3.339841448,-44.21663158,23.77823652,-20.43839507,18.83068328,-33.18435963,26.00752146,-7.176838175,-2.229284939,-13.26155689
all,elevator,1,response_altitude_loss_m,6,6,0.4740161066,0.8881346597,-0.2070592766,0.6810753831,0.5805665364,0.843312496,-0.1313729798,0.7119395162,-0.07568629676,-0.03086413309
all,elevator,1,max_abs_alpha_deg,6,6,41.14189809,15.5244327,12.80873269,28.3331654,51.34470817,16.90849624,17.21810596,34.12660221,-4.409373269,-5.793436809
all,rudder,0.2,peak_r_rad_s,6,5,0.3606797643,0.2103742887,0.0751527378,0.2855270265,0.3999577011,-0.08353262354,0.2417451623,0.1582125388,-0.1665924245,0.1273144877
all,rudder,0.2,r_impulse_rad,6,5,0.1751674843,0.1584350773,0.008366203487,0.1668012808,0.1805965327,-0.01966581765,0.1001311752,0.08046535752,-0.09176497168,0.08633592325
all,rudder,0.2,psi_change_deg,6,5,11.97824894,9.537324585,1.220462177,10.75778676,14.42684111,0.5310151111,6.947913001,7.478928112,-5.727450824,3.278858651
all,rudder,0.2,roll_coupling_phi_change_deg,6,5,-9.959654836,-22.50267672,6.271510941,-16.23116578,-0.2654773554,-1.939766663,0.8371446539,-1.102622009,5.434366287,-15.12854377
all,rudder,0.2,response_dy_m,6,5,-0.0717327363,-0.1428720417,0.03556965271,-0.107302389,0.0227818022,-0.04410148926,0.03344164573,-0.01065984353,0.002128006973,-0.09664254547
all,rudder,0.4,peak_r_rad_s,5,6,0.6100461587,0.038436329,0.2858049148,0.3242412438,0.6556914502,-0.5784275341,0.6170594921,0.03863195805,-0.3312545773,0.2856092858
all,rudder,0.4,r_impulse_rad,5,6,0.2281589816,0.08327352125,0.0724427302,0.1557162515,0.2682617753,-0.1798599036,0.2240608394,0.04420093584,-0.1516181092,0.1115153156
all,rudder,0.4,psi_change_deg,5,6,11.28054947,1.568026114,4.856261679,6.424287793,19.67595469,-5.204309462,12.44013208,7.235822616,-7.583870399,-0.8115348232
all,rudder,0.4,roll_coupling_phi_change_deg,5,6,-13.66430531,-22.18733999,4.26151734,-17.92582265,3.659021423,-4.596986333,4.128003878,-0.4689824546,0.1335134622,-17.45684019
all,rudder,0.4,response_dy_m,5,6,-0.09139553602,-0.1371837583,0.02289411116,-0.1142896472,0.10486952,0.04241694087,0.03122628955,0.07364323042,-0.008332178383,-0.1879328776
all,rudder,0.6,peak_r_rad_s,6,6,0.6815665441,0.03670404456,0.3224312498,0.3591352943,0.9007326678,-1.053311579,0.9770221236,-0.0762894558,-0.6545908738,0.4354247501
all,rudder,0.6,r_impulse_rad,6,6,0.2726438186,0.04407200842,0.1142859051,0.1583579135,0.3315863275,-0.3625412507,0.3470637891,-0.01547746156,-0.232777884,0.1738353751
all,rudder,0.6,psi_change_deg,6,6,12.59642646,-1.406664966,7.001545713,5.594880747,23.0632946,-13.71915525,18.39122492,4.672069673,-11.38967921,0.922811074
all,rudder,0.6,roll_coupling_phi_change_deg,6,6,-12.95861834,-19.01470838,3.028045021,-15.98666336,8.558910928,-4.432949635,6.495930281,2.062980646,-3.46788526,-18.04964401
all,rudder,0.6,response_dy_m,6,6,-0.1000359209,-0.1651395339,0.03255180649,-0.1325877274,0.1240893874,0.0512487587,0.03642031433,0.08766907303,-0.003868507842,-0.2202568005
all,rudder,0.8,peak_r_rad_s,6,6,0.8845091582,-0.5101143405,0.6973117494,0.1871974089,1.162925547,-1.255975729,1.209450638,-0.04652509104,-0.512138889,0.2337224999
all,rudder,0.8,r_impulse_rad,6,6,0.3645976536,-0.01392129796,0.1892594758,0.1753381778,0.4030592159,-0.3975558959,0.4003075559,0.002751660018,-0.2110480801,0.1725865178
all,rudder,0.8,psi_change_deg,6,6,17.5449958,-3.680902166,10.61294899,6.932046819,25.50747319,-18.05198488,21.77972903,3.727744158,-11.16678005,3.204302661
all,rudder,0.8,roll_coupling_phi_change_deg,6,6,-10.84728573,-18.96503134,4.058872805,-14.90615854,3.300833808,-8.447577524,5.874205666,-2.573371858,-1.815332861,-12.33278668
all,rudder,0.8,response_dy_m,6,6,-0.1988098122,-0.05844554722,-0.07018213251,-0.1286276797,0.2154800646,-0.09616057893,0.1558203218,0.05965974284,-0.2260024543,-0.1882874226
all,rudder,1,peak_r_rad_s,6,6,0.9812264367,-0.2157159974,0.5984712171,0.3827552196,1.407316388,-1.61835281,1.512834599,-0.105518211,-0.9143633816,0.4882734306
all,rudder,1,r_impulse_rad,6,6,0.4080800738,0.03657685711,0.1857516084,0.2223284655,0.4847823147,-0.472784549,0.4787834319,0.005998882836,-0.2930318235,0.2163295826
all,rudder,1,psi_change_deg,6,6,17.89795214,-4.459383386,11.17866776,6.719284376,29.48837946,-23.62227561,26.55532754,2.933051924,-15.37665978,3.786232452
all,rudder,1,roll_coupling_phi_change_deg,6,6,-7.394385162,-23.35894789,7.982281363,-15.37666652,6.573970939,-7.475029403,7.024500171,-0.450529232,0.9577811919,-14.92613729
all,rudder,1,response_dy_m,6,6,-0.09573969746,-0.08461328007,-0.005563208692,-0.09017648877,0.1162403098,-0.1429421532,0.1295912315,-0.0133509217,-0.1351544402,-0.07682556707
train,aileron,0.2,peak_p_rad_s,5,5,-0.7270586246,0.08030064195,-0.4036796333,-0.3233789913,0.133767157,0.7311626338,-0.2986977384,0.4324648954,-0.1049818949,-0.7558438867
train,aileron,0.2,p_impulse_rad,5,5,-0.2238579658,0.02698290749,-0.1254204366,-0.09843752915,0.02139206289,0.3530915304,-0.1658497337,0.1872417966,0.04042929711,-0.2856793258
train,aileron,0.2,phi_change_deg,5,5,-11.42016496,-3.690877723,-3.864643619,-7.555521342,-6.478915742,9.249571419,-7.864243581,1.385327839,3.999599961,-8.940849181
train,aileron,0.2,yaw_coupling_psi_change_deg,5,5,5.999204862,7.886972557,-0.9438838474,6.94308871,8.54303066,3.980549998,2.281240331,6.261790329,-3.225124178,0.6812983803
train,aileron,0.2,response_dy_m,5,5,0.07191724039,0.04084477152,0.01553623444,0.05638100596,-0.06784680796,-0.1566507719,0.04440198197,-0.1122487899,-0.02886574753,0.1686297959
train,aileron,0.4,peak_p_rad_s,5,5,-0.8196995066,0.1779070608,-0.4988032837,-0.3208962229,-0.2561310513,0.9737574054,-0.6149442284,0.358813177,0.1161409447,-0.6797094
train,aileron,0.4,p_impulse_rad,5,5,-0.3565916231,0.03095544655,-0.1937735348,-0.1628180883,-0.1728942752,0.4573168299,-0.3151055525,0.1422112774,0.1213320177,-0.3050293656
train,aileron,0.4,phi_change_deg,5,5,-24.83571943,0.6703686411,-12.75304403,-12.08267539,-14.66035246,17.73693109,-16.19864178,1.538289313,3.445597741,-13.62096471
train,aileron,0.4,yaw_coupling_psi_change_deg,5,5,11.15998987,10.04598117,0.5570043488,10.60298552,13.32528386,0.5947106346,6.365286614,6.959997249,-5.808282265,3.642988268
train,aileron,0.4,response_dy_m,5,5,-0.01654734892,-0.07574125024,0.02959695066,-0.04614429958,-0.05600270399,-0.08128433402,0.01264081501,-0.068643519,0.01695613564,0.02249921942
train,aileron,0.6,peak_p_rad_s,5,5,-1.021395257,-0.1995412697,-0.4109269936,-0.6104682633,-0.9346328201,1.309593888,-1.122113354,0.1874805339,0.7111863605,-0.7979487972
train,aileron,0.6,p_impulse_rad,5,5,-0.4965398098,-0.008959701821,-0.243790054,-0.2527497558,-0.4132190924,0.6001150821,-0.5066670872,0.09344799483,0.2628770333,-0.3461977506
train,aileron,0.6,phi_change_deg,5,5,-29.57135468,4.206137196,-16.88874594,-12.68260874,-28.9417105,26.79350421,-27.86760735,-1.074103146,10.97886142,-11.60850559
train,aileron,0.6,yaw_coupling_psi_change_deg,5,5,10.61243572,5.228799288,2.691818214,7.920617502,15.41931302,-2.059508612,8.739410817,6.679902205,-6.047592604,1.240715297
train,aileron,0.6,response_dy_m,5,5,-0.2110078196,-0.2206946772,0.004843428823,-0.2158512484,0.2918690973,0.1102077537,0.09083067184,0.2010384255,-0.08598724302,-0.4168896739
train,aileron,0.8,peak_p_rad_s,5,4,-1.690052328,0.4247984261,-1.057425377,-0.6326269509,-0.9184000149,1.187499336,-1.052949676,0.1345496607,-0.004475701371,-0.7671766115
train,aileron,0.8,p_impulse_rad,5,4,-0.6034575119,0.1901985806,-0.3968280462,-0.2066294656,-0.4235921165,0.5688314142,-0.4962117654,0.07261964886,0.09938371912,-0.2792491145
train,aileron,0.8,phi_change_deg,5,4,-31.71772664,14.8116277,-23.26467717,-8.453049467,-31.43173075,31.09010974,-31.26092024,-0.170810508,7.996243075,-8.282238959
train,aileron,0.8,yaw_coupling_psi_change_deg,5,4,19.87419101,13.78416503,3.045012993,16.82917802,19.30129218,-6.188335102,12.74481364,6.556478541,-9.69980065,10.27269948
train,aileron,0.8,response_dy_m,5,4,-0.09801002548,-0.4589349915,0.180462483,-0.2784725085,-0.03941338822,0.09380503244,-0.06660921033,0.02719582211,0.2470716933,-0.3056683306
train,aileron,1,peak_p_rad_s,5,5,-1.520223617,1.026511888,-1.273367752,-0.2468558644,-0.7671288046,1.469282142,-1.118205473,0.3510766688,-0.1551622789,-0.5979325332
train,aileron,1,p_impulse_rad,5,5,-0.5280363964,0.3611777047,-0.4446070505,-0.08342934586,-0.3769225757,0.5970376808,-0.4869801283,0.1100575526,0.04237307773,-0.1934868984
train,aileron,1,phi_change_deg,5,5,-32.72151862,14.60584372,-23.66368117,-9.057837446,-28.18110129,21.57327587,-24.87718858,-3.303912709,1.213507411,-5.753924737
train,aileron,1,yaw_coupling_psi_change_deg,5,5,11.24522856,6.632669166,2.306279698,8.938948863,23.86559392,-16.93338657,20.39949025,3.466103675,-18.09321055,5.472845188
train,aileron,1,response_dy_m,5,5,0.1070351999,-0.01269064888,0.05986292438,0.0471722755,0.008563601749,-0.2218066196,0.1151851107,-0.1066215089,-0.0553221863,0.1537937844
train,elevator,0.2,peak_q_rad_s,5,5,-1.808069199,-1.710247987,-0.04891060595,-1.759158593,-0.4240239526,-1.364525085,0.4702505663,-0.8942745189,-0.5191611722,-0.8648840744
train,elevator,0.2,q_impulse_rad,5,5,-0.5736248502,-0.7195007869,0.07293796833,-0.6465628186,-0.2635961304,-0.6179611366,0.1771825031,-0.4407786335,-0.1042445348,-0.2057841851
train,elevator,0.2,theta_change_deg,5,5,-8.406008772,-17.51602742,4.555009325,-12.9610181,-1.967202143,-22.09353461,10.06316623,-12.03036837,-5.508156906,-0.9306497236
train,elevator,0.2,response_altitude_loss_m,5,5,0.4919706973,0.5102945341,-0.009161918405,0.5011326157,0.6759430377,0.7578578729,-0.04095741758,0.7169004553,0.03179549918,-0.2157678396
train,elevator,0.2,max_abs_alpha_deg,5,5,21.16815985,15.36001982,2.904070016,18.26408984,20.99725266,15.37393926,2.8116567,18.18559596,0.09241331651,0.07849387372
train,elevator,0.4,peak_q_rad_s,5,4,-1.618835346,-1.91094981,0.1460572322,-1.764892578,-0.7642978845,-1.795746068,0.5157240918,-1.280021976,-0.3696668596,-0.484870602
train,elevator,0.4,q_impulse_rad,5,4,-0.5607980889,-0.7938268507,0.1165143809,-0.6773124698,-0.3685770851,-0.7550568817,0.1932398983,-0.5618169834,-0.07672551737,-0.1154954864
train,elevator,0.4,theta_change_deg,5,4,-7.228227596,-23.40727359,8.089522999,-15.3177506,3.282379596,-24.65043358,13.96640659,-10.68402699,-5.876883588,-4.633723604
train,elevator,0.4,response_altitude_loss_m,5,4,0.4321872356,0.6609446654,-0.1143787149,0.5465659505,0.5211141862,0.788600464,-0.1337431389,0.6548573251,0.01936442403,-0.1082913746
train,elevator,0.4,max_abs_alpha_deg,5,4,24.06072632,17.06632734,3.497199491,20.56352683,29.80923783,17.39225152,6.208493157,23.60074468,-2.711293666,-3.037217846
train,elevator,0.6,peak_q_rad_s,4,5,-1.490631874,-2.459574032,0.4844710789,-1.975102953,-0.5119299284,-2.072158704,0.7801143878,-1.292044316,-0.2956433089,-0.6830586366
train,elevator,0.6,q_impulse_rad,4,5,-0.4544138253,-1.011950819,0.2787684971,-0.7331823224,-0.2473014877,-0.7762520574,0.2644752849,-0.5117767726,0.01429321226,-0.2214055498
train,elevator,0.6,theta_change_deg,4,5,-0.2828058165,-28.69857508,14.20788463,-14.49069045,11.49686385,-14.19672577,12.84679481,-1.34993096,1.361089827,-13.14075949
train,elevator,0.6,response_altitude_loss_m,4,5,0.3821714692,0.7282692263,-0.1730488786,0.5552203478,0.4988354248,0.6382622089,-0.06971339203,0.5685488169,-0.1033354865,-0.01332846911
train,elevator,0.6,max_abs_alpha_deg,4,5,28.81376435,14.70162986,7.056067247,21.75769711,36.18930732,19.03525081,8.577028253,27.61227906,-1.520961006,-5.854581958
train,elevator,0.8,peak_q_rad_s,4,5,-1.491402818,-2.954886371,0.7317417762,-2.223144595,-0.08870898118,-1.846487312,0.8788891652,-0.9675981464,-0.147147389,-1.255546448
train,elevator,0.8,q_impulse_rad,4,5,-0.5303287592,-1.234327561,0.3519994011,-0.8823281603,0.03171099611,-0.7445211538,0.388116075,-0.3564050788,-0.0361166739,-0.5259230815
train,elevator,0.8,theta_change_deg,4,5,-0.4378000325,-41.88100949,20.72160473,-21.15940476,14.80957077,-22.08214226,18.44585651,-3.636285742,2.275748213,-17.52311902
train,elevator,0.8,response_altitude_loss_m,4,5,0.4952216835,0.6210986448,-0.06293848065,0.5581601642,0.628085678,0.5211241126,0.0534807827,0.5746048953,-0.1164192634,-0.0164447311
train,elevator,0.8,max_abs_alpha_deg,4,5,38.95800557,15.24291644,11.85754456,27.100461,41.61409312,17.9417351,11.83617901,29.77791411,0.02136555403,-2.677453102
train,elevator,1,peak_q_rad_s,5,5,-1.367230002,-3.110863581,0.8718167898,-2.239046792,-0.113025023,-2.510345164,1.198660071,-1.311685094,-0.3268432808,-0.9273616979
train,elevator,1,q_impulse_rad,5,5,-0.4131719606,-1.158675464,0.3727517517,-0.7859237124,0.007283970354,-0.9471088958,0.4771964331,-0.4699124627,-0.1044446813,-0.3160112497
train,elevator,1,theta_change_deg,5,5,2.450595503,-45.00787729,23.7292364,-21.27864089,19.04479272,-37.63345151,28.33912211,-9.294329394,-4.609885715,-11.9843115
train,elevator,1,response_altitude_loss_m,5,5,0.4680322771,0.920372572,-0.2261701475,0.6942024245,0.5758454495,0.9110855085,-0.1676200295,0.743465479,-0.05855011793,-0.04926305449
train,elevator,1,max_abs_alpha_deg,5,5,40.49947262,15.85782883,12.32082189,28.17865072,51.4129234,18.60974888,16.40158726,35.01133614,-4.080765369,-6.832685413
train,rudder,0.2,peak_r_rad_s,5,4,0.1962184954,0.4536070937,-0.1286942991,0.3249127946,0.3614810804,-0.1491603621,0.2553207213,0.1061603592,-0.3840150204,0.2187524354
train,rudder,0.2,r_impulse_rad,5,4,0.1111260419,0.2000377634,-0.04445586073,0.1555819027,0.1576469584,-0.03711381362,0.09738038603,0.06026657241,-0.1418362468,0.09531533026
train,rudder,0.2,psi_change_deg,5,4,10.8299124,9.735420727,0.5472458384,10.28266656,13.25943539,0.5408315357,6.359301927,6.900133463,-5.812056089,3.382533102
train,rudder,0.2,roll_coupling_phi_change_deg,5,4,-8.406246886,-21.42080449,6.507278803,-14.91352569,0.5763609937,-1.793632171,1.184996582,-0.6086355886,5.322282221,-14.3048901
train,rudder,0.2,response_dy_m,5,4,-0.0874848412,-0.1655822009,0.03904867983,-0.126533521,0.03658708888,-0.001728071799,0.01915758034,0.01742950854,0.01989109949,-0.1439630296
train,rudder,0.4,peak_r_rad_s,4,5,0.6728528816,-0.02059251271,0.3467226971,0.3261301844,0.6637262695,-0.5707152718,0.6172207707,0.04650549882,-0.2704980735,0.2796246856
train,rudder,0.4,r_impulse_rad,4,5,0.2629468774,0.0866394515,0.08815371297,0.1747931645,0.2695725556,-0.1730763104,0.221324433,0.04824812261,-0.13317072,0.1265450419
train,rudder,0.4,psi_change_deg,4,5,13.24896728,1.598023899,5.825471692,7.423495591,20.94612587,-5.575593267,13.26085957,7.685266302,-7.435387877,-0.2617707108
train,rudder,0.4,roll_coupling_phi_change_deg,4,5,-11.76279318,-22.6890018,5.463104306,-17.22589749,3.890296629,-4.16048311,4.025389869,-0.1350932405,1.437714436,-17.09080425
train,rudder,0.4,response_dy_m,4,5,-0.1489844341,-0.1163196365,-0.01633239878,-0.1326520353,0.1649196734,0.02949077783,0.06771444778,0.09720522561,-0.08404684656,-0.2298572609
train,rudder,0.6,peak_r_rad_s,5,5,0.7395267823,0.117667386,0.3109296982,0.4285970842,0.9247394,-1.094545261,1.00964233,-0.08490293053,-0.6987126323,0.5135000147
train,rudder,0.6,r_impulse_rad,5,5,0.2976065772,0.06207867249,0.1177639524,0.1798426248,0.3312271315,-0.3719767257,0.3516019286,-0.02037479708,-0.2338379762,0.2002174219
train,rudder,0.6,psi_change_deg,5,5,12.96771367,-0.8521270588,6.909920364,6.057793305,23.78324041,-13.69593257,18.73958649,5.043653919,-11.82966613,1.014139386
train,rudder,0.6,roll_coupling_phi_change_deg,5,5,-12.73341184,-20.96662936,4.116608759,-16.8500206,9.643171986,-4.095434067,6.869303027,2.773868959,-2.752694268,-19.62388956
train,rudder,0.6,response_dy_m,5,5,-0.1573113634,-0.1662924008,0.004490518706,-0.1618018821,0.2128436399,0.04772100378,0.08256131805,0.1302823218,-0.07807079935,-0.2920842039
train,rudder,0.8,peak_r_rad_s,5,5,0.8486512741,-0.4591264253,0.6538888497,0.1947624244,1.049334375,-1.230270168,1.139802271,-0.09046789606,-0.4859134217,0.2852303204
train,rudder,0.8,r_impulse_rad,5,5,0.3528324424,-0.03731679218,0.1950746173,0.1577578251,0.3677250359,-0.391412847,0.3795689415,-0.01184390557,-0.1844943242,0.1696017307
train,rudder,0.8,psi_change_deg,5,5,18.97342769,-5.914275856,12.44385177,6.529575917,24.03404522,-18.82404257,21.42904389,2.605001327,-8.985192121,3.92457459
train,rudder,0.8,roll_coupling_phi_change_deg,5,5,-11.09213448,-17.13853248,3.023199,-14.11533348,4.391175651,-8.32195194,6.356563796,-1.965388144,-3.333364796,-12.14994534
train,rudder,0.8,response_dy_m,5,5,-0.1842755543,-0.05928626097,-0.06249464664,-0.1217809076,0.1406592324,-0.08851578232,0.1145875074,0.02607172506,-0.177082154,-0.1478526327
train,rudder,1,peak_r_rad_s,5,5,0.8856152733,-0.119645723,0.5026304981,0.3829847751,1.336082013,-1.594227782,1.465154898,-0.1290728843,-0.9625243996,0.5120576594
