event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
110,2,Aileron_R,0.15,229.2178393,231.2178393,positive_first,positive,return,18,23
111,2,Aileron_R,0.125,231.2178393,233.2178393,positive_first,positive,return,19,23
112,2,Aileron_R,0.1,233.2178393,235.2178393,positive_first,positive,return,20,23
113,2,Aileron_R,0.075,235.2178393,237.2178393,positive_first,positive,return,21,23
114,2,Aileron_R,0.05,237.2178393,239.2178393,positive_first,positive,return,22,23
115,2,Aileron_R,0,239.2178393,241.2178393,positive_first,positive,return,23,23
116,2,Aileron_R,-0,241.2178393,243.2178393,positive_first,negative,outbound,1,23
117,2,Aileron_R,-0.05,243.2178393,245.2178393,positive_first,negative,outbound,2,23
118,2,Aileron_R,-0.075,245.2178393,247.2178393,positive_first,negative,outbound,3,23
119,2,Aileron_R,-0.1,247.2178393,249.2178393,positive_first,negative,outbound,4,23
120,2,Aileron_R,-0.125,249.2178393,251.2178393,positive_first,negative,outbound,5,23
121,2,Aileron_R,-0.15,251.2178393,253.2178393,positive_first,negative,outbound,6,23
122,2,Aileron_R,-0.2,253.2178393,255.2178393,positive_first,negative,outbound,7,23
123,2,Aileron_R,-0.3,255.2178393,257.2178393,positive_first,negative,outbound,8,23
124,2,Aileron_R,-0.45,257.2178393,259.2178393,positive_first,negative,outbound,9,23
125,2,Aileron_R,-0.6,259.2178393,261.2178393,positive_first,negative,outbound,10,23
126,2,Aileron_R,-0.8,261.2178393,263.2178393,positive_first,negative,outbound,11,23
127,2,Aileron_R,-1,263.2178393,265.2178393,positive_first,negative,outbound,12,23
128,2,Aileron_R,-0.8,265.2178393,267.2178393,positive_first,negative,return,13,23
129,2,Aileron_R,-0.6,267.2178393,269.2178393,positive_first,negative,return,14,23
130,2,Aileron_R,-0.45,269.2178393,271.2178393,positive_first,negative,return,15,23
131,2,Aileron_R,-0.3,271.2178393,273.2178393,positive_first,negative,return,16,23
132,2,Aileron_R,-0.2,273.2178393,275.2178393,positive_first,negative,return,17,23
133,2,Aileron_R,-0.15,275.2178393,277.2178393,positive_first,negative,return,18,23
134,2,Aileron_R,-0.125,277.2178393,279.2178393,positive_first,negative,return,19,23
135,2,Aileron_R,-0.1,279.2178393,281.2178393,positive_first,negative,return,20,23
136,2,Aileron_R,-0.075,281.2178393,283.2178393,positive_first,negative,return,21,23
137,2,Aileron_R,-0.05,283.2178393,285.2178393,positive_first,negative,return,22,23
138,2,Aileron_R,-0,285.2178393,287.2178393,positive_first,negative,return,23,23
139,2,Aileron_R,-0,287.2178393,289.2178393,negative_first,negative,outbound,1,23
140,2,Aileron_R,-0.05,289.2178393,291.2178393,negative_first,negative,outbound,2,23
141,2,Aileron_R,-0.075,291.2178393,293.2178393,negative_first,negative,outbound,3,23
142,2,Aileron_R,-0.1,293.2178393,295.2178393,negative_first,negative,outbound,4,23
143,2,Aileron_R,-0.125,295.2178393,297.2178393,negative_first,negative,outbound,5,23
144,2,Aileron_R,-0.15,297.2178393,299.2178393,negative_first,negative,outbound,6,23
145,2,Aileron_R,-0.2,299.2178393,301.2178393,negative_first,negative,outbound,7,23
146,2,Aileron_R,-0.3,301.2178393,303.2178393,negative_first,negative,outbound,8,23
147,2,Aileron_R,-0.45,303.2178393,305.2178393,negative_first,negative,outbound,9,23
148,2,Aileron_R,-0.6,305.2178393,307.2178393,negative_first,negative,outbound,10,23
149,2,Aileron_R,-0.8,307.2178393,309.2178393,negative_first,negative,outbound,11,23
150,2,Aileron_R,-1,309.2178393,311.2178393,negative_first,negative,outbound,12,23
151,2,Aileron_R,-0.8,311.2178393,313.2178393,negative_first,negative,return,13,23
152,2,Aileron_R,-0.6,313.2178393,315.2178393,negative_first,negative,return,14,23
153,2,Aileron_R,-0.45,315.2178393,317.2178393,negative_first,negative,return,15,23
154,2,Aileron_R,-0.3,317.2178393,319.2178393,negative_first,negative,return,16,23
155,2,Aileron_R,-0.2,319.2178393,321.2178393,negative_first,negative,return,17,23
156,2,Aileron_R,-0.15,321.2178393,323.2178393,negative_first,negative,return,18,23
157,2,Aileron_R,-0.125,323.2178393,325.2178393,negative_first,negative,return,19,23
158,2,Aileron_R,-0.1,325.2178393,327.2178393,negative_first,negative,return,20,23
159,2,Aileron_R,-0.075,327.2178393,329.2178393,negative_first,negative,return,21,23
160,2,Aileron_R,-0.05,329.2178393,331.2178393,negative_first,negative,return,22,23
161,2,Aileron_R,-0,331.2178393,333.2178393,negative_first,negative,return,23,23
162,2,Aileron_R,0,333.2178393,335.2178393,negative_first,positive,outbound,1,23
163,2,Aileron_R,0.05,335.2178393,337.2178393,negative_first,positive,outbound,2,23
164,2,Aileron_R,0.075,337.2178393,339.2178393,negative_first,positive,outbound,3,23
165,2,Aileron_R,0.1,339.2178393,341.2178393,negative_first,positive,outbound,4,23
166,2,Aileron_R,0.125,341.2178393,343.2178393,negative_first,positive,outbound,5,23
167,2,Aileron_R,0.15,343.2178393,345.2178393,negative_first,positive,outbound,6,23
168,2,Aileron_R,0.2,345.2178393,347.2178393,negative_first,positive,outbound,7,23
169,2,Aileron_R,0.3,347.2178393,349.2178393,negative_first,positive,outbound,8,23
170,2,Aileron_R,0.45,349.2178393,351.2178393,negative_first,positive,outbound,9,23
171,2,Aileron_R,0.6,351.2178393,353.2178393,negative_first,positive,outbound,10,23
172,2,Aileron_R,0.8,353.2178393,355.2178393,negative_first,positive,outbound,11,23
173,2,Aileron_R,1,355.2178393,357.2178393,negative_first,positive,outbound,12,23
174,2,Aileron_R,0.8,357.2178393,359.2178393,negative_first,positive,return,13,23
175,2,Aileron_R,0.6,359.2178393,361.2178393,negative_first,positive,return,14,23
176,2,Aileron_R,0.45,361.2178393,363.2178393,negative_first,positive,return,15,23
177,2,Aileron_R,0.3,363.2178393,365.2178393,negative_first,positive,return,16,23
178,2,Aileron_R,0.2,365.2178393,367.2178393,negative_first,positive,return,17,23
179,2,Aileron_R,0.15,367.2178393,369.2178393,negative_first,positive,return,18,23
180,2,Aileron_R,0.125,369.2178393,371.2178393,negative_first,positive,return,19,23
181,2,Aileron_R,0.1,371.2178393,373.2178393,negative_first,positive,return,20,23
182,2,Aileron_R,0.075,373.2178393,375.2178393,negative_first,positive,return,21,23
183,2,Aileron_R,0.05,375.2178393,377.2178393,negative_first,positive,return,22,23
184,2,Aileron_R,0,377.2178393,379.2178393,negative_first,positive,return,23,23
185,3,Rudder,0,379.2178393,381.2178393,positive_first,positive,outbound,1,23
186,3,Rudder,0.05,381.2178393,383.2178393,positive_first,positive,outbound,2,23
187,3,Rudder,0.075,383.2178393,385.2178393,positive_first,positive,outbound,3,23
188,3,Rudder,0.1,385.2178393,387.2178393,positive_first,positive,outbound,4,23
189,3,Rudder,0.125,387.2178393,389.2178393,positive_first,positive,outbound,5,23
190,3,Rudder,0.15,389.2178393,391.2178393,positive_first,positive,outbound,6,23
191,3,Rudder,0.2,391.2178393,393.2178393,positive_first,positive,outbound,7,23
192,3,Rudder,0.3,393.2178393,395.2178393,positive_first,positive,outbound,8,23
193,3,Rudder,0.45,395.2178393,397.2178393,positive_first,positive,outbound,9,23
194,3,Rudder,0.6,397.2178393,399.2178393,positive_first,positive,outbound,10,23
195,3,Rudder,0.8,399.2178393,401.2178393,positive_first,positive,outbound,11,23
196,3,Rudder,1,401.2178393,403.2178393,positive_first,positive,outbound,12,23
197,3,Rudder,0.8,403.2178393,405.2178393,positive_first,positive,return,13,23
198,3,Rudder,0.6,405.2178393,407.2178393,positive_first,positive,return,14,23
199,3,Rudder,0.45,407.2178393,409.2178393,positive_first,positive,return,15,23
200,3,Rudder,0.3,409.2178393,411.2178393,positive_first,positive,return,16,23
201,3,Rudder,0.2,411.2178393,413.2178393,positive_first,positive,return,17,23
202,3,Rudder,0.15,413.2178393,415.2178393,positive_first,positive,return,18,23
203,3,Rudder,0.125,415.2178393,417.2178393,positive_first,positive,return,19,23
204,3,Rudder,0.1,417.2178393,419.2178393,positive_first,positive,return,20,23
205,3,Rudder,0.075,419.2178393,421.2178393,positive_first,positive,return,21,23
206,3,Rudder,0.05,421.2178393,423.2178393,positive_first,positive,return,22,23
207,3,Rudder,0,423.2178393,425.2178393,positive_first,positive,return,23,23
208,3,Rudder,-0,425.2178393,427.2178393,positive_first,negative,outbound,1,23
209,3,Rudder,-0.05,427.2178393,429.2178393,positive_first,negative,outbound,2,23
210,3,Rudder,-0.075,429.2178393,431.2178393,positive_first,negative,outbound,3,23
211,3,Rudder,-0.1,431.2178393,433.2178393,positive_first,negative,outbound,4,23
212,3,Rudder,-0.125,433.2178393,435.2178393,positive_first,negative,outbound,5,23
213,3,Rudder,-0.15,435.2178393,437.2178393,positive_first,negative,outbound,6,23
214,3,Rudder,-0.2,437.2178393,439.2178393,positive_first,negative,outbound,7,23
215,3,Rudder,-0.3,439.2178393,441.2178393,positive_first,negative,outbound,8,23
216,3,Rudder,-0.45,441.2178393,443.2178393,positive_first,negative,outbound,9,23
217,3,Rudder,-0.6,443.2178393,445.2178393,positive_first,negative,outbound,10,23
218,3,Rudder,-0.8,445.2178393,447.2178393,positive_first,negative,outbound,11,23
219,3,Rudder,-1,447.2178393,449.2178393,positive_first,negative,outbound,12,23
220,3,Rudder,-0.8,449.2178393,451.2178393,positive_first,negative,return,13,23
221,3,Rudder,-0.6,451.2178393,453.2178393,positive_first,negative,return,14,23
222,3,Rudder,-0.45,453.2178393,455.2178393,positive_first,negative,return,15,23
223,3,Rudder,-0.3,455.2178393,457.2178393,positive_first,negative,return,16,23
224,3,Rudder,-0.2,457.2178393,459.2178393,positive_first,negative,return,17,23
225,3,Rudder,-0.15,459.2178393,461.2178393,positive_first,negative,return,18,23
226,3,Rudder,-0.125,461.2178393,463.2178393,positive_first,negative,return,19,23
227,3,Rudder,-0.1,463.2178393,465.2178393,positive_first,negative,return,20,23
228,3,Rudder,-0.075,465.2178393,467.2178393,positive_first,negative,return,21,23
229,3,Rudder,-0.05,467.2178393,469.2178393,positive_first,negative,return,22,23
230,3,Rudder,-0,469.2178393,471.2178393,positive_first,negative,return,23,23
231,3,Rudder,-0,471.2178393,473.2178393,negative_first,negative,outbound,1,23
232,3,Rudder,-0.05,473.2178393,475.2178393,negative_first,negative,outbound,2,23
233,3,Rudder,-0.075,475.2178393,477.2178393,negative_first,negative,outbound,3,23
234,3,Rudder,-0.1,477.2178393,479.2178393,negative_first,negative,outbound,4,23
235,3,Rudder,-0.125,479.2178393,481.2178393,negative_first,negative,outbound,5,23
236,3,Rudder,-0.15,481.2178393,483.2178393,negative_first,negative,outbound,6,23
237,3,Rudder,-0.2,483.2178393,485.2178393,negative_first,negative,outbound,7,23
238,3,Rudder,-0.3,485.2178393,487.2178393,negative_first,negative,outbound,8,23
239,3,Rudder,-0.45,487.2178393,489.2178393,negative_first,negative,outbound,9,23
240,3,Rudder,-0.6,489.2178393,491.2178393,negative_first,negative,outbound,10,23
241,3,Rudder,-0.8,491.2178393,493.2178393,negative_first,negative,outbound,11,23
242,3,Rudder,-1,493.2178393,495.2178393,negative_first,negative,outbound,12,23
243,3,Rudder,-0.8,495.2178393,497.2178393,negative_first,negative,return,13,23
244,3,Rudder,-0.6,497.2178393,499.2178393,negative_first,negative,return,14,23
245,3,Rudder,-0.45,499.2178393,501.2178393,negative_first,negative,return,15,23
246,3,Rudder,-0.3,501.2178393,503.2178393,negative_first,negative,return,16,23
247,3,Rudder,-0.2,503.2178393,505.2178393,negative_first,negative,return,17,23
248,3,Rudder,-0.15,505.2178393,507.2178393,negative_first,negative,return,18,23
249,3,Rudder,-0.125,507.2178393,509.2178393,negative_first,negative,return,19,23
250,3,Rudder,-0.1,509.2178393,511.2178393,negative_first,negative,return,20,23
251,3,Rudder,-0.075,511.2178393,513.2178393,negative_first,negative,return,21,23
252,3,Rudder,-0.05,513.2178393,515.2178393,negative_first,negative,return,22,23
253,3,Rudder,-0,515.2178393,517.2178393,negative_first,negative,return,23,23
254,3,Rudder,0,517.2178393,519.2178393,negative_first,positive,outbound,1,23
255,3,Rudder,0.05,519.2178393,521.2178393,negative_first,positive,outbound,2,23
256,3,Rudder,0.075,521.2178393,523.2178393,negative_first,positive,outbound,3,23
257,3,Rudder,0.1,523.2178393,525.2178393,negative_first,positive,outbound,4,23
258,3,Rudder,0.125,525.2178393,527.2178393,negative_first,positive,outbound,5,23
259,3,Rudder,0.15,527.2178393,529.2178393,negative_first,positive,outbound,6,23
260,3,Rudder,0.2,529.2178393,531.2178393,negative_first,positive,outbound,7,23
261,3,Rudder,0.3,531.2178393,533.2178393,negative_first,positive,outbound,8,23
262,3,Rudder,0.45,533.2178393,535.2178393,negative_first,positive,outbound,9,23
263,3,Rudder,0.6,535.2178393,537.2178393,negative_first,positive,outbound,10,23
264,3,Rudder,0.8,537.2178393,539.2178393,negative_first,positive,outbound,11,23
265,3,Rudder,1,539.2178393,541.2178393,negative_first,positive,outbound,12,23
266,3,Rudder,0.8,541.2178393,543.2178393,negative_first,positive,return,13,23
267,3,Rudder,0.6,543.2178393,545.2178393,negative_first,positive,return,14,23
268,3,Rudder,0.45,545.2178393,547.2178393,negative_first,positive,return,15,23
269,3,Rudder,0.3,547.2178393,549.2178393,negative_first,positive,return,16,23
270,3,Rudder,0.2,549.2178393,551.2178393,negative_first,positive,return,17,23
271,3,Rudder,0.15,551.2178393,553.2178393,negative_first,positive,return,18,23
272,3,Rudder,0.125,553.2178393,555.2178393,negative_first,positive,return,19,23
273,3,Rudder,0.1,555.2178393,557.2178393,negative_first,positive,return,20,23
274,3,Rudder,0.075,557.2178393,559.2178393,negative_first,positive,return,21,23
275,3,Rudder,0.05,559.2178393,561.2178393,negative_first,positive,return,22,23
276,3,Rudder,0,561.2178393,563.2178393,negative_first,positive,return,23,23
277,4,Elevator,0,563.2178393,565.2178393,positive_first,positive,outbound,1,23
278,4,Elevator,0.05,565.2178393,567.2178393,positive_first,positive,outbound,2,23
279,4,Elevator,0.075,567.2178393,569.2178393,positive_first,positive,outbound,3,23
280,4,Elevator,0.1,569.2178393,571.2178393,positive_first,positive,outbound,4,23
281,4,Elevator,0.125,571.2178393,573.2178393,positive_first,positive,outbound,5,23
282,4,Elevator,0.15,573.2178393,575.2178393,positive_first,positive,outbound,6,23
283,4,Elevator,0.2,575.2178393,577.2178393,positive_first,positive,outbound,7,23
284,4,Elevator,0.3,577.2178393,579.2178393,positive_first,positive,outbound,8,23
285,4,Elevator,0.45,579.2178393,581.2178393,positive_first,positive,outbound,9,23
286,4,Elevator,0.6,581.2178393,583.2178393,positive_first,positive,outbound,10,23
287,4,Elevator,0.8,583.2178393,585.2178393,positive_first,positive,outbound,11,23
288,4,Elevator,1,585.2178393,587.2178393,positive_first,positive,outbound,12,23
289,4,Elevator,0.8,587.2178393,589.2178393,positive_first,positive,return,13,23
290,4,Elevator,0.6,589.2178393,591.2178393,positive_first,positive,return,14,23
291,4,Elevator,0.45,591.2178393,593.2178393,positive_first,positive,return,15,23
292,4,Elevator,0.3,593.2178393,595.2178393,positive_first,positive,return,16,23
293,4,Elevator,0.2,595.2178393,597.2178393,positive_first,positive,return,17,23
294,4,Elevator,0.15,597.2178393,599.2178393,positive_first,positive,return,18,23
295,4,Elevator,0.125,599.2178393,601.2178393,positive_first,positive,return,19,23
296,4,Elevator,0.1,601.2178393,603.2178393,positive_first,positive,return,20,23
297,4,Elevator,0.075,603.2178393,605.2178393,positive_first,positive,return,21,23
298,4,Elevator,0.05,605.2178393,607.2178393,positive_first,positive,return,22,23
299,4,Elevator,0,607.2178393,609.2178393,positive_first,positive,return,23,23
300,4,Elevator,-0,609.2178393,611.2178393,positive_first,negative,outbound,1,23
