envelope_cell_id,layout_branch_id,fan_layout,test_environment_mode,family,target_heading_deg,direction_sign,start_class,latency_case,radius_bin_m,speed_bin_m_s,wing_mean_bin_m_s,margin_bin_m,trial_count,evaluated_trial_count,success_count,success_fraction,nominal_pass_count,conservative_pass_count,dominant_failure_label,dominant_governor_rejection_cause,mean_heading_error_deg,median_heading_error_deg,mean_energy_residual_m,mean_lift_dwell_fraction,min_true_margin_m_min,saturation_fraction_mean,cell_status,branch_decision_scope
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.25,1.50)|speed=v[6.00,6.50)|wing_mean=ww[0.60,0.70)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.25,1.50)","v[6.00,6.50)","ww[0.60,0.70)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,2.034106528477823,2.034106528477823,-0.031237609768973,1.0,0.1115826281905256,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.25,1.50)|speed=v[6.00,6.50)|wing_mean=ww[0.70,0.80)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.25,1.50)","v[6.00,6.50)","ww[0.70,0.80)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,4.970767450363367,4.970767450363367,-0.0088490136002388,1.0,0.1396941081834075,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.25,1.50)|speed=v[6.50,7.00)|wing_mean=ww[0.30,0.40)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.25,1.50)","v[6.50,7.00)","ww[0.30,0.40)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,0.0990189462266073,0.0990189462266073,0.1492124702328601,1.0,0.8044456667637625,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.50,1.75)|speed=v[6.00,6.50)|wing_mean=ww[0.30,0.40)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.50,1.75)","v[6.00,6.50)","ww[0.30,0.40)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,2.699249206102298,2.699249206102298,0.1283161564066381,1.0,0.7487372980030607,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.50,1.75)|speed=v[6.00,6.50)|wing_mean=ww[0.60,0.70)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.50,1.75)","v[6.00,6.50)","ww[0.60,0.70)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,1.4167241451344346,1.4167241451344346,0.1018678263642502,1.0,0.8996392935024504,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.50,1.75)|speed=v[6.00,6.50)|wing_mean=ww[0.70,0.80)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.50,1.75)","v[6.00,6.50)","ww[0.70,0.80)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,1.8957903992440104,1.8957903992440104,0.0339020644400571,1.0,0.3151224014712479,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.50,1.75)|speed=v[6.00,6.50)|wing_mean=ww[0.80,0.90)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.50,1.75)","v[6.00,6.50)","ww[0.80,0.90)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,3.910782972672784,3.910782972672784,0.0869409140325814,1.0,0.3424968535528654,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.50,1.75)|speed=v[6.50,7.00)|wing_mean=ww[0.40,0.50)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.50,1.75)","v[6.50,7.00)","ww[0.40,0.50)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,0.229602579574772,0.229602579574772,0.117124935528162,1.0,0.6969417734246592,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.75,2.00)|speed=v[6.00,6.50)|wing_mean=ww[0.50,0.60)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.75,2.00)","v[6.00,6.50)","ww[0.50,0.60)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,2.8602189669773104,2.8602189669773104,0.0304743724088156,1.0,0.8504809887020153,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.75,2.00)|speed=v[6.50,7.00)|wing_mean=ww[0.40,0.50)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.75,2.00)","v[6.50,7.00)","ww[0.40,0.50)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,3.811243500803087,3.811243500803087,0.348672654463952,1.0,0.6648716074845504,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.75,2.00)|speed=v[6.50,7.00)|wing_mean=ww[0.50,0.60)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.75,2.00)","v[6.50,7.00)","ww[0.50,0.60)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,3.4278131050170018,3.4278131050170018,0.074536223067811,1.0,0.3132915974261427,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[2.25,2.50)|speed=v[6.50,7.00)|wing_mean=ww[0.50,0.60)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[2.25,2.50)","v[6.50,7.00)","ww[0.50,0.60)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,4.974362969402367,4.974362969402367,0.1836686074722031,1.0,0.7076917246632064,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[2.75,3.00)|speed=v[6.00,6.50)|wing_mean=ww[0.60,0.70)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[2.75,3.00)","v[6.00,6.50)","ww[0.60,0.70)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,2.685997276340025,2.685997276340025,0.1208999611629142,1.0,0.2110111453991709,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[2.75,3.00)|speed=v[6.00,6.50)|wing_mean=ww[0.70,0.80)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[2.75,3.00)","v[6.00,6.50)","ww[0.70,0.80)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,3.6937788438721135,3.6937788438721135,0.1265561798894738,1.0,0.5973476405970999,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.00,6.50)|wing_mean=ww[0.50,0.60)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.00,6.50)","ww[0.50,0.60)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,4.733013464000473,4.733013464000473,0.1247725732969025,1.0,0.6256139354958119,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.00,6.50)|wing_mean=ww[0.60,0.70)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.00,6.50)","ww[0.60,0.70)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,1.102499079971583,1.102499079971583,0.1603604300555305,1.0,0.7786261939427197,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.00,6.50)|wing_mean=ww[0.70,0.80)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.00,6.50)","ww[0.70,0.80)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,2.9903896932585,2.9903896932585,0.2127201465387287,1.0,0.5612541872909063,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.00,6.50)|wing_mean=ww[0.80,0.90)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.00,6.50)","ww[0.80,0.90)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,2.210330734380495,2.210330734380495,-0.0284776479745643,1.0,0.0645482155223842,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.00,6.50)|wing_mean=ww[0.90,1.00)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.00,6.50)","ww[0.90,1.00)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,4.266697960665834,4.266697960665834,0.0610531506086315,1.0,0.2621134774837825,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.50,7.00)|wing_mean=ww[0.40,0.50)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.50,7.00)","ww[0.40,0.50)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,1.464987399260382,1.464987399260382,-0.005617296981319,1.0,0.1976394390454796,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.50,7.00)|wing_mean=ww[0.50,0.60)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.50,7.00)","ww[0.50,0.60)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,3.33590971860583,3.33590971860583,0.1374113010291715,1.0,0.1659944701561793,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.50,7.00)|wing_mean=ww[0.70,0.80)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.50,7.00)","ww[0.70,0.80)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,0.1771400467466151,0.1771400467466151,0.3380002508997326,1.0,0.4707741259257609,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.25,3.50)|speed=v[6.00,6.50)|wing_mean=ww[0.50,0.60)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.25,3.50)","v[6.00,6.50)","ww[0.50,0.60)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,3.3226171213728684,3.3226171213728684,0.0097978199397967,1.0,0.6072622866142989,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.25,3.50)|speed=v[6.50,7.00)|wing_mean=ww[0.40,0.50)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.25,3.50)","v[6.50,7.00)","ww[0.40,0.50)","m[0.50,0.75)",2,2,2,1.0,2,0,success,none,1.6428002427101296,1.6428002427101296,0.11269338241705901,1.0,0.5266819542387031,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.25,3.50)|speed=v[6.50,7.00)|wing_mean=ww[0.50,0.60)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.25,3.50)","v[6.50,7.00)","ww[0.50,0.60)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,0.9045875313319058,0.9045875313319058,0.0014402438322136,1.0,0.5340052494456637,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.50,3.75)|speed=v[6.00,6.50)|wing_mean=ww[0.20,0.30)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.50,3.75)","v[6.00,6.50)","ww[0.20,0.30)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,4.904086551076023,4.904086551076023,0.1821487525613836,1.0,0.8751945985700944,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.50,3.75)|speed=v[6.00,6.50)|wing_mean=ww[0.30,0.40)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.50,3.75)","v[6.00,6.50)","ww[0.30,0.40)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,0.6583863122462965,0.6583863122462965,0.017413180692773,1.0,0.8417430377406605,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.50,3.75)|speed=v[6.00,6.50)|wing_mean=ww[0.50,0.60)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.50,3.75)","v[6.00,6.50)","ww[0.50,0.60)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,3.3310000747721418,3.3310000747721418,0.037335723384416,1.0,0.8175048848857767,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.50,3.75)|speed=v[6.50,7.00)|wing_mean=ww[0.50,0.60)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.50,3.75)","v[6.50,7.00)","ww[0.50,0.60)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,1.7903575586161296,1.7903575586161296,0.0405341886928383,1.0,0.4537414726141984,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[5.00,5.50)|wing_mean=ww[1.00,1.10)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,lift_sector,nominal,"r[0.00,0.25)","v[5.00,5.50)","ww[1.00,1.10)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,4.283037903469989,4.283037903469989,-0.1893144714060506,1.0,0.4112753911145264,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[5.00,5.50)|wing_mean=ww[1.20,1.30)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,lift_sector,nominal,"r[0.00,0.25)","v[5.00,5.50)","ww[1.20,1.30)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,0.9153671754282656,0.9153671754282656,0.0522916826343848,1.0,0.0052610592896464,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[5.00,5.50)|wing_mean=ww[1.70,1.80)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,15.0,-1,lift_sector,nominal,"r[0.00,0.25)","v[5.00,5.50)","ww[1.70,1.80)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,4.501714214969766,4.501714214969766,0.2662519428465986,1.0,0.5430046094408846,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
