event_id,surface_index,surface_name,command_level_norm,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count,settled_deflection_deg,lookup_deflection_deg,lookup_error_deg,linear_fitted_deflection_deg,linear_fit_error_deg,valid,rejection_reason
1,1,Aileron_L,0,positive_first,positive,outbound,1,11,-0.00223658680607861,0,-0.00223658680607861,0,-0.00223658680607861,1,
2,1,Aileron_L,0.2,positive_first,positive,outbound,2,11,-4.56138502300041,-4.05962252928096,-0.501762493719452,0,-4.56138502300041,1,
3,1,Aileron_L,0.4,positive_first,positive,outbound,3,11,-9.96436641449023,-9.92695834208624,-0.0374080724039878,0,-9.96436641449023,1,
4,1,Aileron_L,0.6,positive_first,positive,outbound,4,11,-16.401708130848,-14.4178486733618,-1.98385945748617,0,-16.401708130848,1,
5,1,Aileron_L,0.8,positive_first,positive,outbound,5,11,-22.306714373543,-22.3474350654838,0.0407206919408267,0,-22.306714373543,1,
6,1,Aileron_L,1,positive_first,positive,outbound,6,11,-27.8884147151581,-27.7193837497611,-0.169030965397031,0,-27.8884147151581,1,
7,1,Aileron_L,0.8,positive_first,positive,return,7,11,-22.29732520435,-22.3474350654838,0.0501098611337554,0,-22.29732520435,1,
8,1,Aileron_L,0.6,positive_first,positive,return,8,11,-12.4339892158757,-14.4178486733618,1.98385945748617,0,-12.4339892158757,1,
9,1,Aileron_L,0.4,positive_first,positive,return,9,11,-8.57482556684934,-9.92695834208624,1.3521327752369,0,-8.57482556684934,1,
10,1,Aileron_L,0.2,positive_first,positive,return,10,11,-3.55786003556151,-4.05962252928096,0.501762493719451,0,-3.55786003556151,1,
11,1,Aileron_L,0,positive_first,positive,return,11,11,-0.402058231176145,0,-0.402058231176145,0,-0.402058231176145,1,
12,1,Aileron_L,-0,positive_first,negative,outbound,1,11,-0.844626582257793,0,-0.844626582257793,0,-0.844626582257793,1,
13,1,Aileron_L,-0.2,positive_first,negative,outbound,2,11,10.4924027150898,9.40147579593204,1.09092691915772,0,10.4924027150898,1,
14,1,Aileron_L,-0.4,positive_first,negative,outbound,3,11,16.1941998563847,14.3066468406075,1.88755301577721,0,16.1941998563847,1,
15,1,Aileron_L,-0.6,positive_first,negative,outbound,4,11,17.2037013367652,16.4630620755622,0.740639261202976,0,17.2037013367652,1,
16,1,Aileron_L,-0.8,positive_first,negative,outbound,5,11,19.7846744215558,18.6720704812971,1.11260394025866,0,19.7846744215558,1,
17,1,Aileron_L,-1,positive_first,negative,outbound,6,11,20.2868701996092,20.3711816349668,-0.0843114353576588,0,20.2868701996092,1,
18,1,Aileron_L,-0.8,positive_first,negative,return,7,11,19.043298479579,18.6720704812971,0.371227998281825,0,19.043298479579,1,
19,1,Aileron_L,-0.6,positive_first,negative,return,8,11,15.7224228143593,16.4630620755622,-0.740639261202974,0,15.7224228143593,1,
20,1,Aileron_L,-0.4,positive_first,negative,return,9,11,13.8056548024678,14.3066468406075,-0.500992038139618,0,13.8056548024678,1,
21,1,Aileron_L,-0.2,positive_first,negative,return,10,11,9.97388032576623,9.40147579593204,0.57240452983419,0,9.97388032576623,1,
22,1,Aileron_L,-0,positive_first,negative,return,11,11,0.00209352933688486,0,0.00209352933688486,0,0.00209352933688486,1,
23,1,Aileron_L,-0,negative_first,negative,outbound,1,11,0.278083403780829,0,0.278083403780829,0,0.278083403780829,1,
24,1,Aileron_L,-0.2,negative_first,negative,outbound,2,11,8.82907126609785,9.40147579593204,-0.572404529834188,0,8.82907126609785,1,
25,1,Aileron_L,-0.4,negative_first,negative,outbound,3,11,14.8076388787471,14.3066468406075,0.50099203813962,0,14.8076388787471,1,
26,1,Aileron_L,-0.6,negative_first,negative,outbound,4,11,18.6147893099485,16.4630620755622,2.15172723438629,0,18.6147893099485,1,
27,1,Aileron_L,-0.8,negative_first,negative,outbound,5,11,18.1911522037205,18.6720704812971,-0.480918277576649,0,18.1911522037205,1,
28,1,Aileron_L,-1,negative_first,negative,outbound,6,11,20.4554930703245,20.3711816349668,0.0843114353576553,0,20.4554930703245,1,
29,1,Aileron_L,-0.8,negative_first,negative,return,7,11,18.3008424830153,18.6720704812971,-0.371227998281825,0,18.3008424830153,1,
30,1,Aileron_L,-0.6,negative_first,negative,return,8,11,15.3807549773243,16.4630620755622,-1.08230709823793,0,15.3807549773243,1,
31,1,Aileron_L,-0.4,negative_first,negative,return,9,11,13.3401674620748,14.3066468406075,-0.966479378532696,0,13.3401674620748,1,
32,1,Aileron_L,-0.2,negative_first,negative,return,10,11,7.37876037218667,9.40147579593204,-2.02271542374537,0,7.37876037218667,1,
33,1,Aileron_L,-0,negative_first,negative,return,11,11,0.0530372770296032,0,0.0530372770296032,0,0.0530372770296032,1,
34,1,Aileron_L,0,negative_first,positive,outbound,1,11,0.424822493974105,0,0.424822493974105,0,0.424822493974105,1,
35,1,Aileron_L,0.2,negative_first,positive,outbound,2,11,-5.46051779337116,-4.05962252928096,-1.4008952640902,0,-5.46051779337116,1,
36,1,Aileron_L,0.4,negative_first,positive,outbound,3,11,-10.573633150396,-9.92695834208624,-0.646674808309724,0,-10.573633150396,1,
37,1,Aileron_L,0.6,negative_first,positive,outbound,4,11,-16.587072986229,-14.4178486733618,-2.16922431286719,0,-16.587072986229,1,
38,1,Aileron_L,0.8,negative_first,positive,outbound,5,11,-22.3881557574246,-22.3474350654838,-0.0407206919408303,0,-22.3881557574246,1,
39,1,Aileron_L,1,negative_first,positive,outbound,6,11,-27.5503527843641,-27.7193837497611,0.169030965397035,0,-27.5503527843641,1,
40,1,Aileron_L,0.8,negative_first,positive,return,7,11,-23.3720133610756,-22.3474350654838,-1.02457829559176,0,-23.3720133610756,1,
41,1,Aileron_L,0.6,negative_first,positive,return,8,11,-11.326258896784,-14.4178486733618,3.09158977657782,0,-11.326258896784,1,
42,1,Aileron_L,0.4,negative_first,positive,return,9,11,-9.88955026968226,-9.92695834208624,0.0374080724039878,0,-9.88955026968226,1,
43,1,Aileron_L,0.2,negative_first,positive,return,10,11,-3.41907120980037,-4.05962252928096,0.640551319480586,0,-3.41907120980037,1,
44,1,Aileron_L,0,negative_first,positive,return,11,11,-0.00209352933688486,0,-0.00209352933688486,0,-0.00209352933688486,1,
45,2,Aileron_R,0,positive_first,positive,outbound,1,11,-0.413432391424703,0,-0.413432391424703,0,-0.413432391424703,1,
46,2,Aileron_R,0.2,positive_first,positive,outbound,2,11,2.48656430243108,3.36103282335712,-0.874468520926034,0,2.48656430243108,1,
47,2,Aileron_R,0.4,positive_first,positive,outbound,3,11,9.13911037199613,8.65090526410304,0.488205107893089,3.53820446130307,5.60090591069306,1,
48,2,Aileron_R,0.6,positive_first,positive,outbound,4,11,6.48292571070977,7.73941878130322,-1.25649307059345,7.07640892260613,-0.593483211896364,1,
49,2,Aileron_R,0.8,positive_first,positive,outbound,5,11,7.50844496934169,7.55939691942914,-0.0509519500874482,10.6146133839092,-3.10616841456751,1,
50,2,Aileron_R,1,positive_first,positive,outbound,6,11,18.8917022944086,13.1898661769902,5.70183611741842,14.1528178452123,4.73888444919634,1,
51,2,Aileron_R,0.8,positive_first,positive,return,7,11,17.1454564496287,7.55939691942914,9.58605953019955,10.6146133839092,6.53084306571949,1,
52,2,Aileron_R,0.6,positive_first,positive,return,8,11,14.5019551748898,7.73941878130322,6.76253639358658,7.07640892260613,7.42554625228367,0,unstable_final_window
53,2,Aileron_R,0.4,positive_first,positive,return,9,11,10.5879150117862,8.65090526410304,1.93700974768313,3.53820446130307,7.0497105504831,0,unstable_final_window
54,2,Aileron_R,0.2,positive_first,positive,return,10,11,3.36103282335712,3.36103282335712,0,0,3.36103282335712,1,
55,2,Aileron_R,0,positive_first,positive,return,11,11,-0.261907643588286,0,-0.261907643588286,0,-0.261907643588286,1,
56,2,Aileron_R,-0,positive_first,negative,outbound,1,11,0.084138226652989,0,0.084138226652989,0,0.084138226652989,1,
57,2,Aileron_R,-0.2,positive_first,negative,outbound,2,11,-10.0005557560526,-4.76008922274997,-5.24046653330264,0,-10.0005557560526,1,
58,2,Aileron_R,-0.4,positive_first,negative,outbound,3,11,-10.2243423261383,-9.35760037450204,-0.866741951636254,-7.50057464138745,-2.72376768475084,1,
59,2,Aileron_R,-0.6,positive_first,negative,outbound,4,11,-16.2351696319716,-14.5912556546305,-1.64391397734114,-15.0011492827749,-1.23402034919672,1,
60,2,Aileron_R,-0.8,positive_first,negative,outbound,5,11,-20.3703328694808,-24.3336169469203,3.96328407743956,-22.5017239241624,2.13139105468159,1,
61,2,Aileron_R,-1,positive_first,negative,outbound,6,11,-26.8251975116761,-27.0638780474378,0.238680535761688,-27.3441883378776,0.518990826201478,1,
62,2,Aileron_R,-0.8,positive_first,negative,return,7,11,-27.3441883378776,-24.3336169469203,-3.01057139095727,-22.5017239241624,-4.84246441371524,1,
63,2,Aileron_R,-0.6,positive_first,negative,return,8,11,-12.8077944991599,-14.5912556546305,1.78346115547062,-15.0011492827749,2.19335478361504,1,
64,2,Aileron_R,-0.4,positive_first,negative,return,9,11,-8.49085842286579,-9.35760037450204,0.866741951636252,-7.50057464138745,-0.990283781478338,1,
65,2,Aileron_R,-0.2,positive_first,negative,return,10,11,-4.76008922274997,-4.76008922274997,0,0,-4.76008922274997,1,
66,2,Aileron_R,-0,positive_first,negative,return,11,11,1.80404035134505,0,1.80404035134505,0,1.80404035134505,1,
67,2,Aileron_R,-0,negative_first,negative,outbound,1,11,0.386149003253481,0,0.386149003253481,0,0.386149003253481,1,
68,2,Aileron_R,-0.2,negative_first,negative,outbound,2,11,-1.20605563542848,-4.76008922274997,3.5540335873215,0,-1.20605563542848,1,
69,2,Aileron_R,-0.4,negative_first,negative,outbound,3,11,-10.2501305157903,-9.35760037450204,-0.892530141288262,-7.50057464138745,-2.74955587440285,1,
70,2,Aileron_R,-0.6,negative_first,negative,outbound,4,11,-16.5523359350795,-14.5912556546305,-1.96108028044904,-15.0011492827749,-1.55118665230462,1,
71,2,Aileron_R,-0.8,negative_first,negative,outbound,5,11,-21.8006203419261,-24.3336169469203,2.5329966049942,-22.5017239241624,0.701103582236232,1,
72,2,Aileron_R,-1,negative_first,negative,outbound,6,11,-27.3025585831995,-27.0638780474378,-0.238680535761691,-27.3441883378776,0.0416297546780982,1,
73,2,Aileron_R,-0.8,negative_first,negative,return,7,11,-26.8666135519145,-24.3336169469203,-2.5329966049942,-22.5017239241624,-4.36488962775217,1,
74,2,Aileron_R,-0.6,negative_first,negative,return,8,11,-12.9473416772894,-14.5912556546305,1.64391397734113,-15.0011492827749,2.05380760548555,1,
75,2,Aileron_R,-0.4,negative_first,negative,return,9,11,-8.34366400720121,-9.35760037450204,1.01393636730083,-7.50057464138745,-0.843089365813757,1,
76,2,Aileron_R,-0.2,negative_first,negative,return,10,11,-7.48231470975112,-4.76008922274997,-2.72222548700114,0,-7.48231470975112,0,unstable_final_window
77,2,Aileron_R,-0,negative_first,negative,return,11,11,-0.165220911863482,0,-0.165220911863482,0,-0.165220911863482,1,
78,2,Aileron_R,0,negative_first,positive,outbound,1,11,-0.084138226652989,0,-0.084138226652989,0,-0.084138226652989,1,
79,2,Aileron_R,0.2,negative_first,positive,outbound,2,11,10.6478349523114,3.36103282335712,7.28680212895432,0,10.6478349523114,1,
80,2,Aileron_R,0.4,negative_first,positive,outbound,3,11,8.65090526410304,8.65090526410304,0,3.53820446130307,5.11270080279998,1,
81,2,Aileron_R,0.6,negative_first,positive,outbound,4,11,7.73941878130322,7.73941878130322,0,7.07640892260613,0.663009858697089,1,
82,2,Aileron_R,0.8,negative_first,positive,outbound,5,11,7.39121136808076,7.55939691942914,-0.168185551348379,10.6146133839092,-3.22340201582844,1,
83,2,Aileron_R,1,negative_first,positive,outbound,6,11,7.48803005957178,13.1898661769902,-5.70183611741842,14.1528178452123,-6.66478778564049,1,
84,2,Aileron_R,0.8,negative_first,positive,return,7,11,7.61034886951659,7.55939691942914,0.0509519500874491,10.6146133839092,-3.00426451439261,1,
85,2,Aileron_R,0.6,negative_first,positive,return,8,11,7.91597537955709,7.73941878130322,0.176556598253872,7.07640892260613,0.839566456950961,1,
86,2,Aileron_R,0.4,negative_first,positive,return,9,11,7.11900052329041,8.65090526410304,-1.53190474081264,3.53820446130307,3.58079606198734,1,
87,2,Aileron_R,0.2,negative_first,positive,return,10,11,3.30391249788966,3.36103282335712,-0.0571203254674533,0,3.30391249788966,0,unstable_final_window
88,2,Aileron_R,0,negative_first,positive,return,11,11,0.925337043849521,0,0.925337043849521,0,0.925337043849521,1,
89,3,Rudder,0,positive_first,positive,outbound,1,11,1.80529963728446,0,1.80529963728446,0,1.80529963728446,0,unstable_final_window
90,3,Rudder,0.2,positive_first,positive,outbound,2,11,6.76767455275381,9.90466082097205,-3.13698626821824,0,6.76767455275381,1,
91,3,Rudder,0.4,positive_first,positive,outbound,3,11,121.466116404801,27.563284665529,93.9028317392723,9.86069959209666,111.605416812705,0,unstable_final_window
92,3,Rudder,0.6,positive_first,positive,outbound,4,11,31.3247828312675,37.4347059807535,-6.10992314948605,19.7213991841933,11.6033836470742,0,unstable_final_window
93,3,Rudder,0.8,positive_first,positive,outbound,5,11,28.8265953324808,28.7042681855152,0.122327146965628,29.58209877629,-0.755503443809189,0,unstable_final_window
94,3,Rudder,1,positive_first,positive,outbound,6,11,30.5290558546937,29.138599842001,1.39045601269271,39.4427983683866,-8.91374251369294,1,
95,3,Rudder,0.8,positive_first,positive,return,7,11,29.5643026039762,28.7042681855152,0.86003441846108,29.58209877629,-0.0177961723137372,1,
96,3,Rudder,0.6,positive_first,positive,return,8,11,35.370943524102,37.4347059807535,-2.06376245665157,19.7213991841933,15.6495443399087,0,unstable_final_window
97,3,Rudder,0.4,positive_first,positive,return,9,11,33.8492047374805,27.563284665529,6.28592007195149,9.86069959209666,23.9885051453838,0,unstable_final_window
98,3,Rudder,0.2,positive_first,positive,return,10,11,9.53779128174703,9.90466082097205,-0.366869539225021,0,9.53779128174703,1,
99,3,Rudder,0,positive_first,positive,return,11,11,2.50063735320332,0,2.50063735320332,0,2.50063735320332,1,
100,3,Rudder,-0,positive_first,negative,outbound,1,11,2.88604191098093,0,2.88604191098093,0,2.88604191098093,0,unstable_final_window
101,3,Rudder,-0.2,positive_first,negative,outbound,2,11,-2.50078797267623,-1.10243761571836,-1.39835035695787,0,-2.50078797267623,1,
102,3,Rudder,-0.4,positive_first,negative,outbound,3,11,1.29802097130761,1.29802097130761,0,0,1.29802097130761,1,
103,3,Rudder,-0.6,positive_first,negative,outbound,4,11,0.255654553695627,0.108153833764788,0.147500719930839,0,0.255654553695627,1,
104,3,Rudder,-0.8,positive_first,negative,outbound,5,11,-0.486425669875559,0.252334690514892,-0.738760360390451,0,-0.486425669875559,1,
