frame_number,t_read_host_s,vicon_latency_s,t_capture_host_s,subject_name,segment_name,x_m,y_m,z_m,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad,is_occluded,t_elapsed_s,phase_name,phase_type
63183,0.6379762,0.0146735000000594,0.623302699999941,Nausicaa,Nausicaa,0.0144889548878464,-0.136863997429062,1.2300779345687,-0.00165266208838965,0.0495834416103223,0.00188172990536375,0.998766844723362,-0.00350509301823794,0.099200998785527,0.00394209926760845,0,0.527759599999941,static_reference,static_reference
63187,0.6537475,0.014317365000366,0.639430134999634,Nausicaa,Nausicaa,0.0144877642078576,-0.136804968327861,1.23003323612819,-0.00161635590294325,0.0497287277637011,0.00201167792096707,0.998759427580306,-0.00344582487472373,0.0994916246490789,0.00419990492279302,0,0.543887034999634,static_reference,static_reference
63190,0.6698747,0.0144086925001125,0.655466007499888,Nausicaa,Nausicaa,0.0144743114153221,-0.136880162495394,1.23005913350222,-0.00158284862876869,0.0496172926942078,0.00187880278197604,0.998765282214006,-0.00336480240501,0.0992690693080018,0.00392939428669332,0,0.559922907499888,static_reference,static_reference
63193,0.6855628,0.0144848575001217,0.671077942499878,Nausicaa,Nausicaa,0.014565348187042,-0.136800198404648,1.23009287211737,-0.00175408535231702,0.0495858164008317,0.00205757521674031,0.998766207067834,-0.00372622494592813,0.0992046988661876,0.00430520957924064,0,0.575534842499878,static_reference,static_reference
63196,0.7014984,0.014759399999964,0.686739000000036,Nausicaa,Nausicaa,0.0144502645501369,-0.136853477574858,1.23009537480289,-0.00148846994970104,0.0496490239036945,0.00187378296183008,0.998763859888828,-0.00317497923749986,0.099332996641311,0.00391001979401608,0,0.591195900000036,static_reference,static_reference
63199,0.7165462,0.0150102800001736,0.701535919999826,Nausicaa,Nausicaa,0.0145036125690852,-0.136834310509934,1.23011356130467,-0.00107162679356055,0.0497257313931479,0.00189791433043692,0.998760532447406,-0.00234092514135625,0.099488167591033,0.00391707810456327,0,0.605992819999826,static_reference,static_reference
63202,0.7315696,0.0148954774998955,0.716674122500105,Nausicaa,Nausicaa,0.0144888231702973,-0.136831472385519,1.23007883062442,-0.00156250197511427,0.0495738921673687,0.00188880090072449,0.998767450527956,-0.00332476840372957,0.0991822083693261,0.00394727350160965,0,0.621131022500105,static_reference,static_reference
63205,0.7469597,0.0141608249997549,0.732798875000245,Nausicaa,Nausicaa,0.0144825457152769,-0.136826562242947,1.23002214442461,-0.00162215995327679,0.0497247404142909,0.00197004552906054,0.998759699681776,-0.0034532973950087,0.0994837597302309,0.00411689439218608,0,0.637255775000245,static_reference,static_reference
63208,0.7621718,0.0136058275003128,0.748565972499687,Nausicaa,Nausicaa,0.0145543505174358,-0.136785614342512,1.23004883879585,-0.00166104028770698,0.0496914223895922,0.00210634752697037,0.99876101585222,-0.00354481012177846,0.0994163982974755,0.00439426632264003,0,0.653022872499687,static_reference,static_reference
63211,0.7776131,0.0138228325003708,0.763790267499629,Nausicaa,Nausicaa,0.0144823381150401,-0.136854681556254,1.23002696688601,-0.0016770065114078,0.0497318776898661,0.0019585177215044,0.998759276401944,-0.0035622790725739,0.0994978668009293,0.00409926253158255,0,0.668247167499629,static_reference,static_reference
63215,0.7936128,0.0130149800001481,0.780597819999852,Nausicaa,Nausicaa,0.014475954246772,-0.136851936296085,1.23008460478791,-0.00150571849395485,0.0495528895646042,0.00192066636991819,0.998768519221702,-0.00321386437651994,0.0991402733921248,0.00400550680758156,0,0.685054719999852,static_reference,static_reference
63218,0.8087218,0.0133415225001133,0.795380277499887,Nausicaa,Nausicaa,0.0144852929124253,-0.136861076082211,1.23007556058104,-0.0015180415370443,0.0495835806905508,0.00183613772007572,0.998767136360658,-0.00323031191773541,0.0992019552870839,0.00383716259870621,0,0.699837177499887,static_reference,static_reference
63221,0.8240814,0.0137564975003429,0.810324902499657,Nausicaa,Nausicaa,0.0144918810528811,-0.136849662991992,1.23007563235038,-0.00142276734819543,0.0495710394828119,0.00183761289360145,0.998767896438667,-0.00303915260485343,0.0991772031629366,0.00383058657632479,0,0.714781802499657,static_reference,static_reference
63224,0.8394059,0.013645162499843,0.825760737500157,Nausicaa,Nausicaa,0.0144903985294332,-0.136847083318511,1.23015253340033,-0.00119396539653596,0.0496087920726646,0.00184170257666422,0.998766314173312,-0.00258041675272297,0.0992536654844251,0.00381611396424099,0,0.730217637500157,static_reference,static_reference
63227,0.8553968,0.0139992350004034,0.841397564999597,Nausicaa,Nausicaa,0.0144707974818045,-0.136865615212706,1.23007094333112,-0.00167520187119178,0.0495910846048281,0.00190205914215404,0.998766389200912,-0.00355239872385063,0.0992161422686728,0.00398518481655197,0,0.745854464999597,static_reference,static_reference
63230,0.8704728,0.0141245425004713,0.856348257499529,Nausicaa,Nausicaa,0.0144340818592998,-0.136838009569619,1.23009597830717,-0.00160580735321229,0.0496477332539511,0.0019144704659197,0.998763665122197,-0.00341457989612879,0.0993298130983199,0.0040034004760413,0,0.760805157499529,static_reference,static_reference
63233,0.8858854,0.0141455075000929,0.871739892499907,Nausicaa,Nausicaa,0.014479258781623,-0.136843232953342,1.23007014987327,-0.00152370547129983,0.0495775988742572,0.00186352020960061,0.998767373968497,-0.00324438507346347,0.0991898662907794,0.00389267306110545,0,0.776196792499907,static_reference,static_reference
63236,0.9018244,0.0144923300005148,0.887332069999485,Nausicaa,Nausicaa,0.0144828133729848,-0.136851129237036,1.23006841142394,-0.00148869656910314,0.0495766651664289,0.00187492064139287,0.998767451775482,-0.00317523993855153,0.0991880967300593,0.0039120668040325,0,0.791788969999485,static_reference,static_reference
63239,0.9168154,0.0146021550001366,0.902213244999863,Nausicaa,Nausicaa,0.0144846196462167,-0.136834188964559,1.23014943350545,-0.00111755879500938,0.0495914025672293,0.00184145026239288,0.998767266641576,-0.00242694099622387,0.0992191359673237,0.00380794040720178,0,0.806670144999863,static_reference,static_reference
63243,0.9330188,0.013605465000187,0.919413334999813,Nausicaa,Nausicaa,0.0144776117448662,-0.136835941785137,1.23008353829037,-0.00150344516128091,0.0495578389020365,0.00188854289315094,0.998768338335646,-0.00320612296621778,0.0991502964948613,0.0039408136052758,0,0.823870234999813,static_reference,static_reference
63246,0.9484726,0.0138462900001419,0.934626309999858,Nausicaa,Nausicaa,0.0144850927129645,-0.13686037851701,1.23007155685747,-0.00150975212735868,0.0496155238570294,0.00183180147321983,0.998765570564119,-0.00321337283341097,0.0992659659255548,0.00382774739137457,0,0.839083209999858,static_reference,static_reference
63249,0.964391,0.0136061800000395,0.950784819999961,Nausicaa,Nausicaa,0.01446999263875,-0.1368400911645,1.23014273449062,-0.00118087520091799,0.0496126195989078,0.00179354274199769,0.998766227259776,-0.00254935287604388,0.0992615030031653,0.00371814309566703,0,0.855241719999961,static_reference,static_reference
63252,0.9805458,0.013528052499956,0.967017747500044,Nausicaa,Nausicaa,0.0144415844608467,-0.136833020391895,1.23002586709847,-0.00159098662296533,0.0497595772087674,0.00196768603025784,0.998758019466806,-0.00339063853023354,0.0995536558622083,0.00410917561970067,0,0.871474647500044,static_reference,static_reference
63255,0.9958466,0.0134832175002151,0.982363382499785,Nausicaa,Nausicaa,0.0145510770711698,-0.136818062934667,1.23004315212399,-0.00167382252089605,0.0496977050854079,0.00210455005589583,0.998760685698268,-0.00357032017917869,0.0994289293575681,0.00439195986379431,0,0.886820282499785,static_reference,static_reference
63258,1.0114935,0.0143299350001892,0.997163564999811,Nausicaa,Nausicaa,0.0144899826754534,-0.136880987456834,1.23005648912089,-0.00156270460479139,0.0495997416423205,0.00183038442953898,0.998766275600139,-0.00331946323715933,0.0992341643279105,0.00383012423632957,0,0.901620464999811,static_reference,static_reference
63261,1.0270745,0.0141545375001576,1.01291996249984,Nausicaa,Nausicaa,0.0145495819474286,-0.136789194011747,1.23004346620637,-0.00167072999247971,0.0496618884387946,0.00210017455306685,0.998762481656591,-0.00356350438442889,0.0993572370268907,0.00438272329772195,0,0.917376862499842,static_reference,static_reference
63264,1.0427159,0.0148716374998727,1.02784426250013,Nausicaa,Nausicaa,0.0144866876036958,-0.136832652693824,1.23002024418863,-0.00152182780190702,0.0496677182079232,0.00201415487664318,0.998762606923333,-0.00325603449832353,0.0993698440190781,0.00419520427765406,0,0.932301162500127,static_reference,static_reference
63267,1.0584911,0.0143721224998876,1.04411897750011,Nausicaa,Nausicaa,0.0144724054029554,-0.136838941850461,1.23007574627083,-0.00151585294475698,0.0495806014478475,0.00185110464923238,0.998767259956742,-0.0032273974387315,0.0991959495400507,0.00386697845070198,0,0.948575877500112,static_reference,static_reference
63270,1.0735151,0.0145049725003476,1.05901012749965,Nausicaa,Nausicaa,0.0144551434197473,-0.136845443563596,1.23007505490833,-0.00150330480264447,0.0495624197331042,0.00186218187098032,0.998768160737791,-0.00320323506823335,0.0991595545298512,0.00388789897292565,0,0.963467027499652,static_reference,static_reference
63273,1.0892341,0.014786705000106,1.07444739499989,Nausicaa,Nausicaa,0.0145346144467636,-0.136806152131195,1.23004517364282,-0.00168603421511364,0.049684531868381,0.00208163616316482,0.99876136858237,-0.00359248343261509,0.0994025791909312,0.00434712786225496,0,0.978904294999894,static_reference,static_reference
63277,1.1044697,0.0149144875004913,1.08955521249951,Nausicaa,Nausicaa,0.0145398898709626,-0.136821814853609,1.23006457617192,-0.00165083423147242,0.0495691443913223,0.00205178852626072,0.998767222547124,-0.00351830342198078,0.0991717788534213,0.00428323782258458,0,0.994012112499509,static_reference,static_reference
63280,1.1205546,0.0149863250000771,1.10556827499992,Nausicaa,Nausicaa,0.0144762230077708,-0.136847977347761,1.230025867983,-0.00158056772835433,0.0496787417228923,0.00193928446131783,0.998762115622266,-0.00336652594511496,0.0993919239538311,0.00405081198080891,0,1.01002517499992,static_reference,static_reference
63283,1.1361659,0.0147209999998867,1.12144490000011,Nausicaa,Nausicaa,0.0144758714493746,-0.136808958736312,1.23003387791618,-0.00158934123456193,0.0496919379377329,0.00197656885973405,0.998761372137497,-0.00338792006173556,0.0994181869286343,0.00412658453795828,0,1.02590180000011,static_reference,static_reference
63286,1.1510471,0.0148561125004422,1.13619098749956,Nausicaa,Nausicaa,0.0144903483750558,-0.136846682797446,1.23007602231707,-0.00141852802058764,0.0495218370632032,0.00187534082799665,0.998770273150397,-0.00303419301319761,0.0990785793522803,0.00390573020029053,0,1.04064788749956,static_reference,static_reference
63289,1.1672397,0.0143819699999205,1.15285773000008,Nausicaa,Nausicaa,0.0144931844805887,-0.136887010364342,1.23006677327768,-0.00155788339785596,0.0495717163244346,0.00184764398845006,0.998767642723602,-0.00331138736367361,0.0991780061334315,0.00386418657075157,0,1.05731463000008,static_reference,static_reference
63293,1.183279,0.0138144275001596,1.16946457249984,Nausicaa,Nausicaa,0.0144673011803573,-0.136853875393428,1.23004392955637,-0.00171021823521872,0.0495940149614936,0.0019174567943687,0.998766154909661,-0.0036242384638093,0.099221814537355,0.00401959601821931,0,1.07392147249984,static_reference,static_reference
63296,1.1988627,0.0137596250000372,1.18510307499996,Nausicaa,Nausicaa,0.014503353525182,-0.136870801714613,1.23011872893334,-0.00107325627888228,0.0495528644921924,0.00186781245728074,0.998769179048995,-0.00234047665672696,0.0991420722176356,0.00385633913648103,0,1.08955997499996,static_reference,static_reference
63299,1.2143092,0.0139500399999966,1.20035916,Nausicaa,Nausicaa,0.0144705570628569,-0.136851631976926,1.23007991107479,-0.00157538576549123,0.0495416678768839,0.00186531511062132,0.998769073361408,-0.00334815423981774,0.099117708568778,0.00390129049290123,0,1.10481606,static_reference,static_reference
63302,1.2293038,0.0146216925000452,1.21468210749995,Nausicaa,Nausicaa,0.0144776614881903,-0.136848446059734,1.23005530374489,-0.00152461386179769,0.0495553783990146,0.00193030963644978,0.998768348481774,-0.00325276615957599,0.0991451499679511,0.00402675561339902,0,1.11913900749995,static_reference,static_reference
63305,1.2448145,0.0150688950002465,1.22974560499975,Nausicaa,Nausicaa,0.0144870918906867,-0.136867243409373,1.23000665622119,-0.00155983726293793,0.0496646398037642,0.00200678974106031,0.998762716192295,-0.00333158675589462,0.0993635444712351,0.00418420176730219,0,1.13420250499975,static_reference,static_reference
63308,1.261148,0.0146277075003099,1.24652029249969,Nausicaa,Nausicaa,0.0145559920520637,-0.13686725869512,1.23012376685711,-0.00161916675933057,0.0494682272214258,0.00203249125262456,0.998772317284517,-0.00345234631549126,0.0989698999122972,0.00424095246899254,0,1.15097719249969,static_reference,static_reference
63311,1.2758263,0.0146572849998795,1.26116901500012,Nausicaa,Nausicaa,0.0145187795547623,-0.136867284552315,1.23010756162642,-0.00107417325875746,0.0496439091393187,0.00188634109486077,0.998764621997821,-0.00234454064903258,0.0993243383738439,0.00389387499632039,0,1.16562591500012,static_reference,static_reference
63314,1.2916554,0.0148637249997772,1.27679167500022,Nausicaa,Nausicaa,0.0145415353483725,-0.136771261108566,1.23011404782547,-0.00126946415724342,0.0496914913943048,0.00202387132757834,0.998761757421965,-0.0027505081913246,0.0994184791019976,0.00418959389398341,0,1.18124857500022,static_reference,static_reference
63317,1.307539,0.0135036475001964,1.2940353524998,Nausicaa,Nausicaa,0.0145501286030612,-0.136759863772581,1.23011103185307,-0.00114289519379171,0.0496330799094509,0.0020562531260887,0.998764748573136,-0.00249939881486715,0.0993019613229378,0.004241786439889,0,1.1984922524998,static_reference,static_reference
63320,1.3225627,0.0139118199997479,1.30865088000025,Nausicaa,Nausicaa,0.0145411275460758,-0.136834097028173,1.23002575533696,-0.00165870901299164,0.0496514750107211,0.00209974531382581,0.998763020332294,-0.00353928067891853,0.0993364388000027,0.00438062020021952,0,1.21310778000025,static_reference,static_reference
63324,1.338354,0.0138398625003526,1.32451413749965,Nausicaa,Nausicaa,0.0144906082611332,-0.136864080352936,1.22999941453092,-0.00165902421831646,0.0496808935288933,0.00199272811695701,0.998761776146577,-0.00352936813342921,0.0993957256432481,0.00416593872908259,0,1.22897103749965,static_reference,static_reference
63326,1.3530196,0.0144028074997532,1.33861679250025,Nausicaa,Nausicaa,0.0144945938465493,-0.136810745412637,1.23011652357728,-0.00115898810071052,0.049670030612672,0.00189797963717035,0.998763206410216,-0.00251607109095716,0.0993762853590513,0.0039257772848906,0,1.24307369250025,static_reference,static_reference
63330,1.3690427,0.0146475449998456,1.35439515500015,Nausicaa,Nausicaa,0.0144916819888148,-0.136858437603897,1.23004803987379,-0.00163627362591313,0.0496748993681931,0.00193131072228523,0.998762232475916,-0.00347753892272743,0.0993840314530092,0.00404035204641984,0,1.25885205500015,static_reference,static_reference
63333,1.3851642,0.0142470175001784,1.37091718249982,Nausicaa,Nausicaa,0.0144843488528131,-0.136834317858191,1.23003983272644,-0.00163530849629058,0.0496873383718154,0.00195152752173617,0.998761576008999,-0.00347767523720091,0.0994088736525782,0.00408088825315199,0,1.27537408249982,static_reference,static_reference
63336,1.4008238,0.014458000000013,1.38636579999999,Nausicaa,Nausicaa,0.0144922206774821,-0.136845061670423,1.2301369169029,-0.00103943364874882,0.0495236742548071,0.00185796091342524,0.998770681011031,-0.00227148087150887,0.0990837730801275,0.00383311686471835,0,1.29082269999999,static_reference,static_reference
63339,1.4161481,0.0147202500001923,1.40142784999981,Nausicaa,Nausicaa,0.0145482200257099,-0.136776758741332,1.23009199056736,-0.00127948240844481,0.0496594612707994,0.0020382780183172,0.998763308423863,-0.00277191317463352,0.0993542578870661,0.00421941221665506,0,1.30588474999981,static_reference,static_reference
63342,1.431874,0.014558419999993,1.41731558000001,Nausicaa,Nausicaa,0.0144923978790644,-0.136889655899723,1.23004895789338,-0.00149135925235398,0.0495252790010738,0.00187447944873459,0.998769998004667,-0.00318032256065563,0.099085189331156,0.00391126199676064,0,1.32177248000001,static_reference,static_reference
63345,1.447144,0.0144731074999509,1.43267089250005,Nausicaa,Nausicaa,0.0144774979090968,-0.136840854716937,1.23004106383291,-0.00161762024446849,0.0496266422798472,0.00195416630816635,0.998764617372288,-0.00344216037013289,0.099287395163406,0.00408418413566738,0,1.33712779250005,static_reference,static_reference
63348,1.4627667,0.014523357500147,1.44824334249985,Nausicaa,Nausicaa,0.0144751470350466,-0.136840316546056,1.23008796985961,-0.00170588668416786,0.0496649470698475,0.00194329227831206,0.998762587704551,-0.00361843447108834,0.0993637770857419,0.00407131382080444,0,1.35270024249985,static_reference,static_reference
63352,1.478881,0.0144995300001652,1.46438146999983,Nausicaa,Nausicaa,0.0144719846004319,-0.13686462866136,1.23007404539707,-0.0016152287533516,0.0496262874953907,0.00194544995677316,0.998764655887444,-0.00343648871979403,0.0992867244953747,0.00406644683720283,0,1.36883836999983,static_reference,static_reference
63355,1.4940557,0.0146307424998951,1.47942495750011,Nausicaa,Nausicaa,0.014465668742856,-0.13685815951422,1.23005991736379,-0.00151928620538614,0.0495427097271227,0.00188160325412333,0.998769078041323,-0.00323716642609187,0.0991199610176807,0.00392840549931045,0,1.38388185750011,static_reference,static_reference
63358,1.5098987,0.0143465900000619,1.49555210999994,Nausicaa,Nausicaa,0.0144791546513918,-0.136838933887697,1.23006142054933,-0.00156028709683933,0.0495595377631662,0.0019418773904594,0.998768064584104,-0.00332554700225684,0.0991532965017283,0.00405354515076059,0,1.40000900999994,static_reference,static_reference
63361,1.5246608,0.0142979924998763,1.51036280750012,Nausicaa,Nausicaa,0.0145564942466473,-0.136819604427084,1.23005766609045,-0.00154869437150056,0.0495436927849229,0.0020749653249608,0.99876860111333,-0.00331545742095757,0.0991211738220511,0.00431949202460175,0,1.41481970750012,static_reference,static_reference
