event_id,surface_index,surface_name,command_level_norm,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count,settled_deflection_deg,lookup_deflection_deg,lookup_error_deg,linear_fitted_deflection_deg,linear_fit_error_deg,valid,rejection_reason
1,1,Aileron_L,0,positive_first,positive,outbound,1,19,-2.59167973517494,-2.22044604925031e-16,-2.59167973517494,0,-2.59167973517494,1,
2,1,Aileron_L,0.05,positive_first,positive,outbound,2,19,-2.71040540697274,0.170248080464462,-2.8806534874372,0,-2.71040540697274,1,
3,1,Aileron_L,0.1,positive_first,positive,outbound,3,19,-0.627702280004383,2.83279879199593,-3.46050107200031,0,-0.627702280004383,1,
4,1,Aileron_L,0.15,positive_first,positive,outbound,4,19,3.04188573619807,2.88883250291081,0.153053233287263,0,3.04188573619807,1,
5,1,Aileron_L,0.2,positive_first,positive,outbound,5,19,5.11907134368647,5.59397368388978,-0.474902340203307,0,5.11907134368647,1,
6,1,Aileron_L,0.3,positive_first,positive,outbound,6,19,7.87238203545194,7.95455671072877,-0.082174675276824,0,7.87238203545194,1,
7,1,Aileron_L,0.45,positive_first,positive,outbound,7,19,10.9467449503886,11.2695147966492,-0.322769846260574,4.76880391853117,6.17794103185741,1,
8,1,Aileron_L,0.6,positive_first,positive,outbound,8,19,17.5684621708162,16.8434254276499,0.725036743166292,9.53760783706234,8.03085433375389,1,
9,1,Aileron_L,0.8,positive_first,positive,outbound,9,19,17.6777657296686,18.9388198717933,-1.26105414212471,15.8960130617706,1.78175266789806,1,
10,1,Aileron_L,1,positive_first,positive,outbound,10,19,24.9813543601387,24.459590420482,0.521763939656736,22.2544182864788,2.72693607365994,1,
11,1,Aileron_L,0.8,positive_first,positive,return,11,19,19.5362542148768,18.9388198717933,0.597434343083421,15.8960130617706,3.6402411531062,1,
12,1,Aileron_L,0.6,positive_first,positive,return,12,19,15.3093108141831,16.8434254276499,-1.53411461346683,9.53760783706234,5.77170297712077,1,
13,1,Aileron_L,0.45,positive_first,positive,return,13,19,11.5922846429097,11.2695147966492,0.322769846260574,4.76880391853117,6.82348072437856,1,
14,1,Aileron_L,0.3,positive_first,positive,return,14,19,8.03673138600559,7.95455671072877,0.0821746752768249,0,8.03673138600559,1,
15,1,Aileron_L,0.2,positive_first,positive,return,15,19,5.54914691410968,5.59397368388978,-0.0448267697800979,0,5.54914691410968,1,
16,1,Aileron_L,0.15,positive_first,positive,return,16,19,2.0440113100196,2.88883250291081,-0.844821192891217,0,2.0440113100196,1,
17,1,Aileron_L,0.1,positive_first,positive,return,17,19,3.26970213136826,2.83279879199593,0.436903339372326,0,3.26970213136826,1,
18,1,Aileron_L,0.05,positive_first,positive,return,18,19,1.23245509756656,0.170248080464462,1.0622070171021,0,1.23245509756656,1,
19,1,Aileron_L,0,positive_first,positive,return,19,19,3.4997568829378,-2.22044604925031e-16,3.4997568829378,0,3.4997568829378,1,
20,1,Aileron_L,-0,positive_first,negative,outbound,1,19,4.18874880564926,-2.22044604925031e-16,4.18874880564926,0,4.18874880564926,1,
21,1,Aileron_L,-0.05,positive_first,negative,outbound,2,19,-5.72868202228606,-4.948515778055,-0.780166244231057,0,-5.72868202228606,1,
22,1,Aileron_L,-0.1,positive_first,negative,outbound,3,19,-5.55809760185355,-4.80760580310523,-0.750491798748319,0,-5.55809760185355,1,
23,1,Aileron_L,-0.15,positive_first,negative,outbound,4,19,-5.61171346788395,-5.55265069827682,-0.0590627696071264,0,-5.61171346788395,1,
24,1,Aileron_L,-0.2,positive_first,negative,outbound,5,19,-8.58972436315904,-5.99373886909675,-2.59598549406229,0,-8.58972436315904,1,
25,1,Aileron_L,-0.3,positive_first,negative,outbound,6,19,-13.3598191270028,-10.9900591649379,-2.36975996206492,-3.43846237141005,-9.92135675559273,1,
26,1,Aileron_L,-0.45,positive_first,negative,outbound,7,19,-19.0112240443314,-16.2699659172927,-2.74125812703875,-8.59615592852513,-10.4150681158063,1,
27,1,Aileron_L,-0.6,positive_first,negative,outbound,8,19,-18.9217245543214,-18.8761979674895,-0.0455265868318762,-13.7538494856402,-5.16787506868118,1,
28,1,Aileron_L,-0.8,positive_first,negative,outbound,9,19,-21.2909557847174,-21.0512392317757,-0.239716552941719,-20.6307742284603,-0.660181556257054,1,
29,1,Aileron_L,-1,positive_first,negative,outbound,10,19,-24.1767225365507,-22.8308937265271,-1.34582881002353,-24.1767225365507,0,1,
30,1,Aileron_L,-0.8,positive_first,negative,return,11,19,-20.4637522381234,-21.0512392317757,0.587486993652259,-20.6307742284603,0.167021990336924,1,
31,1,Aileron_L,-0.6,positive_first,negative,return,12,19,-18.8306713806576,-18.8761979674895,0.0455265868318797,-13.7538494856402,-5.07682189501743,1,
32,1,Aileron_L,-0.45,positive_first,negative,return,13,19,-13.5287077902539,-16.2699659172927,2.74125812703875,-8.59615592852513,-4.9325518617288,1,
33,1,Aileron_L,-0.3,positive_first,negative,return,14,19,-10.8374178530293,-10.9900591649379,0.152641311908596,-3.43846237141005,-7.39895548161921,1,
34,1,Aileron_L,-0.2,positive_first,negative,return,15,19,-5.81897525568152,-5.99373886909675,0.174763613415235,0,-5.81897525568152,1,
35,1,Aileron_L,-0.15,positive_first,negative,return,16,19,-5.4935879286697,-5.55265069827682,0.0590627696071264,0,-5.4935879286697,1,
36,1,Aileron_L,-0.1,positive_first,negative,return,17,19,-5.63759831169613,-4.80760580310523,-0.829992508590903,0,-5.63759831169613,1,
37,1,Aileron_L,-0.05,positive_first,negative,return,18,19,-6.87423403977465,-4.948515778055,-1.92571826171965,0,-6.87423403977465,1,
38,1,Aileron_L,-0,positive_first,negative,return,19,19,-0.217009504121134,-2.22044604925031e-16,-0.217009504121134,0,-0.217009504121134,1,
39,1,Aileron_L,-0,negative_first,negative,outbound,1,19,0.217009504121133,-2.22044604925031e-16,0.217009504121134,0,0.217009504121133,1,
40,1,Aileron_L,-0.05,negative_first,negative,outbound,2,19,1.64173002497505,-4.948515778055,6.59024580303005,0,1.64173002497505,1,
41,1,Aileron_L,-0.1,negative_first,negative,outbound,3,19,0.0909079226714571,-4.80760580310523,4.89851372577669,0,0.0909079226714571,1,
42,1,Aileron_L,-0.15,negative_first,negative,outbound,4,19,0.072840573227424,-5.55265069827682,5.62549127150425,0,0.072840573227424,1,
43,1,Aileron_L,-0.2,negative_first,negative,outbound,5,19,-3.29335325930485,-5.99373886909675,2.7003856097919,0,-3.29335325930485,1,
44,1,Aileron_L,-0.3,negative_first,negative,outbound,6,19,-10.2762798220324,-10.9900591649379,0.713779342905504,-3.43846237141005,-6.83781745062231,1,
45,1,Aileron_L,-0.45,negative_first,negative,outbound,7,19,-19.5184974189505,-16.2699659172927,-3.2485315016578,-8.59615592852513,-10.9223414904253,1,
46,1,Aileron_L,-0.6,negative_first,negative,outbound,8,19,-18.8046354846682,-18.8761979674895,0.0715624828212889,-13.7538494856402,-5.05078599902802,0,unstable_final_window
47,1,Aileron_L,-0.8,negative_first,negative,outbound,9,19,-20.8115226788339,-21.0512392317757,0.239716552941715,-20.6307742284603,-0.180748450373621,1,
48,1,Aileron_L,-1,negative_first,negative,outbound,10,19,-21.4850649165036,-22.8308937265271,1.34582881002354,-24.1767225365507,2.69165762004707,1,
49,1,Aileron_L,-0.8,negative_first,negative,return,11,19,-23.098731954987,-21.0512392317757,-2.04749272321134,-20.6307742284603,-2.46795772652667,1,
50,1,Aileron_L,-0.6,negative_first,negative,return,12,19,-18.1009985760818,-18.8761979674895,0.775199391407678,-13.7538494856402,-4.34714909044163,0,unstable_final_window
51,1,Aileron_L,-0.45,negative_first,negative,return,13,19,-13.4895035563889,-16.2699659172927,2.78046236090378,-8.59615592852513,-4.89334762786376,1,
52,1,Aileron_L,-0.3,negative_first,negative,return,14,19,-11.1427004768465,-10.9900591649379,-0.152641311908596,-3.43846237141005,-7.7042381054364,1,
53,1,Aileron_L,-0.2,negative_first,negative,return,15,19,-6.16850248251199,-5.99373886909675,-0.174763613415235,0,-6.16850248251199,1,
54,1,Aileron_L,-0.15,negative_first,negative,return,16,19,-6.52165993098528,-5.55265069827682,-0.969009232708454,0,-6.52165993098528,1,
55,1,Aileron_L,-0.1,negative_first,negative,return,17,19,-4.05711400435691,-4.80760580310523,0.750491798748319,0,-4.05711400435691,1,
56,1,Aileron_L,-0.05,negative_first,negative,return,18,19,-4.16834953382394,-4.948515778055,0.780166244231057,0,-4.16834953382394,1,
57,1,Aileron_L,-0,negative_first,negative,return,19,19,-1.30446960097092,-2.22044604925031e-16,-1.30446960097092,0,-1.30446960097092,1,
58,1,Aileron_L,0,negative_first,positive,outbound,1,19,-0.474867717011765,-2.22044604925031e-16,-0.474867717011765,0,-0.474867717011765,1,
59,1,Aileron_L,0.05,negative_first,positive,outbound,2,19,-0.891958936637638,0.170248080464462,-1.0622070171021,0,-0.891958936637638,1,
60,1,Aileron_L,0.1,negative_first,positive,outbound,3,19,3.5597633786833,2.83279879199593,0.726964586687366,0,3.5597633786833,1,
61,1,Aileron_L,0.15,negative_first,positive,outbound,4,19,4.54524522072326,2.88883250291081,1.65641271781245,0,4.54524522072326,1,
62,1,Aileron_L,0.2,negative_first,positive,outbound,5,19,7.16360259245301,5.59397368388978,1.56962890856323,0,7.16360259245301,1,
63,1,Aileron_L,0.3,negative_first,positive,outbound,6,19,6.75199535163273,7.95455671072877,-1.20256135909604,0,6.75199535163273,1,
64,1,Aileron_L,0.45,negative_first,positive,outbound,7,19,10.1153473682165,11.2695147966492,-1.15416742843266,4.76880391853117,5.34654344968532,1,
65,1,Aileron_L,0.6,negative_first,positive,outbound,8,19,17.9158119376418,16.8434254276499,1.0723865099919,9.53760783706234,8.3782041005795,1,
66,1,Aileron_L,0.8,negative_first,positive,outbound,9,19,18.3413855287099,18.9388198717933,-0.597434343083417,15.8960130617706,2.44537246693936,1,
67,1,Aileron_L,1,negative_first,positive,outbound,10,19,23.9378264808252,24.459590420482,-0.52176393965674,22.2544182864788,1.68340819434647,1,
68,1,Aileron_L,0.8,negative_first,positive,return,11,19,23.6632819077827,18.9388198717933,4.72446203598938,15.8960130617706,7.76726884601215,1,
69,1,Aileron_L,0.6,negative_first,positive,return,12,19,16.1183886844836,16.8434254276499,-0.725036743166289,9.53760783706234,6.58078084742131,1,
70,1,Aileron_L,0.45,negative_first,positive,return,13,19,11.963926940083,11.2695147966492,0.694412143433812,4.76880391853117,7.19512302155179,1,
71,1,Aileron_L,0.3,negative_first,positive,return,14,19,9.39028313308945,7.95455671072877,1.43572642236068,0,9.39028313308945,1,
72,1,Aileron_L,0.2,negative_first,positive,return,15,19,5.63880045366988,5.59397368388978,0.0448267697800979,0,5.63880045366988,1,
73,1,Aileron_L,0.15,negative_first,positive,return,16,19,2.73577926962355,2.88883250291081,-0.153053233287263,0,2.73577926962355,1,
74,1,Aileron_L,0.1,negative_first,positive,return,17,19,2.3958954526236,2.83279879199593,-0.436903339372326,0,2.3958954526236,1,
75,1,Aileron_L,0.05,negative_first,positive,return,18,19,3.47054229501596,0.170248080464462,3.3002942145515,0,3.47054229501596,1,
76,1,Aileron_L,0,negative_first,positive,return,19,19,3.92550188628911,-2.22044604925031e-16,3.92550188628911,0,3.92550188628911,1,
77,2,Aileron_R,0,positive_first,positive,outbound,1,19,-0.0739119182082768,-1.38777878078145e-17,-0.0739119182082768,0,-0.0739119182082768,1,
78,2,Aileron_R,0.05,positive_first,positive,outbound,2,19,-0.0791498283732929,-0.232435926751819,0.153286098378526,0,-0.0791498283732929,1,
79,2,Aileron_R,0.1,positive_first,positive,outbound,3,19,0.235084689612293,-0.93011184357694,1.16519653318923,0,0.235084689612293,1,
80,2,Aileron_R,0.15,positive_first,positive,outbound,4,19,-0.53803170183213,-8.99861858864862,8.46058688681649,0,-0.53803170183213,1,
81,2,Aileron_R,0.2,positive_first,positive,outbound,5,19,-6.53819233614991,-7.43015182268825,0.891959486538341,0,-6.53819233614991,1,
82,2,Aileron_R,0.3,positive_first,positive,outbound,6,19,-8.86429092918274,-8.86429092918274,0,0,-8.86429092918274,1,
83,2,Aileron_R,0.45,positive_first,positive,outbound,7,19,-6.83027475140141,-10.7252254859854,3.89495073458401,0,-6.83027475140141,1,
84,2,Aileron_R,0.6,positive_first,positive,outbound,8,19,-12.9104718851694,-12.9104718851694,0,0,-12.9104718851694,1,
85,2,Aileron_R,0.8,positive_first,positive,outbound,9,19,-23.1041956833079,-15.9308979664612,-7.17329771684664,0,-23.1041956833079,0,unstable_final_window
86,2,Aileron_R,1,positive_first,positive,outbound,10,19,-18.4955439844974,-15.9308979664612,-2.56464601803621,0,-18.4955439844974,0,unstable_final_window
87,2,Aileron_R,0.8,positive_first,positive,return,11,19,-19.8137659239522,-15.9308979664612,-3.88286795749103,0,-19.8137659239522,0,unstable_final_window
88,2,Aileron_R,0.6,positive_first,positive,return,12,19,-21.8919856271191,-12.9104718851694,-8.9815137419497,0,-21.8919856271191,0,unstable_final_window
89,2,Aileron_R,0.45,positive_first,positive,return,13,19,-14.6730251448111,-10.7252254859854,-3.94779965882573,0,-14.6730251448111,1,
90,2,Aileron_R,0.3,positive_first,positive,return,14,19,-12.8050166323231,-8.86429092918274,-3.94072570314035,0,-12.8050166323231,0,unstable_final_window
91,2,Aileron_R,0.2,positive_first,positive,return,15,19,-9.46107232636688,-7.43015182268825,-2.03092050367863,0,-9.46107232636688,0,unstable_final_window
92,2,Aileron_R,0.15,positive_first,positive,return,16,19,-8.95288270627328,-8.99861858864862,0.0457358823753342,0,-8.95288270627328,1,
93,2,Aileron_R,0.1,positive_first,positive,return,17,19,-10.0559433815456,-0.93011184357694,-9.12583153796866,0,-10.0559433815456,0,unstable_final_window
94,2,Aileron_R,0.05,positive_first,positive,return,18,19,-9.3483359074358,-0.232435926751819,-9.11589998068398,0,-9.3483359074358,1,
95,2,Aileron_R,0,positive_first,positive,return,19,19,-0.0469809045647529,-1.38777878078145e-17,-0.0469809045647529,0,-0.0469809045647529,1,
96,2,Aileron_R,-0,positive_first,negative,outbound,1,19,-0.247119354464847,-1.38777878078145e-17,-0.247119354464847,0,-0.247119354464847,1,
97,2,Aileron_R,-0.05,positive_first,negative,outbound,2,19,-0.410309416524424,-0.0841203992353808,-0.326189017289043,0,-0.410309416524424,1,
98,2,Aileron_R,-0.1,positive_first,negative,outbound,3,19,-0.440696514947428,2.30683383274786,-2.74753034769528,0,-0.440696514947428,1,
99,2,Aileron_R,-0.15,positive_first,negative,outbound,4,19,3.00651027763495,3.00651027763495,0,0,3.00651027763495,1,
100,2,Aileron_R,-0.2,positive_first,negative,outbound,5,19,3.98226559144748,3.65114701908327,0.331118572364209,0,3.98226559144748,1,
101,2,Aileron_R,-0.3,positive_first,negative,outbound,6,19,10.0078595791587,6.97182780670666,3.03603177245207,0,10.0078595791587,1,
102,2,Aileron_R,-0.45,positive_first,negative,outbound,7,19,8.30667835980373,11.8114485406385,-3.50477018083475,0,8.30667835980373,1,
103,2,Aileron_R,-0.6,positive_first,negative,outbound,8,19,17.4619652271937,14.6585361167198,2.80342911047395,0,17.4619652271937,1,
104,2,Aileron_R,-0.8,positive_first,negative,outbound,9,19,24.7686034687436,27.0777302547482,-2.30912678600459,0,24.7686034687436,1,
105,2,Aileron_R,-1,positive_first,negative,outbound,10,19,28.5601394236396,28.6371661526874,-0.0770267290478159,0,28.5601394236396,1,
106,2,Aileron_R,-0.8,positive_first,negative,return,11,19,28.7493411695188,27.0777302547482,1.67161091477065,0,28.7493411695188,1,
107,2,Aileron_R,-0.6,positive_first,negative,return,12,19,15.1933760184008,14.6585361167198,0.534839901681055,0,15.1933760184008,1,
108,2,Aileron_R,-0.45,positive_first,negative,return,13,19,11.2303848597678,11.8114485406385,-0.58106368087064,0,11.2303848597678,1,
109,2,Aileron_R,-0.3,positive_first,negative,return,14,19,6.12005051378333,6.97182780670666,-0.851777292923331,0,6.12005051378333,1,
110,2,Aileron_R,-0.2,positive_first,negative,return,15,19,5.48231884984044,3.65114701908327,1.83117183075717,0,5.48231884984044,1,
111,2,Aileron_R,-0.15,positive_first,negative,return,16,19,4.58975615264848,3.00651027763495,1.58324587501353,0,4.58975615264848,0,unstable_final_window
112,2,Aileron_R,-0.1,positive_first,negative,return,17,19,4.27088242203196,2.30683383274786,1.96404858928411,0,4.27088242203196,1,
113,2,Aileron_R,-0.05,positive_first,negative,return,18,19,-1.9591841855181,-0.0841203992353808,-1.87506378628272,0,-1.9591841855181,1,
114,2,Aileron_R,-0,positive_first,negative,return,19,19,1.16202052180232,-1.38777878078145e-17,1.16202052180232,0,1.16202052180232,1,
115,2,Aileron_R,-0,negative_first,negative,outbound,1,19,-0.173351574577605,-1.38777878078145e-17,-0.173351574577605,0,-0.173351574577605,1,
116,2,Aileron_R,-0.05,negative_first,negative,outbound,2,19,0.242068618053662,-0.0841203992353808,0.326189017289043,0,0.242068618053662,1,
117,2,Aileron_R,-0.1,negative_first,negative,outbound,3,19,0.34278524346375,2.30683383274786,-1.96404858928411,0,0.34278524346375,1,
118,2,Aileron_R,-0.15,negative_first,negative,outbound,4,19,1.17784354927965,3.00651027763495,-1.8286667283553,0,1.17784354927965,1,
119,2,Aileron_R,-0.2,negative_first,negative,outbound,5,19,0.810330677315233,3.65114701908327,-2.84081634176804,0,0.810330677315233,1,
120,2,Aileron_R,-0.3,negative_first,negative,outbound,6,19,7.82360509962999,6.97182780670666,0.851777292923331,0,7.82360509962999,1,
121,2,Aileron_R,-0.45,negative_first,negative,outbound,7,19,12.5854196752871,11.8114485406385,0.773971134648654,0,12.5854196752871,1,
122,2,Aileron_R,-0.6,negative_first,negative,outbound,8,19,14.1236962150387,14.6585361167198,-0.534839901681055,0,14.1236962150387,1,
123,2,Aileron_R,-0.8,negative_first,negative,outbound,9,19,25.4061193399775,27.0777302547482,-1.67161091477065,0,25.4061193399775,1,
124,2,Aileron_R,-1,negative_first,negative,outbound,10,19,28.7141928817352,28.6371661526874,0.0770267290478195,0,28.7141928817352,1,
125,2,Aileron_R,-0.8,negative_first,negative,return,11,19,29.762027703899,27.0777302547482,2.68429744915081,0,29.762027703899,1,
126,2,Aileron_R,-0.6,negative_first,negative,return,12,19,11.3915392418328,14.6585361167198,-3.26699687488702,0,11.3915392418328,1,
127,2,Aileron_R,-0.45,negative_first,negative,return,13,19,12.3925122215091,11.8114485406385,0.581063680870642,0,12.3925122215091,1,
128,2,Aileron_R,-0.3,negative_first,negative,return,14,19,5.7127295932701,6.97182780670666,-1.25909821343655,0,5.7127295932701,1,
129,2,Aileron_R,-0.2,negative_first,negative,return,15,19,3.32002844671906,3.65114701908327,-0.331118572364209,0,3.32002844671906,1,
130,2,Aileron_R,-0.15,negative_first,negative,return,16,19,5.34887892818551,3.00651027763495,2.34236865055056,0,5.34887892818551,1,
131,2,Aileron_R,-0.1,negative_first,negative,return,17,19,4.86791725571206,2.30683383274786,2.56108342296421,0,4.86791725571206,1,
132,2,Aileron_R,-0.05,negative_first,negative,return,18,19,0.350232219106483,-0.0841203992353808,0.434352618341864,0,0.350232219106483,1,
