sample_index,sample_sequence,event_id,scheduled_time_s,write_start_host_s,write_stop_host_s,active_surface_index,active_surface_name,active_surface_mask,surface_norm_aileron_l,surface_norm_aileron_r,surface_norm_rudder,surface_norm_elevator,packet_surface_norm_aileron_l,packet_surface_norm_aileron_r,packet_surface_norm_rudder,packet_surface_norm_elevator,packet_code_aileron_l,packet_code_aileron_r,packet_code_rudder,packet_code_elevator,delta_a_cmd_rad,delta_e_cmd_rad,delta_r_cmd_rad,profile_mode,random_seed,description
1,0,NaN,6.1867859,6.2103563,6.2111778,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
2,1,NaN,6.2067859,6.2230687,6.2237633,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
3,2,NaN,6.2267859,6.2346927,6.2355688,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
4,3,NaN,6.2467859,6.2698346,6.2705347,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
5,4,NaN,6.2667859,6.2795897,6.2802719,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
6,5,NaN,6.2867859,6.290277,6.2908866,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
7,6,NaN,6.3067859,6.3107336,6.3115758,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
8,7,NaN,6.3267859,6.3337176,6.3344964,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
9,8,NaN,6.3467859,6.3469853,6.3476625,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
10,9,NaN,6.3667859,6.3686226,6.3694207,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
11,10,NaN,6.3867859,6.3891153,6.3899298,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
12,11,NaN,6.4067859,6.4113231,6.4119379,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
13,12,NaN,6.4267859,6.43117,6.4318498,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
14,13,NaN,6.44678589999999,6.4515522,6.4521862,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
15,14,NaN,6.46678589999999,6.4726131,6.4732661,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
16,15,NaN,6.48678589999999,6.4946319,6.4954238,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
17,16,NaN,6.50678589999999,6.5164038,6.5170814,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
18,17,NaN,6.52678589999999,6.5283846,6.5291384,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
19,18,NaN,6.54678589999999,6.548519,6.5491428,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
20,19,NaN,6.56678589999999,6.5681794,6.5688212,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
21,20,NaN,6.58678589999999,6.5894431,6.5900463,NaN,,0,0,0,0,0,0,0,0,0,32768,32768,32768,32768,NaN,NaN,NaN,deflection,2,neutral
