event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
68,1,Aileron_L,0.8,145.1867562,147.1867562,negative_first,positive,return,11,19
69,1,Aileron_L,0.6,147.1867562,149.1867562,negative_first,positive,return,12,19
70,1,Aileron_L,0.45,149.1867562,151.1867562,negative_first,positive,return,13,19
71,1,Aileron_L,0.3,151.1867562,153.1867562,negative_first,positive,return,14,19
72,1,Aileron_L,0.2,153.1867562,155.1867562,negative_first,positive,return,15,19
73,1,Aileron_L,0.15,155.1867562,157.1867562,negative_first,positive,return,16,19
74,1,Aileron_L,0.1,157.1867562,159.1867562,negative_first,positive,return,17,19
75,1,Aileron_L,0.05,159.1867562,161.1867562,negative_first,positive,return,18,19
76,1,Aileron_L,0,161.1867562,163.1867562,negative_first,positive,return,19,19
77,2,Aileron_R,0,163.1867562,165.1867562,positive_first,positive,outbound,1,19
78,2,Aileron_R,0.05,165.1867562,167.1867562,positive_first,positive,outbound,2,19
79,2,Aileron_R,0.1,167.1867562,169.1867562,positive_first,positive,outbound,3,19
80,2,Aileron_R,0.15,169.1867562,171.1867562,positive_first,positive,outbound,4,19
81,2,Aileron_R,0.2,171.1867562,173.1867562,positive_first,positive,outbound,5,19
82,2,Aileron_R,0.3,173.1867562,175.1867562,positive_first,positive,outbound,6,19
83,2,Aileron_R,0.45,175.1867562,177.1867562,positive_first,positive,outbound,7,19
84,2,Aileron_R,0.6,177.1867562,179.1867562,positive_first,positive,outbound,8,19
85,2,Aileron_R,0.8,179.1867562,181.1867562,positive_first,positive,outbound,9,19
86,2,Aileron_R,1,181.1867562,183.1867562,positive_first,positive,outbound,10,19
87,2,Aileron_R,0.8,183.1867562,185.1867562,positive_first,positive,return,11,19
88,2,Aileron_R,0.6,185.1867562,187.1867562,positive_first,positive,return,12,19
89,2,Aileron_R,0.45,187.1867562,189.1867562,positive_first,positive,return,13,19
90,2,Aileron_R,0.3,189.1867562,191.1867562,positive_first,positive,return,14,19
91,2,Aileron_R,0.2,191.1867562,193.1867562,positive_first,positive,return,15,19
92,2,Aileron_R,0.15,193.1867562,195.1867562,positive_first,positive,return,16,19
93,2,Aileron_R,0.1,195.1867562,197.1867562,positive_first,positive,return,17,19
94,2,Aileron_R,0.05,197.1867562,199.1867562,positive_first,positive,return,18,19
95,2,Aileron_R,0,199.1867562,201.1867562,positive_first,positive,return,19,19
96,2,Aileron_R,-0,201.1867562,203.1867562,positive_first,negative,outbound,1,19
97,2,Aileron_R,-0.05,203.1867562,205.1867562,positive_first,negative,outbound,2,19
98,2,Aileron_R,-0.1,205.1867562,207.1867562,positive_first,negative,outbound,3,19
99,2,Aileron_R,-0.15,207.1867562,209.1867562,positive_first,negative,outbound,4,19
100,2,Aileron_R,-0.2,209.1867562,211.1867562,positive_first,negative,outbound,5,19
101,2,Aileron_R,-0.3,211.1867562,213.1867562,positive_first,negative,outbound,6,19
102,2,Aileron_R,-0.45,213.1867562,215.1867562,positive_first,negative,outbound,7,19
103,2,Aileron_R,-0.6,215.1867562,217.1867562,positive_first,negative,outbound,8,19
104,2,Aileron_R,-0.8,217.1867562,219.1867562,positive_first,negative,outbound,9,19
105,2,Aileron_R,-1,219.1867562,221.1867562,positive_first,negative,outbound,10,19
106,2,Aileron_R,-0.8,221.1867562,223.1867562,positive_first,negative,return,11,19
107,2,Aileron_R,-0.6,223.1867562,225.1867562,positive_first,negative,return,12,19
108,2,Aileron_R,-0.45,225.1867562,227.1867562,positive_first,negative,return,13,19
109,2,Aileron_R,-0.3,227.1867562,229.1867562,positive_first,negative,return,14,19
110,2,Aileron_R,-0.2,229.1867562,231.1867562,positive_first,negative,return,15,19
111,2,Aileron_R,-0.15,231.1867562,233.1867562,positive_first,negative,return,16,19
112,2,Aileron_R,-0.1,233.1867562,235.1867562,positive_first,negative,return,17,19
113,2,Aileron_R,-0.05,235.1867562,237.1867562,positive_first,negative,return,18,19
114,2,Aileron_R,-0,237.1867562,239.1867562,positive_first,negative,return,19,19
115,2,Aileron_R,-0,239.1867562,241.1867562,negative_first,negative,outbound,1,19
116,2,Aileron_R,-0.05,241.1867562,243.1867562,negative_first,negative,outbound,2,19
117,2,Aileron_R,-0.1,243.1867562,245.1867562,negative_first,negative,outbound,3,19
118,2,Aileron_R,-0.15,245.1867562,247.1867562,negative_first,negative,outbound,4,19
119,2,Aileron_R,-0.2,247.1867562,249.1867562,negative_first,negative,outbound,5,19
120,2,Aileron_R,-0.3,249.1867562,251.1867562,negative_first,negative,outbound,6,19
121,2,Aileron_R,-0.45,251.1867562,253.1867562,negative_first,negative,outbound,7,19
122,2,Aileron_R,-0.6,253.1867562,255.1867562,negative_first,negative,outbound,8,19
123,2,Aileron_R,-0.8,255.1867562,257.1867562,negative_first,negative,outbound,9,19
124,2,Aileron_R,-1,257.1867562,259.1867562,negative_first,negative,outbound,10,19
125,2,Aileron_R,-0.8,259.1867562,261.1867562,negative_first,negative,return,11,19
126,2,Aileron_R,-0.6,261.1867562,263.1867562,negative_first,negative,return,12,19
127,2,Aileron_R,-0.45,263.1867562,265.1867562,negative_first,negative,return,13,19
128,2,Aileron_R,-0.3,265.1867562,267.1867562,negative_first,negative,return,14,19
129,2,Aileron_R,-0.2,267.1867562,269.1867562,negative_first,negative,return,15,19
130,2,Aileron_R,-0.15,269.1867562,271.1867562,negative_first,negative,return,16,19
131,2,Aileron_R,-0.1,271.1867562,273.1867562,negative_first,negative,return,17,19
132,2,Aileron_R,-0.05,273.1867562,275.1867562,negative_first,negative,return,18,19
133,2,Aileron_R,-0,275.1867562,277.1867562,negative_first,negative,return,19,19
134,2,Aileron_R,0,277.1867562,279.1867562,negative_first,positive,outbound,1,19
135,2,Aileron_R,0.05,279.1867562,281.1867562,negative_first,positive,outbound,2,19
136,2,Aileron_R,0.1,281.1867562,283.1867562,negative_first,positive,outbound,3,19
137,2,Aileron_R,0.15,283.1867562,285.1867562,negative_first,positive,outbound,4,19
138,2,Aileron_R,0.2,285.1867562,287.1867562,negative_first,positive,outbound,5,19
139,2,Aileron_R,0.3,287.1867562,289.1867562,negative_first,positive,outbound,6,19
140,2,Aileron_R,0.45,289.1867562,291.1867562,negative_first,positive,outbound,7,19
141,2,Aileron_R,0.6,291.1867562,293.1867562,negative_first,positive,outbound,8,19
142,2,Aileron_R,0.8,293.1867562,295.1867562,negative_first,positive,outbound,9,19
143,2,Aileron_R,1,295.1867562,297.1867562,negative_first,positive,outbound,10,19
144,2,Aileron_R,0.8,297.1867562,299.1867562,negative_first,positive,return,11,19
145,2,Aileron_R,0.6,299.1867562,301.1867562,negative_first,positive,return,12,19
146,2,Aileron_R,0.45,301.1867562,303.1867562,negative_first,positive,return,13,19
147,2,Aileron_R,0.3,303.1867562,305.1867562,negative_first,positive,return,14,19
148,2,Aileron_R,0.2,305.1867562,307.1867562,negative_first,positive,return,15,19
149,2,Aileron_R,0.15,307.1867562,309.1867562,negative_first,positive,return,16,19
150,2,Aileron_R,0.1,309.1867562,311.1867562,negative_first,positive,return,17,19
151,2,Aileron_R,0.05,311.1867562,313.1867562,negative_first,positive,return,18,19
152,2,Aileron_R,0,313.1867562,315.1867562,negative_first,positive,return,19,19
153,3,Rudder,0,315.1867562,317.1867562,positive_first,positive,outbound,1,19
154,3,Rudder,0.05,317.1867562,319.1867562,positive_first,positive,outbound,2,19
155,3,Rudder,0.1,319.1867562,321.1867562,positive_first,positive,outbound,3,19
156,3,Rudder,0.15,321.1867562,323.1867562,positive_first,positive,outbound,4,19
157,3,Rudder,0.2,323.1867562,325.1867562,positive_first,positive,outbound,5,19
158,3,Rudder,0.3,325.1867562,327.1867562,positive_first,positive,outbound,6,19
159,3,Rudder,0.45,327.1867562,329.1867562,positive_first,positive,outbound,7,19
160,3,Rudder,0.6,329.1867562,331.1867562,positive_first,positive,outbound,8,19
161,3,Rudder,0.8,331.1867562,333.1867562,positive_first,positive,outbound,9,19
162,3,Rudder,1,333.1867562,335.1867562,positive_first,positive,outbound,10,19
163,3,Rudder,0.8,335.1867562,337.1867562,positive_first,positive,return,11,19
164,3,Rudder,0.6,337.1867562,339.1867562,positive_first,positive,return,12,19
165,3,Rudder,0.45,339.1867562,341.1867562,positive_first,positive,return,13,19
166,3,Rudder,0.3,341.1867562,343.1867562,positive_first,positive,return,14,19
167,3,Rudder,0.2,343.1867562,345.1867562,positive_first,positive,return,15,19
168,3,Rudder,0.15,345.1867562,347.1867562,positive_first,positive,return,16,19
169,3,Rudder,0.1,347.1867562,349.1867562,positive_first,positive,return,17,19
170,3,Rudder,0.05,349.1867562,351.1867562,positive_first,positive,return,18,19
171,3,Rudder,0,351.1867562,353.1867562,positive_first,positive,return,19,19
172,3,Rudder,-0,353.1867562,355.1867562,positive_first,negative,outbound,1,19
173,3,Rudder,-0.05,355.1867562,357.1867562,positive_first,negative,outbound,2,19
174,3,Rudder,-0.1,357.1867562,359.1867562,positive_first,negative,outbound,3,19
175,3,Rudder,-0.15,359.1867562,361.1867562,positive_first,negative,outbound,4,19
176,3,Rudder,-0.2,361.1867562,363.1867562,positive_first,negative,outbound,5,19
177,3,Rudder,-0.3,363.1867562,365.1867562,positive_first,negative,outbound,6,19
178,3,Rudder,-0.45,365.1867562,367.1867562,positive_first,negative,outbound,7,19
179,3,Rudder,-0.6,367.1867562,369.1867562,positive_first,negative,outbound,8,19
180,3,Rudder,-0.8,369.1867562,371.1867562,positive_first,negative,outbound,9,19
181,3,Rudder,-1,371.1867562,373.1867562,positive_first,negative,outbound,10,19
182,3,Rudder,-0.8,373.1867562,375.1867562,positive_first,negative,return,11,19
183,3,Rudder,-0.6,375.1867562,377.1867562,positive_first,negative,return,12,19
184,3,Rudder,-0.45,377.1867562,379.1867562,positive_first,negative,return,13,19
185,3,Rudder,-0.3,379.1867562,381.1867562,positive_first,negative,return,14,19
186,3,Rudder,-0.2,381.1867562,383.1867562,positive_first,negative,return,15,19
187,3,Rudder,-0.15,383.1867562,385.1867562,positive_first,negative,return,16,19
188,3,Rudder,-0.1,385.1867562,387.1867562,positive_first,negative,return,17,19
189,3,Rudder,-0.05,387.1867562,389.1867562,positive_first,negative,return,18,19
190,3,Rudder,-0,389.1867562,391.1867562,positive_first,negative,return,19,19
191,3,Rudder,-0,391.1867562,393.1867562,negative_first,negative,outbound,1,19
192,3,Rudder,-0.05,393.1867562,395.1867562,negative_first,negative,outbound,2,19
193,3,Rudder,-0.1,395.1867562,397.1867562,negative_first,negative,outbound,3,19
194,3,Rudder,-0.15,397.1867562,399.1867562,negative_first,negative,outbound,4,19
195,3,Rudder,-0.2,399.1867562,401.1867562,negative_first,negative,outbound,5,19
196,3,Rudder,-0.3,401.1867562,403.1867562,negative_first,negative,outbound,6,19
197,3,Rudder,-0.45,403.1867562,405.1867562,negative_first,negative,outbound,7,19
198,3,Rudder,-0.6,405.1867562,407.1867562,negative_first,negative,outbound,8,19
199,3,Rudder,-0.8,407.1867562,409.1867562,negative_first,negative,outbound,9,19
200,3,Rudder,-1,409.1867562,411.1867562,negative_first,negative,outbound,10,19
201,3,Rudder,-0.8,411.1867562,413.1867562,negative_first,negative,return,11,19
202,3,Rudder,-0.6,413.1867562,415.1867562,negative_first,negative,return,12,19
203,3,Rudder,-0.45,415.1867562,417.1867562,negative_first,negative,return,13,19
204,3,Rudder,-0.3,417.1867562,419.1867562,negative_first,negative,return,14,19
205,3,Rudder,-0.2,419.1867562,421.1867562,negative_first,negative,return,15,19
206,3,Rudder,-0.15,421.1867562,423.1867562,negative_first,negative,return,16,19
207,3,Rudder,-0.1,423.1867562,425.1867562,negative_first,negative,return,17,19
208,3,Rudder,-0.05,425.1867562,427.1867562,negative_first,negative,return,18,19
209,3,Rudder,-0,427.1867562,429.1867562,negative_first,negative,return,19,19
210,3,Rudder,0,429.1867562,431.1867562,negative_first,positive,outbound,1,19
211,3,Rudder,0.05,431.1867562,433.1867562,negative_first,positive,outbound,2,19
212,3,Rudder,0.1,433.1867562,435.1867562,negative_first,positive,outbound,3,19
213,3,Rudder,0.15,435.1867562,437.1867562,negative_first,positive,outbound,4,19
214,3,Rudder,0.2,437.1867562,439.1867562,negative_first,positive,outbound,5,19
215,3,Rudder,0.3,439.1867562,441.1867562,negative_first,positive,outbound,6,19
216,3,Rudder,0.45,441.1867562,443.1867562,negative_first,positive,outbound,7,19
217,3,Rudder,0.6,443.1867562,445.1867562,negative_first,positive,outbound,8,19
218,3,Rudder,0.8,445.1867562,447.1867562,negative_first,positive,outbound,9,19
219,3,Rudder,1,447.1867562,449.1867562,negative_first,positive,outbound,10,19
220,3,Rudder,0.8,449.1867562,451.1867562,negative_first,positive,return,11,19
221,3,Rudder,0.6,451.1867562,453.1867562,negative_first,positive,return,12,19
222,3,Rudder,0.45,453.1867562,455.1867562,negative_first,positive,return,13,19
223,3,Rudder,0.3,455.1867562,457.1867562,negative_first,positive,return,14,19
224,3,Rudder,0.2,457.1867562,459.1867562,negative_first,positive,return,15,19
225,3,Rudder,0.15,459.1867562,461.1867562,negative_first,positive,return,16,19
226,3,Rudder,0.1,461.1867562,463.1867562,negative_first,positive,return,17,19
227,3,Rudder,0.05,463.1867562,465.1867562,negative_first,positive,return,18,19
228,3,Rudder,0,465.1867562,467.1867562,negative_first,positive,return,19,19
229,4,Elevator,0,467.1867562,469.1867562,positive_first,positive,outbound,1,19
230,4,Elevator,0.05,469.1867562,471.1867562,positive_first,positive,outbound,2,19
231,4,Elevator,0.1,471.1867562,473.1867562,positive_first,positive,outbound,3,19
232,4,Elevator,0.15,473.1867562,475.1867562,positive_first,positive,outbound,4,19
233,4,Elevator,0.2,475.1867562,477.1867562,positive_first,positive,outbound,5,19
234,4,Elevator,0.3,477.1867562,479.1867562,positive_first,positive,outbound,6,19
235,4,Elevator,0.45,479.1867562,481.1867562,positive_first,positive,outbound,7,19
236,4,Elevator,0.6,481.1867562,483.1867562,positive_first,positive,outbound,8,19
237,4,Elevator,0.8,483.1867562,485.1867562,positive_first,positive,outbound,9,19
238,4,Elevator,1,485.1867562,487.1867562,positive_first,positive,outbound,10,19
239,4,Elevator,0.8,487.1867562,489.1867562,positive_first,positive,return,11,19
240,4,Elevator,0.6,489.1867562,491.1867562,positive_first,positive,return,12,19
241,4,Elevator,0.45,491.1867562,493.1867562,positive_first,positive,return,13,19
242,4,Elevator,0.3,493.1867562,495.1867562,positive_first,positive,return,14,19
243,4,Elevator,0.2,495.1867562,497.1867562,positive_first,positive,return,15,19
244,4,Elevator,0.15,497.1867562,499.1867562,positive_first,positive,return,16,19
245,4,Elevator,0.1,499.1867562,501.1867562,positive_first,positive,return,17,19
246,4,Elevator,0.05,501.1867562,503.1867562,positive_first,positive,return,18,19
247,4,Elevator,0,503.1867562,505.1867562,positive_first,positive,return,19,19
248,4,Elevator,-0,505.1867562,507.1867562,positive_first,negative,outbound,1,19
249,4,Elevator,-0.05,507.1867562,509.1867562,positive_first,negative,outbound,2,19
250,4,Elevator,-0.1,509.1867562,511.1867562,positive_first,negative,outbound,3,19
251,4,Elevator,-0.15,511.1867562,513.1867562,positive_first,negative,outbound,4,19
252,4,Elevator,-0.2,513.1867562,515.1867562,positive_first,negative,outbound,5,19
253,4,Elevator,-0.3,515.1867562,517.1867562,positive_first,negative,outbound,6,19
254,4,Elevator,-0.45,517.1867562,519.1867562,positive_first,negative,outbound,7,19
255,4,Elevator,-0.6,519.1867562,521.1867562,positive_first,negative,outbound,8,19
256,4,Elevator,-0.8,521.1867562,523.1867562,positive_first,negative,outbound,9,19
257,4,Elevator,-1,523.1867562,525.1867562,positive_first,negative,outbound,10,19
258,4,Elevator,-0.8,525.1867562,527.1867562,positive_first,negative,return,11,19
259,4,Elevator,-0.6,527.1867562,529.1867562,positive_first,negative,return,12,19
260,4,Elevator,-0.45,529.1867562,531.1867562,positive_first,negative,return,13,19
261,4,Elevator,-0.3,531.1867562,533.1867562,positive_first,negative,return,14,19
262,4,Elevator,-0.2,533.1867562,535.1867562,positive_first,negative,return,15,19
263,4,Elevator,-0.15,535.1867562,537.1867562,positive_first,negative,return,16,19
264,4,Elevator,-0.1,537.1867562,539.1867562,positive_first,negative,return,17,19
265,4,Elevator,-0.05,539.1867562,541.1867562,positive_first,negative,return,18,19
266,4,Elevator,-0,541.1867562,543.1867562,positive_first,negative,return,19,19
267,4,Elevator,-0,543.1867562,545.1867562,negative_first,negative,outbound,1,19
268,4,Elevator,-0.05,545.1867562,547.1867562,negative_first,negative,outbound,2,19
269,4,Elevator,-0.1,547.1867562,549.1867562,negative_first,negative,outbound,3,19
270,4,Elevator,-0.15,549.1867562,551.1867562,negative_first,negative,outbound,4,19
271,4,Elevator,-0.2,551.1867562,553.1867562,negative_first,negative,outbound,5,19
272,4,Elevator,-0.3,553.1867562,555.1867562,negative_first,negative,outbound,6,19
273,4,Elevator,-0.45,555.1867562,557.1867562,negative_first,negative,outbound,7,19
274,4,Elevator,-0.6,557.1867562,559.1867562,negative_first,negative,outbound,8,19
275,4,Elevator,-0.8,559.1867562,561.1867562,negative_first,negative,outbound,9,19
276,4,Elevator,-1,561.1867562,563.1867562,negative_first,negative,outbound,10,19
277,4,Elevator,-0.8,563.1867562,565.1867562,negative_first,negative,return,11,19
278,4,Elevator,-0.6,565.1867562,567.1867562,negative_first,negative,return,12,19
279,4,Elevator,-0.45,567.1867562,569.1867562,negative_first,negative,return,13,19
280,4,Elevator,-0.3,569.1867562,571.1867562,negative_first,negative,return,14,19
281,4,Elevator,-0.2,571.1867562,573.1867562,negative_first,negative,return,15,19
282,4,Elevator,-0.15,573.1867562,575.1867562,negative_first,negative,return,16,19
283,4,Elevator,-0.1,575.1867562,577.1867562,negative_first,negative,return,17,19
284,4,Elevator,-0.05,577.1867562,579.1867562,negative_first,negative,return,18,19
285,4,Elevator,-0,579.1867562,581.1867562,negative_first,negative,return,19,19
286,4,Elevator,0,581.1867562,583.1867562,negative_first,positive,outbound,1,19
287,4,Elevator,0.05,583.1867562,585.1867562,negative_first,positive,outbound,2,19
288,4,Elevator,0.1,585.1867562,587.1867562,negative_first,positive,outbound,3,19
289,4,Elevator,0.15,587.1867562,589.1867562,negative_first,positive,outbound,4,19
290,4,Elevator,0.2,589.1867562,591.1867562,negative_first,positive,outbound,5,19
291,4,Elevator,0.3,591.1867562,593.1867562,negative_first,positive,outbound,6,19
292,4,Elevator,0.45,593.1867562,595.1867562,negative_first,positive,outbound,7,19
293,4,Elevator,0.6,595.1867562,597.1867562,negative_first,positive,outbound,8,19
294,4,Elevator,0.8,597.1867562,599.1867562,negative_first,positive,outbound,9,19
295,4,Elevator,1,599.1867562,601.1867562,negative_first,positive,outbound,10,19
296,4,Elevator,0.8,601.1867562,603.1867562,negative_first,positive,return,11,19
297,4,Elevator,0.6,603.1867562,605.1867562,negative_first,positive,return,12,19
298,4,Elevator,0.45,605.1867562,607.1867562,negative_first,positive,return,13,19
299,4,Elevator,0.3,607.1867562,609.1867562,negative_first,positive,return,14,19
300,4,Elevator,0.2,609.1867562,611.1867562,negative_first,positive,return,15,19
301,4,Elevator,0.15,611.1867562,613.1867562,negative_first,positive,return,16,19
302,4,Elevator,0.1,613.1867562,615.1867562,negative_first,positive,return,17,19
303,4,Elevator,0.05,615.1867562,617.1867562,negative_first,positive,return,18,19
304,4,Elevator,0,617.1867562,619.1867562,negative_first,positive,return,19,19
