chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,1000,1000,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,2107683,dd322ebc1dd4df5f1b0e34534a28e849c0e20b0cf70c948bb89b9b961fd5ae48,64.26647329330444
1,complete,1000,2000,1000,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,2092772,b9db3e89ac560454ac6a4eac07107eb64483ea6fd9023389826b4997fb0e2a52,76.1059889793396
2,complete,2000,3000,1000,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,2092160,342f17abaacc5e96632f14b9f712832d805ace5e2d25acf3d59d619be85e039b,87.99761438369751
3,complete,3000,4000,1000,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,2108061,0a96cc5e95c6f2ff779fbffc4c38728fe1a5cab3647d7daded415b3c4ce7767a,92.40421867370605
4,complete,4000,5000,1000,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,2097308,ec086f1a1bc914cb0f7a74fc2ee93986f4f9b0ce292a21c3f0225cde995b6085,112.31086683273315
5,complete,5000,6000,1000,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,2097714,e7b353ce51c52b711502c5d480ceb659d87fe5ec05526183bc4ae4ba6a5faf54,81.97079372406006
6,complete,6000,7000,1000,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,2095940,ff4c28c7dc9bc0a044f242cd8275c18a82cbf1c570e404028622e62548d295e5,69.55385279655457
7,complete,7000,8000,1000,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,2089164,ce54de3c792554b84d044aec16d47a5b26292c17a36d6dec99d294b2389c1e45,84.44233012199402
8,complete,8000,9000,1000,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,2102913,9e0ec6346b7ce71099335dd57cb2962ca4b91cdb896d17e791d45b13826e8440,91.11040449142456
9,complete,9000,10000,1000,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,2101836,03d0b3064e0e34855b3414d2f25b8b2dd54117e9b1b40016c71a4a02d099d855,106.21722340583801
10,complete,10000,11000,1000,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,2096284,153ff4c8933a528bb52ebeed019b65387a8d6f3f578ee463969037a6f34cd971,103.29052567481995
11,complete,11000,12000,1000,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,2096893,b0870843413694160f84845d539d81bdb92dec3dc7c6dbc0349d15efc1f69ac1,57.19762587547302
12,complete,12000,13000,1000,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,2093709,3a09d09160b5487d50b7f928c82a8f5085faed5232f5c55f815f4c9ed872310e,73.09310054779053
13,complete,13000,14000,1000,w01_primitive_rows/c00013.csv.gz,chunk_manifests/w01_primitive_rows/c00013.json,2097234,fda817f7ec030a653e2c01511acb2f3a6a64c5f86882fe4b62e1a29411c2e0f7,78.85385417938232
14,complete,14000,15000,1000,w01_primitive_rows/c00014.csv.gz,chunk_manifests/w01_primitive_rows/c00014.json,2101562,12a33351bf73f4bdf1814f1ed43c053afeea4b2b53ff635de5746578b625bddf,88.0879294872284
15,complete,15000,16000,1000,w01_primitive_rows/c00015.csv.gz,chunk_manifests/w01_primitive_rows/c00015.json,2095355,c5258c723f70b9a835e4ffb2ecd74ddac383eafcc8a56c14e1700a0b3ee2688c,105.3414249420166
16,complete,16000,17000,1000,w01_primitive_rows/c00016.csv.gz,chunk_manifests/w01_primitive_rows/c00016.json,2099228,cd3715495225bdbe3759f21d2f91b56edc02d7554ba9c32efc7c0d7128857b9f,61.569435358047485
17,complete,17000,18000,1000,w01_primitive_rows/c00017.csv.gz,chunk_manifests/w01_primitive_rows/c00017.json,2100125,d544fa7de522a0a968c23cb0e36bf7dcde8f76bae795b0238298eb7526aee6da,65.24654269218445
