diagnostic_version,library_size_case_id,paired_start_condition_index,outer_case_index,environment_block_id,figure_path,final_policy_count,neutral_mission_success,neutral_terminal_wall_face,environment_instance_id,environment_mode,W_layer,fan_count,active_fan_count,fan_positions_m,fan_power_scales,active_fan_mask,updraft_width_scale,updraft_amplitude_scale,local_uncertainty_scale,fan_position_policy,scheduled_active_fan_count,environment_layout_seed,environment_active_fan_seed,environment_parameter_seed,updraft_context_status,updraft_max_m_s,updraft_grid_nx,updraft_grid_ny,updraft_grid_nz,updraft_iso_surface_count
r11_balanced_true_neutral_intervention_diagnostic_v1,balanced_cluster,1,1,r11_l0_dry_air_fixed,03_Control/A_figures/R11_D01_balanced_neutral_baseline/figures/r11_e01_bal_neutral_s01_l0.png,4,True,front_wall_x_max,W0_dry_air_s22200061,dry_air,W0,0,0,[],[],,1.0,1.0,0.0,no_fan_positions,0,22200059,22200060,22200061,dry_air_no_updraft,0.0,,,,
r11_balanced_true_neutral_intervention_diagnostic_v1,balanced_cluster,1,51,r11_l1_single_fan_fixed_nominal,03_Control/A_figures/R11_D01_balanced_neutral_baseline/figures/r11_e01_bal_neutral_s01_l1.png,4,True,front_wall_x_max,W2_annular_gp_single_s22202111,annular_gp_single,W2,1,1,"[[4.2, 2.4]]",[1.0],1,1.0,1.0,1.0,fixed_base_positions,,22202109,22202110,22202111,actual_case_seeded_3d_slices_and_isosurfaces,5.210560365052895,44.0,28.0,24.0,4.0
r11_balanced_true_neutral_intervention_diagnostic_v1,balanced_cluster,1,101,r11_l2_four_fan_fixed_nominal,03_Control/A_figures/R11_D01_balanced_neutral_baseline/figures/r11_e01_bal_neutral_s01_l2.png,4,False,side_wall_y_max,W2_annular_gp_four_s22204161,annular_gp_four,W2,4,4,"[[3.0, 3.6], [5.4, 3.6], [3.0, 1.2], [5.4, 1.2]]","[1.0, 1.0, 1.0, 1.0]",1;1;1;1,1.0,1.0,1.0,fixed_base_positions,4,22204159,22204160,22204161,actual_case_seeded_3d_slices_and_isosurfaces,6.199576980206185,44.0,28.0,24.0,4.0
r11_balanced_true_neutral_intervention_diagnostic_v1,balanced_cluster,1,151,r11_l3_fan_parameter_uncertainty,03_Control/A_figures/R11_D01_balanced_neutral_baseline/figures/r11_e01_bal_neutral_s01_l3.png,4,True,front_wall_x_max,W3_w3_randomised_four_s22206211,w3_randomised_four,W3,4,4,"[[3.0, 3.6], [5.4, 3.6], [3.0, 1.2], [5.4, 1.2]]","[1.0743755527171155, 0.9193591425067565, 1.1334702724653196, 1.062872615474659]",1;1;1;1,0.9336354867536784,1.0,1.4514579670778982,fixed_base_positions,4,22206209,22206210,22206211,actual_case_seeded_3d_slices_and_isosurfaces,5.698747242896945,44.0,28.0,24.0,4.0
r11_balanced_true_neutral_intervention_diagnostic_v1,balanced_cluster,1,201,r11_l4_local_fan_position_uncertainty,03_Control/A_figures/R11_D01_balanced_neutral_baseline/figures/r11_e01_bal_neutral_s01_l4.png,4,True,front_wall_x_max,W3_w3_randomised_four_s22208261,w3_randomised_four,W3,4,4,"[[3.1985340461045597, 3.5352215775279894], [5.59853404610456, 3.5352215775279894], [3.1985340461045597, 1.1352215775279895], [5.59853404610456, 1.1352215775279895]]","[0.9704688543589105, 1.0149636920346752, 0.9553141413024385, 0.8600938052697096]",1;1;1;1,0.9727776739648133,1.0,1.0786446871408442,common_shift,4,22208259,22208260,22208261,actual_case_seeded_3d_slices_and_isosurfaces,5.3684997601470545,44.0,28.0,24.0,4.0
r11_balanced_true_neutral_intervention_diagnostic_v1,balanced_cluster,1,251,r11_l5_active_fan_count_uncertainty,03_Control/A_figures/R11_D01_balanced_neutral_baseline/figures/r11_e01_bal_neutral_s01_l5.png,4,True,front_wall_x_max,W3_w3_randomised_four_s22210311,w3_randomised_four,W3,4,1,"[[3.0, 3.6], [5.4, 3.6], [3.0, 1.2], [5.4, 1.2]]","[1.0, 1.0, 1.0, 1.0]",0;1;0;0,1.0,1.0,1.0,fixed_base_positions,1,22210309,22210310,22210311,actual_case_seeded_3d_slices_and_isosurfaces,5.16860690457051,44.0,28.0,24.0,4.0
r11_balanced_true_neutral_intervention_diagnostic_v1,balanced_cluster,1,301,r11_l6_environment_only_full_uncertainty,03_Control/A_figures/R11_D01_balanced_neutral_baseline/figures/r11_e01_bal_neutral_s01_l6.png,4,True,front_wall_x_max,W3_w3_randomised_four_s22212361,w3_randomised_four,W3,4,1,"[[2.933029002893652, 3.688682751311508], [5.333029002893652, 3.688682751311508], [2.933029002893652, 1.2886827513115078], [5.333029002893652, 1.2886827513115078]]","[0.9952788912780551, 0.9260085433502433, 0.8730787784786088, 0.9754099538718773]",0;0;0;1,1.1024635357397834,1.0,1.098224155112732,common_shift,1,22212359,22212360,22212361,actual_case_seeded_3d_slices_and_isosurfaces,5.019398581480325,44.0,28.0,24.0,4.0
r11_balanced_true_neutral_intervention_diagnostic_v1,balanced_cluster,1,351,r11_l7_full_domain_randomisation_arena_wide,03_Control/A_figures/R11_D01_balanced_neutral_baseline/figures/r11_e01_bal_neutral_s01_l7.png,4,False,none,W3_w3_randomised_four_s22214411,w3_randomised_four,W3,4,1,"[[2.421281514166611, 2.918863114522377], [6.345010744133699, 0.752911837809663], [4.96843256009402, 3.2956763830142997], [5.522171555080098, 4.798843276114971]]","[0.8504209031770689, 1.0301363701485453, 1.0373698255838066, 1.0295868113392694]",0;0;0;1,0.8762579480861251,1.0,1.039113474502417,independent_uniform_xy_bounds,1,22214409,22214410,22214411,actual_case_seeded_3d_slices_and_isosurfaces,4.8948451356002325,44.0,28.0,24.0,4.0
