diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,50,0.32,0.82,0.49999999999999994,0.56,0.88,0.31999999999999995,0.24,0.06,0.44,0.0,-9.052403202988726,109.41056961717699,118.46297282016572,2.9050159340323147,3.0349250102554985
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,50,0.32,0.84,0.52,0.56,0.88,0.31999999999999995,0.24,0.04,0.44,0.0,-9.052403202988728,113.24195657564836,122.29435977863709,2.905015934032315,3.0390913902622834
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,no_memory_baseline,50,0.44,0.76,0.32,0.58,0.76,0.18000000000000005,0.14,0.02,0.42,0.0,11.367702347695577,98.30925565940716,86.94155331171157,2.788562247308946,2.9122332249736536
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,50,0.44,0.76,0.32,0.58,0.76,0.18000000000000005,0.14,0.02,0.42,0.0,11.367702347695577,99.04863464378059,87.68093229608502,2.788562247308947,2.911956075319005
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,50,0.44,0.76,0.32,0.58,0.76,0.18000000000000005,0.14,0.02,0.42,0.0,11.367702347695577,98.31832861709913,86.95062626940356,2.788562247308946,2.912279351964539
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,50,0.44,0.74,0.3,0.58,0.76,0.18000000000000005,0.14,0.04,0.42,0.0,11.367702347695577,94.34120565105624,82.97350330336067,2.788562247308946,2.9189166970523015
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,50,0.44,0.66,0.22000000000000003,0.56,0.7,0.1399999999999999,0.12,0.08,0.44,0.0,11.27745250415903,81.33626393992934,70.05881143577031,2.811508728776147,2.9006770369645296
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,50,0.44,0.66,0.22000000000000003,0.56,0.7,0.1399999999999999,0.12,0.08,0.44,0.0,11.27745250415903,82.18497239431898,70.90751989015995,2.8115087287761473,2.900660071842474
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,50,0.44,0.66,0.22000000000000003,0.56,0.7,0.1399999999999999,0.12,0.08,0.44,0.0,11.27745250415903,81.34808685418517,70.07063435002614,2.811508728776147,2.900062496588265
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,50,0.44,0.68,0.24000000000000005,0.56,0.72,0.15999999999999992,0.12,0.06,0.44,0.0,11.27745250415903,86.03354826146732,74.75609575730829,2.811508728776147,2.9020808704754884
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,no_memory_baseline,50,0.62,0.72,0.09999999999999998,0.68,0.74,0.05999999999999994,0.06,0.06,0.32,0.0,44.85834793861301,85.51456592743311,40.6562179888201,2.772628270820781,2.818903662509067
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,50,0.62,0.72,0.09999999999999998,0.68,0.74,0.05999999999999994,0.06,0.06,0.32,0.0,44.85834793861301,85.42474737340888,40.56639943479587,2.772628270820781,2.818970812551315
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,50,0.62,0.72,0.09999999999999998,0.68,0.74,0.05999999999999994,0.06,0.06,0.32,0.0,44.85834793861301,85.50064581298997,40.642297874376965,2.772628270820781,2.8188637971349584
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l5_active_fan_count_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,50,0.62,0.72,0.09999999999999998,0.68,0.74,0.05999999999999994,0.06,0.06,0.32,0.0,44.85834793861301,85.51456706851285,40.65621912989984,2.772628270820781,2.8165211838105044
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,no_memory_baseline,50,0.56,0.72,0.15999999999999992,0.7,0.74,0.040000000000000036,0.14,0.02,0.3,0.0,35.45625480360302,89.08434781381258,53.62809301020957,2.7264464129914914,2.810887106234676
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,50,0.56,0.72,0.15999999999999992,0.7,0.74,0.040000000000000036,0.14,0.02,0.3,0.0,35.45625480360302,89.08434781381258,53.62809301020957,2.726446412991491,2.810895613576756
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,50,0.56,0.72,0.15999999999999992,0.7,0.74,0.040000000000000036,0.14,0.02,0.3,0.0,35.45625480360302,88.29185318940584,52.835598385802825,2.726446412991491,2.812706384253559
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l6_environment_only_full_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,50,0.56,0.74,0.17999999999999994,0.7,0.74,0.040000000000000036,0.14,0.0,0.3,0.0,35.45625480360302,92.30574210992233,56.84948730631932,2.7264464129914914,2.8114459805992005
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,no_memory_baseline,50,0.6,0.66,0.06000000000000005,0.64,0.66,0.020000000000000018,0.04,0.04,0.36,0.02,40.71030518396039,74.28000295811647,33.569697774156076,2.8544636048386214,2.8024209062620287
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h10,50,0.6,0.66,0.06000000000000005,0.64,0.66,0.020000000000000018,0.04,0.04,0.36,0.02,40.71030518396039,74.28853250930243,33.578227325342034,2.854463604838622,2.8035867407087043
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h3,50,0.6,0.66,0.06000000000000005,0.64,0.66,0.020000000000000018,0.04,0.04,0.36,0.02,40.7103051839604,74.28000295811648,33.56969777415608,2.8544636048386214,2.8024358493432997
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l7_full_domain_randomisation_arena_wide,balanced_cluster,spatial_flow_belief_memory_h30,50,0.6,0.68,0.08000000000000007,0.64,0.68,0.040000000000000036,0.04,0.02,0.36,0.02,40.71030518396039,79.13750124731385,38.427196063353456,2.8544636048386214,2.8006333625784823
