scenario_id,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,desired_delta_a_cmd_rad,target_delta_a_cmd_rad,desired_delta_e_cmd_rad,target_delta_e_cmd_rad,desired_delta_r_cmd_rad,target_delta_r_cmd_rad,command_norm_a,command_norm_e,command_norm_r,delta_a_target_deg,delta_e_target_deg,delta_r_target_deg,aileron_l_deg,aileron_r_deg,elevator_deg,rudder_deg,latency_mode,latency_s,latency_range_s,onset_latency_s,vicon_latency_nominal_s,vicon_latency_p95_s,half_response_s,actuator_tau_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_model,wind_mode,wind_param_label,inside_safe_volume,min_wall_distance_m,floor_margin_m,ceiling_margin_m,inside_tracker_limit,tracker_min_wall_distance_m,tracker_floor_margin_m,tracker_ceiling_margin_m,x_margin_m,y_margin_m,tracker_x_margin_m,tracker_y_margin_m
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[0],0.0,1.45,2.4,2.7,-6.758752379944381e-28,-0.048082795413418776,7.617389967791786e-29,6.4907694777777385,-8.157627912130265e-29,0.3462825238860654,-7.795523465394039e-27,-2.6782690548868436e-27,2.88475918257076e-29,-2.3748435220593005e-30,-0.10060848524273196,-6.097612167139082e-28,-0.4537854748834666,-0.4537854748834666,-0.010281796080400429,-0.010281796080400429,-0.37250450502531574,-0.37250450502531574,-0.999999712121633,-0.019636784040703233,-0.609798171073153,-25.999992515162457,-0.589103521221097,-21.342935987560356,-25.999992515162457,25.999992515162457,-0.589103521221097,-21.342935987560356,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.5,0.053299466674997555,-1.2550196787892716e-29,-0.10138226208841634,0.6578564029119558,none,none,none,True,0.25,2.7,0.2999999999999998,True,1.45,2.7,0.7999999999999998,0.25,2.0000000000000004,1.45,2.4
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[0],0.02,1.5793231370950938,2.3999817811816033,2.6868001776484784,-0.0032415912259109265,-0.04757929373516739,-0.0005119568025059395,6.489090390130118,-0.000913564418702602,0.3556283742177358,-0.4863554820350916,0.07439418523334455,-0.07501687556977876,-0.14837593391105375,-0.07107402985938997,-0.1217991912002025,-0.4537856055185257,-0.4537856055185257,-0.04273139617584862,-0.04273139617584862,-0.3469520602618716,-0.3469520602618716,-1.0,-0.08161095511925305,-0.5679682498963956,-26.0,-2.4483286535775917,-19.878888746373846,-26.0,26.0,-2.4483286535775917,-19.878888746373846,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.4988280840800625,0.054749271755893975,-0.0001405737172751725,-0.10232873334484872,0.6638568695141173,none,none,none,True,0.3793231370950938,2.6868001776484784,0.31319982235152155,True,1.5793231370950938,2.6868001776484784,0.8131998223515216,0.3793231370950938,2.000018218818397,1.5793231370950938,2.3999817811816033
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[0],0.04,1.7085461125989585,2.3998866340862546,2.673406993929486,-0.020624113352161674,-0.04497599405546414,-0.0034629289008119178,6.479966469618967,0.007917115197237083,0.3857621509209803,-1.2781037934389081,0.1774701741811451,-0.22280677282486291,-0.24823687648940318,-0.0618067329205131,-0.19541826688427422,-0.4537856055185257,-0.4537856055185257,-0.056298558423060974,-0.056298558423060974,-0.31924712974670194,-0.319247129746702,-1.0,-0.10752232634373617,-0.5226146616043263,-26.0,-3.225669790312085,-18.29151315615142,-26.0,26.0,-3.225669790312085,-18.29151315615142,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.491443642610041,0.05946132678688442,0.0012196234914572104,-0.1043992843394119,0.6764716717330815,none,none,none,True,0.5085461125989585,2.673406993929486,0.3265930060705138,True,1.7085461125989585,2.673406993929486,0.8265930060705138,0.5085461125989585,2.0001133659137458,1.7085461125989585,2.3998866340862546
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[1],0.06,1.837524050959452,2.3997212349545705,2.6597436901909566,-0.05302222130367141,-0.04101883691594466,-0.00963078824264986,6.463361631266347,0.02902674016955091,0.4279583537643896,-1.9630491993635735,0.22418518203344084,-0.3772245385717382,-0.31544591318622184,-0.06000570450413554,-0.2359070533027351,-0.4537856055185257,-0.4537856055185257,-0.06904819471621451,-0.06904819471621451,-0.2965582334137003,-0.2965582334137003,-1.0,-0.13187233800788675,-0.48547243298458786,-26.0,-3.9561701402366025,-16.991535154460575,-26.0,26.0,-3.9561701402366025,-16.991535154460575,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.477579368925368,0.06611645857664278,0.0044811241455631964,-0.10680226110915625,0.6905056396208852,none,none,none,True,0.637524050959452,2.6597436901909566,0.3402563098090434,True,1.837524050959452,2.6597436901909566,0.8402563098090434,0.637524050959452,2.00027876504543,1.837524050959452,2.3997212349545705
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[1],0.08,1.9661400604879322,2.399445370101381,2.645787589034874,-0.09741942326060377,-0.03727762112553501,-0.01890659026010854,6.441180826951283,0.05748503954593337,0.4736415928096896,-2.493672588372915,0.20655204778766773,-0.517335331924767,-0.360679359787933,-0.06296236134830475,-0.25573839650313834,-0.4537856055185257,-0.4537856055185257,-0.09090701224732807,-0.09090701224732807,-0.28049641793199276,-0.28049641793199276,-1.0,-0.17361960433053278,-0.4591788833154528,-26.0,-5.2085881299159835,-16.07126091604085,-26.0,26.0,-5.2085881299159835,-16.07126091604085,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.458827396183901,0.0734012412050133,0.008900345989157166,-0.10945453014890949,0.7055371892712968,none,none,none,True,0.7661400604879323,2.645787589034874,0.3542124109651259,True,1.9661400604879322,2.645787589034874,0.8542124109651259,0.7661400604879323,2.000554629898619,1.9661400604879322,2.399445370101381
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[1],0.1,2.094303346941158,2.3989487820611157,2.6315257067691267,-0.15135517318817648,-0.03513405180732674,-0.0309217093324829,6.414894101731551,0.08822825700041084,0.5147635821277226,-2.9315511093799844,0.15048084522218097,-0.6471008586498471,-0.3911226571781291,-0.0720995283676452,-0.26383361936640765,-0.43697804938543633,-0.43697804938543633,-0.09561747185676653,-0.09561747185676653,-0.2647948658427184,-0.2647948658427184,-0.9629614603709522,-0.18261591950345496,-0.43347509284344593,-25.03699796964476,-5.478477585103649,-15.171628249520607,-25.03699796964476,25.03699796964476,-5.478477585103649,-15.171628249520607,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.436119336001201,0.08007348565799025,0.013708729732962702,-0.11219786759573008,0.7206047695185844,none,none,none,True,0.8943033469411581,2.6315257067691267,0.36847429323087333,True,2.094303346941158,2.6315257067691267,0.8684742932308733,0.8943033469411581,2.0010512179388846,2.094303346941158,2.3989487820611157
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[2],0.12,2.2219479464410545,2.398064102011552,2.61698453074524,-0.21318730759130133,-0.035159410170484504,-0.04531580301104726,6.386581496781967,0.11833554463423107,0.5460080998862312,-3.286647335300124,0.11637805313992516,-0.7666906604917341,-0.4061161662704246,-0.0797892783089845,-0.2641479217218939,-0.4149465179911366,-0.4149465179911366,-0.116125794964632,-0.116125794964632,-0.2532076666107717,-0.2532076666107717,-0.9144109309439004,-0.22178393146916534,-0.41450658963293807,-23.77468420454141,-6.65351794407496,-14.507730637152832,-23.77468420454141,23.77468420454141,-6.65351794407496,-14.507730637152832,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.410971171460924,0.08528563142251838,0.01845933512271929,-0.11455414799114463,0.7327981738955494,none,none,none,True,1.0219479464410546,2.61698453074524,0.3830154692547598,True,2.2219479464410545,2.61698453074524,0.8830154692547598,1.0219479464410546,2.0019358979884485,2.2219479464410545,2.398064102011552
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[2],0.14,2.3490490337700183,2.396571733985409,2.6022480406648563,-0.2811059231367513,-0.036847191081846135,-0.061824287681915994,6.3581070128588255,0.1457704220145623,0.5686681527354792,-3.5488545290044398,0.13306574167255583,-0.871821261819584,-0.40900345939865923,-0.09167036506091458,-0.26057074559091525,-0.38855650045344026,-0.38855650045344026,-0.13138598489272885,-0.13138598489272882,-0.2399800195800735,-0.2399800195800735,-0.8562556760905841,-0.25092874738409854,-0.3928526368401449,-22.262647578355185,-7.527862421522955,-13.74984228940507,-22.262647578355185,22.262647578355185,-7.527862421522954,-13.74984228940507,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.385151311506601,0.08920249959248186,0.022831579117127698,-0.11612180240608254,0.7397900711311318,none,none,none,True,1.1490490337700183,2.6022480406648563,0.39775195933514373,True,2.3490490337700183,2.6022480406648563,0.8977519593351437,1.1490490337700183,2.0034282660145912,2.3490490337700183,2.396571733985409
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[3],0.16,2.475609225176881,2.3941980332974078,2.5874280594102577,-0.35328352738730084,-0.039526475318547846,-0.08027627250274878,6.330414825583856,0.16857046372838694,0.5859594224653764,-3.7250095321218444,0.1963970803760323,-0.9604973201096373,-0.40231784075932986,-0.10465632981643062,-0.25383811889644065,-0.3414662890668407,-0.3414662890668407,-0.158999305472314,-0.158999305472314,-0.21944469338175968,-0.21944469338175968,-0.7524837388278514,-0.30366630496916425,-0.3592358504947788,-19.564577209524135,-9.109989149074927,-12.573254767317257,-19.564577209524135,19.564577209524135,-9.109989149074927,-12.573254767317257,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.359710395135099,0.09229956053618943,0.026509101546360915,-0.11681474000814052,0.7412194876874816,none,none,none,True,1.2756092251768811,2.5874280594102577,0.41257194058974234,True,2.3941980332974078,2.5874280594102577,0.9125719405897423,1.2756092251768811,2.0058019667025926,2.475609225176881,2.3941980332974078
turn_ocp_closed_loop_no_latency,turn_ocp_left_target_030,turn_ocp_ref_target_030[3],0.18,2.6016419890671796,2.3906166811765273,2.5726355488099877,-0.42803209703381834,-0.042603920760375655,-0.10060975515196378,6.304292142229098,0.18503382576197924,0.5997129887131273,-3.817756602055857,0.30158145672704567,-1.0313189657223703,-0.38242098131351243,-0.1224250558130439,-0.24259237192216485,-0.2672532149466951,-0.2672532149466951,-0.1938691860308958,-0.1938691860308958,-0.19158975959908786,-0.19158975959908786,-0.5889415876057015,-0.3702628712402315,-0.3136367035129653,-15.312481277748239,-11.107886137206945,-10.977284622953785,-15.312481277748239,15.312481277748239,-11.107886137206945,-10.977284622953785,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.335455200700175,0.09484233012115044,0.029210235965276037,-0.1165753672468034,0.7368863417001558,none,none,none,True,1.4016419890671796,2.5726355488099877,0.4273644511900123,True,2.3906166811765273,2.5726355488099877,0.9273644511900123,1.4016419890671796,2.009383318823473,2.6016419890671796,2.3906166811765273
