relative_path,byte_count,size_mb,above_75mb,above_100mb,push_allowed
manifests/balanced_cluster_primitive_library.json,203964,0.19451522827148438,False,False,True
manifests/heavy_cluster_primitive_library.json,68822,0.06563377380371094,False,False,True
manifests/light_cluster_primitive_library.json,405113,0.38634586334228516,False,False,True
manifests/no_cluster_no_merge_primitive_library.json,2152694,2.052968978881836,False,False,True
manifests/post_w3_library_size_study_manifest.json,3643,0.0034742355346679688,False,False,True
manifests/super_light_cluster_primitive_library.json,812677,0.775029182434082,False,False,True
metrics/balanced_cluster_representative_library.csv,108151,0.10314083099365234,False,False,True
metrics/coverage_medoid_selection_audit.csv,286296,0.27303314208984375,False,False,True
metrics/heavy_cluster_representative_library.csv,36749,0.03504657745361328,False,False,True
metrics/launch_gate_candidate_availability.csv,597,0.0005693435668945312,False,False,True
metrics/launch_gate_entry_role_audit.csv,4671,0.004454612731933594,False,False,True
metrics/library_size_case_summary.csv,1172,0.001117706298828125,False,False,True
metrics/light_cluster_representative_library.csv,213714,0.2038135528564453,False,False,True
metrics/no_cluster_no_merge_representative_library.csv,1132849,1.080368995666504,False,False,True
metrics/post_w3_representative_library_all_cases.csv,1915535,1.826796531677246,False,False,True
metrics/post_w3_robustness_profile.csv,304169,0.29007816314697266,False,False,True
metrics/super_light_cluster_representative_library.csv,430080,0.41015625,False,False,True
