candidate_id,candidate_delta_a_effectiveness_scale,candidate_delta_e_effectiveness_scale,candidate_delta_r_effectiveness_scale,candidate_stage_surface,candidate_stage_regime,candidate_stage_scale,candidate_surface_schedule,split,dataset_root,session_label,trial_id,throw_id,case_id,surface_axis,command_axis,command_value,command_abs,launch_confidence_score,launch_confidence_label,launch_confidence_weight,launch_lateral_contamination_score,launch_confidence_reasons,replay_status,replay_policy,replay_dt_s,replay_command_source,replay_command_onset_delay_s,duration_s,response_window_start_s,response_window_end_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg,actual_peak_p_rad_s,sim_peak_p_rad_s,peak_p_rad_s_residual_actual_minus_sim,actual_p_impulse_rad,sim_p_impulse_rad,p_impulse_rad_residual_actual_minus_sim,actual_phi_change_deg,sim_phi_change_deg,phi_change_deg_residual_actual_minus_sim,actual_peak_q_rad_s,sim_peak_q_rad_s,peak_q_rad_s_residual_actual_minus_sim,actual_q_impulse_rad,sim_q_impulse_rad,q_impulse_rad_residual_actual_minus_sim,actual_theta_change_deg,sim_theta_change_deg,theta_change_deg_residual_actual_minus_sim,actual_peak_r_rad_s,sim_peak_r_rad_s,peak_r_rad_s_residual_actual_minus_sim,actual_r_impulse_rad,sim_r_impulse_rad,r_impulse_rad_residual_actual_minus_sim,actual_psi_change_deg,sim_psi_change_deg,psi_change_deg_residual_actual_minus_sim,actual_roll_coupling_phi_change_deg,sim_roll_coupling_phi_change_deg,roll_coupling_phi_change_deg_residual_actual_minus_sim,actual_yaw_coupling_psi_change_deg,sim_yaw_coupling_psi_change_deg,yaw_coupling_psi_change_deg_residual_actual_minus_sim,actual_response_dy_m,sim_response_dy_m,response_dy_m_residual_actual_minus_sim,actual_response_dx_m,sim_response_dx_m,response_dx_m_residual_actual_minus_sim,actual_response_altitude_loss_m,sim_response_altitude_loss_m,response_altitude_loss_m_residual_actual_minus_sim,actual_max_abs_alpha_deg,sim_max_abs_alpha_deg,max_abs_alpha_deg_residual_actual_minus_sim,actual_alpha_gt_20_s,sim_alpha_gt_20_s,alpha_gt_20_s_residual_actual_minus_sim,actual_alpha_gt_30_s,sim_alpha_gt_30_s,alpha_gt_30_s_residual_actual_minus_sim,actual_speed_mean_m_s,sim_speed_mean_m_s,speed_mean_m_s_residual_actual_minus_sim,actual_response_delay_p_s,sim_response_delay_p_s,response_delay_p_s_residual_actual_minus_sim,actual_response_delay_q_s,sim_response_delay_q_s,response_delay_q_s_residual_actual_minus_sim,actual_response_delay_r_s,sim_response_delay_r_s,response_delay_r_s_residual_actual_minus_sim
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n10/v003,v003,C1_elevator_neg1p0,elevator,delta_e,-1,1,0.7259195367,medium,0.7259195367,0.4621082855,yaw_angle;lateral_velocity,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.7857587,0.15,0.7857587,3.275190461,3.163143203,0.1120472578,0.2360490573,-0.2779441931,0.5139932504,1.062695616,0.8957584635,0.1669371527,-16.25485902,-4.637578463,-11.61728056,-43.9304709,-43.36664007,-0.5638308337,-10.27996886,-2.652556935,-7.627411929,-0.5697715075,0.6345241971,-1.204295705,-0.1909858471,0.2773653336,-0.4683511806,-19.76655037,-5.780634315,-13.98591605,-3.142137545,-4.070217119,0.9280795744,-1.280820302,-1.382563019,0.1017427172,-52.3060681,-53.54931029,1.243242195,-0.7845190655,0.1786271911,-0.9631462566,-0.1411699359,0.06947264217,-0.210642578,0.1574157747,8.183109259,-8.025693484,-19.76655037,-5.780634315,-13.98591605,0.1574157747,8.183109259,-8.025693484,0.1880012665,-0.2836781565,0.4716794231,2.5518442,2.463271684,0.08857251657,0.9720314522,0.8062243234,0.1658071288,17.20040844,23.18531321,-5.98490477,0,0.225,-0.225,0,0,0,4.439166723,4.15057053,0.2885961935,0.0417853,0.05,-0.008214699995,0.0948765,0.135,-0.0401235,0.3218558,0.03,0.2918558
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/v001,v001,C1_elevator_pos0p2,elevator,delta_e,0.2,0.2,0.8051772778,high,0.8051772778,0.3800813991,roll_angle;lateral_velocity,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9771581,0.15,0.8,4.281907548,4.450427526,-0.1685199777,0.2100007855,-0.2404400775,0.450440863,0.9891050653,0.9257456011,0.06335946412,-8.018751071,4.898587052,-12.91733812,-11.94797785,9.289375284,-21.23735314,-5.531833141,-0.4433695189,-5.088463622,-0.6951130816,0.5003107457,-1.195423827,-0.139884513,0.1460965378,-0.2859810508,-20.79327929,-1.485051587,-19.3082277,-2.543782866,1.041901978,-3.585684844,-0.6374183873,0.2897496959,-0.9271680833,-5.352735538,12.23937429,-17.59210982,0.8015692218,0.2836839668,0.517885255,0.2833453309,0.1449143192,0.1384310117,5.346944993,6.011904391,-0.6649593977,-20.79327929,-1.485051587,-19.3082277,5.346944993,6.011904391,-0.6649593977,0.08362997537,-0.2193111719,0.3029411472,2.806811122,2.989343084,-0.1825319623,0.5427178207,0.614846221,-0.0721284003,21.21858472,24.14545232,-2.926867597,0.02964359999,0.13,-0.1003564,0,0,0,4.487355657,4.708288152,-0.2209324949,0.0548835,0.11,-0.0551165,0.1646102,0.2,-0.0353898,0.029798,0.03,-0.0002020000026
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/v002,v002,C1_elevator_pos0p2,elevator,delta_e,0.2,0.2,0.9315200247,high,0.9315200247,0.2174666133,,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.967401,0.15,0.8,3.88254182,3.843588624,0.03895319511,0.3335928865,0.007402891115,0.3261899954,0.9463014601,0.9604826676,-0.01418120743,-7.705895793,-2.364104179,-5.341791614,-18.07414514,-10.85732474,-7.2168204,-10.17812736,2.729757388,-12.90788475,-0.465365902,0.2275407347,-0.6929066367,-0.1264364433,0.06945743363,-0.1958938769,-8.329464441,-1.865744171,-6.46372027,-1.633399793,-1.589227636,-0.04417215634,-0.7120159299,-0.6911809315,-0.02083499841,-19.51529998,-13.24220958,-6.273090396,-0.43142829,-0.161240904,-0.270187386,-0.0800501599,-0.03322762188,-0.04682253802,-3.109926155,5.425313733,-8.535239889,-8.329464441,-1.865744171,-6.46372027,-3.109926155,5.425313733,-8.535239889,0.2018297013,-0.02360500727,0.2254347085,2.523122049,2.534570242,-0.01144819307,0.5316964443,0.5921209299,-0.06042448561,20.27100114,24.14042947,-3.869428323,0.1300667,0.605,-0.4749333,0,0,0,4.086599709,4.025033671,0.06156603809,0.06022540001,0.21,-0.1497746,0.0663061,0.06,0.006306100003,0.3483394,0.355,-0.006660599999
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/v003,v003,C1_elevator_pos0p2,elevator,delta_e,0.2,0.2,0.8572438034,high,0.8572438034,0.320450637,lateral_velocity,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0290435,0.15,0.8,4.333536145,4.388019823,-0.05448367765,0.4196748647,-0.07893110325,0.4986059679,0.9070065785,1.151151477,-0.2441448986,-7.907874577,-0.9035187327,-7.004355845,-7.616265518,-4.963789106,-2.652476412,-10.18977589,2.294277807,-12.4840537,-0.48623929,0.181980728,-0.668220018,-0.0226547385,0.049746135,-0.0724008735,-14.21626686,-4.791907509,-9.424359354,-1.581663404,-1.343499555,-0.2381638485,-0.4728367693,-0.3533921013,-0.119444668,1.227816004,6.588995588,-5.361179584,0.375238065,0.1422697745,0.2329682906,0.09522263671,0.06736868154,0.02785395517,0.9557509471,6.655812167,-5.70006122,-14.21626686,-4.791907509,-9.424359354,0.9557509471,6.655812167,-5.70006122,0.2092476138,-0.10010768,0.3093552937,2.779601006,2.800605486,-0.02100447982,0.4150832651,0.6491501772,-0.2340669121,22.72693776,23.73020804,-1.003270281,0.1505527,0.45,-0.2994473,0,0,0,4.382252771,4.42866759,-0.04641481938,0.08436049999,0.32,-0.2356395,0.1320127,0.23,-0.0979873,0.02553199999,0.045,-0.01946800001
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/v001,v001,C1_elevator_pos0p4,elevator,delta_e,0.4,0.4,0.907296561,high,0.907296561,0.254670916,lateral_velocity,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0477045,0.15,0.8,4.403558394,4.072487491,0.331070903,0.3661374029,-0.1089821213,0.4751195242,0.9861526785,0.9675745489,0.01857812961,-1.535212051,-0.5611452727,-0.9740667787,-11.53872837,6.464479599,-18.00320797,-10.62551783,0.5897091816,-11.21522702,0.8650904556,0.1706069376,0.6944835181,0.1350233968,0.04987755423,0.08514584261,-1.721948816,-2.028182961,0.3062341447,-1.056432095,-0.9816852499,-0.07474684535,-0.4679857854,-0.2396871987,-0.2282985866,-6.70829251,10.39934563,-17.10763814,-0.2841122192,0.05570943275,-0.3398216519,-0.05150550308,0.0160213437,-0.06752684678,-2.481825377,4.733521046,-7.215346423,-1.721948816,-2.028182961,0.3062341447,-2.481825377,4.733521046,-7.215346423,0.2088954959,-0.1050449087,0.3139404047,2.761540804,2.594707764,0.1668330408,0.5222188784,0.5382335045,-0.01601462615,19.21437021,33.67529346,-14.46092325,0,0.485,-0.485,0,0.175,-0.175,4.350437452,4.087996603,0.2624408489,0.3996146,0.07,0.3296146,0.0551319,0.23,-0.1748681,0.339325,0.115,0.224325
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/v002,v002,C1_elevator_pos0p4,elevator,delta_e,0.4,0.4,0.8222804947,high,0.8222804947,0.3611774334,lateral_velocity,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1020218,0.15,0.8,4.518736514,4.336891038,0.1818454762,0.3196986156,-0.3715189716,0.6912175872,1.014332738,0.8234186555,0.1909140828,9.899039727,1.371977174,8.527062553,-16.54494612,15.34915982,-31.89410594,-4.923240747,-2.509776745,-2.413464002,1.247041015,0.2178664199,1.029174595,0.1206054493,0.08863462634,0.03197082298,-9.3136449,-1.140134187,-8.173510712,-1.818737225,0.9027935113,-2.721530736,-0.4802503316,0.1989219016,-0.6791722332,0.4859362685,21.88966193,-21.40372566,-0.6715909725,0.08991217429,-0.7615031468,-0.01263087803,0.04027419226,-0.05290507029,7.825267004,5.007634248,2.817632756,-9.3136449,-1.140134187,-8.173510712,7.825267004,5.007634248,2.817632756,0.1352491248,-0.2805998114,0.4158489362,2.602390265,2.736186148,-0.1337958831,0.3036937182,0.3659029539,-0.06220923565,24.68109089,38.67016215,-13.98907126,0.296354,0.41,-0.113646,0,0.22,-0.22,4.336400037,4.271411875,0.06498816134,0.4188897,0.045,0.3738897,0.1767916,0.055,0.1217916,0.4188897,0.05,0.3688897
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/v003,v003,C1_elevator_pos0p4,elevator,delta_e,0.4,0.4,0.8311034125,high,0.8311034125,0.3511894536,roll_angle;lateral_velocity,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1120829,0.15,0.8,4.203083182,4.513521946,-0.3104387639,-0.0688426792,-0.06088338597,-0.007959293228,1.069387142,0.9009257345,0.1684614078,-4.770955063,5.085452165,-9.856407228,-19.57542168,10.4507549,-30.02617658,6.377078888,4.90312676,1.473952128,-1.337507501,0.3418386995,-1.679346201,-0.5481277595,0.08099832397,-0.6291260834,-28.63355374,-3.117479826,-25.51607391,-1.936860687,0.737389688,-2.674250375,-0.5957262994,0.267013443,-0.8627397425,-6.768426236,11.83787515,-18.60630138,0.9918400725,0.2718472275,0.7199928449,0.3701986503,0.1434826547,0.2267159956,15.3159115,7.475470949,7.840440553,-28.63355374,-3.117479826,-25.51607391,15.3159115,7.475470949,7.840440553,-0.1429223195,-0.09426514268,-0.04865717679,2.493004909,2.75943617,-0.2664312607,0.3512215294,0.4641092925,-0.1128877631,23.04422686,31.34554847,-8.301321612,0.4082515,0.275,0.1332515,0,0.05,-0.05,3.961528188,4.315181236,-0.3536530489,0.0838324,0.105,-0.0211676,0.1723471,0.14,0.03234710001,0.0895634,0.035,0.0545634
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v001,v001,C1_elevator_pos0p6,elevator,delta_e,0.6,0.6,0.8878533473,high,0.8878533473,0.2816010169,,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0915723,0.15,0.8,4.183548241,3.924805259,0.2587429817,0.2572945951,-0.2345815697,0.4918761647,0.9985471651,0.9355185746,0.06302859053,7.122201915,1.183935386,5.938266529,-9.340494695,15.9318949,-25.27238959,-4.89536243,-0.5158434616,-4.379518969,0.7780931047,0.3569473773,0.4211457274,-0.05769517563,0.1221007925,-0.1797959682,-14.57464772,-3.657424624,-10.9172231,-1.343075944,-1.214237238,-0.1288387061,-0.4111243435,-0.4467609194,0.03563657581,-2.306118421,13.94236538,-16.2484838,-0.457364136,0.1754503314,-0.6328144675,0.06417754621,0.09103063914,-0.02685309294,6.880950202,4.936252625,1.944697577,-14.57464772,-3.657424624,-10.9172231,6.880950202,4.936252625,1.944697577,0.08463351342,-0.1799683599,0.2646018733,2.527333568,2.476568134,0.05076543389,0.4038048505,0.4383217935,-0.03451694305,29.61202546,45.04430222,-15.43227676,0.340511,0.54,-0.199489,0,0.31,-0.31,4.033485229,3.892101765,0.1413834641,0.5212637,0.145,0.3762637,0.0839165,0.055,0.0289165,0.5092609,0.035,0.4742609
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v002,v002,C1_elevator_pos0p6,elevator,delta_e,0.6,0.6,0.9815281188,high,0.9815281188,0.1114887644,,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1104501,0.15,0.8,4.380087973,4.071522609,0.3085653642,0.2645280939,-0.01592720584,0.2804552997,1.01242469,0.9350177995,0.07740689084,2.289355489,0.8082105841,1.481144905,-11.19417131,15.12759688,-26.3217682,-11.25017503,1.307267966,-12.557443,0.6826482483,0.1988230788,0.4838251695,-0.02223956576,0.08087676598,-0.1031163317,-9.781120234,-1.869217699,-7.911902535,-1.527079194,-1.235293894,-0.2917852999,-0.5582017296,-0.5214737659,-0.0367279637,-4.890087253,11.87654489,-16.76663214,-0.4292862728,0.08889206458,-0.5181783373,-0.03443564867,0.04838786211,-0.08282351078,-2.476261499,2.270877758,-4.747139257,-9.781120234,-1.869217699,-7.911902535,-2.476261499,2.270877758,-4.747139257,0.1087424549,-0.02323698721,0.1319794422,2.588781923,2.533976535,0.05480538805,0.3915660082,0.4165488604,-0.02498285222,27.55136906,42.59955694,-15.04818788,0.3207377,0.55,-0.2292623,0,0.275,-0.275,4.149158478,3.962570599,0.1865878789,0.5160785,0.095,0.4210785,0.08447210001,0.035,0.04947210001,0.4505164,0.06,0.3905164
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v003,v003,C1_elevator_pos0p6,elevator,delta_e,0.6,0.6,0.9809693863,high,0.9809693863,0.1131784035,,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0310196,0.15,0.8,4.020671311,3.787097065,0.2335742466,0.07705975381,-0.007059562729,0.08411931654,1.030714869,0.8793542282,0.1513606405,-8.660134109,1.371831055,-10.03196516,-11.41578038,13.94481362,-25.36059401,-4.577370755,1.383046472,-5.960417227,-0.3657462261,0.1973570527,-0.5631032788,-0.09448255031,0.09156302864,-0.1860455789,-15.08805841,-1.866474851,-13.22158356,-1.374483279,-1.009739559,-0.3647437203,-0.5904716176,-0.422511784,-0.1679598337,-8.552319355,6.849384427,-15.40170378,-0.2581894149,0.09061968093,-0.3488090958,0.01972295375,0.04901735527,-0.02929440151,0.713962698,1.97062483,-1.256662132,-15.08805841,-1.866474851,-13.22158356,0.713962698,1.97062483,-1.256662132,0.0003029926379,-0.01314082756,0.0134438202,2.504843114,2.449143338,0.0556997756,0.5096953997,0.4850349436,0.02466045604,27.61516833,41.59942509,-13.98425677,0.3623831,0.585,-0.2226169,0,0.285,-0.285,4.010631363,3.856645313,0.1539860492,0.2547758,0.045,0.2097758,0.04716549999,0.035,0.01216549999,0.5577714,0.095,0.4627714
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p08/v001,v001,C1_elevator_pos0p8,elevator,delta_e,0.8,0.8,0.9168973035,high,0.9168973035,0.2404992097,,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0403574,0.15,0.8,4.091833657,3.933838805,0.1579948511,0.3714405043,-0.3343959933,0.7058364976,0.9169391488,1.058654341,-0.1417151921,10.40749157,-3.622715605,14.03020718,3.252785345,30.3543419,-27.10155655,-15.22142472,-7.308823965,-7.91260076,1.242363136,0.2364583809,1.005904755,0.3217583621,0.07505895463,0.2466994074,1.817590014,-2.938745168,4.756335181,-1.142556564,-0.6025349962,-0.5400215683,-0.3238187942,-0.06531317683,-0.2585056173,11.72749626,30.85116816,-19.1236719,-0.5301432715,0.1212245162,-0.6513677877,-0.04678036038,0.05143923237,-0.09821959275,-3.882518262,-0.8072125268,-3.075305736,1.817590014,-2.938745168,4.756335181,-3.882518262,-0.8072125268,-3.075305736,0.2345941479,-0.2478235687,0.4824177166,2.667914885,2.624211319,0.04370356644,0.4800607081,0.5885907554,-0.1085300473,30.51364912,49.50360793,-18.98995881,0.390595,0.49,-0.099405,0.04214800001,0.3,-0.257852,4.208271173,4.155808106,0.05246306787,0.3007572,0.2,0.1007572,0.03675180001,0.095,-0.05824819999,0.3988754,0.065,0.3338754
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p08/v003,v003,C1_elevator_pos0p8,elevator,delta_e,0.8,0.8,0.7212679326,medium,0.7212679326,0.4667223288,yaw_angle;lateral_velocity,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0398767,0.15,0.8,3.376518499,3.297334021,0.0791844784,0.7767223392,-0.5557617737,1.332484113,1.084667889,1.056049536,0.02861835225,-1.746763661,-4.977586963,3.230823302,-10.595309,14.0213202,-24.61662921,-20.82124514,-17.3372759,-3.483969242,1.439113748,0.4120206627,1.027093085,-0.06958641451,0.2070331322,-0.2766195467,-20.36353324,-3.282090705,-17.08144254,-1.693037956,-0.7951878886,-0.8978500676,-0.7037214038,-0.3333206789,-0.3704007249,-9.466370156,3.174489552,-12.64085971,-0.8810037868,0.2546314533,-1.13563524,0.05611975907,0.1354875892,-0.07936783016,2.842417663,-3.087156924,5.929574587,-20.36353324,-3.282090705,-17.08144254,2.842417663,-3.087156924,5.929574587,0.3980605022,-0.407460676,0.8055211782,2.10846678,2.110196783,-0.001730002583,0.5202713705,0.5984937919,-0.07822242144,51.73397079,50.9928532,0.7411175928,0.5717047,0.65,-0.07829530001,0.3843387,0.43,-0.04566130001,3.490952,3.470904061,0.02004793899,0.4855781,0.02,0.4655781,0.0679707,0.03,0.0379707,0.4794621,0.035,0.4444621
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p10/v001,v001,C1_elevator_pos1p0,elevator,delta_e,1,1,0.8587655734,high,0.8587655734,0.3186003773,lateral_velocity,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0394295,0.15,0.8,3.573336131,3.372204682,0.2011314492,0.2747331954,-0.1635034411,0.4382366365,1.092825752,1.02559906,0.06722669162,-1.239818316,2.159160179,-3.398978494,-9.666197107,23.47136506,-33.13756217,-6.020656875,0.1531693256,-6.173826201,-0.5925573798,0.3960393325,-0.9885967123,-0.1704666622,0.1581721074,-0.3286387696,-18.77891325,-2.595927676,-16.18298558,-1.236395562,-0.5624377236,-0.6739578387,-0.4212568365,-0.1691814437,-0.2520753928,-8.846236031,10.31741144,-19.16364747,-0.3639172148,0.1348268111,-0.4987440259,0.08319089772,0.06969610622,0.01349479151,5.170001769,5.298509538,-0.1285077689,-18.77891325,-2.595927676,-16.18298558,5.170001769,5.298509538,-0.1285077689,0.102723091,-0.1396858691,0.2424089601,2.238662273,2.200489316,0.03817295726,0.5600592867,0.5785634927,-0.01850420603,36.32361538,55.92465399,-19.60103861,0.4695394,0.64,-0.1704606,0.2410517,0.39,-0.1489483,3.65805761,3.534882915,0.1231746951,0.0362732,0.06,-0.0237268,0.0488446,0.025,0.0238446,0.5359362,0.05,0.4859362
CST03_mild_authority_decay,,,,,,,"aileron=normal:1,transition:0p75,post_stall:0p65|elevator=normal:0p9,transition:0p75,post_stall:0p65|rudder=normal:1,transition:0p55,post_stall:0p45",train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p10/v002,v002,C1_elevator_pos1p0,elevator,delta_e,1,1,0.8957321551,high,0.8957321551,0.2709413771,,ok,CST03_mild_authority_decay_constrained_joint_alpha_regime_control_mix_replay,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9691899,0.15,0.8,3.703715297,3.520438792,0.1832765046,0.2420087718,0.1564360969,0.08557267489,0.9643066019,0.9156776323,0.04862896956,-24.91206063,4.610495702,-29.52255633,3.676555179,34.29083791,-30.61428273,-4.215544298,7.920441975,-12.13598627,-1.411012667,0.3828377749,-1.793850442,-0.5183835508,0.1390269093,-0.6574104601,-31.97793456,-2.959418735,-29.01851583,-1.136588586,-0.630711956,-0.5058766303,-0.234311537,-0.1583301699,-0.07598136702,4.162827683,26.7437472,-22.58091952,0.7879702151,0.2064208389,0.5815493762,0.2942898937,0.1123830167,0.181906877,2.03918991,7.110821098,-5.071631188,-31.97793456,-2.959418735,-29.01851583,2.03918991,7.110821098,-5.071631188,0.09112343009,0.08278858209,0.008334847996,2.527202118,2.435294134,0.09190798497,0.5659399778,0.5635096082,0.002430369519,36.97069374,58.98299363,-22.01229989,0.411032,0.555,-0.143968,0.1992593,0.355,-0.1557407,3.9908704,3.855941487,0.1349289129,0.078236,0.105,-0.026764,0.078236,0.025,0.053236,0.07218909999,0.025,0.04718909999
