primitive_variant_id,primitive_id,primitive_family,entry_role,controller_id,controller_family,reference_state_vector,reference_command_vector,finite_horizon_s,linearisation_id,linearisation_source,Q_weight_json,R_weight_json,K_gain_matrix_json,K_gain_checksum,closed_loop_eigenvalue_summary,sampled_data_check_status,lqr_synthesis_status,lqr_blocked_reason,controller_design_role,timing_augmentation_type,timing_design_version,sample_time_s,latency_case,state_feedback_delay_s,command_delay_s,command_delay_steps,actuator_tau_s,actuator_state_count,command_delay_state_count,predictor_horizon_steps,augmented_state_size,augmented_input_size,augmented_A_checksum,augmented_B_checksum,augmented_Q_json,augmented_R_json,augmented_gain_checksum,augmented_closed_loop_spectral_radius,timing_lqr_blocked_reason,timing_aware_synthesis_level,timing_effects_in_synthesis,timing_effects_in_rollout,sampled_data_timing_audit_status,delayed_state_lqr_augmentation_status,exit_checks,metrics,failure_labels,claim_status,variant_registry_version,exit_check_version
primvar_glide_launch_capable_52faeec40e88,glide,glide,launch_capable,lqrta_glide_accda8ef206a,lqr,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.6,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.65,""r_elevator"":0.45,""r_rudder"":0.7}","[[0.0,0.0,0.0,1.6218232813289002,-1.2260891526723487e-14,0.7878547396284954,2.6097330291316718e-15,0.017127231414662148,8.290917247604456e-17,0.041514214517377176,-2.9932471902649667e-16,0.07101958732921052,1.8560123571338432,8.886743647320848e-16,0.010861872526576942],[0.0,0.0,0.0,2.425846009941139e-14,3.4529484153877474,3.398318538302569e-14,-0.5728712127608828,5.916007457325417e-15,0.031136090281521055,6.537185304034314e-16,0.1687413691965356,-1.270131465154761e-16,1.9007425999275676e-14,3.4043437104920535,-2.7553145518347017e-15],[0.0,0.0,0.0,-0.8454501318140322,-3.7927780469135824e-14,0.5492900888973331,6.4962642417492e-15,0.13481941131082972,4.1429164937422985e-16,-0.05287973258746317,-1.247906744169125e-15,0.7477324725160319,-0.6875976749349368,-1.2285156965925573e-14,1.4829319097262075]]",bda517d8e67d3a7a68b782607d7196cc34123b3c99c5ed93457e8af285b380f3,"{""count"":24,""max_abs_imag"":0.30190883349654657,""max_real"":0.9694244710358941,""min_real"":-0.00017717884115824934}",sampled_stable,solved,,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,nominal,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":0.65,""r_elevator"":0.45,""r_rudder"":0.7}",fb4b5033b553d94b8770dcfc24d01469da790f93a7231fa4191029f7fec1fac9,0.9694256886206618,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_glide_launch_capable_95842b9301ac,glide,glide,launch_capable,lqrta_glide_822c13ccfca4,lqr,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.6,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9750000000000001,""r_elevator"":0.675,""r_rudder"":1.0499999999999998}","[[0.0,0.0,0.0,1.4846083936889574,1.6224408574157366e-14,0.7128382047915142,-5.811728258596395e-15,0.014586301711457899,-4.215991439998714e-16,0.03798920665951868,2.666027455853115e-16,0.05855771555173042,1.670662280808097,3.0387440318126022e-15,-0.0014197147615345714],[0.0,0.0,0.0,9.042589182339059e-15,3.1619753444126313,1.8740609646738262e-14,-0.5230722509059522,6.11075172606762e-15,0.027700216763756252,-9.414833855382648e-18,0.1534262470238009,4.75608201188446e-15,3.1798600512648473e-15,3.095549752539334,8.632071844643822e-15],[0.0,0.0,0.0,-0.7039519495799437,1.4629909823036537e-14,0.48006472575691583,-2.8489731320825637e-15,0.14118150227634305,1.2136077577487569e-15,-0.044716651954949393,1.3945694270116918e-15,0.6331114865148159,-0.5898115258243617,2.6059793657886093e-14,1.271829024819753]]",2822cf2da273f1674196669e919bdf132edd5c46339bd155b21a04c2169a966a,"{""count"":24,""max_abs_imag"":0.3038510155252105,""max_real"":0.9695164052615415,""min_real"":-0.0001690902761101357}",sampled_stable,solved,,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,nominal,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":0.9750000000000001,""r_elevator"":0.675,""r_rudder"":1.0499999999999998}",513f34de2040bedec85295354264b7e8b4091a3a9b403fa564ce106e043bce1b,0.9695182516217778,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_glide_launch_capable_b42f9fd3b50c,glide,glide,launch_capable,lqrta_glide_34dfb234d334,lqr,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.6,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.3,""r_elevator"":0.9,""r_rudder"":1.4}","[[0.0,0.0,0.0,1.3851449026178668,-4.226849315514613e-14,0.6590810823681399,1.088276749774656e-14,0.012587427528728897,3.9440392403418546e-16,0.03543558102723899,-1.7472485877528918e-15,0.05005382326060319,1.5374519320953712,-1.729053797178697e-14,-0.009519156171234068],[0.0,0.0,0.0,3.905144916764835e-14,2.949060138515197,3.366323777107247e-14,-0.486642776626056,5.744851776837062e-15,0.025220485350565494,8.331731182644837e-16,0.14227441287575998,-1.832098160109588e-15,1.1674438589414081e-14,2.87004361671153,-3.671193897683927e-15],[0.0,0.0,0.0,-0.6107066910254201,-3.02450741594631e-14,0.43328594113467395,4.043337930262017e-15,0.14329188901637233,6.357436964790917e-16,-0.03929919653210795,-4.867370950144268e-16,0.5571090290011886,-0.5243657719312109,1.1120215907481793e-15,1.1303428945320622]]",a3a8c398c1e8c8eb45e73d6710b3813d28f5f922d1978618ec4bec0df774f7cb,"{""count"":24,""max_abs_imag"":0.3030416911568153,""max_real"":0.9696062787205804,""min_real"":-0.00016239792286003576}",sampled_stable,solved,,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,nominal,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":1.3,""r_elevator"":0.9,""r_rudder"":1.4}",1584fd0397265a0101cf7071edc09f17577ac3055128c9ae8059ec281e73b8f6,0.9696087388913351,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_glide_launch_capable_b4ca226ff728,glide,glide,launch_capable,lqrta_glide_82d47082c07a,lqr,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.6,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.9500000000000002,""r_elevator"":1.35,""r_rudder"":2.0999999999999996}","[[0.0,0.0,0.0,1.2454630497354153,1.8923139717283402e-14,0.5845228279183914,-5.942303338354884e-15,0.009584419012319585,-4.784383948187343e-16,0.031851998241734555,4.105843944654151e-16,0.03890327360709226,1.3521693153712215,-2.8951462429646367e-16,-0.019661485556999963],[0.0,0.0,0.0,-7.0422754178864465e-15,2.648052966786762,-1.7338878174820906e-14,-0.43515198933740856,3.0247819183115528e-16,0.021772158103587697,-2.729053609871877e-16,0.12659739905113007,2.66678667487246e-15,-4.228516704746872e-15,2.5520020294645795,5.2987160970793775e-15],[0.0,0.0,0.0,-0.49153398034262175,-3.453733189735263e-14,0.3715020307579325,6.956083182303917e-15,0.142780946665876,5.793435220816342e-16,-0.03231223363712856,-9.66757806662284e-16,0.4591379326343221,-0.43912210502798965,-7.744319972623769e-15,0.945753040399394]]",875efe5fa7530e05be1d25892ee27d7cf4b204a9661b1a94fce2d6d9e8699b3e,"{""count"":24,""max_abs_imag"":0.29855241572546287,""max_real"":0.9697802723624162,""min_real"":-0.00014561185228948237}",sampled_stable,solved,,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,nominal,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":1.9500000000000002,""r_elevator"":1.35,""r_rudder"":2.0999999999999996}",8c928809b4cdc124c1fd6348624d638a93b1b25888ac0d8be26f6a1281c680fb,0.9697839183815714,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_glide_launch_capable_a2353d4c1bfd,glide,glide,launch_capable,lqrta_glide_d0fe695f5e27,lqr,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.6,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}","[[0.0,0.0,0.0,1.1486210897453044,2.9943446104471526e-14,0.5335340473618855,-6.331615474735547e-15,0.0073937679451981176,-9.959754328757594e-16,0.02936873393078171,1.28358420898695e-15,0.03176581945973685,1.2250915324495388,1.6999216854166202e-14,-0.025740824587516555],[0.0,0.0,0.0,5.384708326795397e-15,2.4384217031126494,2.183729034229494e-14,-0.39929611160368045,4.728203134264745e-15,0.01941647956077976,5.0203259730178367e-17,0.1157483275925236,4.9171340166019804e-15,3.1542674913428637e-15,2.331135221973546,8.365213005009917e-15],[0.0,0.0,0.0,-0.4163767323697948,5.081570961557418e-15,0.33086047187318185,-1.0492404346574728e-15,0.14001689367740114,-1.521674326827411e-16,-0.027854486925941477,4.246635465180178e-16,0.3966313962680206,-0.3841068423152762,8.300483856542022e-15,0.8263890999119939]]",a6efee2e1cc5b4ef8b2904a5b5316ce8ac6c2cbcc9ee5b32b8d730f88da0d962,"{""count"":24,""max_abs_imag"":0.2929611463093053,""max_real"":0.9699472275609167,""min_real"":-0.00014334172290185687}",sampled_stable,solved,,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,nominal,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":2.6,""r_elevator"":1.8,""r_rudder"":2.8}",4191886003764231ef04974e16938d405e82864cc714b0ae220e36c244e71f3c,0.9699520082850103,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_glide_launch_capable_ab6941e69049,glide,glide,launch_capable,lqrta_glide_2e8d855c03b2,lqr,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.6,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.9000000000000004,""r_elevator"":2.7,""r_rudder"":4.199999999999999}","[[0.0,0.0,0.0,1.0177250509952225,-1.2169308111062974e-15,0.46565930551804896,-1.80826518356368e-15,0.004350433341328777,4.0713921320073276e-16,0.026011640708953166,1.5820169246871772e-16,0.02300698426782628,1.0554387627475121,2.730618779613441e-15,-0.032470786626712586],[0.0,0.0,0.0,-7.962367653544874e-15,2.1543956409435614,-9.357958047613054e-15,-0.3507121234144768,-5.612947427950914e-15,0.016296455268714274,-9.703459420769104e-17,0.10115276299115487,4.908848949176974e-16,-1.3881353662101443e-15,2.032902445117199,-7.235631897624569e-16],[0.0,0.0,0.0,-0.32399913243497613,-1.08034783451601e-14,0.27816703679937044,1.757174901418934e-15,0.1330128763567596,-4.679332900643643e-16,-0.02229404109290567,-8.70438725768642e-16,0.31859958244884945,-0.31456352484516364,-1.443057676605696e-14,0.6751667770075584]]",6ca80fe90e6f4ff2d3090a0caf3c9709f760cc0f5a35a543e50a496217e30c1a,"{""count"":24,""max_abs_imag"":0.2818138222423604,""max_real"":0.9702625762264345,""min_real"":-0.00010732349389358413}",sampled_stable,solved,,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,nominal,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":0.75,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":3.9000000000000004,""r_elevator"":2.7,""r_rudder"":4.199999999999999}",131a60ee7bb8aa63dd322e27e0126868926a286fa9b2578fba6c6492b4e678db,0.9702694910562256,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
primvar_glide_launch_capable_7f34c20a71c2,glide,glide,launch_capable,lqrta_glide_e14856fd26f3,lqr,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.6,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.0,""q_rates"":1.125,""q_surfaces"":0.15,""q_velocity"":1.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.65,""r_elevator"":0.45,""r_rudder"":0.7}","[[0.0,0.0,0.0,1.7891090119511612,-3.810496491664722e-15,0.8810185698786095,5.505198456671279e-15,0.019882884448861105,1.9865275087550313e-16,0.045802754427565213,-8.645444376332333e-16,0.08772317005847899,2.0844166032039366,-2.1525019322013357e-14,0.027951345257141075],[0.0,0.0,0.0,1.1564371785519963e-14,3.8405603397902914,3.5584572825021224e-14,-0.6392946436478943,1.358354500363119e-14,0.035797345063340896,4.150089165715227e-17,0.18927742268920417,-5.5140901353843145e-16,-1.0731591059859557e-14,3.816409841216252,8.012979968622706e-16],[0.0,0.0,0.0,-1.0415630773583533,-1.114197684056508e-14,0.6424539040631954,1.3896826206933762e-15,0.1206421898474839,1.0594804392494041e-15,-0.06409478019137506,3.6417699393854533e-16,0.9053892609585095,-0.8205650212997161,2.0621485128535708e-14,1.7667752973359634]]",1e09398d0bf9e26c3379889e282757202ac31ffde6fd2170b265f550ee3c4ec3,"{""count"":24,""max_abs_imag"":0.2946448739692023,""max_real"":0.969333479147034,""min_real"":-0.00021894858703158968}",sampled_stable,solved,,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,0.02,nominal,0.0229,0.073,4,"[0.05049432643111373,0.05049432643111373,0.05049432643111373]",3,12,2,24,3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,"{""command_fifo_state_count"":12,""command_fifo_step_count"":4,""command_fifo_weight"":0.0375,""grouping"":""reduced_physical_plus_command_fifo_diagonal"",""physical_state_q"":{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.0,""q_rates"":1.125,""q_surfaces"":0.15,""q_velocity"":1.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""input_role"":""new_command_request_after_fifo"",""r_aileron"":0.65,""r_elevator"":0.45,""r_rudder"":0.7}",73f8b52fdc19f776312708532300e13f5a5b701c4862e812ff346be59a4ab2c7,0.9693340683650634,,predictor_compensated_augmented_discrete_lqr,discrete_lqr_with_actuator_surface_states_and_command_delay_fifo,predictor_compensation_feedback_delay_command_timing_actuator_lag_applied,augmented_discrete_sampled_stable,predictor_compensation_only_no_full_delayed_state_augmentation,finite_exit_state;true_safe_bounds_preserved;minimum_speed_preserved,energy_residual_m;lift_dwell_time_s;minimum_wall_margin_m;minimum_speed_m_s;termination_cause,entry_set_violation;true_safety_violation;wall_violation;floor_violation;ceiling_violation;speed_low;latency_limited;terminal_recovery_limited;model_boundary_only,simulation_only,w01_primitive_controller_variant_registry_v1,w01_exit_checks_v1
