primitive_id,entry_role,candidate_index,controller_design_role,timing_augmentation_type,timing_design_version,lqr_synthesis_status,sampled_data_check_status,sampled_data_timing_audit_status,row_count
glide,launch_capable,6,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
glide,launch_capable,7,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
glide,launch_capable,8,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
glide,launch_capable,9,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,0,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,1,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,10,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_dwell_arc,inflight_only,11,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_dwell_arc,inflight_only,12,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_dwell_arc,inflight_only,13,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_dwell_arc,inflight_only,14,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_dwell_arc,inflight_only,15,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_dwell_arc,inflight_only,2,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,3,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,4,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,5,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,6,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,7,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,8,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_dwell_arc,inflight_only,9,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,0,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,1,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,10,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_entry,inflight_only,11,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_entry,inflight_only,12,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_entry,inflight_only,13,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_entry,inflight_only,14,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_entry,inflight_only,15,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
lift_entry,inflight_only,2,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,3,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,4,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,5,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,6,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,7,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,8,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
lift_entry,inflight_only,9,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,0,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,1,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,10,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_left,inflight_only,11,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_left,inflight_only,12,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_left,inflight_only,13,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_left,inflight_only,14,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_left,inflight_only,15,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_left,inflight_only,2,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,3,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,4,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,5,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,6,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,7,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,8,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_left,inflight_only,9,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,0,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,1,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,10,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_right,inflight_only,11,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_right,inflight_only,12,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_right,inflight_only,13,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_right,inflight_only,14,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_right,inflight_only,15,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
mild_turn_right,inflight_only,2,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,3,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,4,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,5,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,6,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,7,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,8,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
mild_turn_right,inflight_only,9,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,0,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,1,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,10,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
recovery,terminal_or_recovery,11,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
recovery,terminal_or_recovery,12,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
recovery,terminal_or_recovery,13,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
recovery,terminal_or_recovery,14,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
recovery,terminal_or_recovery,15,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
recovery,terminal_or_recovery,2,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,3,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,4,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,5,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,6,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,7,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,8,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
recovery,terminal_or_recovery,9,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,0,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,1,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,10,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
safe_exit_or_recovery_handoff,terminal_or_recovery,11,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
safe_exit_or_recovery_handoff,terminal_or_recovery,12,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
safe_exit_or_recovery_handoff,terminal_or_recovery,13,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
safe_exit_or_recovery_handoff,terminal_or_recovery,14,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
safe_exit_or_recovery_handoff,terminal_or_recovery,15,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,15
safe_exit_or_recovery_handoff,terminal_or_recovery,2,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,3,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,4,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,5,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,6,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,7,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,8,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
safe_exit_or_recovery_handoff,terminal_or_recovery,9,active_timing_aware_w01,actuator_surface_state_command_fifo_predictor_compensated,predictor_compensated_augmented_discrete_lqr_v1,solved,sampled_stable,augmented_discrete_sampled_stable,16
