event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
1,1,Aileron_L,0,11.2672295,12.5172295,positive_first,positive,outbound,1,11
2,1,Aileron_L,0.15,12.5172295,13.7672295,positive_first,positive,outbound,2,11
3,1,Aileron_L,0.3,13.7672295,15.0172295,positive_first,positive,outbound,3,11
4,1,Aileron_L,0.5,15.0172295,16.2672295,positive_first,positive,outbound,4,11
5,1,Aileron_L,0.75,16.2672295,17.5172295,positive_first,positive,outbound,5,11
6,1,Aileron_L,1,17.5172295,18.7672295,positive_first,positive,outbound,6,11
7,1,Aileron_L,0.75,18.7672295,20.0172295,positive_first,positive,return,7,11
8,1,Aileron_L,0.5,20.0172295,21.2672295,positive_first,positive,return,8,11
9,1,Aileron_L,0.3,21.2672295,22.5172295,positive_first,positive,return,9,11
10,1,Aileron_L,0.15,22.5172295,23.7672295,positive_first,positive,return,10,11
11,1,Aileron_L,0,23.7672295,25.0172295,positive_first,positive,return,11,11
12,1,Aileron_L,-0,25.0172295,26.2672295,positive_first,negative,outbound,1,11
13,1,Aileron_L,-0.15,26.2672295,27.5172295,positive_first,negative,outbound,2,11
14,1,Aileron_L,-0.3,27.5172295,28.7672295,positive_first,negative,outbound,3,11
15,1,Aileron_L,-0.5,28.7672295,30.0172295,positive_first,negative,outbound,4,11
16,1,Aileron_L,-0.75,30.0172295,31.2672295,positive_first,negative,outbound,5,11
17,1,Aileron_L,-1,31.2672295,32.5172295,positive_first,negative,outbound,6,11
18,1,Aileron_L,-0.75,32.5172295,33.7672295,positive_first,negative,return,7,11
19,1,Aileron_L,-0.5,33.7672295,35.0172295,positive_first,negative,return,8,11
20,1,Aileron_L,-0.3,35.0172295,36.2672295,positive_first,negative,return,9,11
21,1,Aileron_L,-0.15,36.2672295,37.5172295,positive_first,negative,return,10,11
22,1,Aileron_L,-0,37.5172295,38.7672295,positive_first,negative,return,11,11
23,1,Aileron_L,-0,38.7672295,40.0172295,negative_first,negative,outbound,1,11
24,1,Aileron_L,-0.15,40.0172295,41.2672295,negative_first,negative,outbound,2,11
25,1,Aileron_L,-0.3,41.2672295,42.5172295,negative_first,negative,outbound,3,11
26,1,Aileron_L,-0.5,42.5172295,43.7672295,negative_first,negative,outbound,4,11
27,1,Aileron_L,-0.75,43.7672295,45.0172295,negative_first,negative,outbound,5,11
28,1,Aileron_L,-1,45.0172295,46.2672295,negative_first,negative,outbound,6,11
29,1,Aileron_L,-0.75,46.2672295,47.5172295,negative_first,negative,return,7,11
30,1,Aileron_L,-0.5,47.5172295,48.7672295,negative_first,negative,return,8,11
31,1,Aileron_L,-0.3,48.7672295,50.0172295,negative_first,negative,return,9,11
32,1,Aileron_L,-0.15,50.0172295,51.2672295,negative_first,negative,return,10,11
33,1,Aileron_L,-0,51.2672295,52.5172295,negative_first,negative,return,11,11
34,1,Aileron_L,0,52.5172295,53.7672295,negative_first,positive,outbound,1,11
35,1,Aileron_L,0.15,53.7672295,55.0172295,negative_first,positive,outbound,2,11
36,1,Aileron_L,0.3,55.0172295,56.2672295,negative_first,positive,outbound,3,11
37,1,Aileron_L,0.5,56.2672295,57.5172295,negative_first,positive,outbound,4,11
38,1,Aileron_L,0.75,57.5172295,58.7672295,negative_first,positive,outbound,5,11
39,1,Aileron_L,1,58.7672295,60.0172295,negative_first,positive,outbound,6,11
40,1,Aileron_L,0.75,60.0172295,61.2672295,negative_first,positive,return,7,11
41,1,Aileron_L,0.5,61.2672295,62.5172295,negative_first,positive,return,8,11
42,1,Aileron_L,0.3,62.5172295,63.7672295,negative_first,positive,return,9,11
43,1,Aileron_L,0.15,63.7672295,65.0172295,negative_first,positive,return,10,11
44,1,Aileron_L,0,65.0172295,66.2672295,negative_first,positive,return,11,11
45,2,Aileron_R,0,66.2672295,67.5172295,positive_first,positive,outbound,1,11
46,2,Aileron_R,0.15,67.5172295,68.7672295,positive_first,positive,outbound,2,11
47,2,Aileron_R,0.3,68.7672295,70.0172295,positive_first,positive,outbound,3,11
48,2,Aileron_R,0.5,70.0172295,71.2672295,positive_first,positive,outbound,4,11
49,2,Aileron_R,0.75,71.2672295,72.5172295,positive_first,positive,outbound,5,11
50,2,Aileron_R,1,72.5172295,73.7672295,positive_first,positive,outbound,6,11
51,2,Aileron_R,0.75,73.7672295,75.0172295,positive_first,positive,return,7,11
52,2,Aileron_R,0.5,75.0172295,76.2672295,positive_first,positive,return,8,11
53,2,Aileron_R,0.3,76.2672295,77.5172295,positive_first,positive,return,9,11
54,2,Aileron_R,0.15,77.5172295,78.7672295,positive_first,positive,return,10,11
55,2,Aileron_R,0,78.7672295,80.0172295,positive_first,positive,return,11,11
56,2,Aileron_R,-0,80.0172295,81.2672295,positive_first,negative,outbound,1,11
