envelope_cell_id,layout_branch_id,fan_layout,test_environment_mode,family,target_heading_deg,direction_sign,start_class,latency_case,radius_bin_m,speed_bin_m_s,wing_mean_bin_m_s,margin_bin_m,trial_count,evaluated_trial_count,success_count,success_fraction,nominal_pass_count,conservative_pass_count,dominant_failure_label,dominant_governor_rejection_cause,mean_heading_error_deg,median_heading_error_deg,mean_energy_residual_m,mean_lift_dwell_fraction,min_true_margin_m_min,saturation_fraction_mean,cell_status,branch_decision_scope
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=glide|target=none|dir=1|start=favourable|latency=nominal|radius=r[0.75,1.00)|speed=v[6.00,6.50)|wing_mean=ww[0.70,0.80)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,glide,,1,favourable,nominal,"r[0.75,1.00)","v[6.00,6.50)","ww[0.70,0.80)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,,,0.0068944662225902,1.0,0.2470083845955741,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=glide|target=none|dir=1|start=favourable|latency=nominal|radius=r[3.25,3.50)|speed=v[6.50,7.00)|wing_mean=ww[0.60,0.70)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,glide,,1,favourable,nominal,"r[3.25,3.50)","v[6.50,7.00)","ww[0.60,0.70)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,,,0.011104193797494,1.0,0.3186199096917956,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=glide|target=none|dir=1|start=lift_sector|latency=nominal|radius=r[0.50,0.75)|speed=v[5.50,6.00)|wing_mean=ww[0.90,1.00)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,glide,,1,lift_sector,nominal,"r[0.50,0.75)","v[5.50,6.00)","ww[0.90,1.00)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,,,0.2045321005603808,1.0,0.2802598203602588,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=glide|target=none|dir=1|start=mid_arena|latency=nominal|radius=r[2.75,3.00)|speed=v[5.50,6.00)|wing_mean=ww[0.70,0.80)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,glide,,1,mid_arena,nominal,"r[2.75,3.00)","v[5.50,6.00)","ww[0.70,0.80)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,,,0.2465162073918181,1.0,0.484027842020164,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=glide|target=none|dir=1|start=mid_arena|latency=nominal|radius=r[2.75,3.00)|speed=v[5.50,6.00)|wing_mean=ww[1.00,1.10)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,glide,,1,mid_arena,nominal,"r[2.75,3.00)","v[5.50,6.00)","ww[1.00,1.10)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,,,0.1567671192245798,1.0,0.5980902240256922,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=glide|target=none|dir=1|start=random_stress|latency=nominal|radius=r[2.50,2.75)|speed=v[6.00,6.50)|wing_mean=ww[0.40,0.50)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,glide,,1,random_stress,nominal,"r[2.50,2.75)","v[6.00,6.50)","ww[0.40,0.50)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,,,-0.0914314350032183,1.0,0.0568203606846508,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=mild_bank|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.00,6.50)|wing_mean=ww[0.90,1.00)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,mild_bank,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.00,6.50)","ww[0.90,1.00)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,1.945949014446896,1.945949014446896,0.3661251551393119,1.0,0.1985038706661814,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=mild_bank|target=15p0|dir=1|start=favourable|latency=nominal|radius=r[0.75,1.00)|speed=v[6.00,6.50)|wing_mean=ww[0.60,0.70)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,mild_bank,15.0,1,favourable,nominal,"r[0.75,1.00)","v[6.00,6.50)","ww[0.60,0.70)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,4.569399869978463,4.569399869978463,0.2669286800593458,1.0,0.7992881210793179,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=mild_bank|target=15p0|dir=1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[5.50,6.00)|wing_mean=ww[1.80,1.90)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,mild_bank,15.0,1,lift_sector,nominal,"r[0.00,0.25)","v[5.50,6.00)","ww[1.80,1.90)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,4.731197114521564,4.731197114521564,0.2099999123910856,1.0,0.6587844825337141,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=mild_bank|target=15p0|dir=1|start=lift_sector|latency=nominal|radius=r[0.25,0.50)|speed=v[5.00,5.50)|wing_mean=ww[1.10,1.20)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,mild_bank,15.0,1,lift_sector,nominal,"r[0.25,0.50)","v[5.00,5.50)","ww[1.10,1.20)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,4.052224730244248,4.052224730244248,0.2249554957221082,1.0,0.079902048371979,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=mild_bank|target=15p0|dir=1|start=lift_sector|latency=nominal|radius=r[1.00,1.25)|speed=v[5.00,5.50)|wing_mean=ww[0.70,0.80)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,mild_bank,15.0,1,lift_sector,nominal,"r[1.00,1.25)","v[5.00,5.50)","ww[0.70,0.80)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,0.9213964708376352,0.9213964708376352,0.3361702243946087,1.0,0.8231835072397797,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=favourable|latency=nominal|radius=r[0.75,1.00)|speed=v[6.00,6.50)|wing_mean=ww[0.90,1.00)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,favourable,nominal,"r[0.75,1.00)","v[6.00,6.50)","ww[0.90,1.00)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,,,0.4506806769765394,1.0,0.5590613710673731,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=favourable|latency=nominal|radius=r[1.25,1.50)|speed=v[6.50,7.00)|wing_mean=ww[0.40,0.50)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,favourable,nominal,"r[1.25,1.50)","v[6.50,7.00)","ww[0.40,0.50)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,,,0.1680725263237024,1.0,0.4725362559195183,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=favourable|latency=nominal|radius=r[2.75,3.00)|speed=v[6.50,7.00)|wing_mean=ww[1.10,1.20)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,favourable,nominal,"r[2.75,3.00)","v[6.50,7.00)","ww[1.10,1.20)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,,,0.126966273448605,1.0,0.1748775489406755,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=favourable|latency=nominal|radius=r[3.50,3.75)|speed=v[6.00,6.50)|wing_mean=ww[0.30,0.40)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,favourable,nominal,"r[3.50,3.75)","v[6.00,6.50)","ww[0.30,0.40)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,,,0.0929991401982519,1.0,0.9339934702154784,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=lift_sector|latency=nominal|radius=r[0.75,1.00)|speed=v[5.00,5.50)|wing_mean=ww[0.60,0.70)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,lift_sector,nominal,"r[0.75,1.00)","v[5.00,5.50)","ww[0.60,0.70)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,,,0.1310542880629337,1.0,0.4555837215787748,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=lift_sector|latency=nominal|radius=r[0.75,1.00)|speed=v[5.00,5.50)|wing_mean=ww[0.70,0.80)|margin=m[1.00,1.25)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,lift_sector,nominal,"r[0.75,1.00)","v[5.00,5.50)","ww[0.70,0.80)","m[1.00,1.25)",1,1,1,1.0,1,0,success,none,,,0.1645228461766006,1.0,1.0481115606029228,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=lift_sector|latency=nominal|radius=r[0.75,1.00)|speed=v[6.00,6.50)|wing_mean=ww[0.60,0.70)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,lift_sector,nominal,"r[0.75,1.00)","v[6.00,6.50)","ww[0.60,0.70)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,,,0.4269028359353606,1.0,0.1477933155146038,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=mid_arena|latency=nominal|radius=r[1.50,1.75)|speed=v[5.50,6.00)|wing_mean=ww[0.80,0.90)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,mid_arena,nominal,"r[1.50,1.75)","v[5.50,6.00)","ww[0.80,0.90)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,,,0.0961809161627598,1.0,0.1730842208720773,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=mid_arena|latency=nominal|radius=r[2.75,3.00)|speed=v[6.50,7.00)|wing_mean=ww[0.90,1.00)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,mid_arena,nominal,"r[2.75,3.00)","v[6.50,7.00)","ww[0.90,1.00)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,,,0.0241450051543825,1.0,0.0335238049676238,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=random_stress|latency=nominal|radius=r[1.50,1.75)|speed=v[5.50,6.00)|wing_mean=ww[0.20,0.30)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,random_stress,nominal,"r[1.50,1.75)","v[5.50,6.00)","ww[0.20,0.30)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,,,0.1052085502209783,1.0,0.4342598204984322,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=-1|start=random_stress|latency=nominal|radius=r[2.75,3.00)|speed=v[6.00,6.50)|wing_mean=ww[0.60,0.70)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,recovery,,-1,random_stress,nominal,"r[2.75,3.00)","v[6.00,6.50)","ww[0.60,0.70)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,,,0.0491014350660305,1.0,0.2095827023713301,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=1|start=favourable|latency=nominal|radius=r[1.00,1.25)|speed=v[6.00,6.50)|wing_mean=ww[0.50,0.60)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,recovery,,1,favourable,nominal,"r[1.00,1.25)","v[6.00,6.50)","ww[0.50,0.60)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,,,0.1836701214996638,1.0,0.8105010900250904,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=1|start=favourable|latency=nominal|radius=r[2.00,2.25)|speed=v[6.00,6.50)|wing_mean=ww[0.50,0.60)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,recovery,,1,favourable,nominal,"r[2.00,2.25)","v[6.00,6.50)","ww[0.50,0.60)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,,,0.0823048025052237,1.0,0.7864402019057257,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.00,6.50)|wing_mean=ww[1.00,1.10)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,recovery,,1,favourable,nominal,"r[3.00,3.25)","v[6.00,6.50)","ww[1.00,1.10)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,,,0.1534428370106337,1.0,0.052515461180846,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=1|start=favourable|latency=nominal|radius=r[3.25,3.50)|speed=v[6.00,6.50)|wing_mean=ww[0.40,0.50)|margin=m[0.75,1.00)",four_fan_branch,four_fan,W1_four_fan,recovery,,1,favourable,nominal,"r[3.25,3.50)","v[6.00,6.50)","ww[0.40,0.50)","m[0.75,1.00)",1,1,1,1.0,1,0,success,none,,,0.1727271314105611,1.0,0.9592797359974146,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=1|start=favourable|latency=nominal|radius=r[3.50,3.75)|speed=v[6.00,6.50)|wing_mean=ww[0.70,0.80)|margin=m[0.25,0.50)",four_fan_branch,four_fan,W1_four_fan,recovery,,1,favourable,nominal,"r[3.50,3.75)","v[6.00,6.50)","ww[0.70,0.80)","m[0.25,0.50)",1,1,1,1.0,1,0,success,none,,,0.0306581843738502,1.0,0.4336831544990502,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[5.00,5.50)|wing_mean=ww[1.40,1.50)|margin=m[0.50,0.75)",four_fan_branch,four_fan,W1_four_fan,recovery,,1,lift_sector,nominal,"r[0.00,0.25)","v[5.00,5.50)","ww[1.40,1.50)","m[0.50,0.75)",1,1,1,1.0,1,0,success,none,,,0.2300356069418256,1.0,0.6115255364952925,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=recovery|target=none|dir=1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[6.50,7.00)|wing_mean=ww[1.00,1.10)|margin=m[0.00,0.25)",four_fan_branch,four_fan,W1_four_fan,recovery,,1,lift_sector,nominal,"r[0.00,0.25)","v[6.50,7.00)","ww[1.00,1.10)","m[0.00,0.25)",1,1,1,1.0,1,0,success,none,,,0.1059454423556225,1.0,0.100717494819726,0.0,all_success,branch_local_only_no_cross_layout_decision_transfer
