chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,1706857,48eb042e751a5af79f4c3f49680f224ca04133227d12a3fa490eb918b1e716e3,50.34032678604126
1,complete,800,1600,800,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,1700086,9c4fe326d786e360eb9100ce67bcac4bec0e682ac7c985bb8ad78ca253a2533f,53.71234607696533
2,complete,1600,2400,800,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,1697559,30d097f4b684f300ed6e3af82c66407406f7b0d5be1874004cbe5de9f34508f9,64.1278805732727
3,complete,2400,3200,800,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,1700918,46c20cb743a93cda091e143d378dc656af3c3b9636d59c848055e1c036b7e033,67.04895758628845
4,complete,3200,4000,800,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,1702612,8d4d27749fee0a60bdb152ca32ebdef403bdaaef380dac77da8c5ee7fb8ca169,68.9507622718811
5,complete,4000,4800,800,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,1690727,479559785b6eeceeaac911be06c90fcc5000c0b72c7393d98a6c92ac9b34701d,85.10734701156616
6,complete,4800,5600,800,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,1692647,d2b89da70a89ddf9cf6328740175cee01f73d76ebcee92b941ccb202d4bd6dff,76.42368245124817
7,complete,5600,6400,800,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,1707689,21b8330688e5719beffd072ece73d2b080f23b3f95da879f1e8971080370c5b7,49.26271200180054
8,complete,6400,7200,800,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,1692489,d33830bc39d6dd980358da87a7a2ecf7d9e2b0072bf6ef0a55111150523c4ef4,48.928491830825806
9,complete,7200,8000,800,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,1689359,1308ddf94a769156a695c36ff91d27b47274ec0d41d5504ed38227f06417de85,55.28753447532654
10,complete,8000,8800,800,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,1704142,b973f9ec80acb39b8904bb274de045348ee043ab3a6d8ca48a48bae839218288,59.29185342788696
11,complete,8800,9600,800,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,1702206,879c3dd0f2ec7bc1eccfbe296ef898dfa052d3aae8c99fe6bc04efe8fe58db86,63.834325551986694
12,complete,9600,10400,800,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,1695495,0b6ff638aa450b1a83c5a8bbfdfb6c3048a2b3c60c1136423cb43133ac050701,75.84629273414612
