surface_index,surface_name,valid_event_count,rejected_event_count,median_t10_ms,p95_t10_ms,median_t50_ms,p95_t50_ms,median_t90_ms,p95_t90_ms,min_t50_ms,max_t50_ms,tau_min_s,tau_nom_s,tau_max_s,tau_min_conservative_s,tau_max_conservative_s
0,all,142,8,69.2300951434248,95.1628080932416,103.988741178977,124.765914019977,128.261338021083,167.091632150901,74.321108673729,141.640351091496,0.0816738084971305,0.103988741178977,0.124765914019977,0.074321108673729,0.141640351091496
1,Aileron_L,36,0,73.2247110732231,93.5935246320138,102.542517242561,122.319888908102,127.668745237562,154.891936784122,89.7220192294412,124.635505912025,0.0906626994781654,0.102542517242561,0.122319888908102,0.0897220192294412,0.124635505912025
2,Aileron_R,34,4,68.8605749799081,90.805876395828,107.08612712596,126.481982114988,131.395092535868,147.685114825578,90.6904698377815,129.502541737608,0.0932514609008237,0.10708612712596,0.126481982114988,0.0906904698377815,0.129502541737608
3,Rudder,40,0,61.1234158363603,91.4047309801092,95.1579338939217,131.828870089449,129.96978790164,184.781593819572,74.321108673729,141.640351091496,0.076800507251872,0.0951579338939217,0.131828870089449,0.074321108673729,0.141640351091496
4,Elevator,32,4,72.0407933789708,98.2750720195547,106.907463570375,121.916790604548,125.020219143829,141.229383302809,92.00770790288,139.962143731445,0.0945291191142175,0.106907463570375,0.121916790604548,0.09200770790288,0.139962143731445
