time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3909072107456444,2.2803912823996058,1.74471084783575,0.03976166085276693,-0.02174624388293306,-0.014188756766194818,6.704379933240092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.5248475409000457,2.2785172642113296,1.7405398707568156,0.039743536994312725,-0.021872367868136802,-0.0141834340358966,6.697209891446236,0.007554609268260243,0.11433310055239414,-0.0019572729347772473,-0.026242532493081287,0.0012123671143165048,0.0,-0.017808822552756953,0.0
0.04,1.6586262458482013,2.2767259169601535,1.7345925331743108,0.0396803610508106,-0.02305511079838504,-0.014185202277371446,6.69221086817076,0.014718971420048264,0.17257486078336493,-0.004418997055920009,-0.0954460218956952,0.003476239247164375,0.0,-0.02897627477101592,0.0
0.06,1.792299613512424,2.2750444350120214,1.7276448546139271,0.0395662604526858,-0.02570475198865485,-0.014189686156128556,6.6894716314065565,0.02135413517764931,0.1909340198992088,-0.007009993189317974,-0.16821031564227895,0.006730786885232912,0.0,-0.03552738161107726,0.0
0.08,1.9259149697711346,2.273488150327727,1.7201721814385351,0.03939997591878793,-0.029699088194172375,-0.014172438406815814,6.68879876665955,0.027333494706813,0.18170223751404557,-0.009556036284344776,-0.22795151494133953,0.010905257613070273,0.0,-0.038900439601808626,0.0
0.1,2.059514730999631,2.2720655430093224,1.7124770019067246,0.03918219776210372,-0.034712973226962006,-0.014102402883766532,6.68997148870758,0.032544172815223656,0.15323830283734077,-0.011968005050237037,-0.2694985691409746,0.01591623232082706,0.0,-0.04011445908685722,0.0
0.12,2.193140336599826,2.270781543661066,1.7047727783132143,0.03891449414300851,-0.04037934608974897,-0.01394871763164228,6.692819611260392,0.036888461456771535,0.11101582289697395,-0.014185558772297782,-0.29309185390366144,0.02166490090544488,0.0,-0.03988904506035159,0.0
0.14,2.3268340117982826,2.2696393320258887,1.6972285528408462,0.03859912776323344,-0.04636328573073295,-0.013684094365531134,6.697201698176516,0.040286261563619835,0.05891179385343007,-0.016151460667121788,-0.30134701830731536,0.02803180557345031,0.0,-0.038730206367940063,0.0
0.16,2.460637907475016,2.2686409624803923,1.6899822927091683,0.03823930016505709,-0.052392511132784814,-0.013286540723357752,6.702949555824386,0.04267850058622029,0.0003521440216101776,-0.017803736165237175,-0.29774558391951805,0.034870427042282194,0.0,-0.03699175873660437,0.0
0.18,2.5945907989304984,2.2677871940587058,1.6831322291575228,0.03783949285150049,-0.05826621151343763,-0.012740302902806937,6.70981900485855,0.04403106125344724,-0.06088404743786441,-0.01907879025418178,-0.28587833586457945,0.04200237087167141,0.0,-0.0349192468090265,0.0
