time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3950692713249868,2.1663856644709027,1.7708785376040606,0.021103963606117052,-0.04265511246706635,-0.03989615241300354,6.529045915939058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.525316178850964,2.1611905851665356,1.7635545838739095,0.021101226108252078,-0.042814308952791105,-0.03989790922968766,6.5255675225478305,0.004090025641386909,0.1626510723185464,-0.0004447795389603124,-0.021718716194542232,0.0002524048307846844,0.0,-0.011872548368504638,0.0
0.04,1.6553939951246315,2.156026755289652,1.7535791537338772,0.021163326289638393,-0.0436481061607096,-0.03989182951152635,6.523740220911354,0.007879562042039203,0.26355687399031635,0.010555218304069549,-0.06366928544633511,0.0027423994392977093,0.0038402536903672088,-0.020194478008748275,0.00461606251670402
0.06,1.7853746545025198,2.1509052472755785,1.741861244502933,0.021646114154214923,-0.04538822751344669,-0.03981293087106005,6.523989689791183,0.010860870930398161,0.32328606575601804,0.04278370574180178,-0.11022561904341455,0.009769220211842278,0.010395310362001576,-0.02597216285039748,0.01249537306139584
0.08,1.915312849230995,2.1458274617037074,1.7289482911770055,0.022976698044803383,-0.048041939013704564,-0.0395603419451742,6.526119592208822,0.012493183971916963,0.35635478893456124,0.09584253452578907,-0.15369784884252197,0.02238906084272019,0.018822085225146334,-0.029926734006634117,0.022624526684771863
0.1,2.0452469941302476,2.140790376260381,1.7151526879008234,0.02553185559858779,-0.05151289972568758,-0.03902089527854428,6.529793324754853,0.012275532609808732,0.3727087180926087,0.16608093369225146,-0.19082198393671718,0.0409089793279136,0.028480535599414106,-0.0325749279181281,0.03423417915485131
0.12,2.1752035887077072,2.1357908068545406,1.7006391533703855,0.029604657741255525,-0.055667304893889075,-0.03808214793894709,6.534715041789483,0.009770122784538074,0.378958769018291,0.24924553864956864,-0.22064182199769786,0.06521129082369742,0.03887716626044065,-0.03428701920517429,0.04673113924234787
0.14,2.3052015633609164,2.1308285111324916,1.685484255477061,0.03540371695226661,-0.06036783950247336,-0.03663921130470725,6.540675929723814,0.004617854755427394,0.37931899802030483,0.34139795033643094,-0.24330634529814077,0.09490988808849535,0.04962488317482063,-0.03532833325155392,0.05965011209902684
0.16,2.4352558388283083,2.125908374004478,1.6697172855749343,0.04306290344157968,-0.06548963415346133,-0.03459868048709597,6.547551598673203,-0.0034485167378060008,0.376246305422925,0.4391563147382612,-0.25941878036235005,0.12941658410496268,0.06041454850589399,-0.03588899261879338,0.072619507800014
0.18,2.5653803013790912,2.1210420753641497,1.6533499153494005,0.052653074922207506,-0.07092633408405113,-0.03188141141886977,6.555290192676337,-0.014595822122153221,0.3708014038761289,0.5396900567715857,-0.2696890358137509,0.1679679688436076,0.07099490382976648,-0.03610523224938558,0.08533730864386073
