time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3999848599014117,2.2516343618540406,1.8333285354260258,-0.01348511088063321,-0.011190717243991986,0.051445742463018536,6.444262124968528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.5285767522760436,2.2582533579306285,1.8301096721727494,-0.013483753268790541,-0.011215519879604528,0.05144509011817361,6.434915152567068,-0.002617101321269283,0.16581079198576276,0.0002448698263443771,-0.0021250069956086546,-0.00015679735308980704,0.0,-0.004452205638189238,0.0
0.04,1.6569659203164333,2.2648464979331044,1.824178559605103,-0.013472930470346254,-0.011277442686054772,0.051438419460169596,6.427089105660617,-0.005142852896863056,0.2748726890621824,0.0008739612236174355,-0.0041500569109463314,-0.0006462654047754703,0.0,-0.0076424949663773094,0.0
0.06,1.78519789083449,2.2714046110792085,1.8164576130986163,-0.01339540733006974,-0.011388329448335035,0.05142272737173225,6.421086933704836,-0.0075259026504452195,0.34645528706800216,0.009409130504474707,-0.007035506544847556,-0.0009694180269968802,0.0025027221259951967,-0.009928540765845408,0.0011582846202952979
0.08,1.913313583321256,2.277922749623541,1.8075532974716026,-0.01301343246403361,-0.011562489488408344,0.05140792001387943,6.41665871423012,-0.009730109969698145,0.39319920434079186,0.031793543413064285,-0.010362517877220962,-0.0005789957712608504,0.0067713839465794005,-0.01156663839890048,0.003133863644697904
0.1,2.0413448237323735,2.2843983834117796,1.7978646440428279,-0.012048418131679579,-0.011800196569022772,0.051410033926325996,6.413443813398336,-0.011692060100588084,0.4234276918862161,0.06747236186787056,-0.013230961208996197,0.0006621732513058798,0.012250913928962708,-0.012740439840693542,0.005669844462991005
0.12,2.1693149446197735,2.290831401543727,1.7876564648378444,-0.01025861757802593,-0.012080278600823835,0.05144530167609809,6.41112182748552,-0.013306669991544375,0.4425771039537935,0.11384157671329337,-0.014369775165544425,0.0027089742365975092,0.018517045544455782,-0.0135815434458467,0.008569872318095239
0.14,2.2972409300322947,2.2972247282129583,1.7771107868121088,-0.007459423429203852,-0.012350373064965288,0.05152803917493774,6.409453444050638,-0.014437287619165348,0.45408350319268126,0.16799395099294562,-0.011836409739113941,0.0054633752222490225,0.02524013053259758,-0.014184247829580417,0.011681382725830285
0.16,2.425135916064205,2.3035850383728977,1.766366115109145,-0.003521633886373613,-0.012508319925956286,0.051670581063128836,6.408283924553133,-0.014927878435002564,0.45990851766975993,0.2273705224725697,-0.0024485416451583003,0.008818817644348354,0.032159489650687836,-0.014616123964632407,0.014883730747425775
0.18,2.5530118225634246,2.3099235223909083,1.75555199826751,0.0016383339502810158,-0.012370092808979227,0.05188435771042799,6.40753956857128,-0.01461183579618865,0.4608139409098656,0.28999225418250696,0.01897630396560712,0.012652193921138614,0.03906530139602152,-0.014925590763051864,0.01807980891055541
