case_id,primitive_id,start_state_family,environment_mode,candidate_index,candidate_weight_label,segment_index,local_lqr_reference_speed_m_s,local_lqr_speed_bin_id,time_s,speed_m_s,command_aileron_norm,command_elevator_norm,command_rudder_norm,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0,8.0,speed_bin_8p0_m_s,0.02,7.923466819011131,0.0,-0.015130525168219113,0.0,1.4303381371319859,2.1278008423437824,1.8349612764256598,-0.3745856031857839,0.08635699318236992,0.16046622196768312,7.9135402950601605,0.34653335552382425,0.19266827434457517,-0.08475776079564751,-0.006984801483836921,0.06663232462442487,0.003680690792365703,-0.007378705493344062,-0.0006385341023306029
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0,8.0,speed_bin_8p0_m_s,0.04,7.889240615122408,0.0,-0.015130525168219113,0.0,1.5846538862848798,2.16026485100826,1.846611382614747,-0.37619200184526286,0.08667100302846008,0.16233278613793237,7.881063108156638,0.25432254245372166,0.2535385827626709,-0.08156224475165072,-0.03404651923069542,0.11488247926294465,0.006143830379559179,-0.012316577927669412,-0.001065844820331087
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0,8.0,speed_bin_8p0_m_s,0.06,7.85641598579317,0.0,-0.015130525168219113,0.0,1.7386241781870944,2.1916081711687787,1.8567310419247065,-0.3772815739062095,0.0867112910253479,0.16515392562091585,7.849667483904907,0.15847104106657411,0.284393148819977,-0.04838241996249745,-0.06584328175893425,0.14495404000499734,0.007792177651376639,-0.015621030747972971,-0.0013518036266840017
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0,8.0,speed_bin_8p0_m_s,0.08,7.824812516886381,0.0,-0.015130525168219113,0.0,1.892251577279126,2.2217403899291277,1.865671614719095,-0.3775415888394305,0.08632985795284175,0.16860124171763946,7.8188929720836935,0.06183170602310693,0.2979604934421442,-0.006562130133793635,-0.09566016289615523,0.15740048007165044,0.008895261188596668,-0.017832389706075348,-0.0015431689154214849
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0,8.0,speed_bin_8p0_m_s,0.1,7.794406433851423,0.0,-0.015130525168219113,0.0,2.045539068782908,2.2506407975686957,1.8736023959341903,-0.3769268049372348,0.08546274125680509,0.17232934778598527,7.788474729740597,-0.03291849055570102,0.3022406545058617,0.03592780866536387,-0.12101064760188857,0.15333884210425971,0.009633451077881479,-0.019312243923249615,-0.0016712316745322673
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,1,8.0,speed_bin_8p0_m_s,0.12000000000000001,7.765217248663503,0.0,-0.015130525168219113,0.0,2.1984899813679073,2.278327033341209,1.8805928122202755,-0.3754906506975048,0.08408045195705112,0.1760067063474629,7.758359798716738,-0.1233941241563172,0.30203649236617214,0.07604439813962936,-0.14140209964128977,0.1343075805045109,0.010127452025457607,-0.020302570932830968,-0.0017569320143340384
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,1,8.0,speed_bin_8p0_m_s,0.13999999999999999,7.737270024620838,0.0,-0.015130525168219113,0.0,2.3511083807623248,2.3048352997527157,1.8866617368961767,-0.3733217238392732,0.08216701044315133,0.17933228604762372,7.72866188187013,-0.20754847737257684,0.30009428379118935,0.11257375788063625,-0.15721330496857328,0.1021269142830136,0.010458040319538071,-0.020965303501028834,-0.0018142831778817916
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,1,8.0,speed_bin_8p0_m_s,0.16,7.7105846374399825,0.0,-0.015130525168219113,0.0,2.5033993746282333,2.330208476321674,1.8918057787055924,-0.3705194878169012,0.07971241214098714,0.1820441726685608,7.699603727357227,-0.283694719306648,0.2978845397627966,0.14498932012781468,-0.16914052860931003,0.05879756920368002,0.010679271919840194,-0.02140880797248197,-0.001852662908556012
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,1,8.0,speed_bin_8p0_m_s,0.18,7.68517401496891,0.0,-0.015130525168219113,0.0,2.655369269617991,2.354489376833718,1.8960146068073287,-0.3671846655219009,0.07671107367947805,0.18392365548486633,7.671463880872199,-0.35051258841266786,0.29611229321129295,0.17303686873025645,-0.17793359333301823,0.006422508485211226,0.01082732138755766,-0.0217056037323973,-0.0018783468465183029
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,1,8.0,speed_bin_8p0_m_s,0.19999999999999998,7.661045108211804,0.0,-0.015130525168219113,0.0,2.8070256200830173,2.377717230097088,1.8992785392957552,-0.36341513634208555,0.07316257358384641,0.1847966361159722,7.644532577801806,-0.40704401912320426,0.2950406471639216,0.19659091073872167,-0.18427933435639954,-0.05285933354758638,0.01092639694846981,-0.021904221173198065,-0.001895534686496917
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,2,7.5,speed_bin_7p5_m_s,0.22,7.6381962487423305,0.0,-0.01716084420108884,0.0,2.958377198301108,2.399925900885502,1.9015922116332729,-0.35930383757768974,0.06906543197402262,0.18453616435218714,7.619078583503706,-0.4526798164434733,0.2945580697948619,0.21559126497755254,-0.18992823991436827,-0.11693036291137501,0.010992698887418955,-0.022366189322653225,-0.0019070368885176579
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,2,7.5,speed_bin_7p5_m_s,0.24,7.616627334832978,0.0,-0.01716084420108884,0.0,3.109433898878933,2.4211433694056135,1.9029554549625112,-0.3549372089681792,0.06440578851107526,0.18306545586157888,7.595329751915059,-0.4871394449404925,0.2944029187727573,0.23009959755190218,-0.19528320539531774,-0.18374461646491158,0.011037068528811287,-0.02267534108278088,-0.0019147342287006333
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,2,7.5,speed_bin_7p5_m_s,0.26,7.5963448021095425,0.0,-0.01716084420108884,0.0,3.2602066730684176,2.4413931687544794,1.9033694468250333,-0.3503943451709647,0.059194765235369415,0.180341543767763,7.573450831612613,-0.5104438993922616,0.2945231387448387,0.24025449050066164,-0.19973083213322365,-0.2513709969710429,0.011066760949704048,-0.022882227230457398,-0.0019198853333139592
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,2,7.5,speed_bin_7p5_m_s,0.28,7.577354824139924,0.0,-0.01716084420108884,0.0,3.410707446140182,2.460694780868325,1.902835733183032,-0.34574672985716914,0.0534632211830539,0.1763544950219868,7.553538317242448,-0.5228841340965281,0.2948850677413524,0.24623140136546673,-0.203164761935772,-0.31802758709327983,0.011086631289666391,-0.023020676638226437,-0.0019233324823429336
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,2,7.5,speed_bin_7p5_m_s,0.30000000000000004,7.559662676602256,0.0,-0.01716084420108884,0.0,3.560949015164103,2.4790636854509396,1.9013564038308577,-0.34105816373176456,0.04725348691671207,0.17112695882751186,7.535622225609432,-0.5249877650268197,0.2954408629260612,0.24826011560176878,-0.20567845038548482,-0.3821082317341553,0.011099928636206274,-0.02311332778344264,-0.001925639334430002
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,3,7.5,speed_bin_7p5_m_s,0.32,7.543272424920576,0.0,-0.01716084420108884,0.0,3.710944926372507,2.496511565625903,1.8989340553252438,-0.3363847868265457,0.040614973183912786,0.16471166002441254,7.51967250819975,-0.5174846596602544,0.29613151302816415,0.24662832342590751,-0.2074260609983476,-0.44220261386838333,0.011108827297494244,-0.02317533046621463,-0.001927183093201927
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,3,7.5,speed_bin_7p5_m_s,0.34,7.528186742508758,0.0,-0.01716084420108884,0.0,3.8607093374764316,2.513046637349316,1.8955715771405914,-0.33177524122263585,0.03360155288251432,0.15718783705786069,7.50560949710662,-0.5012719900779061,0.29689745534590967,0.24167684806263026,-0.20856328298796484,-0.49711059888148174,0.011114782333145945,-0.023216823020483154,-0.0019282161855095157
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,3,7.5,speed_bin_7p5_m_s,0.36000000000000004,7.5144067756565445,0.0,-0.01716084420108884,0.0,4.010256872248311,2.5286740475106684,1.891271871978593,-0.3272709756708252,0.026269747758771975,0.148657146826733,7.4933170561423905,-0.4773792752790886,0.29768727499263853,0.23379050449201508,-0.20922549284030575,-0.5458512229961558,0.011118767477480068,-0.023244590078016093,-0.001928907536862725
glide_launch_dry,glide,launch_gate,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,3,7.5,speed_bin_7p5_m_s,0.38,7.501932031084375,0.0,-0.01716084420108884,0.0,4.159602474726269,2.543396296859995,1.8860376032180388,-0.32290666133483337,0.018677290079826228,0.1392393297835358,7.482656915911632,-0.44693391856886916,0.29846230951701463,0.22338704970634116,-0.20952272216272305,-0.5876664863725011,0.011121434359140004,-0.02326317195367137,-0.001929370193190793
