scenario_id,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,desired_delta_a_cmd_rad,target_delta_a_cmd_rad,desired_delta_e_cmd_rad,target_delta_e_cmd_rad,desired_delta_r_cmd_rad,target_delta_r_cmd_rad,command_norm_a,command_norm_e,command_norm_r,delta_a_target_deg,delta_e_target_deg,delta_r_target_deg,aileron_l_deg,aileron_r_deg,elevator_deg,rudder_deg,latency_mode,latency_s,latency_range_s,onset_latency_s,half_response_s,actuator_tau_s,vicon_filter_cutoff_hz,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_model,wind_mode,wind_param_label,inside_safe_volume,min_wall_distance_m,floor_margin_m,ceiling_margin_m
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=0.0,0.0,4.2,2.4,2.7,0.0,-0.048082795413418776,0.0,6.4907694777777385,0.0,0.3462825238860654,0.0,0.0,0.0,0.0,-0.10060848524273196,0.0,0.0,0.0,-0.10060848524273196,-0.10060848524273196,-0.0,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.5,0.053299466674997555,0.0,-0.10138226208841634,0.6578564029119558,none,panel,,True,1.15,2.45,0.5499999999999998
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=0.3,0.02,4.329332478447135,2.4,2.6868428719425554,-1.2528950374925971e-17,-0.048082795413525364,2.233101532564673e-18,6.490769477781156,-1.5020371985165164e-17,0.3462825238117898,-1.1724296781013818e-14,-3.6891972748460027e-11,1.986775788314596e-16,0.0,-0.10060848524273196,0.0,0.008123714336557555,0.0,-0.10060848523893662,-0.10060848524273196,-1.4854334399851398e-17,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.4999999999994555,0.05329946666355876,-2.3108264592563725e-18,-0.10138226207708413,0.6578564028386196,none,panel,,True,1.15,2.4368428719425554,0.5631571280574446
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=0.6,0.04,4.458664956894377,2.4,2.6736857438862947,-3.8596663529523766e-16,-0.04808279541513411,2.0770164648538746e-17,6.490769477783447,-4.9886861011376805e-17,0.34628252375405005,-2.6496591672696567e-14,-1.3108949840229515e-10,1.769519094367043e-15,0.0,-0.10060848524273196,0.0,0.016247428673116234,0.0,-0.10060848522761794,-0.10060848524273196,-1.3810782178703665e-16,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.499999999998667,0.05329946665466956,-7.674901694059545e-18,-0.10138226206980366,0.6578564027914597,none,panel,,True,1.15,2.4236857438862947,0.5763142561137053
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=0.9,0.06,4.587997435341679,2.4,2.660528615830764,-1.0059595684727714e-15,-0.048082795418807646,7.863139928956497e-17,6.4907694777855545,-3.4680446569555993e-16,0.3462825237035187,-3.4599901113360825e-14,-2.376034725063833e-10,4.069340899027613e-15,0.0,-0.10060848524273196,0.0,0.02437114300967411,0.0,-0.10060848521258178,-0.10060848524273196,-3.015377319894324e-16,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.49999999999808,0.053299466646889275,-5.335453318394806e-17,-0.10138226206569692,0.6578564027648435,none,panel,,True,1.15,2.410528615830764,0.5894713841692361
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=1.2,0.08,4.71732991378901,2.4,2.647371487775582,-1.7359576686290776e-15,-0.04808279542461824,1.8484428110124438e-16,6.490769477788088,-1.0301565741038161e-15,0.34628252365719303,-3.729380674043099e-14,-3.431012886303642e-10,6.537209263406096e-15,0.0,-0.10060848524273196,0.0,0.032494857346231185,0.0,-0.1006084851950568,-0.10471975511965978,-4.516582090191263e-16,0.0,0.0,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.499999999998142,0.053299466639751596,-1.5848562678524778e-16,-0.10138226206436983,0.6578564027562681,none,panel,,True,1.15,2.397371487775582,0.6026285122244182
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=1.5,0.1,4.846662381479732,2.4000000000208837,2.63421552627196,-3.3557360927139126e-09,-0.04809710466240513,1.6449383198336556e-10,6.490764182418616,-2.962961661162664e-10,0.3460371920087822,-5.757484855406409e-07,-0.002185176821289439,2.009774479528894e-08,0.0,-0.10148250700390572,0.0,0.04061868068668227,0.0,-0.10037353058586589,-0.10471975511965978,-1.5873067142035631e-09,0.0,0.2,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.499981646898838,0.05326182020252202,-4.558415426567093e-11,-0.10135892486492716,0.6577036326181476,none,panel,,True,1.1499999999791162,2.38421552627196,0.61578447372804
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=1.7,0.12,4.9759947038446795,2.400000000153808,2.621064606277851,-2.1806115288283482e-08,-0.04818347921699365,1.2680783202327459e-09,6.49076655150327,-3.636673233668332e-09,0.345162174376624,-1.2848676186568576e-06,-0.00677379660999166,9.69458496969636e-08,0.0,-0.10217071901240615,0.0,0.04874255218528837,0.0,-0.09981278548259262,-0.10471975511965978,-7.50389586901321e-09,0.0,0.2,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.499937488371258,0.05312737230707207,-5.594935705419534e-10,-0.10131085152406571,0.6573882936930706,none,panel,,True,1.1499999998461918,2.371064606277851,0.6289353937221489
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=2.0,0.14,5.105326616899258,2.4000000005375495,2.607919212378697,-5.318763495280997e-08,-0.04837502523502718,4.342516289815556e-09,6.490794133854813,-1.9810324424773412e-08,0.3437251356295822,-1.8151220772194257e-06,-0.012538047215088204,2.141756086520553e-07,0.0,-0.10271262287531241,0.0,0.056866412178077815,0.0,-0.09900844952113903,-0.10471975511965978,-1.5762541247153655e-08,0.0,0.2,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.499888880353851,0.052906372238129586,-3.0477943222461594e-09,-0.10128139747315686,0.6571929109108285,none,panel,,True,1.1499999994624504,2.357919212378697,0.6420807876213028
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=2.3,0.16,5.234657778347273,2.4000000012169056,2.594774446190493,-9.344105057249148e-08,-0.04868891870167944,1.0018125133163606e-08,6.4908645174716275,-5.5598594136749244e-08,0.34185736412019296,-2.1567767130968603e-06,-0.018933634736494225,3.5248347215209407e-07,0.0,-0.10313932248677747,0.0,0.06499025241793266,0.0,-0.09799334729344465,-0.10471975511965978,-2.4349461818505275e-08,0.0,0.2,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.499860663243127,0.05261884605539085,-8.553813230360563e-09,-0.10130776475707086,0.6573605630999516,none,panel,,True,1.1499999987830942,2.344774446190493,0.6552255538095069
s1_latency_robust_upper_no_wind,bank_reversal,phi_ref_deg=2.6,0.18,5.363987927840033,2.4000000021636567,2.5816211013642234,-1.3914027594173706e-07,-0.0491345035086458,1.856892391268498e-08,6.490997512303454,-1.1440851108304005e-07,0.339683406096009,-2.3503806842533986e-06,-0.025665605590092434,4.962299845287e-07,0.0,-0.1034753093119091,0.0,0.07311407472196348,0.07679448708775051,-0.09678469494918412,-0.10471975511965978,-3.177766269582662e-08,0.0,0.2,-0.2,0.0,4.4,-6.000000000000001,0.0,4.4,-4.4,-6.000000000000001,0.0,robust_upper,0.133,0.111000:0.133000,0.075,0.133,0.0836763123715599,20.0,6.499879500506654,0.05228377153603308,-1.7601635703265288e-08,-0.10141827504468084,0.6580770848182043,none,panel,,True,1.149999997836343,2.3316211013642234,0.6683788986357766
