compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,primitive_id,entry_role,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,sample_count,margin_class,prediction_source,claim_status
v411lib_heavy_cluster_ecc5100c7160,heavy_cluster,heavy clustering and merging,primvar_energy_retaining_bank_inflight_only_b706b03a42ef,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_065db481377f,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0015038141756598,0.0716666666666666,-0.0414525495009385,0.5180881743398331,0.8844504236694868,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_heavy_cluster_bdd879555f48,heavy_cluster,heavy clustering and merging,primvar_glide_launch_capable_8243b81e62b5,glide,launch_capable,lqrta_glide_2925622d74ff,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.05,0.4,-0.0708039421372979,0.056,-0.0415185491987761,0.5173220348624492,0.8843622274705938,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_heavy_cluster_23a3f6716ac7,heavy_cluster,heavy clustering and merging,primvar_lift_dwell_arc_inflight_only_16c252b2e77b,lift_dwell_arc,inflight_only,lqrta_lift_dwell_arc_9548ab37c727,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.001613171795475,0.0758333333333333,-0.0415227212070963,0.5181421579056096,0.8856493860829997,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_heavy_cluster_f4de23f13a0c,heavy_cluster,heavy clustering and merging,primvar_lift_entry_inflight_only_272f5cf173a2,lift_entry,inflight_only,lqrta_lift_entry_d6cf63fb20f5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0010469731416155,0.0716666666666666,-0.0414884728312214,0.5188364765461747,0.8862417091567516,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_heavy_cluster_d7eddfd913fe,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_inflight_only_bcd3d49a9680,mild_turn_left,inflight_only,lqrta_mild_turn_left_ce2bd4765ce8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.7916666666666666,0.0833333333333333,0.125,-0.0025319449231568,0.0675,-0.0414840357093977,0.5181586833923439,0.8837500784774392,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_heavy_cluster_e8a333101677,heavy_cluster,heavy clustering and merging,primvar_mild_turn_right_inflight_only_68325d87d789,mild_turn_right,inflight_only,lqrta_mild_turn_right_8f260823c25a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0029388027707483,0.0808333333333333,-0.0414600724762665,0.5178728540634941,0.8843381277608295,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_heavy_cluster_fa8cd8076253,heavy_cluster,heavy clustering and merging,primvar_recovery_terminal_or_recovery_2eed512345c7,recovery,terminal_or_recovery,lqrta_recovery_2eaa983b1e62,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.25,0.25,-0.0497185192285276,0.0525,-0.0415075957723365,0.5183494199019452,0.8842407349339276,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,8,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_heavy_cluster_cadf68884b6d,heavy_cluster,heavy clustering and merging,primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_4d814d27d198,safe_exit_or_recovery_handoff,terminal_or_recovery,lqrta_safe_exit_or_recovery_handoff_7d60a72f4287,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.375,0.25,0.375,-0.0491976865801045,0.0525,-0.0416455290204629,0.5182567832034018,0.8832260262169331,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,8,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_71da5b91ef3a,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_inflight_only_b706b03a42ef,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_065db481377f,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0015038141756598,0.0716666666666666,-0.0414525495009385,0.5180881743398331,0.8844504236694868,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_aace1cc4be3f,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_inflight_only_c34e50818f9d,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_bd32d012b2c8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0004854722384786,0.0675,-0.0414559140035963,0.5175680380115725,0.8851472806538228,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_6bffd38db0fb,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_inflight_only_d52e44fbfc4e,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_4b855578da55,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0014790814169908,0.0675,-0.0414779978926693,0.5180540177892538,0.8839427962577715,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_fe2f88a6b958,balanced_cluster,balanced clustering and merging,primvar_glide_launch_capable_8243b81e62b5,glide,launch_capable,lqrta_glide_2925622d74ff,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.05,0.4,-0.0708039421372979,0.056,-0.0415185491987761,0.5173220348624492,0.8843622274705938,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_87c4b5f91858,balanced_cluster,balanced clustering and merging,primvar_glide_launch_capable_83d81594415c,glide,launch_capable,lqrta_glide_88d3681ba0bb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.05,0.4,-0.0711794504069014,0.056,-0.0415008551561699,0.5179358651140515,0.883886583240753,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_cc6671f1ee2c,balanced_cluster,balanced clustering and merging,primvar_glide_launch_capable_293e7dfb20e1,glide,launch_capable,lqrta_glide_20c193529993,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.55,0.05,0.4,-0.0735088831956816,0.0584999999999999,-0.0414672765185457,0.518000201761098,0.8839771176937683,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_32b7fc8fbee5,balanced_cluster,balanced clustering and merging,primvar_lift_dwell_arc_inflight_only_16c252b2e77b,lift_dwell_arc,inflight_only,lqrta_lift_dwell_arc_9548ab37c727,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.001613171795475,0.0758333333333333,-0.0415227212070963,0.5181421579056096,0.8856493860829997,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_fdeaa66c7e51,balanced_cluster,balanced clustering and merging,primvar_lift_dwell_arc_inflight_only_684f8fb5a5a2,lift_dwell_arc,inflight_only,lqrta_lift_dwell_arc_abdd6cd45049,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0006148636721868,0.0716666666666666,-0.0415139189648368,0.5180308392639998,0.885829965339525,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_a6d42157930a,balanced_cluster,balanced clustering and merging,primvar_lift_dwell_arc_inflight_only_775569c2e7d0,lift_dwell_arc,inflight_only,lqrta_lift_dwell_arc_1fa38ba60175,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0027020427501543,0.0716666666666666,-0.0416126974942843,0.5181121347413432,0.8831259748302824,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_acd0da4507b2,balanced_cluster,balanced clustering and merging,primvar_lift_entry_inflight_only_272f5cf173a2,lift_entry,inflight_only,lqrta_lift_entry_d6cf63fb20f5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0010469731416155,0.0716666666666666,-0.0414884728312214,0.5188364765461747,0.8862417091567516,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_670bccd9f52a,balanced_cluster,balanced clustering and merging,primvar_lift_entry_inflight_only_96957fb4835e,lift_entry,inflight_only,lqrta_lift_entry_53397111c85f,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0018337132755107,0.0716666666666666,-0.0414709925982288,0.5178044137878747,0.8853081558038021,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_475e97be380a,balanced_cluster,balanced clustering and merging,primvar_lift_entry_inflight_only_310b57e5cae9,lift_entry,inflight_only,lqrta_lift_entry_ad9d2f7fce02,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0026696795711418,0.0716666666666666,-0.0416068063111687,0.5184158037862782,0.8810850647494628,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_d353d4766201,balanced_cluster,balanced clustering and merging,primvar_mild_turn_left_inflight_only_bcd3d49a9680,mild_turn_left,inflight_only,lqrta_mild_turn_left_ce2bd4765ce8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.7916666666666666,0.0833333333333333,0.125,-0.0025319449231568,0.0675,-0.0414840357093977,0.5181586833923439,0.8837500784774392,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_b3f5e1c78ab0,balanced_cluster,balanced clustering and merging,primvar_mild_turn_left_inflight_only_f2753f27dc4f,mild_turn_left,inflight_only,lqrta_mild_turn_left_e17be3ab657e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0014176340188199,0.0716666666666666,-0.0415064188700817,0.5180664290025654,0.8832942322466724,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v411lib_balanced_cluster_b7b71e8313f3,balanced_cluster,balanced clustering and merging,primvar_mild_turn_left_inflight_only_63f290e6bb4b,mild_turn_left,inflight_only,lqrta_mild_turn_left_8dbdf4c8a273,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75,0.0833333333333333,0.1666666666666666,-0.0018820435459062,0.0716666666666666,-0.0414828588439997,0.5176216743710615,0.8845642003040362,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,24,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
