scenario_id,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,desired_delta_a_cmd_rad,target_delta_a_cmd_rad,desired_delta_e_cmd_rad,target_delta_e_cmd_rad,desired_delta_r_cmd_rad,target_delta_r_cmd_rad,command_norm_a,command_norm_e,command_norm_r,delta_a_target_deg,delta_e_target_deg,delta_r_target_deg,aileron_l_deg,aileron_r_deg,elevator_deg,rudder_deg,latency_mode,latency_s,latency_range_s,onset_latency_s,half_response_s,actuator_tau_s,vicon_filter_cutoff_hz,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_model,wind_mode,wind_param_label,inside_safe_volume,min_wall_distance_m,floor_margin_m,ceiling_margin_m
s4_gaussian_single_panel,nominal_glide,trim,0.0,1.45,2.4,2.7,0.0,-0.048082795413418776,0.0,6.4907694777777385,0.0,0.3462825238860654,0.0,0.0,0.0,0.0,-0.10060848524273196,0.0,0.0,0.0,-0.10060848524273196,-0.10060848524273196,-0.0,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.499336143806328,0.05229042111875769,0.0,-0.10037321653217646,0.6578564029119558,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,0.19999999999999996,2.45,0.5499999999999998
s4_gaussian_single_panel,nominal_glide,trim,0.02,1.5793296488804356,2.400000000064999,2.686817701189173,-2.258870635020897e-08,-0.04816652542714065,7.313874255805811e-10,6.490653799909554,1.347461856991507e-09,0.3480295533967948,-1.0515206680173415e-06,-0.006178455771148385,9.80439264446856e-08,0.0,-0.10060848524273196,0.0,1.2096416124688043e-07,0.0,-0.10005648601812775,-0.10060848524273196,-5.94482634639127e-09,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.499318972526995,0.05257098429480133,2.2995395562144165e-10,-0.10073750972194197,0.6601372848041603,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,0.3293296488804356,2.436817701189173,0.563182298810827
s4_gaussian_single_panel,nominal_glide,trim,0.04,1.7086553554089452,2.4000000004102455,2.673598006940047,-4.0699108938900414e-08,-0.04830454975871551,3.2697478720899955e-09,6.490627178106375,-1.4888138217646831e-08,0.34872742108077875,-4.733505270479337e-07,-0.006823699593315127,1.5148023461193237e-07,0.0,-0.10060848524273196,0.0,7.582442896202366e-08,0.0,-0.09990781668199863,-0.10060848524273196,-8.401668032210727e-09,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.499346887738832,0.0527068122223038,-2.2510984339513715e-09,-0.10101136198101936,0.6617255630044756,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,0.4586553554089452,2.423598006940047,0.5764019930599531
s4_gaussian_single_panel,nominal_glide,trim,0.06,1.8379788514120932,2.4000000007779514,2.6603513672309895,-4.341559895051751e-08,-0.048426123839268996,6.273754935152316e-09,6.49065247258853,-4.039947376145218e-08,0.349058896790869,3.2296684561136776e-07,-0.004797533839288095,1.4004822763274027e-07,0.0,-0.10060848524273196,0.0,-1.90576529577452e-09,0.0,-0.09998308607642963,-0.10060848524273196,-6.5383116443857734e-09,0.0,0.0,-0.2,0.0,0.0,-5.764441587612767,0.0,0.0,-0.0,-5.764441587612767,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.4994339815000775,0.05282591526500432,-6.176567016114883e-09,-0.10125203910427352,0.6628439941340063,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,0.5879788514120932,2.4103513672309895,0.5896486327690105
s4_gaussian_single_panel,nominal_glide,trim,0.08,1.9673017766778518,2.4000000009423323,2.6470880447737937,-2.8594133192627856e-08,-0.04848026876697922,8.36863218536612e-09,6.4907134739262,-6.374915156748366e-08,0.34920301037047813,1.334126594764073e-06,0.0001530174252100348,5.916188127182042e-08,0.0,-0.10060848524273196,0.0,-1.1339676624156782e-07,0.0,-0.100338482572348,-0.10471975511965978,-6.074897513041411e-10,0.0,0.0,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.499605704689555,0.05300408163560116,-9.786781703304342e-09,-0.10148435040258064,0.6633410026504638,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,0.7173017766778518,2.3970880447737937,0.6029119552262063
s4_gaussian_single_panel,nominal_glide,trim,0.1,2.096626205428417,2.4000000007285296,2.6338264095931945,6.047763972956805e-09,-0.04841259977085108,8.17107379284751e-09,6.490787825876735,-7.362473110098759e-08,0.34879196883872077,2.070505970862497e-06,0.006850976138673237,-8.915666020189599e-08,0.0,-0.10192219518572027,0.0,-2.1128403186731947e-07,0.0,-0.10091960054571003,-0.10471975511965978,8.747384405941358e-09,0.0,0.0,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.499883866748858,0.05328064861368798,-1.1329538379737066e-08,-0.10169324838453898,0.662496480508941,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,0.846626205428417,2.3838264095931945,0.6161735904068055
s4_gaussian_single_panel,nominal_glide,trim,0.12,2.2259550887751853,2.3999999999849977,2.620602886915654,6.115057520278215e-08,-0.048167057706442605,4.226787931054574e-09,6.490873821369705,-5.758453017644353e-08,0.34722917799292347,4.02111379753252e-06,0.019904308208674563,-3.227998137785609e-07,0.0,-0.10281612392582729,0.0,-4.449167823951995e-07,0.0,-0.10213565846950473,-0.10471975511965978,2.202567312222333e-08,0.0,0.0,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.500352762848182,0.05374244197023711,-8.840356949956436e-09,-0.10190949967667906,0.6593518732857359,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,0.9759550887751853,2.370602886915654,0.6293971130843459
s4_gaussian_single_panel,nominal_glide,trim,0.14,2.3552931675883917,2.3999999984276226,2.60747495720434,1.7673362460744921e-07,-0.0475229136399061,-6.609257848465168e-09,6.490952304290166,-1.8325100817244287e-09,0.34461788348293065,8.59310375433279e-06,0.04891688237220831,-8.093627794433811e-07,0.0,-0.10342440781425671,0.0,-9.830239126584934e-07,0.0,-0.10490998909448644,-0.10471975511965978,4.8646342930594204e-08,0.0,0.0,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.501201995365851,0.05471718334748918,1.5313982782870148e-11,-0.10224009698739442,0.6525816792788495,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,1.1052931675883917,2.35747495720434,0.6425250427956599
s4_gaussian_single_panel,nominal_glide,trim,0.16,2.484648367941991,2.3999999952883453,2.5945389716621787,4.173462015552984e-07,-0.04604359437744179,-3.1616011559493436e-08,6.490966894824256,1.361681131222102e-07,0.3411211686807104,1.7087835994166702e-05,0.10644234545126852,-1.816999175777532e-06,0.0,-0.10383832144329892,0.0,-2.000925940505379e-06,0.0,-0.11055434475575844,-0.10471975511965978,1.0273519513313716e-07,0.0,0.0,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.502704044286942,0.05673808519476834,2.271365481057482e-08,-0.10278167957221468,0.639521499530453,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,1.1499999952883453,2.3445389716621787,0.6554610283378213
s4_gaussian_single_panel,nominal_glide,trim,0.18,2.6140337220574104,2.3999999892560835,2.58196234748523,8.762976060628152e-07,-0.04299581403057827,-8.404074037314852e-08,6.490815205609527,4.449125006514513e-07,0.33695428947236006,3.112577316780343e-05,0.2098812555920953,-3.774910366638729e-06,0.0,-0.10411997363821279,0.0,-3.725985641024314e-06,0.0,-0.12097765718459562,-0.10471975511965978,2.0595879419912653e-07,0.0,0.0,-0.2,0.0,0.0,-6.000000000000001,0.0,0.0,-0.0,-6.000000000000001,0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.505213479739363,0.060605993230469724,7.607950927914664e-08,-0.1036018072610913,0.6156347895343921,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,True,1.1499999892560835,2.33196234748523,0.6680376525147702
