run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_gaussian_single_panel_control_reference_seed1,s4_gaussian_single_panel_control_reference,nominal_glide,nominal_glide,1,single_gaussian_var,panel,01_Thermal/B_results/single_var_params.xlsx,nominal,0.111,0.101000:0.121000,0.34,,True,none,-0.0002890296884827114,-0.13777362038890395,6.2206986172739995,9.992943536788257,0.0008077830512255094,0.0020870515600312305,0.19999999999999996,0.05666666666666667,0.05555555555555555,,True,,0,0,03_Control/05_Results/flight_case_results/updraft_single_fan_gaussian_panel_wind_seed_001/analysis_data/control_reference_rollout.csv,nominal_glide,0.0020870515600312305,True,03_Control/05_Results/flight_case_results/updraft_single_fan_gaussian_panel_wind_seed_001/analysis_data/control_reference_rollout.csv
