chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w3_survival_rows/c00000.csv.gz,chunk_manifests/w3_survival_rows/c00000.json,1717123,ed236c4bf826114af7d7f44bbd436ab6242b7f848a35890cae5fab82d2c35762,22.850974321365356
1,complete,800,1600,800,w3_survival_rows/c00001.csv.gz,chunk_manifests/w3_survival_rows/c00001.json,1754704,b11e66dc38bdeb000361d637e092d6f03f3c21881371e4055a3ab4cf73af463a,23.478349208831787
2,complete,1600,2400,800,w3_survival_rows/c00002.csv.gz,chunk_manifests/w3_survival_rows/c00002.json,1982397,e5a6aecb7061251f8de4c3e881aabb79031397c46add3dd5999b8f4602e103e4,57.95168495178223
3,complete,2400,3200,800,w3_survival_rows/c00003.csv.gz,chunk_manifests/w3_survival_rows/c00003.json,2018178,87f770b68dda15632b9bdc1eb70676c90424c2e4d5eddcf3de7393075dad26a3,58.41780972480774
4,complete,3200,4000,800,w3_survival_rows/c00004.csv.gz,chunk_manifests/w3_survival_rows/c00004.json,2072386,335b201f7e5054605ecb28f71b940f31b0c1d44f334e6a9b9c9246dbab865629,62.18559217453003
5,complete,4000,4800,800,w3_survival_rows/c00005.csv.gz,chunk_manifests/w3_survival_rows/c00005.json,2118463,ed9f7fde4c405ba605743ea936bbc98f678e0cb106f522e5ad629b8d3c3c4469,64.00418305397034
6,complete,4800,5600,800,w3_survival_rows/c00006.csv.gz,chunk_manifests/w3_survival_rows/c00006.json,1725627,5b5a329c91b6195d9300182ff25933b3820106684d8123d9c49ae87d2aaea336,27.41399908065796
7,complete,5600,6400,800,w3_survival_rows/c00007.csv.gz,chunk_manifests/w3_survival_rows/c00007.json,1772082,ad086b80c4de1a8db45c5f7e09826b860efc9ddb4786ecb7c3cd94f4c31685cc,27.25852060317993
8,complete,6400,7200,800,w3_survival_rows/c00008.csv.gz,chunk_manifests/w3_survival_rows/c00008.json,2006285,455df0ef192b1ef2f38df86db2c045bbd8786ab2f5e0e93e1064d0d51f52559b,70.2236225605011
9,complete,7200,8000,800,w3_survival_rows/c00009.csv.gz,chunk_manifests/w3_survival_rows/c00009.json,2049715,e9254014a06ebda492c86e68a2c41a98147ba3f5268c98dba0b2060d6f825f1c,70.46181750297546
10,complete,8000,8800,800,w3_survival_rows/c00010.csv.gz,chunk_manifests/w3_survival_rows/c00010.json,2091713,a10ad3583e089a6ef37a2acfa43891e0685c9a4bd4a3f7ff8440f290b337a928,108.26464414596558
11,complete,8800,9600,800,w3_survival_rows/c00011.csv.gz,chunk_manifests/w3_survival_rows/c00011.json,2139977,7e4cad241d0f6eafd5e6f33a9fbc984cd53557ceba53ffa90c482af0379d8895,109.04925560951233
12,complete,9600,10400,800,w3_survival_rows/c00012.csv.gz,chunk_manifests/w3_survival_rows/c00012.json,1709872,787478bca3075ffc36f85a98e0f17b256ac5fc31f850f0e8ab2d9ebf641a7d3a,22.356751441955566
13,complete,10400,11200,800,w3_survival_rows/c00013.csv.gz,chunk_manifests/w3_survival_rows/c00013.json,1759528,8dfb8566ed985fa95104ea20e94c5d794092d0aaf35d189a241dcce885590462,22.667190074920654
14,complete,11200,12000,800,w3_survival_rows/c00014.csv.gz,chunk_manifests/w3_survival_rows/c00014.json,1975367,2130f3e4cf2eae906dbd2081490b4c8afc93e67a906de1fd7a054436b346699a,52.95996570587158
15,complete,12000,12800,800,w3_survival_rows/c00015.csv.gz,chunk_manifests/w3_survival_rows/c00015.json,2023490,b9e55a43eae08d1f9636468a94fe285b5422bcca77251cda5a313ccde86b4da4,53.42755389213562
16,complete,12800,13600,800,w3_survival_rows/c00016.csv.gz,chunk_manifests/w3_survival_rows/c00016.json,2071784,d5f2171dc7b1a201176776e68e194728d0658fce37073cb7da7728b31d86ee30,112.73092985153198
17,complete,13600,14400,800,w3_survival_rows/c00017.csv.gz,chunk_manifests/w3_survival_rows/c00017.json,2121141,454e20b3651bdfab0a78260d4adab35dc782dca6cb6625aec6a94816d4408148,114.616037607193
18,complete,14400,15200,800,w3_survival_rows/c00018.csv.gz,chunk_manifests/w3_survival_rows/c00018.json,1731963,5efd1fe212e63460f1779cfaf45ca2bb9e60cab4cf7eb51ea054db404351f62e,24.811238288879395
19,complete,15200,16000,800,w3_survival_rows/c00019.csv.gz,chunk_manifests/w3_survival_rows/c00019.json,1786388,03dbd6971603792fb6020e6770779b7cc334eea617dd327db923d98b4cd45b6b,24.826192378997803
20,complete,16000,16800,800,w3_survival_rows/c00020.csv.gz,chunk_manifests/w3_survival_rows/c00020.json,1998798,1def89c1c6b57e7fc94dec6bd4bb6070924f85bf54751352667ae9042986ef42,64.11203026771545
21,complete,16800,17600,800,w3_survival_rows/c00021.csv.gz,chunk_manifests/w3_survival_rows/c00021.json,2048397,f534e23cdb42bb5e4452734c695383e6c5983dd7b18579b30346459be72e8ef3,64.29718947410583
22,complete,17600,18400,800,w3_survival_rows/c00022.csv.gz,chunk_manifests/w3_survival_rows/c00022.json,2073347,002934d1fb4f85aaef26fa4dc737c203bf5c24d536712764c6f3bec3f7e5f5ec,165.156662940979
23,complete,18400,19200,800,w3_survival_rows/c00023.csv.gz,chunk_manifests/w3_survival_rows/c00023.json,2138413,ef7dbd6cadeedfad36c8c14ee62a6deaa2aea70677f713df84e6cd09c31d0fdc,169.92742156982422
24,complete,19200,20000,800,w3_survival_rows/c00024.csv.gz,chunk_manifests/w3_survival_rows/c00024.json,1706183,e34ef9dd487c00de5e3a435cee49a438cfa7311e9ac41ecec32e2c7722c0ca20,22.5279381275177
25,complete,20000,20800,800,w3_survival_rows/c00025.csv.gz,chunk_manifests/w3_survival_rows/c00025.json,1753538,a9d5a02bda084fa98a5980651ab99ef7cc5afe63456fa0d43642a4af124bf375,22.720138788223267
26,complete,20800,21600,800,w3_survival_rows/c00026.csv.gz,chunk_manifests/w3_survival_rows/c00026.json,1973073,9031a2c25ac590f207ecc4e2c4a8a200a5eabe027b4ae176d6b950f54b568db1,53.80925250053406
27,complete,21600,22400,800,w3_survival_rows/c00027.csv.gz,chunk_manifests/w3_survival_rows/c00027.json,2024230,8be0ec9583f4c86f0b3458843e685b759b4ec9873ded7df42c076dc166681d95,54.35596203804016
28,complete,22400,23200,800,w3_survival_rows/c00028.csv.gz,chunk_manifests/w3_survival_rows/c00028.json,2072323,eaaecdb98a71d022988f3e387b67acef8aed0c64f03997cf86d5b1be5f9ed013,55.42295742034912
29,complete,23200,24000,800,w3_survival_rows/c00029.csv.gz,chunk_manifests/w3_survival_rows/c00029.json,2123383,4620a2706d0e5a4e6f43c6f0b424d9013edbb40bb0e270a615719a6e0b075453,61.33867907524109
30,complete,24000,24800,800,w3_survival_rows/c00030.csv.gz,chunk_manifests/w3_survival_rows/c00030.json,1733666,386ba7864f9dfe8ca1fd9ef98956fc0abf47b62a539e4a0074d656d2355a138a,26.396957397460938
31,complete,24800,25600,800,w3_survival_rows/c00031.csv.gz,chunk_manifests/w3_survival_rows/c00031.json,1784744,39cc525a740d568390cef4cef5172215dff141198d0e0c6f50de4ad168e744fb,26.200709104537964
32,complete,25600,26400,800,w3_survival_rows/c00032.csv.gz,chunk_manifests/w3_survival_rows/c00032.json,2006450,f2f3914c6daab1baee3ffa07398cd7debbcb2db679be07b02cf12ddc94a076ee,64.97861886024475
33,complete,26400,27200,800,w3_survival_rows/c00033.csv.gz,chunk_manifests/w3_survival_rows/c00033.json,2046926,0065154530aa5e2762c37d11aa9d78bfc27d428e232a26ef0c31934f03fe4332,65.63207840919495
34,complete,27200,28000,800,w3_survival_rows/c00034.csv.gz,chunk_manifests/w3_survival_rows/c00034.json,2093674,589dbc4b7603d672e24ee28b7f2d719e16324d1151a19c325e55503459866f6f,99.49283242225647
35,complete,28000,28800,800,w3_survival_rows/c00035.csv.gz,chunk_manifests/w3_survival_rows/c00035.json,2148468,54a509df819a5d8744707a52aca7cff1a0c10134f7c27f546b798eda4c77588c,99.1515622138977
36,complete,28800,29600,800,w3_survival_rows/c00036.csv.gz,chunk_manifests/w3_survival_rows/c00036.json,1697282,df524e04f08d2167f7abbd075f61317ddde4ddaf76e00311d703f8f5f7eb5efc,22.145766258239746
37,complete,29600,30400,800,w3_survival_rows/c00037.csv.gz,chunk_manifests/w3_survival_rows/c00037.json,1754501,db041dbf1c9d3feb74137aea0d47e7b013a3138ecf21fc0e1cdc2f3bb58a3e63,22.830199003219604
38,complete,30400,31200,800,w3_survival_rows/c00038.csv.gz,chunk_manifests/w3_survival_rows/c00038.json,1974210,9e61ee1cf36e46e3cdce8aeec69adce4c16556423e4db2db867053bfd5ca4b59,55.33086848258972
39,complete,31200,32000,800,w3_survival_rows/c00039.csv.gz,chunk_manifests/w3_survival_rows/c00039.json,2022776,e21c388f75bcdeba18259e046730a452c67152be67ea59a3ad4be36f39639363,56.185657024383545
40,complete,32000,32800,800,w3_survival_rows/c00040.csv.gz,chunk_manifests/w3_survival_rows/c00040.json,2066507,e2f66eedff30ac842149b2c43e236f5746c9750bfddf01e77f1006e5ece9a222,108.89993000030518
41,complete,32800,33600,800,w3_survival_rows/c00041.csv.gz,chunk_manifests/w3_survival_rows/c00041.json,2117944,641b765e1d153fe0c6beca7facf403bba7629efb6540bbc0ca00a89a1908d22e,110.40316581726074
42,complete,33600,34400,800,w3_survival_rows/c00042.csv.gz,chunk_manifests/w3_survival_rows/c00042.json,1723058,cc9799be0ca53bb64915fedf965675600319a031cc8e8ce7c5228e1c7649ddd0,25.349299430847168
43,complete,34400,35200,800,w3_survival_rows/c00043.csv.gz,chunk_manifests/w3_survival_rows/c00043.json,1767616,ef099c1bd3a119a710cfbd1ebea3a061e0161b327957cca4df06976cba778ce9,25.47779154777527
