primitive_variant_id,primitive_id,entry_role,transition_entry_class,controller_id,candidate_index,candidate_weight_label,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,transition_object_id,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,all_r7_modes_positive,both_w3_modes_positive,status_reason
primvar_glide_transition_object_cd668809968e,glide,transition_object,inflight_stable,lqrta_glide_355f767aedc3,3,glide_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_8p0_m_s,8.0,ee19494f7ad24d9330829a07cd71e7cf0ac3586665c174dbe98a2c18300d0a04,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,78015ec06b80693efc7ca2ca797d4af41092529b3e83dc48ca572607ffaac027,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":4.0,""q_rates"":2.7,""q_surfaces"":0.15,""q_velocity"":0.45,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.56,""r_elevator"":1.08,""r_rudder"":1.68}","[0.0,0.0,0.0,0.0,-0.09396388045251644,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_cd668809968e__entry_inflight_stable,survived,True,60,0,60,0,0,0,57,57,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,17,1.0,0.0,0.0,0.2005430629949645,0.6119075062555205,0.877876635060669,-0.006151705286801482,0.04933333333333334,0.45333333333333325,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_d42db67cf060,glide,transition_object,inflight_stable,lqrta_glide_9b243493e035,3,glide_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_6p5_m_s,6.5,ec14d953c7ce9c5483686c8f279fa1a9022e37a1167771438cf43aa969c1ec0e,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,ad886428a29d997c9552a36993118342bc544e682a325d8b31c6de2dd58cc174,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":4.0,""q_rates"":2.7,""q_surfaces"":0.15,""q_velocity"":0.45,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.56,""r_elevator"":1.08,""r_rudder"":1.68}","[0.0,0.0,0.0,0.0,-0.047162865063722775,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_d42db67cf060__entry_inflight_stable,survived,True,60,0,60,0,0,0,57,57,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,15,1.0,0.0,0.0,0.1986805428180309,0.6119075062555205,0.911792536080879,-0.009755675040692479,0.043666666666666666,0.4766666666666667,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_e173bc8adc35,glide,transition_object,inflight_stable,lqrta_glide_01c6b292ce85,3,glide_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_4p0_m_s,4.0,3aa02a5acf660818b58d69801969fc25a4591106b41c91293d3f4fbe171c25fa,54927bcefebfb3a189c1207a244274e701e97e6071e85e03dc6da4071a460bfc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,bd23ba1a27c0af875353ada24861b0dcc376b7013addf84c57eefdbae6884d74,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":4.0,""q_rates"":2.7,""q_surfaces"":0.15,""q_velocity"":0.45,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.56,""r_elevator"":1.08,""r_rudder"":1.68}","[0.0,0.0,0.0,0.0,0.017453423387522225,0.0,3.9626688033853164,0.0,0.5452118438522628,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_e173bc8adc35__entry_inflight_stable,survived,True,60,0,60,0,0,0,58,58,0.9666666666666667,0.9666666666666667,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,19,1.0,0.0,0.0,0.2004307600817139,0.6119075062555205,0.9104224449305228,-0.008620013351568643,0.04300000000000001,0.4800000000000001,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_059fce99ccee,glide,transition_object,inflight_stable,lqrta_glide_e6974906fb37,11,glide_robust_lhs_logqr_refbias_011,speed_bin_6p0_m_s,6.0,e1c1cfb61c3fe0f3c87e6ed774c161e5370ce113c24926d46315f78c42005401,b148f66e4f45ae527c4d5dcdc76ca8c8d29f7cdb9bd3a8ee6e8492396dd0b15b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,9c9826339f086b06099d95a63325f44a26b7d5cfe6b61b4f735a8dc8c77438bd,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":15.696759033938143,""q_rates"":0.6797375456401227,""q_surfaces"":0.03310101103626885,""q_velocity"":1.7658853913180412,""reference_bank_bias_rad"":0.003333333333333341,""reference_pitch_bias_rad"":-0.0016666666666666635,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.8255453290720665,""r_elevator"":0.6280475263738797,""r_rudder"":1.1281790628660746}","[0.0,0.0,0.0,0.003333333333333341,-0.03204080287340881,0.0,5.9781252864518635,0.0,0.5118769964403785,0.0,0.0,0.0,0.0,-0.013881220204409472,0.0]","[0.0,-0.013881220204409472,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_059fce99ccee__entry_inflight_stable,survived,True,60,0,60,0,0,0,56,56,0.9333333333333333,0.9333333333333333,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,18,1.0,0.0,0.0,0.2000395565010269,0.6119075062555205,0.909883224125402,-0.009225800736851104,0.04133333333333334,0.7400000000000002,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_1cbb9360cf3f,glide,transition_object,inflight_stable,lqrta_glide_cce9b1bf9c10,11,glide_robust_lhs_logqr_refbias_011,speed_bin_7p0_m_s,7.0,6f89a608a7f5ce386a825504b5ff69e16ac9738f9d624eb3a06d82fe2fe2bdff,4960290c4b345812154abcd290cb6390b92798e13de9f1681834a40c6dd42943,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,0f3e07a6d40eb0eaf183a3fbdaad1de2d953e700e5cfcd65194f17022c566ab7,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":15.696759033938143,""q_rates"":0.6797375456401227,""q_surfaces"":0.03310101103626885,""q_velocity"":1.7658853913180412,""reference_bank_bias_rad"":0.003333333333333341,""reference_pitch_bias_rad"":-0.0016666666666666635,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.8255453290720665,""r_elevator"":0.6280475263738797,""r_rudder"":1.1281790628660746}","[0.0,0.0,0.0,0.003333333333333341,-0.06476913025391397,0.0,6.986238655337723,0.0,0.4387134037899517,0.0,0.0,0.0,0.0,-0.010271096863337612,0.0]","[0.0,-0.010271096863337612,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_1cbb9360cf3f__entry_inflight_stable,survived,True,60,0,60,0,0,0,57,57,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,17,1.0,0.0,0.0,0.1998996321318022,0.6119075062555205,0.9115236552836472,-0.009844058526104493,0.042666666666666665,0.7100000000000001,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_25ac93f266bb,glide,transition_object,inflight_stable,lqrta_glide_c70f8ffc80a2,11,glide_robust_lhs_logqr_refbias_011,speed_bin_6p5_m_s,6.5,c9bedbdc04f4c8df4334ebc89d3b52fd3cbec8c24670af74ae3a383423e0fe95,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,99345aef9f5d22d82ee8bacc9137293a27fe2d47df06d00770e70ca3729ce1e3,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":15.696759033938143,""q_rates"":0.6797375456401227,""q_surfaces"":0.03310101103626885,""q_velocity"":1.7658853913180412,""reference_bank_bias_rad"":0.003333333333333341,""reference_pitch_bias_rad"":-0.0016666666666666635,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.8255453290720665,""r_elevator"":0.6280475263738797,""r_rudder"":1.1281790628660746}","[0.0,0.0,0.0,0.003333333333333341,-0.04882953173038944,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_25ac93f266bb__entry_inflight_stable,survived,True,60,0,60,0,0,0,57,57,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,16,1.0,0.0,0.0,0.1999836641591468,0.6119075062555205,0.9028145989732934,-0.009974036981207494,0.043666666666666666,0.77,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_2dcc0383f5df,glide,transition_object,inflight_stable,lqrta_glide_3d725b9eed45,11,glide_robust_lhs_logqr_refbias_011,speed_bin_5p5_m_s,5.5,5897bb803b5f182f58459976e5818498426501a3d2fc3ffa684727c00c8f8c9e,ddf6fd76f0fb11df88c353b8f32edee2fba2359ad84e4c295b6ac036772b5afc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,0e9f3db4aa6cbb5fcce5460969a9d2e387f8c51c2ac032ce14323f9851cd9ed5,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":15.696759033938143,""q_rates"":0.6797375456401227,""q_surfaces"":0.03310101103626885,""q_velocity"":1.7658853913180412,""reference_bank_bias_rad"":0.003333333333333341,""reference_pitch_bias_rad"":-0.0016666666666666635,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.8255453290720665,""r_elevator"":0.6280475263738797,""r_rudder"":1.1281790628660746}","[0.0,0.0,0.0,0.003333333333333341,-0.01379574034705126,0.0,5.4714374007798,0.0,0.5597970787240485,0.0,0.0,0.0,0.0,-0.016697164375168067,0.0]","[0.0,-0.016697164375168067,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_2dcc0383f5df__entry_inflight_stable,survived,True,60,0,60,0,0,0,58,58,0.9666666666666667,0.9666666666666667,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,17,1.0,0.0,0.0,0.1996010321893155,0.6119075062555205,0.911833710311098,-0.012888370154157447,0.03833333333333334,0.7666666666666668,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_3b41b4e12c06,glide,transition_object,inflight_stable,lqrta_glide_b1de0989cca1,11,glide_robust_lhs_logqr_refbias_011,speed_bin_4p0_m_s,4.0,a7e5dedc3d0d974efa5c1a6456a53e375eca60af9c98051303f0ce4e38f21ceb,54927bcefebfb3a189c1207a244274e701e97e6071e85e03dc6da4071a460bfc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,4b28d2264763ef7afe24b383c6a10ec2edd454b889f41e336caa73b931880560,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":15.696759033938143,""q_rates"":0.6797375456401227,""q_surfaces"":0.03310101103626885,""q_velocity"":1.7658853913180412,""reference_bank_bias_rad"":0.003333333333333341,""reference_pitch_bias_rad"":-0.0016666666666666635,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.8255453290720665,""r_elevator"":0.6280475263738797,""r_rudder"":1.1281790628660746}","[0.0,0.0,0.0,0.003333333333333341,0.015786756720855562,0.0,3.9626688033853164,0.0,0.5452118438522628,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_3b41b4e12c06__entry_inflight_stable,survived,True,60,0,60,0,0,0,57,57,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,16,1.0,0.0,0.0,0.2002926185862632,0.6119075062555205,0.8826632182628993,-0.00938562448634897,0.044666666666666674,0.9800000000000002,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_486f6638db46,glide,transition_object,inflight_stable,lqrta_glide_735a49c73afa,11,glide_robust_lhs_logqr_refbias_011,speed_bin_3p0_m_s,3.0,1ad06c51b7c6c9abeff0ce6c951e78f88ca14e1ce9f9350318d675ec60ba8304,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,464bf0ba3fa544859b9df508369c2c585207ba11f2b2b86f5c0043299108954e,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":15.696759033938143,""q_rates"":0.6797375456401227,""q_surfaces"":0.03310101103626885,""q_velocity"":1.7658853913180412,""reference_bank_bias_rad"":0.003333333333333341,""reference_pitch_bias_rad"":-0.0016666666666666635,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.8255453290720665,""r_elevator"":0.6280475263738797,""r_rudder"":1.1281790628660746}","[0.0,0.0,0.0,0.003333333333333341,0.015786756720855562,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_486f6638db46__entry_inflight_stable,survived,True,60,0,60,0,0,0,55,55,0.9166666666666666,0.9166666666666666,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,18,1.0,0.0,0.0,0.2000478321900862,0.6119075062555205,0.9114993814970812,-0.00809553703091052,0.047000000000000014,1.0700000000000003,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_4b0bf0cce926,glide,transition_object,inflight_stable,lqrta_glide_24bd13422f42,11,glide_robust_lhs_logqr_refbias_011,speed_bin_4p5_m_s,4.5,16df956997ad96b2d3ca3ab8f4b21d3f0f18e08a37a11d1cb0d108079ec2852a,4ad3ab5e902cad25034db9a655f3937276a05148421391a3e0edd469161fdaa1,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,76f51e6205890607a1a9bacfb874c823b03cfb740708906744efd22d6939037b,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":15.696759033938143,""q_rates"":0.6797375456401227,""q_surfaces"":0.03310101103626885,""q_velocity"":1.7658853913180412,""reference_bank_bias_rad"":0.003333333333333341,""reference_pitch_bias_rad"":-0.0016666666666666635,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.8255453290720665,""r_elevator"":0.6280475263738797,""r_rudder"":1.1281790628660746}","[0.0,0.0,0.0,0.003333333333333341,0.015786756720855562,0.0,4.4580024038084805,0.0,0.6133633243337958,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_4b0bf0cce926__entry_inflight_stable,survived,True,60,0,60,0,0,0,56,56,0.9333333333333333,0.9333333333333333,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,17,1.0,0.0,0.0,0.200216822863207,0.6119075062555205,0.8695822380348988,-0.00906443368221949,0.044666666666666674,0.8800000000000002,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_57c19bdcae3c,glide,transition_object,inflight_stable,lqrta_glide_7a2b932d4c0d,11,glide_robust_lhs_logqr_refbias_011,speed_bin_5p0_m_s,5.0,664b63706a3506dd0657826cc380c7b7db1e3f7e293862dedd3079908e849682,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,28ec1e8f304c41d6a24acc2191b83fecb28a8ec6c696511af96d4b5cbb8bf83d,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":15.696759033938143,""q_rates"":0.6797375456401227,""q_surfaces"":0.03310101103626885,""q_velocity"":1.7658853913180412,""reference_bank_bias_rad"":0.003333333333333341,""reference_pitch_bias_rad"":-0.0016666666666666635,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.8255453290720665,""r_elevator"":0.6280475263738797,""r_rudder"":1.1281790628660746}","[0.0,0.0,0.0,0.003333333333333341,0.006776368245741134,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_57c19bdcae3c__entry_inflight_stable,survived,True,60,0,60,0,0,0,57,57,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,19,1.0,0.0,0.0,0.2004341535517815,0.6119075062555205,0.8970284055850022,-0.009522794867340211,0.044333333333333336,0.8033333333333333,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_glide_transition_object_6dbb6dc6a2ab,glide,transition_object,inflight_stable,lqrta_glide_16dbcda3fba1,11,glide_robust_lhs_logqr_refbias_011,speed_bin_8p0_m_s,8.0,a6abdf4f446eb70d98c761c594ff2200762010bd486942c091a9c50d3488d957,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,f86f4b4fd13e8eaa125a8aa3de1e3f80ee16aff718654d2dcb73ce4f8a201707,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":15.696759033938143,""q_rates"":0.6797375456401227,""q_surfaces"":0.03310101103626885,""q_velocity"":1.7658853913180412,""reference_bank_bias_rad"":0.003333333333333341,""reference_pitch_bias_rad"":-0.0016666666666666635,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.8255453290720665,""r_elevator"":0.6280475263738797,""r_rudder"":1.1281790628660746}","[0.0,0.0,0.0,0.003333333333333341,-0.0956305471191831,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_6dbb6dc6a2ab__entry_inflight_stable,survived,True,60,0,60,0,0,0,57,57,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,17,1.0,0.0,0.0,0.2003255629817157,0.6119075062555205,0.8823132858719069,-0.008718164677746087,0.045333333333333344,0.7700000000000001,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
