seed,check_name,success,failure_reason,state_order_ok,input_order_ok,sign_check_ok,trim_residual_norm,linearisation_finite_difference_error,inside_true_safety_volume,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,min_floor_margin_m,min_ceiling_margin_m,saturation_fraction,log_path
1,nominal_glide,True,,,,,,,True,6.499858872273267,3.053834490775539,1.449134133861157e-06,1.0889051257792458e-05,0.25,2.581631475165822,0.2999999999999998,0.0,03_Control/05_Results/00_housekeeping/001/logs/nominal_glide_s001.csv
1,recovery,True,,,,,,,True,6.405915099302235,3.13468864159016,1.8180818554609595,12.000000000000002,1.2400017972641875,2.6389773372850764,0.2999999999999998,0.0,03_Control/05_Results/00_housekeeping/001/logs/recovery_s001.csv
1,mild_bank_reversal_probe,True,,,,,,,True,6.499858872273267,3.053834490775539,1.449134133861157e-06,1.0889051257792458e-05,0.25,2.581631475165822,0.2999999999999998,0.0,03_Control/05_Results/00_housekeeping/001/logs/mild_bank_reversal_probe_s001.csv
