compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,transition_success_probability,transition_chain_compatible_rate,transition_exit_classes_seen,transition_pairs_seen,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_super_light_cluster_d6860de37c59,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_d071386fada3,primvar_safe_exit_or_recovery_handoff_transition_object_d071386fada3__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_56c38311acb6,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.6625,0.6625,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.6625,0.55,0.0,-0.0309904970948503,0.0,0.029625,-0.0705884837743937,0.50791494262011,0.7971669948028199,0.4125,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_8a4624a7e899,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_5501979f8721,primvar_safe_exit_or_recovery_handoff_transition_object_5501979f8721__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_3afa09b29cdb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.6625,0.6625,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.6625,0.55,0.0,-0.0310643979277093,0.0,0.0282499999999999,-0.0705221050480719,0.5074468749226898,0.7971669948028199,0.2787499999999999,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_c210d3a0e54e,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_cfa577ae2a6f,primvar_safe_exit_or_recovery_handoff_transition_object_cfa577ae2a6f__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_9a4ee1e24612,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.61875,0.61875,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.61875,0.55,0.0,-0.0312595295276975,0.0,0.027625,-0.0702786164280251,0.508098121990326,0.7971669948028199,0.6300000000000001,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_65ffb8cc6c90,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_e6f6643784c3,primvar_safe_exit_or_recovery_handoff_transition_object_e6f6643784c3__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_2a8e640af5ef,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.6625,0.6625,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.6625,0.55,0.0,-0.0309246311377837,0.0,0.029125,-0.0705728881312852,0.5075732487943753,0.7971669948028199,0.2174999999999999,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_0a9f6becbe25,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_8a3670d1fd3f,primvar_safe_exit_or_recovery_handoff_transition_object_8a3670d1fd3f__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_690095abd450,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.6,0.6,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.6,0.55,0.0,-0.0310545733678091,0.0,0.027,-0.0703790243254127,0.507156876200665,0.7971669948028199,0.8300000000000001,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_4ff735af7d45,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_ab78b208416a,primvar_safe_exit_or_recovery_handoff_transition_object_ab78b208416a__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_52e492035e4d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.6,0.6,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.6,0.55,0.0,-0.0299993139365022,0.0,0.031125,-0.0704304330880409,0.5084631224426431,0.7971669948028199,0.61875,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_b6bc03cab984,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_7fa5ac2ae64c,primvar_safe_exit_or_recovery_handoff_transition_object_7fa5ac2ae64c__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_577543498b57,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.675,0.675,boundary_near;inflight_stable;recoverable_degraded;safe_terminal,boundary_near->boundary_near;boundary_near->inflight_stable;boundary_near->recoverable_degraded;boundary_near->safe_terminal,0.675,0.55,0.0,-0.0314960374673102,0.0,0.0265,-0.0705745372478539,0.5072417852482924,0.7971669948028199,0.5900000000000001,boundary_near_route_usable_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_f48c65758ca0,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_ba2dcf2254d8,primvar_safe_exit_or_recovery_handoff_transition_object_ba2dcf2254d8__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_dce11010df38,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.81875,0.81875,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.81875,0.0,0.0,-0.0024505475895736,0.0,0.062125,0.2083415387142153,0.6119075062555205,0.8863009702362281,0.2,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_ef5cc12baf65,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_7fbe0525dcfe,primvar_safe_exit_or_recovery_handoff_transition_object_7fbe0525dcfe__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_f2360a40d3e9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.725,0.725,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.725,0.0,0.0,-0.0016579242097246,0.0,0.0663749999999999,0.2084968267153417,0.6119075062555205,0.8813020601930446,0.68,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_cf4515f5cf06,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_9010ee5ad110,primvar_safe_exit_or_recovery_handoff_transition_object_9010ee5ad110__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_365bed4e4809,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.81875,0.81875,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.81875,0.0,0.0,-0.0035449894173565,0.0,0.061,0.207908631808805,0.6119075062555205,0.8850105029996183,0.6200000000000001,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_04a6a805e5b8,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_5d5c868df7ba,primvar_safe_exit_or_recovery_handoff_transition_object_5d5c868df7ba__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_e160f57e5f78,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.65625,0.65625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.65625,0.0,0.0,-0.0025015452424199,0.0,0.0659999999999999,0.209874680034404,0.6119075062555205,0.8761457059499862,0.7775,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_27ba0b402e77,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_50c7b011efa9,primvar_safe_exit_or_recovery_handoff_transition_object_50c7b011efa9__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_1ee04c96f3f5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.75625,0.75625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.75625,0.0,0.0,-0.0027848634443401,0.0,0.0659999999999999,0.2074021154321705,0.6119075062555205,0.8842039937167412,0.16875,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_33c20de3b90b,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_07fe0627c5cd,primvar_safe_exit_or_recovery_handoff_transition_object_07fe0627c5cd__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_ca2873f124af,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.775,0.775,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.775,0.0,0.0,-0.0029335147392343,0.0,0.061125,0.2101236756554403,0.6119075062555205,0.876921241890253,0.4425,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_8eb1aee08dd3,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_4a6ddcedf5d4,primvar_safe_exit_or_recovery_handoff_transition_object_4a6ddcedf5d4__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_b6ff140b0957,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.6625,0.6625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.6625,0.0,0.0,-0.0033560146130441,0.0,0.062,0.2091944406719177,0.6119075062555205,0.8784623114638062,0.90375,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_3ddb2b520031,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_7fc1e43e61e2,primvar_safe_exit_or_recovery_handoff_transition_object_7fc1e43e61e2__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_cf37a91c109b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.675,0.675,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.675,0.0,0.0,-0.0023586787786368,0.0,0.0635,0.2096446932433959,0.6119075062555205,0.8773204070571197,1.095,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_59c63ab8581a,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_661f0ffc8eba,primvar_safe_exit_or_recovery_handoff_transition_object_661f0ffc8eba__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_864d7b6a6136,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.80625,0.80625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.80625,0.0,0.0,-0.0028464149671812,0.0,0.062625,0.2094732347549603,0.6119075062555205,0.8853374299012824,0.16,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_f568f79467f5,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_079f7c8eecc5,primvar_safe_exit_or_recovery_handoff_transition_object_079f7c8eecc5__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_504cdd464d59,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.68125,0.68125,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.68125,0.0,0.0,-0.0026312613448494,0.0,0.062625,0.2093527328339517,0.6119075062555205,0.8773921562419544,0.8375,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_051b194619db,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_b3974401db47,primvar_safe_exit_or_recovery_handoff_transition_object_b3974401db47__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_ddd68517fc50,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.69375,0.69375,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.69375,0.0,0.0,-0.000667956097291,0.0,0.0669999999999999,0.2090059320751951,0.6119075062555205,0.8851191213595788,0.7487499999999999,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_a2725fc56dff,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_618c4f9b3191,primvar_safe_exit_or_recovery_handoff_transition_object_618c4f9b3191__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_5bfb692af0cb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.80625,0.80625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.80625,0.0,0.0,-0.0028152778996934,0.0,0.0628749999999999,0.2080085371595421,0.6119075062555205,0.8768906652759374,0.35375,inflight_stable_high_probability_transition_survivor,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_b591b92e4fba,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_005cc140ef9e,primvar_safe_exit_or_recovery_handoff_transition_object_005cc140ef9e__entry_launch_gate,safe_exit_or_recovery_handoff,transition_object,launch_gate,lqrta_safe_exit_or_recovery_handoff_02221cb1667d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.96875,0.96875,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.96875,0.0,0.0,-0.0107422910983381,0.0,0.02,0.0042965023720533,0.8368734967236743,1.639337282736289,0.44625,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_2fd452baac70,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_4e85f9e063e7,primvar_safe_exit_or_recovery_handoff_transition_object_4e85f9e063e7__entry_launch_gate,safe_exit_or_recovery_handoff,transition_object,launch_gate,lqrta_safe_exit_or_recovery_handoff_4acc425d6cd2,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95625,0.95625,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.95625,0.0,0.0,-0.0116741297582219,0.0,0.0202499999999999,0.0042965023720533,0.8394638865425109,1.6240998064951016,0.9875,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_bb874047acda,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_e6ce3b58017c,primvar_safe_exit_or_recovery_handoff_transition_object_e6ce3b58017c__entry_launch_gate,safe_exit_or_recovery_handoff,transition_object,launch_gate,lqrta_safe_exit_or_recovery_handoff_d7455d5efd34,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95,0.95,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.95,0.0,0.0,-0.0112416187154263,0.0,0.01475,0.0042965023720533,0.8410787884960015,1.649907163414256,0.1275,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_027c9c760a3f,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_e5d8dcc7a0da,primvar_safe_exit_or_recovery_handoff_transition_object_e5d8dcc7a0da__entry_launch_gate,safe_exit_or_recovery_handoff,transition_object,launch_gate,lqrta_safe_exit_or_recovery_handoff_f3bd79a0dde5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.9625,0.9625,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.9625,0.0,0.0,-0.0116484141613266,0.0,0.015375,0.0042965023720533,0.8396310360569433,1.650907899076952,0.2162499999999999,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_dd61480b6ba0,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_18ada5fc4a66,primvar_safe_exit_or_recovery_handoff_transition_object_18ada5fc4a66__entry_launch_gate,safe_exit_or_recovery_handoff,transition_object,launch_gate,lqrta_safe_exit_or_recovery_handoff_7645ec7355ea,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95625,0.95625,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.95625,0.0,0.0,-0.0105603876436579,0.0,0.016625,0.0042965023720533,0.8415885268184454,1.649366919394169,0.9825,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_d0099fe8c125,super_light_cluster,super-light clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_661f0ffc8eba,primvar_safe_exit_or_recovery_handoff_transition_object_661f0ffc8eba__entry_launch_gate,safe_exit_or_recovery_handoff,transition_object,launch_gate,lqrta_safe_exit_or_recovery_handoff_864d7b6a6136,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.9625,0.9625,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.9625,0.0,0.0,-0.0107423770220085,0.0,0.017625,0.0042965023720533,0.8390651863870268,1.6488718781963263,0.36,launch_gate_route_usable_nonzero_handoff_low_hard_failure,dry_air;w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,160,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
