cutoff_hz,static_filter_design_source,static_filter_design_sample_count,dynamic_validation_source,dynamic_validation_sample_count,estimated_delay_ms,static_position_rms_mm,static_euler_rms_deg,dynamic_position_high_freq_rms_mm,dynamic_euler_high_freq_rms_deg,dynamic_velocity_p95_mps,dynamic_angular_rate_p95_degps,static_position_noise_reduction_fraction,static_euler_noise_reduction_fraction,dynamic_position_residual_reduction_fraction,dynamic_euler_residual_reduction_fraction,dynamic_velocity_spike_reduction_fraction,dynamic_angular_rate_spike_reduction_fraction,selection_score,recommended
5,static_reference,3826,dynamic_phases,3810,31.8309886183791,0.0161004404680412,0.0049382130002516,38.1494340071696,6.27124381641123,2.82991689775139,241.37290234349,0.539219499942125,0.552078322469581,0.0360625913020787,0.183911577982436,0.0222531423979729,0.0394970024180956,1.30685878079239,0
8,static_reference,3826,dynamic_phases,3810,19.8943678864869,0.0189611590292233,0.00585563100141837,38.8069305510621,6.57903910488636,2.84876229996336,247.48520793494,0.45734824109285,0.468863724383536,0.0194493562373476,0.143857614425993,0.0157419855482264,0.0151741070734926,1.12307218016563,0
10,static_reference,3826,dynamic_phases,3810,15.9154943091895,0.0203990751519237,0.00631542098530035,38.9936937606366,6.69796319507312,2.85970013966401,249.825851548833,0.416196341467847,0.42715837451677,0.0147303335581757,0.128381805170034,0.0119629210800212,0.00585990823183635,1.06983137663233,0
12,static_reference,3826,dynamic_phases,3810,13.2629119243246,0.0215884376711537,0.00669569463691045,39.1082983555299,6.78669199519154,2.85892292570339,250.579782487721,0.382157828207995,0.392665570755342,0.011834572215936,0.116835364209365,0.0122314514062261,0.00285976646057284,1.03747665329525,0
15,static_reference,3826,dynamic_phases,3810,10.6103295394597,0.0230375224942325,0.00715935382982873,39.2148472988564,6.88746994277702,2.8592190077819,250.781459784846,0.340686290163434,0.35060926344665,0.00914235632852978,0.103720945662286,0.0121291539422665,0.00205722546880271,1.00918630192189,0
20,static_reference,3826,dynamic_phases,3810,7.95774715459477,0.0248500730127699,0.00774039309749052,39.3135136878989,7.00717245839583,2.85281781032239,250.763259401121,0.288812682359372,0.297905971087885,0.00664931217585985,0.088143838481849,0.014340791572298,0.00212965084445604,0.986575820695873,1
