surface_index,surface_name,command_level_norm,lookup_deflection_deg,lookup_std_deg,lookup_min_deg,lookup_max_deg,valid_hold_count,direction_groups,sweep_phases
1,Aileron_L,-1,-29.4260543577808,0,-29.4260543577808,-29.4260543577808,1,positive_first,outbound
1,Aileron_L,-0.8,-24.9190246266298,0.124337097783598,-25.0820550299382,-24.8379207723478,3,negative_first|positive_first,outbound|return
1,Aileron_L,-0.6,-20.5601543964085,1.30257557402064,-22.3833454741423,-19.4515414375484,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.4,-11.3923744204821,0.535908232609149,-11.9721898454783,-10.7631535768688,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.2,-12.4671780715978,0.442565896269345,-12.7922605143858,-11.8518833335082,4,negative_first|positive_first,outbound|return
1,Aileron_L,0,-2.22044604925031e-16,0.772003577714366,-2.04643190567996,0.288461604095438,8,negative_first|positive_first,outbound|return
1,Aileron_L,0.2,4.41520365078203,0.654004489391597,3.79415784262733,5.14558777224938,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.4,8.91971353597741,0.893294878358545,8.01607375793116,10.1634843417895,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.6,13.6789517274117,1.1236879786934,11.9405416981124,14.4913067853942,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.8,20.0184444319356,1.16311957455207,19.4033519386545,22.0207226557822,4,negative_first|positive_first,outbound|return
1,Aileron_L,1,20.6913400111144,0.10729220780011,20.6154729634105,20.7672070588184,2,negative_first|positive_first,outbound
2,Aileron_R,-1,31.7143317742899,0.0195095757978329,31.7005364209452,31.7281271276346,2,negative_first|positive_first,outbound
2,Aileron_R,-0.8,28.7432694609985,2.39924371506764,26.0418106134626,30.8952237828991,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.6,19.516763720877,0.436226364649807,19.2083051003007,19.8252223414532,2,negative_first|positive_first,outbound
2,Aileron_R,-0.4,12.3667428899159,0.398510292904958,12.0849535594302,12.6485322204017,2,negative_first|positive_first,outbound|return
2,Aileron_R,-0.2,4.40674754106475,1.73337448302198,3.57799886196818,7.32242709578808,4,negative_first|positive_first,outbound|return
2,Aileron_R,0,0,1.60851024856522,-2.04756744818362,2.47568312492753,8,negative_first|positive_first,outbound|return
2,Aileron_R,0.2,-3.32302392807888,1.13269319329277,-5.41885518969671,-2.92885024627447,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.4,-12.0716654616821,4.29339504572616,-16.0614039250177,-8.13066484398203,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.6,-23.4685241885908,0,-23.4685241885908,-23.4685241885908,1,positive_first,return
2,Aileron_R,1,-20.8458582955635,1.40050424792205,-21.8361643463497,-19.8555522447772,2,negative_first|positive_first,outbound
3,Rudder,-1,-0.0217291049209236,0.0614430256039235,-0.0651758849820766,0.0217176751402293,2,negative_first|positive_first,outbound
3,Rudder,-0.8,-0.1251892290496,0.228721166360281,-0.540577070038164,-0.0509588261151292,4,negative_first|positive_first,outbound|return
3,Rudder,-0.6,-0.0804958046453095,0.100455899970332,-0.273710475206824,-0.0605357043957403,4,negative_first|positive_first,outbound|return
3,Rudder,-0.4,-0.045470455195539,0.125792095741407,-0.2206601362642,0.0856117106876853,4,negative_first|positive_first,outbound|return
3,Rudder,-0.2,-0.061414197297188,0.114906019083724,-0.183632730179568,0.0757428850308176,4,negative_first|positive_first,outbound|return
3,Rudder,0,0,0.0910052108230772,-0.0537000121546767,0.17983798745276,8,negative_first|positive_first,outbound|return
3,Rudder,0.2,0.0121076313627918,0.201678611916714,-0.222599900945734,0.194348468502134,4,negative_first|positive_first,outbound|return
3,Rudder,0.4,0.0321607197059024,0.0935327413749938,-0.0972480483443574,0.130490240896479,4,negative_first|positive_first,outbound|return
3,Rudder,0.6,-0.038952989618223,0.129837377675744,-0.199727193236752,0.058504704362049,4,negative_first|positive_first,outbound|return
3,Rudder,0.8,0.00288466840578389,0.0801104834225312,-0.115224498037397,0.0617610977326315,4,negative_first|positive_first,outbound|return
3,Rudder,1,-0.0079021674317252,0.0618596825802872,-0.0516435684662937,0.0358392336028433,2,negative_first|positive_first,outbound
4,Elevator,-1,-1.28108736251272,2.37823266887318,-2.96275180991233,0.400577084886884,2,negative_first|positive_first,outbound
4,Elevator,-0.8,-0.901895750409539,0.167462128091411,-1.02030935677491,-0.783482144044171,2,negative_first|positive_first,outbound|return
4,Elevator,-0.6,-0.820283883749839,1.09971358107929,-2.57729112906218,-0.553010898087142,3,negative_first|positive_first,outbound|return
4,Elevator,-0.4,1.29820008144247,3.13567218445896,-2.75077270906287,3.93675677972477,4,negative_first|positive_first,outbound|return
4,Elevator,-0.2,0.470703144849943,2.51657651783323,-3.96422163039218,1.5272063514436,4,negative_first|positive_first,outbound|return
4,Elevator,0,0,0.96870800331549,-1.91421344823586,0.805652088325208,7,negative_first|positive_first,outbound|return
4,Elevator,0.2,-1.33611675414931,0.650096240035373,-2.27432371892577,-1.02566835734148,3,negative_first|positive_first,outbound|return
4,Elevator,0.4,-1.18906731251136,1.15335184045377,-2.17893158618675,0.391035991329936,4,negative_first|positive_first,outbound|return
4,Elevator,0.6,-2.26003066301404,1.18969603154631,-2.4670040227315,0.0398760541123067,4,negative_first|positive_first,outbound|return
4,Elevator,0.8,-1.25957865085673,0.752418612039485,-1.75477945157128,-0.0154698810690612,4,negative_first|positive_first,outbound|return
4,Elevator,1,-1.63526696267927,0.000400127790663122,-1.63554989575339,-1.63498402960515,2,negative_first|positive_first,outbound
