frame_number,t_read_host_s,vicon_latency_s,t_capture_host_s,subject_name,segment_name,x_m,y_m,z_m,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad,is_occluded,t_elapsed_s,phase_name,phase_type
106087,0.2375638,0.0136609000001044,0.223902899999896,Nausicaa,Nausicaa,-0.0264048081400595,-0.10235525838437,1.2283721302054,-0.000313902088330797,-0.00824867871597043,-0.0255394703605021,0.999639733213234,-0.00104905434956861,-0.01647612562801,-0.0510948784505635,0,0.133724699999896,static_reference,static_reference
106090,0.2534295,0.0144291000001431,0.239000399999857,Nausicaa,Nausicaa,-0.0264278354033303,-0.102369135037428,1.22836802267575,-0.000434444264246232,-0.00823247157676886,-0.0254761682956749,0.999641436975724,-0.00128821502764167,-0.0164376437046311,-0.0509701697645464,0,0.148822199999857,static_reference,static_reference
106093,0.2690936,0.0139946000003874,0.255098999999613,Nausicaa,Nausicaa,-0.0263767857571398,-0.102336821244224,1.22833179779263,-0.000452204568163543,-0.00807591934941147,-0.0255660323783802,0.999640411861244,-0.00131719394572406,-0.0161236071377891,-0.051149929045775,0,0.164920799999613,static_reference,static_reference
106096,0.283995,0.0143960000000334,0.269598999999967,Nausicaa,Nausicaa,-0.0264107310110842,-0.102369185763293,1.22835718886319,-0.000396300155342269,-0.00823296785750724,-0.0255157324665283,0.999640439649748,-0.00121261990718616,-0.0164405320514782,-0.0510487063628631,0,0.179420799999967,static_reference,static_reference
106099,0.3002453,0.0145732000000862,0.285672099999914,Nausicaa,Nausicaa,-0.0263988755950682,-0.102344142977168,1.22834306769735,-0.000506775599643974,-0.0081795646450052,-0.0255151167588335,0.999640843862181,-0.00143078348269751,-0.0163281184544643,-0.0510491676567752,0,0.195493899999914,static_reference,static_reference
106102,0.315822,0.0143198000000666,0.301502199999933,Nausicaa,Nausicaa,-0.0264283055997578,-0.102336047513136,1.22834297233037,-0.000460438565749256,-0.00801203123901047,-0.0255308723554409,0.999641820808094,-0.0013298260963733,-0.0159954942771429,-0.0510795743263811,0,0.211323999999933,static_reference,static_reference
106105,0.3311138,0.0143379999999524,0.316775800000048,Nausicaa,Nausicaa,-0.0264247499091354,-0.102340368936113,1.22831381112716,-0.000464133468906114,-0.00814170470816308,-0.0255753992835383,0.999639633155897,-0.00134456514318016,-0.0162545163741709,-0.0511690058543398,0,0.226597600000048,static_reference,static_reference
106108,0.3463288,0.0145870999999715,0.331741700000028,Nausicaa,Nausicaa,-0.026430344015672,-0.102352968301363,1.22831044881023,-0.000445222810531815,-0.00814229043021778,-0.0255047145407128,0.999641442928111,-0.00130563282636825,-0.0162567473984723,-0.0510272703742865,0,0.241563500000028,static_reference,static_reference
106111,0.3611492,0.0142469000002166,0.346902299999783,Nausicaa,Nausicaa,-0.0264045993790368,-0.102366830525428,1.22835310180497,-0.000330376750673334,-0.00818639767565515,-0.0255008277852285,0.999641226404037,-0.00107818060577805,-0.0163508000144095,-0.0510177120250734,0,0.256724099999783,static_reference,static_reference
106114,0.376554,0.0144609450002263,0.362093054999774,Nausicaa,Nausicaa,-0.0264293459930528,-0.102365754742424,1.22835549727747,-0.000430880423032176,-0.0081867337062056,-0.0254682674120534,0.999642015467694,-0.00127862736748005,-0.0163463863698557,-0.0509542059709988,0,0.271914854999774,static_reference,static_reference
106118,0.3926908,0.0142173000003557,0.378473499999644,Nausicaa,Nausicaa,-0.0264125360594161,-0.102359247488495,1.22836129298729,-0.000422547253799257,-0.00819252884420065,-0.0255007207092441,0.999641144195388,-0.0012627913111001,-0.0163583568579399,-0.0510190162007899,0,0.288295299999644,static_reference,static_reference
106121,0.4088189,0.0144559850002253,0.394362914999775,Nausicaa,Nausicaa,-0.026432560441594,-0.102330411866377,1.22830052722373,-0.000515013469523397,-0.0080670399967286,-0.0254279995473256,0.999643973855612,-0.00144010480561243,-0.0161028402206066,-0.0508747384147207,0,0.304184714999775,static_reference,static_reference
106124,0.4234706,0.0142350100000405,0.40923558999996,Nausicaa,Nausicaa,-0.0264368682929439,-0.102346670096651,1.22831783039561,-0.000459299371798508,-0.00812789525062161,-0.0254849411276166,0.999642058008067,-0.0013327236623927,-0.016227273599804,-0.050987904294273,0,0.31905738999996,static_reference,static_reference
106127,0.4395347,0.0145060375002208,0.425028662499779,Nausicaa,Nausicaa,-0.0264305094130627,-0.102360637581756,1.22832097349625,-0.000410492592619793,-0.00811039976579076,-0.0254962758346545,0.999641932308781,-0.00123442338241888,-0.0161947672148972,-0.0510097558443198,0,0.334850462499779,static_reference,static_reference
106130,0.4545735,0.0146329574997915,0.439940542500208,Nausicaa,Nausicaa,-0.02640525907223,-0.10234928816575,1.22830765687957,-0.000521595530079239,-0.00802695013193163,-0.025565155022664,0.999640794915028,-0.00145342385094226,-0.0160221497770498,-0.0511491798115829,0,0.349762342500208,static_reference,static_reference
106133,0.469976,0.0140268800005015,0.455949119999499,Nausicaa,Nausicaa,-0.0264352158326876,-0.102365352891758,1.22831487797856,-0.000553228172272202,-0.00810363098767165,-0.0254891364378752,0.999642100467491,-0.00151936876751286,-0.0161739639549449,-0.0509977642052278,0,0.365770919999499,static_reference,static_reference
106136,0.4853214,0.0146979049998517,0.470623495000148,Nausicaa,Nausicaa,-0.0264123949706122,-0.102354359898072,1.22836824680074,-0.000379199952300596,-0.00823505194826202,-0.0254973885175042,0.999640897175377,-0.00117823179884872,-0.01644559351446,-0.0510117261104682,0,0.380445295000148,static_reference,static_reference
106139,0.5013194,0.0150664124998741,0.486252987500126,Nausicaa,Nausicaa,-0.0264091381529765,-0.102324041030964,1.22833550648523,-0.000431954333448281,-0.00818945556331293,-0.0254294685382983,0.999642980449966,-0.00128027874752241,-0.0163518234847075,-0.0508765986087445,0,0.396074787500126,static_reference,static_reference
106142,0.5168278,0.0144360500002429,0.502391749999757,Nausicaa,Nausicaa,-0.02642193624956,-0.10235707087154,1.22830088988562,-0.000576882795326317,-0.00801394646576736,-0.0255344939769644,0.99964165253636,-0.0015628167838393,-0.0159933703659349,-0.0510886858163247,0,0.412213549999757,static_reference,static_reference
106145,0.5322933,0.0142145000004699,0.51807879999953,Nausicaa,Nausicaa,-0.0264043957552702,-0.10236327893837,1.22836070404756,-0.00039049150455582,-0.0082968461632674,-0.0255527879750341,0.9996389672711,-0.0012048818173794,-0.0165685032081304,-0.0511228844374941,0,0.42790059999953,static_reference,static_reference
106148,0.5473524,0.0143480949997981,0.533004305000202,Nausicaa,Nausicaa,-0.0264480354806774,-0.102367490368894,1.22830319055241,-0.000313580352067154,-0.00815650077747382,-0.0255115772608884,0.999641201926017,-0.00104324471737548,-0.0162918693246714,-0.051038889586075,0,0.442826105000202,static_reference,static_reference
106152,0.5631356,0.0144538124999797,0.54868178750002,Nausicaa,Nausicaa,-0.0264155809021527,-0.102361458544182,1.228342859946,-0.000392695562734975,-0.00821861918709215,-0.0254761387332025,0.999641568985654,-0.00120402942577047,-0.0164120747973136,-0.0509693966139105,0,0.45850358750002,static_reference,static_reference
106155,0.5787571,0.0141237074999503,0.56463339250005,Nausicaa,Nausicaa,-0.0264092292446568,-0.102360912494695,1.22835799897902,-0.00037747015750025,-0.00817726011313551,-0.0254867350331052,0.999641643925799,-0.00117164958972702,-0.0163301443142539,-0.0509902655096811,0,0.47445519250005,static_reference,static_reference
106158,0.5948392,0.0138040650000387,0.581035134999961,Nausicaa,Nausicaa,-0.0264394778607759,-0.102330631812815,1.22828770253445,-0.000604374627485136,-0.00804457277835367,-0.0253981043539695,0.999644864877197,-0.00161716286518594,-0.0160534213148749,-0.0508163057389711,0,0.490856934999961,static_reference,static_reference
106161,0.6100334,0.0136284224997004,0.5964049775003,Nausicaa,Nausicaa,-0.026411112824793,-0.102349722591336,1.2283564199624,-0.000440689999444283,-0.00823058666482487,-0.025497076963885,0.999640916680472,-0.00130095134434195,-0.0164335294488318,-0.0510121034630371,0,0.5062267775003,static_reference,static_reference
106164,0.6249738,0.0139100800003264,0.611063719999674,Nausicaa,Nausicaa,-0.026431779182753,-0.102378093596237,1.22831933926301,-0.000445449615358218,-0.00812092757957903,-0.0254945319958646,0.999641876347825,-0.00130483055780441,-0.0162140359297803,-0.0510068547376893,0,0.520885519999674,static_reference,static_reference
106167,0.6398936,0.0138266500000943,0.626066949999906,Nausicaa,Nausicaa,-0.0264203602288194,-0.10232755041679,1.22832042364466,-0.000454179241146108,-0.00808842614442253,-0.0255936775703723,0.99963960243287,-0.00132222903616097,-0.0161484757958457,-0.051205301595311,0,0.535888749999906,static_reference,static_reference
106170,0.6557621,0.0143125525002048,0.641449547499795,Nausicaa,Nausicaa,-0.0263994527036053,-0.102337069731951,1.22835228092013,-0.000486326547290071,-0.00821112434988043,-0.0255146667534738,0.999640606770183,-0.00139149912966737,-0.0163922638427874,-0.0510480039133727,0,0.551271347499795,static_reference,static_reference
106173,0.6713468,0.0143807475000331,0.656966052499967,Nausicaa,Nausicaa,-0.0263822135597753,-0.102377925672429,1.22832615372094,-0.000468176907798349,-0.00817314467078671,-0.0255203272408356,0.999640782188329,-0.00135336069071223,-0.016317245482428,-0.0510589492677882,0,0.566787852499967,static_reference,static_reference
106176,0.6862982,0.0148742374998803,0.67142396250012,Nausicaa,Nausicaa,-0.0264099663230843,-0.102381932807116,1.22835059472346,-0.000399068756925367,-0.00823593027976445,-0.0255382456761743,0.999639839244284,-0.00121867758981829,-0.0164462863993558,-0.0510938035968813,0,0.58124576250012,static_reference,static_reference
106180,0.7025204,0.0141954149997887,0.688324985000211,Nausicaa,Nausicaa,-0.0264293551565755,-0.102360007573168,1.22836868930288,-0.000322964508587392,-0.00827589263957157,-0.0255169943946991,0.999640079374574,-0.0010681944849319,-0.0165300985649838,-0.0510501084685588,0,0.598146785000211,static_reference,static_reference
106182,0.717525,0.0145375125002001,0.7029874874998,Nausicaa,Nausicaa,-0.0264045708917243,-0.102344892902594,1.22834176623884,-0.000474890051437427,-0.00823732873179136,-0.0255239122174383,0.999640160657784,-0.00137012174163451,-0.0164452283761175,-0.0510663732872287,0,0.6128092874998,static_reference,static_reference
106186,0.7334812,0.0146589225002357,0.718822277499764,Nausicaa,Nausicaa,-0.0263892405163903,-0.102377023175832,1.22834763421012,-0.0005138147150938,-0.00821241253516835,-0.0255807726223446,0.999638892974275,-0.00144761307958179,-0.0163933406480948,-0.0511807252482372,0,0.628644077499764,static_reference,static_reference
106189,0.7483605,0.0143330574996682,0.734027442500332,Nausicaa,Nausicaa,-0.0264556867083484,-0.102364376756187,1.22832418380876,-0.000440676537333816,-0.00812700251906789,-0.0254630874263494,0.999642630550019,-0.00129508611248961,-0.0162264664401305,-0.0509438745500517,0,0.643849242500332,static_reference,static_reference
106192,0.7634094,0.0147702899999109,0.748639110000089,Nausicaa,Nausicaa,-0.0264202763142772,-0.102346056610952,1.22832502581267,-0.000490013270916666,-0.00810164919792856,-0.025478281629874,0.99964242623673,-0.00139269090175078,-0.0161732402023897,-0.0509750193515224,0,0.658460910000089,static_reference,static_reference
106195,0.7789116,0.0144658800000444,0.764445719999956,Nausicaa,Nausicaa,-0.0264266925891928,-0.102337389562023,1.22831023240621,-0.000472278871554896,-0.00803951669501572,-0.0255283841901968,0.99964165815787,-0.00135486592616045,-0.0160498476248174,-0.0510748448522278,0,0.674267519999956,static_reference,static_reference
106198,0.7938699,0.0144902050000474,0.779379694999953,Nausicaa,Nausicaa,-0.0264139034392586,-0.1023686588654,1.22833291579735,-0.000453002940229664,-0.00819097163446971,-0.0255199504341538,0.999640652885755,-0.0013239241095343,-0.0163536641736705,-0.051057986416677,0,0.689201494999953,static_reference,static_reference
106201,0.8090149,0.014509107500145,0.794505792499855,Nausicaa,Nausicaa,-0.0263778357527037,-0.102349135894934,1.22834654032763,-0.000494990731364902,-0.00813371145737823,-0.0255382735682096,0.999640632580158,-0.00140525329145213,-0.0162370079614156,-0.0510952060605796,0,0.704327592499855,static_reference,static_reference
106204,0.8239544,0.0147788650004627,0.809175534999537,Nausicaa,Nausicaa,-0.0264253667339437,-0.10235653918258,1.2283481136832,-0.000444829579683067,-0.0081948034034543,-0.0254979636795369,0.999641186212343,-0.00130741690769343,-0.0163617715116482,-0.0510138688472809,0,0.718997334999537,static_reference,static_reference
106207,0.8389812,0.0139754550003781,0.825005744999622,Nausicaa,Nausicaa,-0.0264029825430104,-0.102358543906258,1.22836220205964,-0.00038711078728186,-0.00821382469749741,-0.0255814853755164,0.999638920228229,-0.0011943466394717,-0.0164026474687415,-0.0511800785110412,0,0.734827544999622,static_reference,static_reference
106210,0.8539242,0.0145237400002218,0.839400459999778,Nausicaa,Nausicaa,-0.0264334981512068,-0.102370305894724,1.2283053456296,-0.000557204272534634,-0.00806275115481038,-0.0254844063626105,0.999642549414319,-0.00152515711208166,-0.0160920327049099,-0.0509882682597933,0,0.749222259999778,static_reference,static_reference
106213,0.8700099,0.014633675000362,0.855376224999638,Nausicaa,Nausicaa,-0.0264221429601914,-0.102345921868867,1.22830497225955,-0.000523979996392262,-0.00807801986857695,-0.0255217799013026,0.999641490630834,-0.00146010550047848,-0.0161242005202345,-0.0510625475438906,0,0.765198024999638,static_reference,static_reference
106216,0.8858786,0.0146861100003681,0.871192489999632,Nausicaa,Nausicaa,-0.0264356655260017,-0.102359838410839,1.22831125523094,-0.00040541109928675,-0.00810912720626132,-0.0254845431691391,0.999642243883908,-0.00122400769430009,-0.0161924963940485,-0.0509861957481397,0,0.781014289999632,static_reference,static_reference
106219,0.9017835,0.014476252499719,0.887307247500281,Nausicaa,Nausicaa,-0.02642834518879,-0.102356556500519,1.22836469245303,-0.000422588632658538,-0.00820692819803081,-0.0255140778184749,0.999640685237187,-0.00126382801554454,-0.0163871281544643,-0.0510457727039889,0,0.797129047500281,static_reference,static_reference
106223,0.9172071,0.0137115475001462,0.903495552499854,Nausicaa,Nausicaa,-0.026420527540881,-0.102353573337235,1.22835651419828,-0.000388212882763444,-0.00821455826646353,-0.0254980495788904,0.999641045471282,-0.001195218587304,-0.0164041575911701,-0.0510131552031805,0,0.813317352499854,static_reference,static_reference
106225,0.9323102,0.0142328875001021,0.918077312499898,Nausicaa,Nausicaa,-0.0264146201267235,-0.10232571419308,1.22828458002659,-0.000585646093549631,-0.0080576375773778,-0.0254325736792831,0.999643894440101,-0.00158093305951729,-0.0160804404467613,-0.0508850042430542,0,0.827899112499898,static_reference,static_reference
106228,0.9470609,0.0141848549998211,0.932876045000179,Nausicaa,Nausicaa,-0.0264018112598658,-0.102362745650202,1.22835590672632,-0.000400717462544178,-0.00818208264485578,-0.0255269254574146,0.999640569917908,-0.00121903670093727,-0.0163385522619085,-0.0510710697446504,0,0.842697845000179,static_reference,static_reference
106231,0.9620571,0.0146207425003599,0.94743635749964,Nausicaa,Nausicaa,-0.0264395717663977,-0.102356232334204,1.22833442586427,-0.000458495934709955,-0.00811315589842054,-0.0255012407527494,0.999641762434381,-0.00133062939920079,-0.0161978227850261,-0.051020472510358,0,0.85725815749964,static_reference,static_reference
106234,0.977386,0.0144736875004168,0.962912312499583,Nausicaa,Nausicaa,-0.0264021948730812,-0.102351757965102,1.22838080510108,-0.000430359825994044,-0.00824012839912427,-0.0255010789155873,0.999640740490566,-0.00128084847202851,-0.0164531291447707,-0.0510199613904455,0,0.872734112499583,static_reference,static_reference
106237,0.9924598,0.014529880000138,0.977929919999862,Nausicaa,Nausicaa,-0.0263756313787523,-0.102347445410588,1.22831149227556,-0.000570856130255334,-0.0080938408449585,-0.0254521842804444,0.99964311140477,-0.00155351995977036,-0.016153547920943,-0.050924090259019,0,0.887751719999862,static_reference,static_reference
106241,1.0073806,0.014008650000076,0.993371949999924,Nausicaa,Nausicaa,-0.0264151341865688,-0.102362269505255,1.22833926944704,-0.000544742765303837,-0.00821193299212289,-0.0255234931978865,0.999640344677439,-0.0015084913270533,-0.0163908854993353,-0.0510666228936517,0,0.903193749999924,static_reference,static_reference
106244,1.0236049,0.0143464100000209,1.00925848999998,Nausicaa,Nausicaa,-0.0264486168626142,-0.102349056857397,1.22832089581278,-0.000476236350792015,-0.00813380801551154,-0.02549371406898,0.999641778293141,-0.00136703410826708,-0.0162382201568116,-0.0510057451894314,0,0.919080289999979,static_reference,static_reference
106247,1.0395153,0.0143838524997613,1.02513144750024,Nausicaa,Nausicaa,-0.0264161957222104,-0.102323129312505,1.22833251481809,-0.000549918490269123,-0.008025668117628,-0.0255339618730912,0.999641587286155,-0.00150949121578291,-0.016018185024956,-0.0510872175464836,0,0.934953247500239,static_reference,static_reference
106250,1.0546587,0.0137289875002332,1.04092971249977,Nausicaa,Nausicaa,-0.0264138735315077,-0.10234834719712,1.22835672213157,-0.000351186837549805,-0.00824504475981579,-0.0255498298048713,0.99963948606568,-0.00112359200996548,-0.0164669432712955,-0.0511162128119019,0,0.950751512499767,static_reference,static_reference
106253,1.0699101,0.0136963900002503,1.05621370999975,Nausicaa,Nausicaa,-0.0264065550137082,-0.102335506553198,1.22832190598531,-0.000584167538847407,-0.00803847044581948,-0.0255640281760318,0.999640696552813,-0.00157911050096727,-0.0160419850865299,-0.0511479543807742,0,0.96603550999975,static_reference,static_reference
106256,1.0860808,0.0143729149996855,1.07170788500031,Nausicaa,Nausicaa,-0.0264211810718098,-0.102340168284543,1.22832049112034,-0.000457326192769642,-0.00814231219332662,-0.0255686974007862,0.999639802788048,-0.00133087580137308,-0.0162560882042238,-0.051155487137271,0,0.981529685000315,static_reference,static_reference
106259,1.1009227,0.0144332225000943,1.08648947749991,Nausicaa,Nausicaa,-0.0263702293973366,-0.102339646311276,1.22836939242238,-0.000408269698362299,-0.00814616436174298,-0.0255799424333801,0.999639504955236,-0.00123316532094772,-0.0162662857011088,-0.0511771979036352,0,0.996311277499906,static_reference,static_reference
106262,1.1165015,0.0146447850001407,1.10185671499986,Nausicaa,Nausicaa,-0.0264127661588051,-0.102366503464022,1.22834727975434,-0.000411891203481365,-0.00822068015671111,-0.025530507107853,0.999640157241701,-0.00124341008062861,-0.0164151496129843,-0.0510784987653512,0,1.01167851499986,static_reference,static_reference
106265,1.1322838,0.0145947149998915,1.11768908500011,Nausicaa,Nausicaa,-0.0264522582754241,-0.102347200123862,1.22831797057189,-0.000437275491259254,-0.00814692515647108,-0.025506807606631,0.999641355270158,-0.00129001245477663,-0.016266416935265,-0.0510313390215119,0,1.02751088500011,static_reference,static_reference
106269,1.1480304,0.0145044250000601,1.13352597499994,Nausicaa,Nausicaa,-0.0264256772487199,-0.10236959472082,1.22835319807832,-0.000431080054665492,-0.00818158688671061,-0.0254662233053022,0.999642109595512,-0.00127873075846107,-0.0163360881748987,-0.0509501084119403,0,1.04334777499994,static_reference,static_reference
106272,1.1629861,0.014560610000045,1.14842548999995,Nausicaa,Nausicaa,-0.0264192570731225,-0.102376689165085,1.22834822276787,-0.000430002013039549,-0.00822133185935212,-0.0254854166003446,0.99964129483602,-0.00127891633352053,-0.0164155853347443,-0.0509885777070836,0,1.05824728999995,static_reference,static_reference
106275,1.1787518,0.0145331400003274,1.16421865999967,Nausicaa,Nausicaa,-0.0264376951407142,-0.102334770376948,1.22833472762012,-0.00045545037902582,-0.0081512299038298,-0.0255713374288474,0.999639663437835,-0.00132762442024439,-0.0162740108193128,-0.0511607582395231,0,1.07404045999967,static_reference,static_reference
106278,1.1945844,0.0142567250001148,1.18032767499989,Nausicaa,Nausicaa,-0.0264110532116233,-0.102351226305182,1.22832181197657,-0.000492328505815369,-0.00806799971846268,-0.0255348078933349,0.999641254940509,-0.00139651499147924,-0.0161057639843259,-0.0510880823635811,0,1.09014947499989,static_reference,static_reference
106281,1.210671,0.0144065500002388,1.19626444999976,Nausicaa,Nausicaa,-0.0264068725304686,-0.102335508624377,1.22835796074348,-0.000446473606548011,-0.00822828630446669,-0.0255665244707442,0.999639159293141,-0.00131354000168069,-0.0164285438434876,-0.0511511478213998,0,1.10608624999976,static_reference,static_reference
106284,1.2262235,0.0147809100000191,1.21144258999998,Nausicaa,Nausicaa,-0.0264160277599167,-0.102362010145791,1.22835051608819,-0.00040604116583965,-0.00820244555642974,-0.0254626345104433,0.999642040563147,-0.00122966863599029,-0.0163790734085625,-0.0509425621043549,0,1.12126438999998,static_reference,static_reference
106287,1.2413038,0.0145248249999889,1.22677897500001,Nausicaa,Nausicaa,-0.0264212819120392,-0.102334021712047,1.22837063456777,-0.000435156999427846,-0.00818019299583326,-0.0255688937183614,0.999639498396775,-0.00128848943487759,-0.0163329612492272,-0.051155600226391,0,1.13660077500001,static_reference,static_reference
106290,1.2564251,0.0141325599998473,1.24229254000015,Nausicaa,Nausicaa,-0.0264392768172871,-0.102328667091709,1.2283130131434,-0.000509096248323793,-0.00804603566117116,-0.0254089523396408,0.999644630492332,-0.00142689785771574,-0.0160611720040103,-0.050836485616858,0,1.15211434000015,static_reference,static_reference
106293,1.2710163,0.0142494925000935,1.25676680749991,Nausicaa,Nausicaa,-0.0264010332208184,-0.102354214793217,1.22833506110938,-0.00048815793539497,-0.00817372279596674,-0.0255019172091896,0.999641237732888,-0.00139304271015775,-0.0163174069152033,-0.0510224405810104,0,1.16658860749991,static_reference,static_reference
106296,1.2864366,0.0141783275000747,1.27225827249993,Nausicaa,Nausicaa,-0.0264320258269832,-0.102357676290633,1.22836887099982,-0.000411770526653768,-0.00820991908523203,-0.0254978452348066,0.999641079369005,-0.00124208318212051,-0.0163936805274161,-0.0510131227940567,0,1.18208007249993,static_reference,static_reference
106300,1.3024131,0.014036932500407,1.28837616749959,Nausicaa,Nausicaa,-0.0263916062310156,-0.10237044840054,1.22837430545795,-0.000357178545515108,-0.00823595478271542,-0.0255697984665019,0.999639048296277,-0.00113543648787677,-0.0164484397154914,-0.0511562478426764,0,1.19819796749959,static_reference,static_reference
106303,1.3176986,0.0135226349997321,1.30417596500027,Nausicaa,Nausicaa,-0.0264083918177627,-0.10234950378149,1.22829821462022,-0.00051932657749547,-0.00812184126647951,-0.0255633047128767,0.999640076950952,-0.00145371307260919,-0.0162119948039133,-0.0511456573073259,0,1.21399776500027,static_reference,static_reference
106306,1.3334457,0.0135818075002046,1.3198638924998,Nausicaa,Nausicaa,-0.0264231039970118,-0.102415249655751,1.22836746210532,-0.000512920800569248,-0.00825551562189028,-0.0255523466374905,0.999639265412972,-0.00144756420223458,-0.0164796083885483,-0.0511239329266299,0,1.2296856924998,static_reference,static_reference
106309,1.3495082,0.0136863400004494,1.33582185999955,Nausicaa,Nausicaa,-0.0264299035559429,-0.102293751927024,1.22825016411769,-0.000636144444527626,-0.00793643194486476,-0.0253713120955787,0.999646389925347,-0.00167476514505555,-0.0158356332814841,-0.0507629393227702,0,1.24564365999955,static_reference,static_reference
106312,1.3653479,0.0134403850002615,1.35190751499974,Nausicaa,Nausicaa,-0.0264082803360087,-0.10237417026729,1.22835494227985,-0.000494820729390251,-0.00822807309540784,-0.0255272176034778,0.999640142814907,-0.00140955556794316,-0.0164257001444459,-0.0510732935334867,0,1.26172931499974,static_reference,static_reference
106315,1.3808798,0.0141065425002035,1.3667732574998,Nausicaa,Nausicaa,-0.0264040584321326,-0.102354320073675,1.22832182947835,-0.000588446373553405,-0.00822307594044071,-0.0255140612817647,0.999640469083687,-0.00159629337398074,-0.0164109482878769,-0.0510484938226951,0,1.2765950574998,static_reference,static_reference
106318,1.3959697,0.0146192924998415,1.38135040750016,Nausicaa,Nausicaa,-0.0264013350500783,-0.102374861205781,1.22833723709996,-0.000453952048565099,-0.00819260804455254,-0.0255656427519309,0.999639471515429,-0.00132665320817296,-0.0163568269571151,-0.0511494290779292,0,1.29117220750016,static_reference,static_reference
106321,1.4119144,0.0143462424998087,1.39756815750019,Nausicaa,Nausicaa,-0.0264217887502851,-0.102329934266085,1.22835155134263,-0.000445186797611356,-0.00806262940003577,-0.0255678265117569,0.999640476403061,-0.00130251042613327,-0.0160973916712412,-0.0511533775038199,0,1.30738995750019,static_reference,static_reference
106325,1.4279024,0.0141713824999034,1.4137310175001,Nausicaa,Nausicaa,-0.0264199441575787,-0.102360501366032,1.22833099207466,-0.00044131019294755,-0.0081078545960669,-0.0255337135601348,0.999640984259345,-0.00129652102320159,-0.0161880579340253,-0.0510851562572413,0,1.3235528175001,static_reference,static_reference
106328,1.442764,0.0142717675001587,1.42849223249984,Nausicaa,Nausicaa,-0.0264059929569954,-0.102354250215598,1.22833948226888,-0.00044362298020561,-0.00821025171906383,-0.0255161819273541,0.999640595126674,-0.00130609148709936,-0.0163926968656101,-0.0510503342256398,0,1.33831403249984,static_reference,static_reference
