group,parameter_name,parameter_symbol,quantity_name,quantity_symbol,difference_scheme,step_size,derivative_estimate,absolute_error_estimate,relative_error_estimate,signal_amplitude,roundoff_floor,roundoff_limited,selected_for_final,selected_step_size,selection_reason,reeval_path,notes
geometry,tail_arm_m,l_t,agility_lateral_margin_mps2,Delta_a_lat,forward,0.0007999999889605698,2.797762060662518e-10,0.0,0.0,2.2382096176443156e-13,9.537534766872343e-07,True,True,0.0007999999889605698,larger_step_selected_both_steps_roundoff_fragile,full_trim,Recovered from workbook boom_length_m using the exported boom geometry relation.; Forward difference used because the centered step violates the lower bound.; Automatic step-size check found both forward steps near the round-off floor; the derivative remains numerically fragile.
geometry,tail_arm_m,l_t,agility_lateral_margin_mps2,Delta_a_lat,forward,0.0003999999944802849,-1.77635686391271e-11,2.975397747053789e-10,0.2975397747053789,7.105427357601002e-15,9.537534766872396e-07,True,False,0.0007999999889605698,larger_step_selected_both_steps_roundoff_fragile,full_trim,Recovered from workbook boom_length_m using the exported boom geometry relation.; Forward difference used because the centered step violates the lower bound.; Automatic step-size check found both forward steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,objective,J,central,0.0007311043296118758,-0.22397648449744367,2.7453255005138733e-06,1.225735441424365e-05,0.00032750035509465647,1.5943883401189077e-06,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,objective,J,central,0.0003655521648059379,-0.22397373917194316,0.0,0.0,0.00016374817042796863,1.5943268267278211e-06,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,sink_rate_mps,V_sink,central,0.0007311043296118758,0.08433043203436993,1.4761717180011846e-06,1.750430826720721e-05,0.00012330868795673577,4.953304452476152e-07,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,sink_rate_mps,V_sink,central,0.0003655521648059379,0.08433190820608794,0.0,0.0,6.165542321390216e-05,4.953073347787185e-07,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,mass_total_kg,m,central,0.0007311043296118758,0.029961576527858972,3.7962688548276446e-14,1.2670457615281344e-12,4.381007664303049e-05,8.798689032178312e-08,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,mass_total_kg,m,central,0.0003655521648059379,0.02996157652782101,0.0,0.0,2.190503832148749e-05,8.797872038178845e-08,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,roll_tau_s,tau_roll,central,0.0007311043296118758,-0.011579816487514123,4.42885449442737e-08,3.824618084859762e-06,1.6932107940265118e-05,1.6701298405161783e-08,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,roll_tau_s,tau_roll,central,0.0003655521648059379,-0.011579860776059067,0.0,0.0,8.466086349679519e-06,1.6698149950185092e-08,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,static_margin,SM,central,0.0007311043296118758,208.14881741966522,7.566927843072335e-05,3.635343782413932e-07,0.3043570032382181,6.699263545823341e-06,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,static_margin,SM,central,0.0003655521648059379,208.14889308894365,0.0,0.0,0.15217855694124616,6.642796169748632e-06,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,nom_cl_margin_to_cap,Delta_CL,central,0.0007311043296118758,-0.08920892770006235,3.065964981896485e-10,3.4368364808370207e-09,0.00013044206656309676,6.321907862942855e-07,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,nom_cl_margin_to_cap,Delta_CL,central,0.0003655521648059379,-0.08920892800665885,0.0,0.0,6.522103350570241e-05,6.321665183801259e-07,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,nom_util_e,u_e,central,0.0007311043296118758,0.4452770460612297,3.50166864571122e-06,7.864084201292468e-06,0.0006510879525043034,1.3427792217491988e-09,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,nom_util_e,u_e,central,0.0003655521648059379,0.445273544392584,0.0,0.0,0.0003255414161670439,1.2220645489068995e-09,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,nom_lateral_residual,r_lat,central,0.0007311043296118758,1.099834243624452e-14,0.0,0.0,1.6081871547384787e-17,7.450580596923827e-13,True,True,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,nom_lateral_residual,r_lat,central,0.0003655521648059379,2.687164174969523e-14,1.587329931345071e-14,1.5873299313450712e-05,1.9645973626981425e-17,7.450580596923827e-13,True,False,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,static_margin_min_margin,Delta_SM_min,central,0.0007311043296118758,208.14881741966522,7.566927843072335e-05,3.635343782413932e-07,0.3043570032382181,2.973973247361427e-06,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,static_margin_min_margin,Delta_SM_min,central,0.0003655521648059379,208.14889308894365,0.0,0.0,0.15217855694124616,2.9175058712867184e-06,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,roll_tau_limit_margin,Delta_tau_max,central,0.0007311043296118758,0.011579816487495141,4.428857816075882e-08,3.824620953325222e-06,1.6932107940237362e-05,3.1858744385989894e-07,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,roll_tau_limit_margin,Delta_tau_max,central,0.0003655521648059379,0.011579860776073302,0.0,0.0,8.466086349689927e-06,3.1858428463725604e-07,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,elevator_util_margin,Delta_u_e,central,0.0007311043296118758,-0.4452770460611842,3.501668467353891e-06,7.86408380073336e-06,0.0006510879525042368,7.442003787972156e-07,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,elevator_util_margin,Delta_u_e,central,0.0003655521648059379,-0.4452735443927168,0.0,0.0,0.00032554141616714105,7.440785423993548e-07,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,bank_entry_margin_deg,Delta_phi_be,central,0.0007311043296118758,-16.48925205321842,3.077022033792787e-05,1.8660739019036907e-06,0.024110727136338994,1.865045586485117e-05,False,False,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,bank_entry_margin_deg,Delta_phi_be,central,0.0003655521648059379,-16.489282823438757,0.0,0.0,0.012055386064410811,1.8645953828978673e-05,False,True,0.0003655521648059379,smaller_step_selected,full_trim,
geometry,htail_span_m,b_h,turn_radius_allow_m,R_allow,central,0.0007311043296118758,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,True,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,turn_radius_allow_m,R_allow,central,0.0003655521648059379,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,False,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,turn_radius_ach_m,R_ach,central,0.0007311043296118758,-6.3779361092022106e-12,0.0,0.0,9.325873406851315e-15,1.5863065962300183e-06,True,True,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,turn_radius_ach_m,R_ach,central,0.0003655521648059379,-1.8647870338334084e-09,1.8584090977242062e-09,1.858409097724206,1.3633538742396922e-12,1.5863065962300952e-06,True,False,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,turn_footprint_margin_m,Delta_footprint,central,0.0007311043296118758,6.3779361092022106e-12,0.0,0.0,9.325873406851315e-15,2.3088578569663625e-07,True,True,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,turn_footprint_margin_m,Delta_footprint,central,0.0003655521648059379,1.8647870338334084e-09,1.8584090977242062e-09,1.858409097724206,1.3633538742396922e-12,2.30885785696713e-07,True,False,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,agility_lateral_margin_mps2,Delta_a_lat,central,0.0007311043296118758,2.3082054490446096e-11,0.0,0.0,3.375077994860476e-14,9.537534766872343e-07,True,True,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,htail_span_m,b_h,agility_lateral_margin_mps2,Delta_a_lat,central,0.0003655521648059379,6.5808152197235e-09,6.557733165233054e-09,6.557733165233054,4.811262499515578e-12,9.53753476687505e-07,True,False,0.0007311043296118758,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,objective,J,central,0.0002375353981513996,0.2578192732410575,2.3020958250796753e-08,8.92910599965376e-08,0.00012248240744083816,1.594311306882e-06,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,objective,J,central,0.0001187676990756998,0.2578192962620158,0.0,0.0,6.124120918871157e-05,1.594288475386159e-06,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,sink_rate_mps,V_sink,central,0.0002375353981513996,0.2118969113907075,2.364492746043112e-08,1.1158692529674734e-07,0.0001006660344284871,4.953218363442313e-07,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,sink_rate_mps,V_sink,central,0.0001187676990756998,0.21189693503563495,0.0,0.0,5.0333022830750807e-05,4.953030733930547e-07,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,mass_total_kg,m,central,0.0002375353981513996,0.019172293800206044,8.76382300063483e-14,4.5710873680543665e-12,9.108196882615105e-06,8.797395268518098e-08,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,mass_total_kg,m,central,0.0001187676990756998,0.019172293800118406,0.0,0.0,4.554098441286736e-06,8.797225410823768e-08,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,roll_tau_s,tau_roll,central,0.0002375353981513996,0.000268701168912602,2.282921041877467e-10,8.496140864284398e-07,1.2765207828280278e-07,1.6695045442892818e-08,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,roll_tau_s,tau_roll,central,0.0001187676990756998,0.0002687009406204978,0.0,0.0,6.382598491394553e-08,1.669502166084793e-08,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,static_margin,SM,central,0.0002375353981513996,-46.21824969541761,1.0471962546887426e-05,2.2657640625939425e-07,0.02195694068652365,6.5943499866590174e-06,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,static_margin,SM,central,0.0001187676990756998,-46.218239223455065,0.0,0.0,0.010978467855800034,6.590267205144077e-06,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,nom_cl_margin_to_cap,Delta_CL,central,0.0002375353981513996,-0.057084438450699014,7.01089186705417e-12,1.2281616598488882e-10,2.711914963127171e-05,6.321523258160901e-07,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,nom_cl_margin_to_cap,Delta_CL,central,0.0001187676990756998,-0.05708443844368812,0.0,0.0,1.355957481397052e-05,6.321472805639648e-07,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,nom_util_e,u_e,central,0.0002375353981513996,-0.09754468453041194,1.0157268734434233e-08,1.041293815820107e-07,4.6340630954968143e-05,1.118225067623902e-09,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,nom_util_e,u_e,central,0.0001187676990756998,-0.09754469468768068,0.0,0.0,2.3170317890194945e-05,1.1096054868750432e-09,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,nom_lateral_residual,r_lat,central,0.0002375353981513996,6.2008333036289736e-15,0.0,0.0,2.9458348152959336e-18,7.450580596923827e-13,True,True,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,nom_lateral_residual,r_lat,central,0.0001187676990756998,-4.332597990468121e-14,4.9526813208310187e-14,4.9526813208310186e-05,1.029145388695799e-17,7.450580596923827e-13,True,False,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,static_margin_min_margin,Delta_SM_min,central,0.0002375353981513996,-46.21824969541761,1.0471962546887426e-05,2.2657640625939425e-07,0.02195694068652365,2.869059688197104e-06,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,static_margin_min_margin,Delta_SM_min,central,0.0001187676990756998,-46.218239223455065,0.0,0.0,0.010978467855800034,2.8649769066821626e-06,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,roll_tau_limit_margin,Delta_tau_max,central,0.0002375353981513996,-0.00026870116894181403,0.0,0.0,1.2765207829668057e-07,3.1858117652688924e-07,True,True,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,roll_tau_limit_margin,Delta_tau_max,central,0.0001187676990756998,-0.00026870094050364965,2.284381643807669e-10,8.501569430471443e-07,6.382598488618996e-08,3.185811527547888e-07,True,False,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,elevator_util_margin,Delta_u_e,central,0.0002375353981513996,0.09754468453022115,1.0157611071703876e-08,1.0413289112453331e-07,4.6340630954877504e-05,7.439743610853431e-07,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,elevator_util_margin,Delta_u_e,central,0.0001187676990756998,0.09754469468783222,0.0,0.0,2.317031789023094e-05,7.439657174375975e-07,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,bank_entry_margin_deg,Delta_phi_be,central,0.0002375353981513996,-1.2690443276119556,3.936926928238549e-06,3.1022865443340205e-06,0.0006028858992621622,1.8641684522784226e-05,False,False,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,bank_entry_margin_deg,Delta_phi_be,central,0.0001187676990756998,-1.2690403906850274,0.0,0.0,0.0003014420144715757,1.8641571646214638e-05,False,True,0.0001187676990756998,smaller_step_selected,full_trim,
geometry,vtail_height_m,h_v,turn_radius_allow_m,R_allow,central,0.0002375353981513996,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,True,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,turn_radius_allow_m,R_allow,central,0.0001187676990756998,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,False,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,turn_radius_ach_m,R_ach,central,0.0002375353981513996,5.1413193005839005e-11,0.0,0.0,2.4424906541753444e-14,1.5863065962300293e-06,True,True,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,turn_radius_ach_m,R_ach,central,0.0001187676990756998,8.973939142837353e-11,3.832619842253453e-11,0.03832619842253453,2.1316282072803006e-14,1.5863065962300393e-06,True,False,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,turn_footprint_margin_m,Delta_footprint,central,0.0002375353981513996,-5.1413193005839005e-11,0.0,0.0,2.4424906541753444e-14,2.3088578569664715e-07,True,True,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,turn_footprint_margin_m,Delta_footprint,central,0.0001187676990756998,-8.973939142837353e-11,3.832619842253453e-11,0.03832619842253453,2.1316282072803006e-14,2.308857856966571e-07,True,False,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,agility_lateral_margin_mps2,Delta_a_lat,central,0.0002375353981513996,-1.8321792416626264e-10,0.0,0.0,8.704148513061227e-14,9.537534766872733e-07,True,True,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
geometry,vtail_height_m,h_v,agility_lateral_margin_mps2,Delta_a_lat,central,0.0001187676990756998,-3.1782701130882296e-10,1.3460908714256032e-10,0.1346090871425603,7.549516567451064e-14,9.537534766873078e-07,True,False,0.0002375353981513996,larger_step_selected_both_steps_roundoff_fragile,full_trim,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,objective,J,central,0.0004,0.0,0.0,0.0,0.0,1.594265655467447e-06,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,objective,J,central,0.0002,0.0,0.0,0.0,0.0,1.594265655467447e-06,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,sink_rate_mps,V_sink,central,0.0004,0.0,0.0,0.0,0.0,4.952843187332192e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,sink_rate_mps,V_sink,central,0.0002,0.0,0.0,0.0,0.0,4.952843187332192e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,mass_total_kg,m,central,0.0004,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,mass_total_kg,m,central,0.0002,0.0,0.0,0.0,0.0,8.797055689334047e-08,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,roll_tau_s,tau_roll,central,0.0004,0.0,0.0,0.0,0.0,1.6694997882207037e-08,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,roll_tau_s,tau_roll,central,0.0002,0.0,0.0,0.0,0.0,1.6694997882207037e-08,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,static_margin,SM,central,0.0004,0.0,0.0,0.0,0.0,6.586179750429337e-06,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,static_margin,SM,central,0.0002,0.0,0.0,0.0,0.0,6.586179750429337e-06,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,nom_cl_margin_to_cap,Delta_CL,central,0.0004,0.0,0.0,0.0,0.0,6.321422312564203e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,nom_cl_margin_to_cap,Delta_CL,central,0.0002,0.0,0.0,0.0,0.0,6.321422312564203e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,nom_util_e,u_e,central,0.0004,0.0,0.0,0.0,0.0,1.1009778833052199e-09,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,nom_util_e,u_e,central,0.0002,0.0,0.0,0.0,0.0,1.1009778833052199e-09,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,nom_lateral_residual,r_lat,central,0.0004,0.0,0.0,0.0,0.0,7.450580596923827e-13,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,nom_lateral_residual,r_lat,central,0.0002,0.0,0.0,0.0,0.0,7.450580596923827e-13,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,static_margin_min_margin,Delta_SM_min,central,0.0004,0.0,0.0,0.0,0.0,2.860889451967422e-06,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,static_margin_min_margin,Delta_SM_min,central,0.0002,0.0,0.0,0.0,0.0,2.860889451967422e-06,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,roll_tau_limit_margin,Delta_tau_max,central,0.0004,0.0,0.0,0.0,0.0,3.185811289793652e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,roll_tau_limit_margin,Delta_tau_max,central,0.0002,0.0,0.0,0.0,0.0,3.185811289793652e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,elevator_util_margin,Delta_u_e,central,0.0004,0.0,0.0,0.0,0.0,7.439570818090777e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,elevator_util_margin,Delta_u_e,central,0.0002,0.0,0.0,0.0,0.0,7.439570818090777e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,bank_entry_margin_deg,Delta_phi_be,central,0.0004,151.93241335829998,9.474656621932809e-06,6.236099211259074e-08,0.12154593068663999,1.8686737516416604e-05,False,False,0.0002,smaller_step_selected,derived_only,
requirement,bank_entry_time_s,t_be,bank_entry_margin_deg,Delta_phi_be,central,0.0002,151.9324228329566,0.0,0.0,0.06077296913318264,1.866409859513834e-05,False,True,0.0002,smaller_step_selected,derived_only,
requirement,bank_entry_time_s,t_be,turn_radius_allow_m,R_allow,central,0.0004,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,turn_radius_allow_m,R_allow,central,0.0002,0.0,0.0,0.0,0.0,1.3554208105333822e-06,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,turn_radius_ach_m,R_ach,central,0.0004,0.0,0.0,0.0,0.0,1.5863065962300183e-06,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,turn_radius_ach_m,R_ach,central,0.0002,0.0,0.0,0.0,0.0,1.5863065962300183e-06,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,turn_footprint_margin_m,Delta_footprint,central,0.0004,0.0,0.0,0.0,0.0,2.3088578569663625e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,turn_footprint_margin_m,Delta_footprint,central,0.0002,0.0,0.0,0.0,0.0,2.3088578569663625e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,agility_lateral_margin_mps2,Delta_a_lat,central,0.0004,0.0,0.0,0.0,0.0,9.537534766872343e-07,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,bank_entry_time_s,t_be,agility_lateral_margin_mps2,Delta_a_lat,central,0.0002,0.0,0.0,0.0,0.0,9.537534766872343e-07,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,objective,J,central,0.0004,0.0,0.0,0.0,0.0,1.594265655467447e-06,True,True,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
requirement,wall_clearance_m,c_w,objective,J,central,0.0002,0.0,0.0,0.0,0.0,1.594265655467447e-06,True,False,0.0004,larger_step_selected_both_steps_roundoff_fragile,derived_only,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.
