t (s),x (m),y (m),ψ (rad),ψ (deg),p (rad/s),ϕ (deg),δ_A_roll (deg)
0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
1.20000001186333,0.0,2.5,0.0,0.0,0.6454957619307456,40.0,25.0
