run_index,objective_weight_w_sink,objective_weight_w_mass,objective_weight_w_trim_effort,objective_weight_w_wing_deflection,objective_weight_w_htail_deflection,objective_weight_w_roll_tau,objective_scale_sink_mps,objective_scale_mass_kg,objective_scale_trim_deg,objective_scale_roll_tau_s,success,candidate_id,feasible_rate,sink_mean,sink_cvar_20,objective,wing_span_m,wing_chord_m,tail_arm_m,htail_span_m,vtail_height_m,sink_rate_mps,mass_total_kg,objective_term_spread_ratio,rank_feasible_rate,rank_sink_cvar_20,rank_wing_span_m,trade_label,is_best,J_sink,J_mass,J_trim,J_wing_deflection,J_htail_deflection,J_roll_tau,J_total,log10_objective_weight_w_sink,log10_objective_weight_w_mass,log10_objective_weight_w_trim_effort,log10_objective_weight_w_wing_deflection,log10_objective_weight_w_htail_deflection,log10_objective_weight_w_roll_tau
17,1.0,89.20935767911,0.01616092014366916,7.429333989108204,0.21397410437925243,0.42107227075989917,1.0,0.1,10.0,0.45,True,1,0.4,1.4400804727898016,1.547275869108975,93.83305640512151,0.5491731252679101,0.09999999770013378,0.39999999450072565,0.20879901481878485,0.0999999985005321,1.0833333326397594,0.09580882276984003,2375706.7492480315,-0.4,1.547275869108975,0.5491731252679101,fragile,False,1.0833333326397594,85.47043539289116,3.5976845803862206e-05,6.625973223111042,0.6124940029689304,0.040784476664811706,93.83305640512151,0.0,1.9504104123945756,-1.791533915718512,0.8709498826946742,-0.6696387827521937,-0.3756433576119891
18,1.0,21.192957060738003,0.08766316016762059,0.22828104690665738,0.8441271699501433,0.4349652711591156,1.0,0.1,10.0,0.45,True,1,0.6,1.4705368062019641,1.5392730626750208,24.030090264039618,0.5408765087816505,0.10336973940599423,0.399999994869712,0.21357648095201437,0.0999999990188386,1.0833333315318385,0.09602236334006091,40668.55234143585,-0.6,1.5392730626750208,0.5408765087816505,fragile,False,1.0833333315318385,20.349978231364936,0.0005003860983424043,0.20762194486168017,2.3547544563426808,0.03390191384013745,24.030090264039618,0.0,1.326191558200276,-1.0571828775262118,-0.6415301444254196,-0.07359212085397715,-0.3615454169443493
19,1.0,5.621927370577294,0.08298386460878653,10.117167470430706,30.026462469284983,12.463547298549672,1.0,0.1,10.0,0.45,True,1,1.0,0.8764141414458658,0.8847850941437783,47.10057330632729,0.7615699665094972,0.23493975240756867,0.3999999949521494,0.5000000049958261,0.14187613694015916,0.7015559877620728,0.13406538862247203,151045.03198163674,-1.0,0.8847850941437783,0.7615699665094972,robust,False,0.7015559877620728,7.537058777437571,0.00021190674081857412,6.30057441920349,32.007460444065934,0.5537117711174027,47.10057330632729,0.0,0.7498852306771044,-1.0810063436792734,1.00505893897116,1.4775041693429718,1.0956416661538788
20,1.0,0.07969296261459534,68.02461780006593,11.62825144079468,0.38799078052718766,1.467194524883676,1.0,0.1,10.0,0.45,True,1,1.0,0.8429631934356847,0.8558335707595788,8.511240241404352,0.7615699665154569,0.1723659450380373,0.39999999523150026,0.3726819935005621,0.1215225391544397,0.6717220664622725,0.11905197872385104,1667.9538971685758,-1.0,0.8558335707595788,0.7615699665154569,robust,True,0.6717220664622725,0.0948760488963346,0.0042556108264437485,7.098162662799634,0.569280386505155,0.07294346591451237,8.511240241404352,0.0,-1.0985800278208182,1.8326661103519988,1.0655144140657984,-0.4111785940288324,0.16648769767624308
21,1.0,64.6427018059547,0.6451914393738023,0.03483154085585529,3.022421717195987,0.16751902307274322,1.0,0.1,10.0,0.45,True,1,0.6,1.421150936524722,1.5360914037217388,71.63182999509672,0.5396803948256202,0.10419137064541456,0.3999999946175527,0.21477404972913128,0.09999999868185457,1.0833333326474537,0.09610130538160445,14995.334293125617,-0.6,1.5360914037217388,0.5396803948256202,fragile,False,1.0833333326474537,62.12248026946046,0.004142787286705543,0.03177035879404738,8.377626308264126,0.012476938643922526,71.63182999509672,0.0,1.8105194999152872,-0.1903114036162812,-1.4580273130699393,0.4803550611523,-0.7759358683500106
22,1.0,2.0837102087209725,28.980149228622665,1.8990830521306092,8.530541466329396,0.049060144425533726,1.0,0.1,10.0,0.45,True,1,1.0,0.894595655293968,0.9026478014960789,13.842581988950768,0.7615699665266402,0.22115340752756293,0.3999999949274396,0.5000000049993008,0.2247824400507569,0.7165236410298945,0.134103421664493,4205.870458417156,-1.0,0.9026478014960789,0.7615699665266402,robust,False,0.7165236410298945,2.7943266874671724,0.05297670243887542,1.1829502414934088,9.0936425855962,0.002162130925216017,13.842581988950768,0.0,0.31883731947173694,1.4621006174705768,0.2785439580457707,0.9309765983862466,-1.3092711776314672
23,1.0,9.304716470212332,2.067251685853676,15.154686723179735,62.8013013879274,0.10071866695008946,1.0,0.1,10.0,0.45,True,1,1.0,0.8764141432245705,0.8847850940403267,89.56807893159024,0.7615699665130625,0.23493975225234925,0.39999999451988105,0.5000000049977361,0.14187613671102303,0.701555987658412,0.1340653885862481,14961.103678060674,-1.0,0.8847850940403267,0.7615699665130625,robust,False,0.701555987658412,12.474404292638791,0.005278912614357476,9.43774349618636,66.94462166474021,0.004474577752101901,89.56807893159024,0.0,0.9687031440118381,0.31539335477108077,1.180546963085654,1.7979686434145794,-0.9968900309150017
24,1.0,0.4421104990239706,13.197324259251252,2.8167774891645463,1.6044041733157368,0.06314837069594158,1.0,0.1,10.0,0.45,True,1,1.0,0.8764144030803436,0.8847853107650187,4.795203835367839,0.7615699664626012,0.23494040159880053,0.3999999947920046,0.5000000048873966,0.14187633495451088,0.7015561147298349,0.13406549872599205,625.2741001761691,-1.0,0.8847853107650187,0.7615699664626012,robust,False,0.7015561147298349,0.5927176454364584,0.03369099880757416,1.7541786067242158,1.710255014260311,0.002805455409443604,4.795203835367839,0.0,-0.35446917155864766,1.1204858874757542,0.44975254132558806,0.20531378298153546,-1.1996378502850602
25,1.0,0.1025680899027367,0.013140277313494743,0.08561783046005296,0.09813881480770215,0.2102509186298785,1.0,0.1,10.0,0.45,True,1,1.0,0.8503156300942409,0.8612705258291135,0.9958525711030659,0.7615699665135721,0.19034464120428357,0.39999999500731986,0.4143030475001391,0.12770309578269287,0.6790561623408625,0.12342544965273006,60375.98373047768,-1.0,0.8612705258291135,0.7615699665135721,robust,False,0.6790561623408625,0.12659512616266919,1.1247123779750131e-05,0.05257026776540284,0.12770572140734315,0.009914046303008354,0.9958525711030659,0.0,-0.9889877321548504,-1.8813954692930057,-1.0674357813039168,-1.0081591911643861,-0.6772620980032222
26,1.0,0.013121619037088968,0.07449348227690349,0.20763873910875003,42.99128608307436,59.22118257248598,1.0,0.1,10.0,0.45,True,1,1.0,0.894595645434738,0.9026477920318464,49.30267536204242,0.7615699660268189,0.22115341653928824,0.39999999544991005,0.5000000049781063,0.22478239932479463,0.7165236333922114,0.13410342176904158,336541.8002563521,-1.0,0.9026477920318464,0.7615699660268189,robust,False,0.7165236333922114,0.01759654012023427,0.00013617666880698587,0.12933941803208965,45.82914127321605,2.6099383206130224,49.30267536204242,0.0,-1.8820125753648664,-1.1278817236946916,-0.6826916170488944,1.6333804372181477,1.7724770754541121
27,1.0,0.046988623620787165,0.013259171249421022,2.151606933843013,0.0783091834800308,0.24707337911315316,1.0,0.1,10.0,0.45,True,1,1.0,0.8418991004029834,0.8566030802207726,2.1662673950668765,0.761569966525819,0.16463967061021834,0.3999999945860802,0.36555216479279257,0.11876769906133323,0.6703135537634592,0.11752514675461478,760243.8491079494,-1.0,0.8566030802207726,0.761569966525819,robust,False,0.6703135537634592,0.0552234488683037,1.7240836467373205e-06,1.3107239877796506,0.11744560156632877,0.012559079005487347,2.1662673950668765,0.0,-1.328007276037948,-1.8774836202035954,0.33276293518449934,-1.1061873043426598,-0.6071740450757601
28,1.0,0.4192286007618873,11.885544697852067,31.247184488466203,0.055657693324046874,0.10572023223136111,1.0,0.1,10.0,0.45,True,1,1.0,0.8900552688375957,0.9528177717937374,20.05719482474464,0.7615699665273246,0.11848763766676998,0.3999999945898781,0.276056214305906,0.10075523476467112,0.6863990969915308,0.10726285084258859,2794.27027713946,-1.0,0.9528177717937374,0.7615699665273246,robust,False,0.6863990969915308,0.4496765487246943,0.024637512881287203,18.774166988355745,0.11559586925594838,0.006718808535434577,20.05719482474464,0.0,-0.3775490964218582,1.0750190896275802,1.4948108915613951,-1.2544747965179028,-0.9758418915421445
29,1.0,0.026030001317686104,0.9334028457295769,22.74354390023092,0.36405850394832706,0.028673385611598587,1.0,0.1,10.0,0.45,True,1,1.0,0.8447084164226532,0.8684511066788562,15.088764547540238,0.7615699665295262,0.14372706586632714,0.39999999493690863,0.32728333033019164,0.11096866930493697,0.6685628413596983,0.11287471435163188,449640.5474722028,-1.0,0.8684511066788562,0.7615699665295262,robust,False,0.6685628413596983,0.029381289633064203,3.0621730434994204e-05,13.768771637337009,0.6204284576181448,0.0015896998618864905,15.088764547540238,0.0,-1.5845258099059856,-0.029930879385330143,1.3568581374140485,-0.43882881992155026,-1.5425210246808003
30,1.0,76.83856353774598,10.802394995140403,0.1238112825601379,0.29949374284560965,0.4033789170429275,1.0,0.1,10.0,0.45,True,1,0.4,1.4400791634922996,1.5472726037546027,75.73228764891769,0.5491727733395404,0.09999999766163428,0.39999999492393584,0.20879968873623195,0.09999999842577559,1.0833333326401509,0.09580882459726055,3061.3021044465986,-0.4,1.5472726037546027,0.5491727733395404,fragile,False,1.0833333326401509,73.61812456293364,0.024047977641932804,0.1104232112752492,0.8572880687983905,0.03907049562832649,75.73228764891769,0.0,1.8855792373262825,1.0335200534370759,-0.9072397775263723,-0.5236122466503326,-0.39428680431659346
