group,parameter_name,parameter_symbol,baseline_parameter_value,step_used,quantity_name,quantity_symbol,baseline_quantity_value,sensitivity_raw,sensitivity_normalized,difference_scheme,fd_stability_abs,fd_stability_rel,fd_stable,unit_raw,step_selection_reason,notes,reeval_path
requirement,wall_clearance_m,c_w,0.2,0.0002,turn_radius_allow_m,R_allow,1.8192150167370904,-0.9999999999998899,-0.10993752698825794,central,0.0,0.0,True,m/m,smaller_step_selected,,derived_only
requirement,wall_clearance_m,c_w,0.2,0.0004,turn_radius_ach_m,R_ach,2.1291046725740643,0.0,0.0,central,0.0,0.0,False,m/m,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,wall_clearance_m,c_w,0.2,0.0002,turn_footprint_margin_m,Delta_footprint,-0.30988965583697414,-0.9999999999998899,-0.6453910165533031,central,5.551115123125783e-13,5.551115123126394e-13,True,m/m,smaller_step_selected,,derived_only
requirement,wall_clearance_m,c_w,0.2,0.0002,agility_lateral_margin_mps2,Delta_a_lat,-1.2801062471306155,-4.834503994550765,-0.7553285526709062,central,1.7529089291201672e-07,3.625829932286677e-08,True,m/s^2/m,smaller_step_selected,,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,objective,J,2.139787141052715,0.0,0.0,central,0.0,0.0,False,1/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,sink_rate_mps,V_sink,0.6647593597440051,0.0,0.0,central,0.0,0.0,False,m/s/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,mass_total_kg,m,0.11807208277118897,0.0,0.0,central,0.0,0.0,False,kg/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,roll_tau_s,tau_roll,0.0224076468471464,0.0,0.0,central,0.0,0.0,False,s/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,static_margin,SM,8.839820823022325,0.0,0.0,central,0.0,0.0,False,%MAC/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,nom_cl_margin_to_cap,Delta_CL,0.8484469405208732,0.0,0.0,central,0.0,0.0,False,1/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,nom_util_e,u_e,0.0014777075007547573,0.0,0.0,central,0.0,0.0,False,1/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,nom_lateral_residual,r_lat,2.4430072921502608e-17,0.0,0.0,central,0.0,0.0,False,1/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
requirement,turn_bank_deg,phi_turn,50.0,0.1,static_margin_min_margin,Delta_SM_min,3.8398208230223254,0.0,0.0,central,0.0,0.0,False,%MAC/deg,larger_step_selected_both_steps_roundoff_fragile,Automatic step-size check found both centered steps near the round-off floor; the derivative remains numerically fragile.,derived_only
