t_read_host_s,line_text
0.2523114,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,698454449"
1.0183206,"RX_EVENT,0,0,699215875,32768,32768,32768,32768"
1.0183206,"OK_EVENT,SET_NEUTRAL"
1.0183206,"COMMIT_EVENT,0,0,699215875,699227650,464306,1500,1500,1500,1500,1500,1500,1500,1500"
6.3713715,"RX_EVENT,0,0,704570290,32768,32768,32768,32768"
6.3895682,"COMMIT_EVENT,0,0,704570290,704587650,464574,1500,1500,1500,1500,1500,1500,1500,1500"
6.3895682,"RX_EVENT,1,0,704589139,32768,32768,32768,32768"
6.4040098,"RX_EVENT,2,0,704604372,32768,32768,32768,32768"
6.4217549,"COMMIT_EVENT,2,0,704604372,704607650,464575,1500,1500,1500,1500,1500,1500,1500,1500"
6.4217549,"RX_EVENT,3,0,704619488,32768,32768,32768,32768"
6.446424,"COMMIT_EVENT,3,0,704619488,704627650,464576,1500,1500,1500,1500,1500,1500,1500,1500"
6.446424,"RX_EVENT,4,0,704643691,32768,32768,32768,32768"
6.446424,"COMMIT_EVENT,4,0,704643691,704647650,464577,1500,1500,1500,1500,1500,1500,1500,1500"
6.458777,"RX_EVENT,5,0,704660483,32768,32768,32768,32768"
6.4710904,"COMMIT_EVENT,5,0,704660483,704667650,464578,1500,1500,1500,1500,1500,1500,1500,1500"
6.4710904,"RX_EVENT,6,0,704673091,32768,32768,32768,32768"
6.4940217,"RX_EVENT,7,0,704684931,32768,32768,32768,32768"
6.4940217,"COMMIT_EVENT,7,0,704684931,704687650,464579,1500,1500,1500,1500,1500,1500,1500,1500"
6.4940217,"RX_EVENT,8,0,704695781,32768,32768,32768,32768"
6.5060479,"COMMIT_EVENT,8,0,704695781,704707650,464580,1500,1500,1500,1500,1500,1500,1500,1500"
6.5060479,"RX_EVENT,9,0,704709251,32768,32768,32768,32768"
6.5307879,"RX_EVENT,10,0,704719885,32768,32768,32768,32768"
6.5307879,"COMMIT_EVENT,10,0,704719885,704727650,464581,1500,1500,1500,1500,1500,1500,1500,1500"
6.5445712,"RX_EVENT,11,0,704730915,32768,32768,32768,32768"
6.557349,"RX_EVENT,12,0,704744706,32768,32768,32768,32768"
6.557349,"COMMIT_EVENT,12,0,704744706,704747650,464582,1500,1500,1500,1500,1500,1500,1500,1500"
6.557349,"RX_EVENT,13,0,704758664,32768,32768,32768,32768"
6.5695191,"COMMIT_EVENT,13,0,704758664,704767650,464583,1500,1500,1500,1500,1500,1500,1500,1500"
6.5820901,"RX_EVENT,14,0,704783360,32768,32768,32768,32768"
6.5820901,"COMMIT_EVENT,14,0,704783360,704787650,464584,1500,1500,1500,1500,1500,1500,1500,1500"
6.6064721,"RX_EVENT,15,0,704795946,32768,32768,32768,32768"
6.6192767,"RX_EVENT,16,0,704807620,32768,32768,32768,32768"
6.6192767,"COMMIT_EVENT,15,0,704795946,704807650,464585,1500,1500,1500,1500,1500,1500,1500,1500"
6.6192767,"RX_EVENT,17,0,704820294,32768,32768,32768,32768"
6.6334772,"COMMIT_EVENT,17,0,704820294,704827650,464586,1500,1500,1500,1500,1500,1500,1500,1500"
6.6334772,"RX_EVENT,18,0,704833119,32768,32768,32768,32768"
6.645764,"RX_EVENT,19,0,704847364,32768,32768,32768,32768"
6.645764,"COMMIT_EVENT,19,0,704847364,704847650,464587,1500,1500,1500,1500,1500,1500,1500,1500"
6.6839103,"RX_EVENT,20,0,704870274,32768,32768,32768,32768"
6.6839103,"RX_EVENT,21,0,704882601,32768,32768,32768,32768"
6.7009124,"COMMIT_EVENT,21,0,704882601,704887650,464589,1500,1500,1500,1500,1500,1500,1500,1500"
6.7009124,"RX_EVENT,22,0,704897927,32768,32768,32768,32768"
6.7174484,"COMMIT_EVENT,22,0,704897927,704907650,464590,1500,1500,1500,1500,1500,1500,1500,1500"
6.7327143,"RX_EVENT,23,0,704915034,32768,32768,32768,32768"
6.7327143,"COMMIT_EVENT,23,0,704915034,704927650,464591,1500,1500,1500,1500,1500,1500,1500,1500"
6.7538351,"RX_EVENT,24,0,704931716,32768,32768,32768,32768"
6.7538351,"RX_EVENT,25,0,704946665,32768,32768,32768,32768"
6.7538351,"COMMIT_EVENT,25,0,704946665,704947650,464592,1500,1500,1500,1500,1500,1500,1500,1500"
6.7686497,"RX_EVENT,26,0,704968082,32768,32768,32768,32768"
6.7832275,"RX_EVENT,27,0,704982526,32768,32768,32768,32768"
6.7832275,"COMMIT_EVENT,27,0,704982526,704987650,464594,1500,1500,1500,1500,1500,1500,1500,1500"
6.7961777,"RX_EVENT,28,0,704997084,32768,32768,32768,32768"
6.8207374,"COMMIT_EVENT,28,0,704997084,705007650,464595,1500,1500,1500,1500,1500,1500,1500,1500"
6.8207374,"RX_EVENT,29,0,705010099,32768,32768,32768,32768"
6.8344965,"RX_EVENT,30,0,705022485,32768,32768,32768,32768"
6.8344965,"COMMIT_EVENT,30,0,705022485,705027650,464596,1500,1500,1500,1500,1500,1500,1500,1500"
6.8344965,"RX_EVENT,31,0,705034585,32768,32768,32768,32768"
6.8480601,"COMMIT_EVENT,31,0,705034585,705047650,464597,1500,1500,1500,1500,1500,1500,1500,1500"
6.8480601,"RX_EVENT,32,0,705049191,32768,32768,32768,32768"
6.8609676,"RX_EVENT,33,0,705062017,32768,32768,32768,32768"
