library_size_case_id,policy_id,history_length,launch_count,safe_success_rate,full_safe_success_rate,hard_failure_rate,physical_hard_failure_rate,floor_or_ceiling_violation_rate,physical_floor_or_ceiling_violation_rate,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_rate,no_viable_primitive_rate,mission_success_rate,front_wall_terminal_success_rate,wrong_wall_exit_rate,terminal_useful_rate,lift_capture_rate,mean_lift_dwell_time_s,mean_energy_residual_m,mean_net_specific_energy_delta_m,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_gross_specific_energy_loss_m,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_episode_flight_time_s,mean_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_min_wall_margin_m,selected_primitive_family_count,selected_variant_count,governor_rejection_count,belief_observation_count,belief_uncertainty,memory_changed_selection_rate,exploration_changed_selection_rate
balanced_cluster,directional_3d_residual_memory_h10,10,10,0.8,0.0,0.0,0.1,0.0,0.1,0.1,0.9,0.1,0.8,0.8,0.0,0.8,0.8,0.292,-0.18841460273991767,-0.4989885638532156,0.10763990103862373,0.3633845163037399,0.6066284648918393,3.2724116209217597,2.87241162092176,16.0,0.932,6.115928993978047,100.5305532078584,122.96908248243139,-0.01267407437712138,10,10,1,132,0.09270085458062147,0.0,0.0
balanced_cluster,directional_3d_residual_memory_h3,3,10,0.8,0.0,0.0,0.1,0.0,0.1,0.1,0.9,0.1,0.8,0.8,0.0,0.8,0.8,0.292,-0.18841460273991767,-0.4989885638532156,0.10763990103862373,0.3633845163037399,0.6066284648918393,3.2724116209217597,2.87241162092176,16.0,0.932,6.115928993978047,100.5305532078584,122.96908248243139,-0.01267407437712138,10,10,1,49,0.15675432937512818,0.0,0.0
balanced_cluster,directional_3d_residual_memory_h30,30,10,0.8,0.0,0.0,0.1,0.0,0.1,0.1,0.9,0.1,0.8,0.8,0.0,0.8,0.8,0.292,-0.18841460273991767,-0.4989885638532156,0.10763990103862373,0.3633845163037399,0.6066284648918394,3.2724116209217597,2.87241162092176,16.0,0.932,6.115928993978047,100.5305532078584,122.96908248243139,-0.01267407437712138,10,10,1,356,0.055333161683785916,0.0,0.0
balanced_cluster,no_memory_baseline,0,10,0.8,0.0,0.0,0.1,0.0,0.1,0.1,0.9,0.1,0.8,0.8,0.0,0.8,0.8,0.292,-0.18841460273991767,-0.4989885638532156,0.10763990103862373,0.3633845163037399,0.6066284648918393,3.2724116209217597,2.87241162092176,16.0,0.932,6.115928993978047,100.5305532078584,122.96908248243139,-0.01267407437712138,10,10,1,0,1.0,0.0,0.0
heavy_cluster,directional_3d_residual_memory_h10,10,10,0.8,0.0,0.1,0.1,0.1,0.1,0.0,1.0,0.1,0.8,0.8,0.0,0.8,0.8,0.292,-0.1776113322720863,-0.5387182947244977,0.09041031189860538,0.3692571212502961,0.6291286066231032,3.2326818900504777,2.8326818900504778,16.0,0.9259999999999999,6.115928993978047,90.62728276218051,122.96758897094436,0.0031152345243089198,10,10,1,129,0.09308090054901694,0.0,0.0
heavy_cluster,directional_3d_residual_memory_h3,3,10,0.8,0.0,0.1,0.1,0.1,0.1,0.0,1.0,0.1,0.8,0.8,0.0,0.8,0.8,0.292,-0.1776113322720863,-0.5387182947244977,0.09041031189860538,0.3692571212502961,0.6291286066231032,3.2326818900504777,2.8326818900504778,16.0,0.9259999999999999,6.115928993978047,90.62728276218051,122.96758897094436,0.0031152345243089215,10,10,1,47,0.15786722594507627,0.0,0.0
heavy_cluster,directional_3d_residual_memory_h30,30,10,0.8,0.0,0.1,0.1,0.1,0.1,0.0,1.0,0.1,0.8,0.8,0.0,0.8,0.8,0.29200000000000004,-0.1776113322720863,-0.5387182947244977,0.09041031189860538,0.3692571212502961,0.6291286066231032,3.2326818900504777,2.8326818900504778,16.0,0.9259999999999999,6.115928993978047,90.62728276218051,122.96758897094436,0.0031152345243089215,10,10,1,352,0.05550355434747363,0.0,0.0
heavy_cluster,no_memory_baseline,0,10,0.8,0.0,0.1,0.1,0.1,0.1,0.0,1.0,0.1,0.8,0.8,0.0,0.8,0.8,0.29200000000000004,-0.1776113322720863,-0.5387182947244977,0.09041031189860538,0.3692571212502961,0.6291286066231032,3.2326818900504777,2.8326818900504778,16.0,0.9259999999999999,6.115928993978047,90.62728276218051,122.96758897094436,0.00311523452430892,10,10,1,0,1.0,0.0,0.0
light_cluster,directional_3d_residual_memory_h10,10,10,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.8,0.8,0.0,0.8,0.8,0.296,-0.19396872268217805,-0.478340059733427,0.10671052939983565,0.37545897854949617,0.5850505891332627,3.2930601250415483,2.8930601250415484,16.0,0.9239999999999998,6.115928993978047,96.58517380023257,122.91965165342638,-0.012035024087485687,10,10,9,128,0.09278441825459358,0.0,0.0
light_cluster,directional_3d_residual_memory_h3,3,10,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.8,0.8,0.0,0.8,0.8,0.296,-0.19396872268217805,-0.478340059733427,0.10671052939983565,0.3754589785494961,0.5850505891332627,3.2930601250415483,2.8930601250415484,16.0,0.9239999999999998,6.115928993978047,96.58517380023257,122.91965165342638,-0.012035024087485689,10,10,9,49,0.1570977315725858,0.0,0.0
