event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
109,3,Rudder,-0.2,227.1911656,229.1911656,positive_first,negative,return,10,11
110,3,Rudder,-0,229.1911656,231.1911656,positive_first,negative,return,11,11
111,3,Rudder,-0,231.1911656,233.1911656,negative_first,negative,outbound,1,11
112,3,Rudder,-0.2,233.1911656,235.1911656,negative_first,negative,outbound,2,11
113,3,Rudder,-0.4,235.1911656,237.1911656,negative_first,negative,outbound,3,11
114,3,Rudder,-0.6,237.1911656,239.1911656,negative_first,negative,outbound,4,11
115,3,Rudder,-0.8,239.1911656,241.1911656,negative_first,negative,outbound,5,11
116,3,Rudder,-1,241.1911656,243.1911656,negative_first,negative,outbound,6,11
117,3,Rudder,-0.8,243.1911656,245.1911656,negative_first,negative,return,7,11
118,3,Rudder,-0.6,245.1911656,247.1911656,negative_first,negative,return,8,11
119,3,Rudder,-0.4,247.1911656,249.1911656,negative_first,negative,return,9,11
120,3,Rudder,-0.2,249.1911656,251.1911656,negative_first,negative,return,10,11
121,3,Rudder,-0,251.1911656,253.1911656,negative_first,negative,return,11,11
122,3,Rudder,0,253.1911656,255.1911656,negative_first,positive,outbound,1,11
123,3,Rudder,0.2,255.1911656,257.1911656,negative_first,positive,outbound,2,11
124,3,Rudder,0.4,257.1911656,259.1911656,negative_first,positive,outbound,3,11
125,3,Rudder,0.6,259.1911656,261.1911656,negative_first,positive,outbound,4,11
126,3,Rudder,0.8,261.1911656,263.1911656,negative_first,positive,outbound,5,11
127,3,Rudder,1,263.1911656,265.1911656,negative_first,positive,outbound,6,11
128,3,Rudder,0.8,265.1911656,267.1911656,negative_first,positive,return,7,11
129,3,Rudder,0.6,267.1911656,269.1911656,negative_first,positive,return,8,11
130,3,Rudder,0.4,269.1911656,271.1911656,negative_first,positive,return,9,11
131,3,Rudder,0.2,271.1911656,273.1911656,negative_first,positive,return,10,11
132,3,Rudder,0,273.1911656,275.1911656,negative_first,positive,return,11,11
133,4,Elevator,0,275.1911656,277.1911656,positive_first,positive,outbound,1,11
134,4,Elevator,0.2,277.1911656,279.1911656,positive_first,positive,outbound,2,11
135,4,Elevator,0.4,279.1911656,281.1911656,positive_first,positive,outbound,3,11
136,4,Elevator,0.6,281.1911656,283.1911656,positive_first,positive,outbound,4,11
137,4,Elevator,0.8,283.1911656,285.1911656,positive_first,positive,outbound,5,11
138,4,Elevator,1,285.1911656,287.1911656,positive_first,positive,outbound,6,11
139,4,Elevator,0.8,287.1911656,289.1911656,positive_first,positive,return,7,11
140,4,Elevator,0.6,289.1911656,291.1911656,positive_first,positive,return,8,11
141,4,Elevator,0.4,291.1911656,293.1911656,positive_first,positive,return,9,11
142,4,Elevator,0.2,293.1911656,295.1911656,positive_first,positive,return,10,11
143,4,Elevator,0,295.1911656,297.1911656,positive_first,positive,return,11,11
144,4,Elevator,-0,297.1911656,299.1911656,positive_first,negative,outbound,1,11
145,4,Elevator,-0.2,299.1911656,301.1911656,positive_first,negative,outbound,2,11
146,4,Elevator,-0.4,301.1911656,303.1911656,positive_first,negative,outbound,3,11
147,4,Elevator,-0.6,303.1911656,305.1911656,positive_first,negative,outbound,4,11
148,4,Elevator,-0.8,305.1911656,307.1911656,positive_first,negative,outbound,5,11
149,4,Elevator,-1,307.1911656,309.1911656,positive_first,negative,outbound,6,11
150,4,Elevator,-0.8,309.1911656,311.1911656,positive_first,negative,return,7,11
151,4,Elevator,-0.6,311.1911656,313.1911656,positive_first,negative,return,8,11
152,4,Elevator,-0.4,313.1911656,315.1911656,positive_first,negative,return,9,11
153,4,Elevator,-0.2,315.1911656,317.1911656,positive_first,negative,return,10,11
154,4,Elevator,-0,317.1911656,319.1911656,positive_first,negative,return,11,11
155,4,Elevator,-0,319.1911656,321.1911656,negative_first,negative,outbound,1,11
156,4,Elevator,-0.2,321.1911656,323.1911656,negative_first,negative,outbound,2,11
157,4,Elevator,-0.4,323.1911656,325.1911656,negative_first,negative,outbound,3,11
158,4,Elevator,-0.6,325.1911656,327.1911656,negative_first,negative,outbound,4,11
159,4,Elevator,-0.8,327.1911656,329.1911656,negative_first,negative,outbound,5,11
160,4,Elevator,-1,329.1911656,331.1911656,negative_first,negative,outbound,6,11
161,4,Elevator,-0.8,331.1911656,333.1911656,negative_first,negative,return,7,11
162,4,Elevator,-0.6,333.1911656,335.1911656,negative_first,negative,return,8,11
163,4,Elevator,-0.4,335.1911656,337.1911656,negative_first,negative,return,9,11
164,4,Elevator,-0.2,337.1911656,339.1911656,negative_first,negative,return,10,11
165,4,Elevator,-0,339.1911656,341.1911656,negative_first,negative,return,11,11
166,4,Elevator,0,341.1911656,343.1911656,negative_first,positive,outbound,1,11
167,4,Elevator,0.2,343.1911656,345.1911656,negative_first,positive,outbound,2,11
168,4,Elevator,0.4,345.1911656,347.1911656,negative_first,positive,outbound,3,11
169,4,Elevator,0.6,347.1911656,349.1911656,negative_first,positive,outbound,4,11
170,4,Elevator,0.8,349.1911656,351.1911656,negative_first,positive,outbound,5,11
171,4,Elevator,1,351.1911656,353.1911656,negative_first,positive,outbound,6,11
172,4,Elevator,0.8,353.1911656,355.1911656,negative_first,positive,return,7,11
173,4,Elevator,0.6,355.1911656,357.1911656,negative_first,positive,return,8,11
174,4,Elevator,0.4,357.1911656,359.1911656,negative_first,positive,return,9,11
175,4,Elevator,0.2,359.1911656,361.1911656,negative_first,positive,return,10,11
176,4,Elevator,0,361.1911656,363.1911656,negative_first,positive,return,11,11
